,Unnamed: 0,src,true_meaning,predicted
105,105,在这方面，必须确保各国政府持续承诺起诉这种罪恶行为的肇事者，而且还要确保当地社区参与规划联合国的活动。,"In this regard, it is critical to ensure the continued commitment of Governments to prosecuting perpetrators of these heinous acts, but also to ensure that local communities are involved in the planning of United Nations activities.","It is crucial that governments of all countries continue to commit to prosecuting those responsible for this crime, and that local communities are involved in planning activities of the United Nations."
106,106,'一旦某天意识到无法成功你会怎么做?,What do you do one day when you realise you can't succeed?,Other: <select the other two English sentences>
107,107,10 《圣托马斯岛资料来源》，2002年7月20日。,"10 St. Thomas Source, 20 July 2002.","The source material for the ""San Tomas Island"" document from July 20, 2002."
108,108,- 但是你不能停止寻找，为什么?,- But you couldn't help looking. Why?,Why do you keep looking?
109,109,10.3 各种服务的获取途径,10.3 Access to Services,The different methods for obtaining services.
110,110,任何重建方案的成功取决于获得资金。,The success of any reconstruction programme depends on getting funds.,The success of any reconstruction plan depends on securing funding.
111,111,那我可比自己想的厉害多了 I'm even better than I think I am.,I'm even better than I think I am.,I am even better than I thought I was.
112,112,在2004年的选举中，在18名候选人中提名了5名妇女。,"For the 2004 election, they nominated 5 women among 18 candidates.","In the 2004 election, 5 women were nominated out of 18 candidates."
113,113,作为主要的资料来源，她向我提到了西奥多·罗斯福总统的一组信件：共有七卷，刚刚发表，有许多关于那一问题的有意义的资料。,"It was seven volumes, which had just been published, and there was a lot of interesting material relevant to that subject.","As a primary source of information, she mentioned a set of letters from Theodore Roosevelt President: seven volumes, recently published, with many meaningful materials on that issue."
114,114,回顾其1960年12月14日第1514(XV)号决议，其中载有《给予殖民地国家和人民独立宣言》，并回顾联合国有关这些领土的所有决议和决定，其中特别包括大会第五十四届会议就本决议所涉个别领土通过的决议，,"Recalling its resolution 1514 (XV) of 14 December 1960, containing the Declaration on the Granting of Independence to Colonial Countries and Peoples, and all resolutions and decisions of the United Nations relating to those Territories, including, in particular, the resolutions adopted by the General Assembly at its fifty-fourth session on the individual Territories covered by the present resolution,","The United Nations General Assembly adopted Resolution 1514(XV) in 1960, which includes the Declaration on the Granting of Independence to Colonial Countries and Peoples, and subsequent resolutions and decisions related to these territories, including the resolution on the individual territories mentioned in the resolution."
115,115,放开我，回去吧,Leave me alone! Go home!,"Don't touch me, go back."
116,116,You don't know what happens.,-May I talk? -You've put my life at the stake my friend's lives as well.,You don't know what's going on.
117,117,有没有猪血糕？,Any blood tofu?,Do you have a pig's blood cake?
118,118,Ti Re Mi Re Ti La Ti Re Fa Fa La Ti Do.,Ti Re Mi Re Ti La Ti Re Fa Fa La Ti Do.,The pentatonic scale is a musical scale consisting of five notes.
119,119,巴拉圭代表拉丁美洲和加勒比组,Paraguay for the Latin American and,The representative of the Latin American and Caribbean group.
120,120,2. 安全理事会第1704（2006）号决议第4段批准东帝汶综合团的授权，规定了广泛的任务，包括向政府和有关机构提供支助，以巩固稳定，加强民主施政的文化；协助东帝汶各利益攸关方进行政治对话，在2007年总统选举和议会选举的所有方面向东帝汶提供支助；支持国防军和国防部，支持东帝汶国家警察和内务部，包括恢复和维持东帝汶的公共安全和援助国家警察和内务部的培训、体制发展和加强工作；促进人权、正义与和解（包括针对妇女和儿童），并通过完成对1999年东帝汶严重侵犯人权行为尚未结案案件的调查这样做；支持体制能力建设、治理和发展；人道主义支助；支持促进两性平等和增强妇女能力；与联合国各机构、基金和方案及所有有关合作伙伴，包括国际金融机构和捐助者，对冲突后建设和平与能力建设的双边和多边援助开展合作和协调；向东帝汶人民提供客观和准确的信息，特别是关于即将举行的2007年选举的信息，同时增进他们对东帝汶综合团工作的了解，协助地方媒体建立能力；协同国际安全部队，确保联合国人员和有关人员的安全和行动自由，保护联合国人员、设施、装置和设备和人道主义资产。,"In paragraph 4 of its resolution 1704 (2006), the Security Council approved the mandate of UNMIT, setting out a broad range of tasks related to support for the Government of Timor-Leste and relevant institutions in consolidating stability, enhancing a culture of democratic governance and facilitating political dialogue among Timorese stakeholders; support for Timor-Leste in all aspects of the 2007 presidential and parliamentary electoral process; support to the national armed forces and the Ministry of Defence; support to the Timorese national police (PNLT) and the Ministry of Interior, including in the restoration and maintenance of public security in Timor-Leste and assistance in the training, institutional development and strengthening of PNTL and the Ministry of Interior; the promotion of human rights, justice and reconciliation, including for women and children, and through the completion of investigations into outstanding serious human rights violations committed in the country in 1999; support in institutional capacity-building, governance and development; humanitarian support; support in the promotion of gender equality and the empowerment of women; cooperation and coordination with United Nations agencies, funds and programmes and relevant partners, including the international financial institutions and donors, of bilateral and multilateral assistance to Timor-Leste in post-conflict peacebuilding and capacity-building; the provision of objective and accurate information to the Timorese people, in particular, on the forthcoming 2007 elections, and UNMIT activities, as well as assistance in building local media capacity; ensuring, in coordination with the international security forces, the security and freedom of movement of United Nations and associated personnel, and the protection of United Nations personnel, facilities, installations and equipment and humanitarian assets.",Closest: <select the closest relevant English sentence>
121,121,尽管彻底取消否决权看来是一个遥远或不现实的目标，我们没有放弃认真考虑临时模式，例如，把否决权的使用限制于第七章事项，并且在这种情况下，排除种族灭绝或危害人类罪行的案例。,"Although the total elimination of the veto seems a far-off or unrealistic goal, we have not given up on seriously considering interim formulas, for example, restricting the use of the veto to Chapter-VII issues and, in such instances, excluding cases of genocide or crimes against humanity.","The Chinese sentence suggests that while the complete abolition of veto power may seem far-fetched or unrealistic, there is still a commitment to seriously considering temporary measures, such as limiting the use of veto power to Chapter VII issues, and excluding cases of genocide or crimes against humanity."
122,122,那就是你为什么来这的原因吧？,lsn't that why you came here?,The reason you came here is because of that.
123,123,看来下面还有更多行动,And it looks like there's some more action now.,There are more actions to come.
124,124,49. 当然，说起来容易做起来难。,Of course that was easier said than done.,It is easy to say but difficult to do.
125,125,(m)1.16 “不可转让运输单证”系指不符合可转让运输单证条件的运输单证。,(m)1.16 “Non-negotiable transport document” means a transport document that does not qualify as a negotiable transport document.,A “non-transferable transport document” refers to a transport document that does not meet the conditions for transferability.
126,126,1347. 在青少年健康方面，令委员会关注的是，十几岁女孩怀孕率居高不下且仍在上升，从而使得18岁以下女孩堕胎，特别是非法堕胎的比率极高；性病比率上升，艾滋病毒更加扩散。,"The Committee recommends that the State party increase its efforts in promoting adolescent health policies and counselling services, as well as strengthening reproductive health education, including the promotion of male acceptance of the use of contraceptives.","In the field of adolescent health, the committee is concerned that the rate of teenage pregnancy is high and still rising, leading to a high rate of abortion, especially illegal abortion, among 18-year-old girls; the rate of sexually transmitted diseases is increasing, and HIV is spreading more widely."
127,127,该频率管理计划还将确定在406兆赫频带使用的新频道。,The frequency management plan will also identify new channels for use in the 406 MHz band.,<select the most relevant English sentence>
128,128,于2005年11月14日举行会议，,"Meeting on 14 November 2005,","On November 14, 2005, a meeting was held."
129,129,他们才知道谁是老板。,They got to know who's boss.,They finally realize who the boss is.
130,130,㈤ 《关于防止和惩处侵害应受国际保护人员的罪行的公约》；,"Brazil is party to a number of treaties and conventions against terrorism in the context of the United Nations and of the Organization of American States, such as","1) The Convention against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment"
131,131,防止歧视及保护少数小组委员会根据理事会第1503 (XLVIII)号决议提交委员会处理的特殊情况系于1974年首次向委员会第三十届会议提出。,Particular situations referred to the Commission by the Sub-Commission on Prevention of Discrimination and Protection of Minorities (now the Sub-Commission on the Promotion and Protection of Human Rights) under Council resolution 1503 (XLVIII) were placed before the Commission for the first time at its thirtieth session in 1974.,"The committee was established to prevent discrimination and protect minority groups, which was first presented to the Committee at the 30th session of the Council in 1974."
132,132,你拿奖学金从奥勒冈来博德,You're on scholarship from Oregon... at Baird.,You came to Boise from Oregon with a scholarship.
133,133,关于并入地区的省份的法律草案，地区委员会正在探讨如何加快该法的三读工作。,"With respect to the draft Law on Governorates not organized into a region, the Regions Committee is exploring steps to expedite the third reading of the legislation.","The regional committee is discussing the draft laws for the provinces that have been incorporated, with the aim of speeding up the three readings of the law."
134,134,我的朋友上班的时候看到了，我的妹妹也看到了,"My friends at work found it, my sister found it.","My friend saw it at work, and my sister also saw it."
135,135,那就别打破它 随它去吧,Don't break him down. Just let him be.,Don't break it and let it be.
136,136,"914. National称它重新履行了结关手续因此要求赔偿1991年1月10日至8月23日由海关当局征收的费用9,875伊拉克第纳尔(31,688美元)。","National stated that it renewed its customs clearances and accordingly seeks compensation for charges levied by the customs authorities for these clearances, in the amount of IQD 9,875 (USD 31,688), for the period between 10 January and 23 August 1991.","The National asserts that it has completed the customs formalities, consequently requesting compensation for the fees collected by customs officials between January 10, 1991 and August 23, 1991, amounting to 9,875 Iraqi dinars (31,688 USD)."
137,137,因此，成员们得出结论，非常应该将该办法同现行的参照点脱钩，并研究其他办法，在不减少工作人员福利的条件下修订各项津贴。,"The members therefore concluded that it would be highly desirable to delink the scheme from the current reference point and to examine other approaches to updating the allowances, without eroding staff benefits in the process.",1) It is necessary to disconnect the method from the current reference point and study other methods to revise the allowances without reducing staff benefits.
138,138,最受欢迎的还是在旭哥啊,The most popular is still Jae Uk oppa.,The most popular is in Xu Ge.
139,139,然后将面包带回家,Take the bread. Take it home.,Then bring the bread home.
140,140,C. 人权原则的重要性,C. Relevance of human rights principles,The significance of human rights principles.
141,141,与非政府组织的协作将大大促进千年发展目标的落实，尤其是在人道主义领域，在消灭贫穷以及在教育方面——概括地说，就是在为所有人提供基本社会服务方面。,"Partnership with NGOs will considerably facilitate the implementation of the Millennium Development Goals, particularly in the humanitarian areas, in combating poverty and in education — in a nutshell, in providing access for all to basic social services.","1) The collaboration with non-governmental organizations will greatly contribute to the achievement of the Millennium Development Goals, particularly in the humanitarian sector, in the fight against poverty, and in education — in general, in providing basic social services to everyone."
142,142,自2004年5月25日以来，又有8名个人和6个实体列入委员会清单。,Eight new individuals and six new entities have been placed on the Committee's List since 25 May 2004.,"Since May 25, 2004, eight individuals and six entities have been added to the committee list."
143,143,他可能是肚子饿了 想要吃点东西,Maybe he's hungry and needs something to eat.,1) He might be hungry and want to eat something.
144,144,明日 ， 我只带一把刀 单人匹马宰了他,Tomorrow I'll take a sword with me and kill him myself.,"Tomorrow, I will only bring a single knife and go alone to kill him."
145,145,巴基斯坦人口为1.5345亿。,Pakistan has a population of 153.45 million.,The population of Pakistan is 153.45 million.
146,146,硂琌ㄆ龟ぃ琌иㄠ 常ぃ琌,It's the truth. You're not my son. You never have been.,"The old man who was once a fisherman, now a fisherman."
147,147,21. 委员会请外层空间事务厅向联合国系统各组织以及在委员会具有观察员地位的政府间组织和非政府组织通报为成立行动小组所完成的工作和所取得的进展。,The Committee requested the Office for Outer Space Affairs to inform the organizations of the United Nations system and intergovernmental and non-governmental organizations with observer status with the Committee of the work accomplished and the progress made in the establishment of action teams.,The committee asked the Office of Outer Space Affairs to inform all UN system organizations and intergovernmental organizations with observer status in the committee and non-governmental organizations of the work completed and progress made in establishing an action group.
148,148,173. 在2007年9月21日第12次会议上，根据理事会2006年6月18日第5/1号决议附件第一部分C节第7段，理事会商定了根据普遍定期审议机制对192个联合国会员国进行第一轮审议的时间表。,"At the 12th meeting, on 21 September 2007, in accordance with part I, section C, paragraph 7, of the annex of Council resolution 5/1 of 18 June 2006, the Council agreed on a timetable for the consideration of the 192 Member States of the United Nations under the universal periodic review mechanism during its first cycle.","The Council of the United Nations adopted the schedule for the first round of reviews of 192 UN member states through the Universal Periodic Review mechanism, as outlined in the resolution of the Council of the United Nations in 2006."
149,149,5. 技术转让与合作,Technology transfer and cooperation,The transfer of technology to another party for collaboration or joint development.
150,150,什么威士忌?,What whisky?,What kind of whiskey do you want?
151,151,"无论我怎么作贱自己 他还是丢下我,回来陪老婆吃饭",No matter how hard I torture myself he just brushes me off and comes here to have dinner with his wife,"No matter how I try to make myself look bad, he still leaves me and goes back to his wife."
152,152,欧盟的目标是争取裁审会按照眼下三年期实质性议程项目，达成实现核裁军与不扩散核武器，以及在常规军备领域采取切实建立信任措施的目标。,"The objective of the EU is that the UNDC agree on recommendations for achieving the objectives of nuclear disarmament and non-proliferation of nuclear weapons and on practical confidence-building measures in the field of conventional arms, in accordance with the substantive agenda items of the Commission's current three-year cycle.","The EU aims to achieve the International Court of Justice's three-year substantive agenda projects, with the goal of achieving nuclear disarmament and non-proliferation of nuclear weapons, as well as taking concrete measures to establish trust in conventional arms."
153,153,另一个重点是地区保健服务的权力下放和一体化。,Another focus is the decentralization and integration of district health services.,The other focus is the decentralization and integration of regional healthcare services.
154,154,丢弃剃须刀窗外。,Drop that razor out the window.,To throw away a razor outside.
155,155,"统计办公室收集了有关性别、教育、卫生和住房的数据；根据初步统计结果，黑山约有10,500名罗姆人。","The Statistics Office collected data on gender, education, health and housing; according to preliminary results, there are about 10,500 Roma in Montenegro.","The statistics office has collected data on gender, education, health, and housing, and the preliminary results indicate that there are approximately 10,500 Roma people in Montenegro."
156,156,"女士们先生们 出版界尊贵的客人们 Ladies and gentlemen of the press, distinguished guests,",- What is a moonshot?,"Ladies and gentlemen of the press, distinguished guests,"
157,157,"22 Bradley P. Smith, Book review“Policing across Natural Boundaries”，Yale Journal of International Law, vol.20 (1995)，第 215页起，见第216-217页。","Bradley P. Smith, Book Review “Policing across Natural Boundaries”, Yale Journal of International Law, vol. 20 (1995), p. 215, at pp. 216-217.","2) The book ""Policing across Natural Boundaries"" by Bradley P. Smith discusses the complexities of law enforcement in regions with natural boundaries."
158,158,第七，提交人认为，北美的社会科学研究表明，同性恋父母对儿童的影响与异性恋父母对儿童的影响差别不明显，包括在性别特征以及心理和情绪安宁方面。,"Seventhly, the authors contend that North American social science research has demonstrated that the effect of homosexual parenthood on children is not markedly different from that of heterosexual parents, including in the area of sexual identity and mental and emotional well-being.",2nd best: 3rd best:
159,159,如此大量难民在该国的长期存在导致与当地居民的关系日益紧张。,The protracted presence of such large numbers of refugees in the country led to increasing tensions with the local population.,The presence of a large number of refugees in the country has led to increasingly tense relations with local residents.
160,160,设立法庭管理协调员的职务将大大有助于通过精简工作来缓和庭长和书记官处之间的紧张，从而加快工作速度，并提高工作质量。,"The introduction of a court management coordinator should go a long way towards easing tensions by streamlining the conduct of work between the presidency and the Registry, thus enhancing the pace and quality of work.",Other: <select the most similar English sentence>
161,161,预计非洲国家将努力在新伙伴关系基础上取得进一步的发展，并帮助加强它们同国际社会的伙伴关系，日本将于2003年10月举行第三次非洲发展东京国际会议。,"Anticipating that African countries will strive to make further progress in their development on the basis of NEPAD, and to help strengthen their partnership with the international community, Japan will convene the third Tokyo International Conference on African Development (TICAD III) in October 2003.","1) African countries are expected to make further progress in a new partnership and strengthen their relationships with the international community, with Japan hosting the third Tokyo International Conference on African Development in 2003."
162,162,但人们深深怀疑我们是否有能力面对这样的挑战。 世界各国对联合国的期待前所未有，但大多数人认为我们完成不了这项任务。 问题太过错综复杂。 资源又太过有限。 联合国自身似乎也矛盾重重，难以带来实质性的改变。,"But there is profound skepticism that we can do so. The world looks to the UN as never before, yet the conventional wisdom is that we are not up to the job.","1) The world is expecting a lot from the United Nations, but most people think we can't accomplish this task."
163,163,(e) 执行部分第19段，将“考虑到上文第3段确认的五项关切领域”等字改为“铭记上文第3段所述五个问题”；,"(e) In operative paragraph 19, the words “to take into account the five concerns” were replaced by the words “to bear in mind the five issues”;",3) The revised document places greater emphasis on the five problems addressed in the preceding paragraph.
164,164,176． 从财务会计的角度讲，补偿金不属于社会保障津贴，而属于社会福利支出，国家将这一项支出退还给养老保险公司。,"At present, the reference value for compensation grants is as follows: For single old-age pensioner EUR 630.92 For a couple of pensioners EUR 900.13 Increment per child EUR 67.15 From the viewpoint of financial accounting, the compensation grant is not a social security benefit but rather a social welfare payment, the State refunds the expenditure under this heading to the old-age pension insurance carriers.",Partial: <select the most relevant English sentence>
165,165,这就是我做老爸的责任,This is my duty as a father!,It is my duty to raise my child.
166,166,28. Schőpp-Schilling女士说，她同意委员会其他成员对牙买加执行《公约》的积极评论，但是，她感到遗憾的是，牙买加法律中没有关于“歧视妇女”的定义。,"Ms. Schöpp-Schilling said that she wished to associate herself with the positive comments by other members of the Committee on the implementation of the Convention in Jamaica. She regretted, however, that there was no definition of the term “discrimination against women” in Jamaican legislation.",1) Schöpp-Schilling女士表示，她同意委员会其他成员对牙买加执行《公约》的积极评价，但遗憾的是，牙买加法律中没有关于“歧视妇女”的定义。
167,167,审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4,"Having considered the letter dated 22 July 2000 from the President of the Maldives addressed to the President of the Economic and Social Council,","The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4"" can be translated to ""The Chinese sentence ""审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，"
168,168,人事费支出2.074百万美元是人事费分配款总额2.299百万美元的90％。 而将用于订约事务的1.666百万美元仅占订约事务14.979百万美元的11％。,"The expenditure for staff costs of $2.074 million is 90 per cent of the total allotment for staff costs of $2.299 million, while the commitment for contractual services of $1.666 million is only 11 per cent of the total allotment for contractual services of $14.979 million.","1) The personnel expense expenditure of 2.074 million dollars is 90% of the total personnel expense allocation of 2.299 million dollars. The amount used for contract affairs, which is 1.666 million dollars, only accounts for 11% of the total contract affairs of 14.979 million dollars."
169,169,自由之家是一个不能赋予任何领土或国家此种国家地位的非政府组织。,Freedom House is a non-governmental organization that cannot confer such State status on any territory or country.,A non-governmental organization that cannot grant any territory or country such a status.
170,170,我的小球要开始跳舞了. .,My testeron is going dancing...,My small ball is about to start dancing.
171,171,尽管目前对缓解措施的大部分投资都是国内投资，但官方发展援助在发展中国家起到十分重要的作用，在非洲和最不发达国家尤其如此。,"While currently most of the investment in mitigation measures is domestic, ODA plays an important role in developing countries, in particular in Africa and the LDCs.","1) Despite the majority of investment in mitigation measures being domestic, official development assistance plays a very important role in developing countries, especially in Africa and the least developed countries."
172,172,(e) 在担保权益领域，《联合国国际贸易应收款转让公约》和《贸易法委员会担保交易立法指南》；,"(e) In the area of security interests, the United Nations Convention on the Assignment of Receivables in International Trade and the UNCITRAL Legislative Guide on Secured Transactions;",The United Nations Convention on International Trade in Infringing Copies and the United Nations Commission on International Trade Law's Guideline on Legislation on Security of Payment.
173,173,应鼓励具体研究这场危机在某些特定领域对妇女的影响，并收集按性别分类的数据。 后一项工作目前做得并不够。,"The collection of data disaggregated by sex, which is currently insufficient, and specific studies on the impact of the crisis on women in particular areas, should be encouraged.",Encourage research on the impact of the crisis on women in specific fields and collect data classified by gender.
174,174,我们《宪章》所载的以平等和主权共同价值观为基础的合作精神是我们力量的来源。,"The spirit of cooperation based on the shared values of equality and sovereignty, which are enshrined in our Charter, is a source of our strength.",The spirit of cooperation based on equal and sovereign values as stated in our constitution is the source of our strength.
175,175,副主席普拉约诺·阿蒂扬托先生（印度尼西亚）也发了言。,"The Vice-Chairman, Prayono Atiyanto (Indonesia), also made a statement.","Mr. Prayono Atianto, Vice President of Indonesia, also spoke."
176,176,(c) 以加强协助艾滋病孤儿和被艾滋病感染/影响脆弱儿童的方案，以及扩大助益年轻人的生活技能培训方式，提供照顾和支助。,(c) To provide care and support by strengthening programming for orphans and vulnerable children infected/affected by AIDS and by expanding life skills training for young people.,"To strengthen support for orphans and vulnerable children affected by HIV/AIDS, as well as expand support for young people's life skills training, providing care and support."
177,177,该委员会正在制订一份少数民族索引，以期采取有利于少数民族的肯定行动。,The Commission is developing a minority index with a view to facilitating affirmative action for minorities.,The committee is developing a minority index to take affirmative action in favor of minorities.
178,178,战略包括在各州和各市中实施急性腹泻疾病监控方案的人力资源的能力建设；为各州和市辖区提供直接技术支持以调查霍乱发作情况；修订霍乱控制和预防综合手册；审查监控急性腹泻疾病的能力建设的指导说明材料；根据与巴西东北地区的州卫生局订立的协议转移资金，为“巴西东北地区紧急霍乱控制和预防计划”的活动的实施提供保险；根据“巴拉那州紧急霍乱控制和预防计划”的实施行动转移资金；编制教育材料和为当地的“急性腹泻疾病监控方案”的多重性代理人举办能力培训课程；制订向巴西27个州的2.5%的地区分配次氯酸纳的时间表，由CODAMED/卫生部负责操作；通过公共卫生实验室保证所有各州的能力建设，以便开展对急性腹泻疾病的病因诊断；在巴西东北地区的“紧急霍乱控制和预防计划”中被列为高度优先的市辖区内，利用地区和本地通讯媒体的现有工具更加深入地开展传播工作；在巴西东北地区的“紧急霍乱控制和预防计划”中被列为高度优先的市辖区内更加深入地开展卫生教育活动；通过“家庭保健方案”、“社会保健代理”以及为“儿童的田园运动”工作的代理，更加深入地传播霍乱预防措施；调整由客运公司组织的霍乱预防措施传播活动；通过保健网络披露霍乱识别和诊断措施，以便保证及时发现这种疾病。,"The strategies include capacity-building for human resources in the states and municipalities for implementing the Acute Diarrhoeal Diseases Monitoring Programme (MDDA); providing direct technical support for states and municipal districts to investigate outbreaks of cholera; revising the Integrated Cholera Control and Prevention Handbook (Manual Integrado de Prevenção e Controle da Cólera); reviewing the instruction materials for capacity-building in monitoring acute diarrhoeal diseases; the transfer of funds under agreements with the State Health Bureaux in north-east Brazil, underwriting the implementation of activities under the Emergency Cholera Control and Prevention Plan for north-east Brazil (Plano Emergencial de Prevenção e Controle da Cólera no NORTHEAST); the transfer of funds under agreements for implementing actions under the Emergency Cholera Control and Prevention Plan in Paraná (Plano Emergencial de Prevenção e Controle da Cólera no Paraná); preparation of educational material and organization of the capacity-training course for the multiplicatory agents of the Acute Diarrhoeal Diseases Monitoring Programme in indigenous areas; scheduling the distribution of sodium hypochlorite to 2.5 per cent of the 27 states in Brazil, handled by CODAMED/Ministry of Health; ensuring capacity-building for all states through the Public Health Laboratories, in order to undertake etiological diagnoses of outbreaks of acute diarrhoeal diseases; more intensive dissemination of existing tools in regional and local communications media in municipal districts tagged as high-priority under the Emergency Cholera Control and Prevention Plan for north-east Brazil; more intensive health education activities in municipal districts ranked as high priority under the Emergency Cholera Control and Prevention Plan for north-east Brazil; more intensive dissemination of cholera prevention measures through the Family Health-Care Programme, Community Health-Care Agents and agents working for the",Enhance human resources and provide technical support for acute diarrhea disease monitoring in Brazil's Northeast region.
179,179,但是 他想表达的不仅仅只是这几句话 But he was saying a lot more than he meant to.,But he was saying a lot more than he meant to.,1) He was expressing more than he intended to.
180,180,问题5：老年人的心理健康需求,Issue 5: Mental health needs of older persons,The psychological well-being requirements of the elderly.
181,181,D. 第三次外空会议之后出现的问题,Emerging issues following UNISPACE III,The problem that arose after the third space conference.
182,182,回顾其2000年12月4日第55/92号决议，,"Recalling its resolution 55/92 of 4 December 2000,",The 2000 resolution of the United Nations General Assembly.
183,183,· 与国际货币基金组织、经济合作与发展组织、世界银行、发展集团和其他联合国组织在秘书长办公厅的主持下协同努力，就构成千年发展目标的各项发展目的、目标和指标的大多数组成部分迅速取得了一致意见；,"Speedy agreement on most elements of a framework for the development goals, targets and indicators constituting the MDGs, in a collaborative effort with the International Monetary Fund, the Organisation for Economic Co-operation and Development, the World Bank, UNDG and other United Nations organizations, under the auspices of the office of the Secretary-General; Finalization of the UNDG guidance note on country-level monitoring of MDGs that emphasizes national ownership, capacity-development and links with existing tools such as common country assessments, national human development reports and poverty-reduction strategy papers; The launch of a pilot initiative to prepare MDG reports at the country level, with four completed by the end of 2001 and another dozen in various stages of development; Coordinated support to include MDGs in the poverty-reduction strategy process, in particular by integrating MDG databases into poverty-reduction strategy frameworks and enhancing the skills of national counterparts to obtain and use data for the credible monitoring of progress in poverty-reduction strategy papers and, more broadly, the MDGs.","2) Various international organizations, including the International Monetary Fund, the Organization for Economic Cooperation and Development, the World Bank, and the Development Group, collaborate to reach a consensus on the majority of the development objectives, goals, and indicators that make up the Millennium Development Goals."
184,184,- 法律和政治地位；,- Acts of violence in the home;,"1) Legal and political status refers to the legal and political standing of an individual or entity within a specific jurisdiction, including their rights, obligations, and privileges."
185,185,160．尼泊尔正面临着与国内毛派叛乱有关的某些问题。,Nepal is facing some problems related to the Maoist insurgency within the country.,Nepal is facing some challenges due to the Maoist insurgency.
186,186,在医学和兽医科学方面，诊断法、免疫和其他生物制药的研制，增强了对一些直至近期还被认为无法抑制的疾病实行管理的能力。,"In medical and veterinary sciences, the development of diagnostics, vaccines and other biopharmaceuticals is broadening the ability to manage diseases that were until very recently considered as incurable.","In the field of medicine and veterinary science, diagnostic methods, immunization, and other biopharmaceuticals have enhanced the ability to manage some diseases that were previously considered unmanageable."
187,187,铭记根据委员会1991年3月5日第1991/42号决议，任意拘留问题工作组的任务是调查任意或违反《世界人权宣言》或相关国家所接受的有关国际法律文书中所载有关国际标准的拘留案件，,"Bearing in mind that, in accordance with its resolution 1991/42 of 5 March 1991, the task of the Working Group on Arbitrary Detention is to investigate cases of detention imposed arbitrarily or otherwise inconsistently with the relevant international standards set forth in the Universal Declaration of Human Rights or in the relevant international legal instruments accepted by the States concerned,",The Committee on the Question of Arbitrary Detention was established by the United Nations in 1991 to investigate arbitrary or violations of international standards in the context of detention.
188,188,4. 国际法律文书,International legal instruments,International legal documents are legal documents that are signed by international organizations or countries.
189,189,早在1999年就查明了《公民资格法案》中的歧视性条款，然而该《法案》仍未被修正。,"The discriminatory provisions of the Citizenship Act had been identified as far back as 1999, yet the Act had still not been amended.",2) The Citizenship Act was amended in 1999 after the discovery of discriminatory provisions.
190,190,4.3.2.4 现有的4.3.2.4段变成新的4.3.2.4.1.段。,4.3.2.4 Existing paragraph 4.3.2.4 becomes new 4.3.2.4.1.,The existing 4.3.2.4 section is now part of a new 4.3.2.4.1 section.
191,191,"1. 本议定书的阿拉伯文、中文、英文、法文、俄文和西班牙文文本具有同等效力,应交存联合国档案库。","The present Protocol, of which the Arabic, Chinese, English, French, Russian and Spanish texts are equally authentic, shall be deposited in the archives of the United Nations.","2) The Arabic, Chinese, English, French, Russian, and Spanish texts of this agreement are of equal validity and should be deposited with the United Nations archives."
192,192,这样应该就能脱身了,It's gonna be off the hook.,This should allow you to escape.
193,193,理事会审议了关于本集团在基辅的信息处的工作。,The Council considered questions concerning the activities of the GUUAM Information Office in Kyiv.,The board of directors reviewed the work of the information center in Kyiv for the group.
194,194,63． Ivanova女士（前南斯拉夫的马其顿共和国）说，学前、小学和中学课本是重要的社会化手段。,"Ms. Ivanova (The former Yugoslav Republic of Macedonia) said that school textbooks were an important means of socialization, at pre-primary, primary and secondary levels.",Ivanova女士（前南斯拉夫的马其顿共和国）指出，学前、小学和中学课本是重要的社会化手段。
195,195,在这些参数范围之内进行的价格谈判是不允许的，即使由供应商提出也不行。 另外参见网址：http://www.dti.gov. uk/about/procurement/procue8-8.htm。,"Negotiation on price outside these parameters is not permitted, even if offered by suppliers.” See, further, http://www.dti.gov.uk/about/procurement/procue8-8.htm.","Price negotiations within these bounds are not allowed, even if proposed by the supplier."
196,196,真的吗? Really?,Really?,Are you serious?
