,Unnamed: 0,src,true_meaning,predicted
159,159,"जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.","Jayashree Govindarajan, Mumbai shares some of the traditional recipes.","Jayshree Govindraj, Mumbai has been sharing all the traditional recipes of the old times with everyone."
160,160,(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो,(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.,The sentence means that someone has chosen a spouse for themselves and then taken their own child as a daughter-in-law.
161,161,"युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .","Couple hours later, you walk into some type of double cross.","The clock struck midnight, and they began their double cross."
162,162,"हरमन, ये इंसान हैं.","Hermann, these are human beings.",A person who is always busy and never has time for anything else.
163,163,पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R),_Restart Evolution after restore,The process of evolution restarts.
164,164,निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,They are in a state of excitement.
165,165,क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है,Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.,"Is it not known to you that Allah knows everything in the sky and on earth? Certainly, it is recorded in a book. There is no doubt that it is easy for Allah to make a decision."
166,166,"उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।","And indeed the news which had a lot of deterrence, came to them.",He has received such news about his past that it is like a complete revelation.
167,167,हमने केवल एक बात कही.,We just made a point.,We have only said one thing.
168,168,(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ,"Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”","1) ""Respect your ancestors and avoid taking actions that could harm them or others."
169,169,"तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.","You told them that we're married, I told them I'm 3 months pregnant!",The speaker is pretending to be pregnant for a short period of time.
170,170,भारतः रंगमंच का जादू,India: All about the Theatre! · Global Voices,The magic of the stage in India.
171,171,ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.,Cannot subscribe folder in offline mode.,The folder cannot be added to the offline mode.
172,172,जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.,When you find the beads I hope you'll return them.,I hope you can bring them back.
173,173,देखें (_V),_View,He was watching the game from the sidelines.
174,174,कभी नहीं!,He'll no longer lead us.,Never
175,175,(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं,"Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'","The messenger said to the people, 'After this, what else can you do but believe in God and the book that has been sent down to us, and what we have believed in before, and these are often misleading."
176,176,(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं,"He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.",Stage-1 output: <select the most relevant Hindi sentence>
177,177,इसी तरह कई गाँव वाले मारे गए हैं,That's how many villagers died,1) Many villages have been destroyed in this way.
178,178,raviratlami@ aol. in,Your emails,I am a programmer at AOL.
179,179,निकटस्थ साइट,Nearby Sites,Nearby site
180,180,"जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली","On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.","If someone does not have permission, they cannot talk about it on that day. In society, some people will be left out and others will be lucky."
181,181,"इसके लिए धन्‍यवाद, जैक.","Thanks for that, Jack.","Thank you, Jack."
182,182,सारा पाठ चुनें,Select all text,Choose all the chapters.
183,183,संकुचित संपर्क सूची,Compact contact list,A list of closely connected individuals.
184,184,और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा,"So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.","1) Even if someone does something bad to their enemy, God will still help them in their time of need."
185,185,भगवान ने हमें आजादी दे दी है.,God has given us freedom.,God has granted us freedom.
186,186,- तुम देखो हम कितने व्यस्त हैं.,- You see how busy we are.,We are so busy that we are constantly on the go.
187,187,क्लिपबोर्ड में जमा फाइल जोड़ें,Add the files stored in the clipboard,Add files to the clipboard.
188,188,वर्तमान फ़ाइल एक भिन्न नाम से सहेजें,Save the current file with a different name,1) Please send the current document with a new name.
189,189,%s में नए संदेश के लिये सारांश सूचना ला रहा है,Retrieving quota information for '%s',<select the most relevant English sentence>
190,190,"""... और अब हम दास नहीं हैं ...""","""...and we are slaves no longer...""",We are no longer slaves.
191,191,चयनित संदेश की तरह सभी संदेश एक जगह अंतःसूत्रित करें,Select all messages in the same thread as the selected message,All messages should be sent to one location.
192,192,सब लोग हमें गुजर रहा है.,Everybody's passing us.,<select the most relevant English sentence>
193,193,कुछ नहीं करें,Do Nothing,Stage-2 output (justification):
194,194,वहाँहममेंसेचार हैं लेकिन हम आप से डर रहे हैं,There are four of us but we are frightened of you.,"The person is afraid of the situation, but we are scared of them."
195,195,"और दूसरे कुछ लोग है जिन्होंने अपने गुनाहों का इक़रार किया। उन्होंने मिले-जुले कर्म किए, कुछ अच्छे और कुछ बुरे। आशा है कि अल्लाह की कृपा-स्पष्ट उनपर हो। निस्संदेह अल्लाह अत्यन्त क्षमाशील, दयावान है","And (there are) others who have acknowledged their faults. They mixed a righteous action with another that was bad. It may be that Allah will relent toward them. Lo! Allah is Forgiving, Merciful.","A group of people have confessed to their sins, performed good and bad deeds, and hope that Allah's mercy will be shown to them."
196,196,दूसरे दिन बाहर की मदद करने के लिए धन्यवाद भी.,"Thanks for helping out the other day, too.",Stage-2 output (justification):
197,197,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Open the selected image using a different application.
198,198,"लगता है कि आकाश स्वयं अपने ऊपर से फट पड़े। हाल यह है कि फ़रिश्ते अपने रब का गुणगान कर रहे, और उन लोगों के लिए जो धरती में है, क्षमा की प्रार्थना करते रहते है। सुन लो! निश्चय ही अल्लाह ही क्षमाशील, अत्यन्त दयावान है","The heavens are about to be rent apart from above them, while the angels celebrate the praise of their Lord and plead for forgiveness for those [faithful] who are on the earth. Indeed, Allah is the All-forgiving, the All-merciful!","1) The sky seems to be falling from above, while the stars are singing praises to their Creator, and those on Earth are constantly seeking forgiveness. Listen! Without a doubt, Allah is forgiving and extremely compassionate."
199,199,"न अन्धे के लिए कोई हरज है, न लँगडे के लिए कोई हरज है और न बीमार के लिए कोई हरज है। जो भी अल्लाह और उसके रसूल की आज्ञा का पालन करेगा, उसे वह ऐसे बाग़ों में दाख़िल करके, जिनके नीचे नहरे बह रही होगी, किन्तु जो मुँह फेरेगा उसे वह दुखद यातना देगा","There is no fault in the blind, or the lame, or the sick. He who obeys Allah and His Messenger He shall admit him to Gardens underneath which rivers flow; but he who turns away shall be punished with a painful punishment.",1)
200,200,क्यों तुम मेरे साथ नहीं आया था.,Why didn't you come with me.,Why didn't you come with me?
201,201,"हाँ, 7,000 लोग.","Yeah, 7,000 people.","Yes, 7,000 people."
202,202,राजा मैं.,King me. -Chess.,I am the king.
203,203,खोलें (_O),_Open,To open up a conversation or discussion.
204,204,"वैसे भी, कला पर ले जाया गया, केरूपमेंयहचाहिए ,यहकरनेके लिएहै.","Anyway, art moved on, as it must, it has to.","1) Despite the art being taken, it is still important to preserve its integrity."
205,205,आप पहले अनुभव है?,Do you have prior experience?,You have had a first-hand experience.
206,206,गबन भेजें.,Send the drone.,2nd best: <select the second most relevant English sentence>
207,207,"आप अकेले रहना चाहते हैं, हम समझते हैं.","If you want to be alone, we understand.",Stage-2 output (revised candidates):
208,208,"ऐ मेरे बन्दों, जो ईमान लाए हो! निस्संदेह मेरी धरती विशाल है। अतः तुम मेरी ही बन्दगी करो",O My bondmen who believe! Indeed My earth is spacious – therefore worship Me alone.,"I have friends who have faith! Of course, my country is vast. So, you should take care of my country."
209,209,इस यथारूप प्रविष्टि की सभी सूचनाएँ मिट दी जाएँगी और फिर सहेजी नहीं जा सकेगी.,All information in this memo will be deleted and can not be restored.,Output: <select the most relevant Hindi sentence>
210,210,बाद में ... दोबारा... मैं तुम्हारे लिए तोड़ दुंगा.,Later I will pluck for you twice.,Stage-2 output (justification):
211,211,"हे रोमियो, रोमियो, किस कला तू रोमियो?","O Romeo, Romeo, wherefore art thou Romeo?","Hey Romeo, Romeo, which art thou?"
212,212,(ऐ रसूल) क्या तुम्हारे पास मूसा का किस्सा भी पहुँचा है,Hath there come Unto thee the story of Musa!,What else has come to you like the story of Moses?
213,213,आप फिटिंग रसोई बारे में एक भाषण बना रहे हैं?,YOU'RE MAKING A SPEECH ABOUT FITTING KITCHENS?,3) They have been presenting a detailed analysis of the benefits of a well-fitted stove.
214,214,ऐ ईमानदारों तुममें से जो कोई अपने दीन से फिर जाएगा तो (कुछ परवाह नहीं फिर जाए) अनक़रीब ही ख़ुदा ऐसे लोगों को ज़ाहिर कर देगा जिन्हें ख़ुदा दोस्त रखता होगा और वह उसको दोस्त रखते होंगे ईमानदारों के साथ नर्म और मुन्किर (और) काफ़िरों के साथ सख्त ख़ुदा की राह में जेहाद करेंगे और किसी मलामत करने वाले की मलामत की कुछ परवाह न करेंगे ये ख़ुदा का फ़ज़ल (व करम) है वह जिसे चाहता हे देता है और ख़ुदा तो बड़ी गुन्जाइश वाला वाक़िफ़कार है,"Believers! If any of you should ever turn away from your faith, remember that Allah will raise up a people whom He loves, and who love Him; a people humble towards the believers, and firm towards the unbelievers; who will strive hard in the way of Allah and will not fear the reproach of the reproacher. This is the favour of Allah which He grants to whom He wills. Allah is vast in resources, All-Knowing.","A person who returns to their faith after leaving it will be revealed to those whom Allah considers friends, and they will be friends with Him. They will fight in the path of Allah and will not take any oath from those who commit blasphemy."
215,215,"फिर उनका कोई फ़िला (उपद्रव) शेष न रहेगा। सिवाय इसके कि वे कहेंगे, ""अपने रब अल्लाह की सौगन्ध! हम बहुदेववादी न थे।""","Then they will have no excuse but to say, ""By God our Lord, we have never been polytheists.""",There will be no more conflict or disagreement.
216,216,"सिर्फ एक ही स्टॉप पार हुआ है, शायद कोई आ जाए.",There was just a stop. maybe someone's coming.,"I just made it to the next station, maybe someone will get off the train."
217,217,"अल्लाह ने तुम्हें मिट्टी से पैदा किया, फिर वीर्य से, फिर तुम्हें जोड़े-जोड़े बनाया। उसके ज्ञान के बिना न कोई स्त्री गर्भवती होती है और न जन्म देती है। और जो कोई आयु को प्राप्ति करनेवाला आयु को प्राप्त करता है और जो कुछ उसकी आयु में कमी होती है। अनिवार्यतः यह सब एक किताब में लिखा होता है। निश्चय ही यह सब अल्लाह के लिए अत्यन्त सरल है","Allah created you from dust, then from a drop of sperm, then He made you into pairs. No female conceives, nor delivers (a child) except with His knowledge. None is given a long life nor is any diminished in his life but it is written in a Book. Surely that is quite easy for Allah.","God created you from the earth, then from the seed, and then joined you together. Without knowledge, no woman can become pregnant or give birth. And whoever reaches the age of maturity and has not reached his age, and whoever has less in his age. It is all written in a book. Undoubtedly, everything is very simple for God."
218,218,"तीन , दो, एक जाने के लिए,!",SEAN: Yeah.,"Three, two, one, go!"
219,219,क्वार्टरबैकवहगेंदकेसाथजारहा है जहांआप बताने वाला,Quarterback's gonna tell you where he's going with the ball.,The quarterback is the leader of the team.
220,220,किन्तु उन्होंने उसे झुठला दिया। फिर छायावाले दिन की यातना ने आ लिया। निश्चय ही वह एक बड़े दिन की यातना थी,"But they denied him, and We seized them with the torment of the Day of Shadowing (when the cloud had rained down fire). It was indeed the torment of a terrible day!","The person was deceived, and the heat of the day made it unbearable."
221,221,निकाला नहीं गया,Extraction not performed,It didn't come out
222,222,(लोगों) मोहम्मद तुम्हारे मर्दों में से (हक़ीक़तन) किसी के बाप नहीं हैं (फिर जैद की बीवी क्यों हराम होने लगी) बल्कि अल्लाह के रसूल और नबियों की मोहर (यानी ख़त्म करने वाले) हैं और खुदा तो हर चीज़ से खूब वाक़िफ है,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.","2) The father of your children is not the Prophet and the messengers of Allah, but Allah is their protector."
223,223,%s नियमित फाइल नहीं है,"The value ""%s"" is not part of the enum ""%s""",It is not a regular file.
224,224,.. हम मौसमी मौसम के ऊपर वास्तव में अच्छा कुछ सामना कर रहे हैं के रूप में,As we are experiencing some really nice above seasonal weather.,Stage-1 output: <select the stage-1 output that matches the definition>
225,225,हम बल्लेबाजी के पिंजरे में मिल जाना चाहिए.,We should go get in a batting cage.,We need to work together as a team.
226,226,इस वेगास है.,This is Vegas.,This is the city of Las Vegas.
227,227,तुम ध्यान रखना.,You're the one gonna need to take care.,You should be attentive.
228,228,यदि तुमने कुछ सेल्समैन के लिए गिग परफ़ॉर्म किया है...,"If you played a gig for striking double-glazing salesmen,",You have achieved great success in sales.
229,229,"और समूद की ओर उनके भाई सालेह को भेजा। उसने कहा, ""ऐ मेरी क़ौम के लोगो! अल्लाह की बन्दगी करो। उसके अतिरिक्त तुम्हारा कोई पूज्य नहीं। तुम्हारे पास तुम्हारे रब की ओर से एक स्पष्ट प्रमाण आ चुका है। यह अल्लाह की ऊँटनी तुम्हारे लिए एक निशानी है। अतः इसे छोड़ दो कि अल्लाह की धरती में खाए। और तकलीफ़ पहुँचाने के लिए इसे हाथ न लगाना, अन्यथा तुम्हें एक दुखद यातना आ लेगी।-","And to (the tribe of) Thamud (We sent) their brother Salih. He said: O my people! Serve Allah. Ye have no other Allah save Him. A wonder from your Lord hath come unto you. Lo! this is the camel of Allah, a token unto you; so let her feed in Allah's earth, and touch her not with hurt lest painful torment seize you.","The speaker is telling the person to leave their community and eat the food provided by Allah, as it is a sign of Allah's guidance."
230,230,छवि (I) Image/ Selection Menu caption - make sure that translation has the same accel as the & Image translation,& Image,<select the most relevant English sentence>
231,231,अगला पिछला संदेश,Next/Previous Message,The next message is the previous one.
232,232,फ़ोल्डर विलोपित नहीं कर सकता है: %s:कोई ऐसा फ़ोल्डर नहीं,Cannot delete folder: %s: No such folder,Other: <select the other relevant English sentences>
233,233,उसने अपने माथे से पसीना पोंछा।,He wiped the sweat from his forehead.,He hit his forehead with his hand.
234,234,उसकी नेअमत का शुक्र अदा किया करो तुम पर उसने मुरदार और खून और सूअर का गोश्त और वह जानवर जिस पर (ज़बाह के वक्त) ख़ुदा के सिवा (किसी) और का नाम लिया जाए हराम किया है फिर जो शख़्श (मारे भूक के) मजबूर हो ख़ुदा से सरतापी (नाफरमानी) करने वाला हो और न (हद ज़रुरत से) बढ़ने वाला हो और (हराम खाए) तो बेशक ख़ुदा बख्शने वाला मेहरबान है,"He has forbidden you carrion, and blood, and the flesh of swine, and anything consecrated to other than God. But if anyone is compelled by necessity, without being deliberate or malicious, then God is Forgiving and Merciful.",He sacrificed his career to help his family.
235,235,रबातusa. kgm,Rabak,2) To make a mountain out of a molehill
236,236,ऑनलाइन कार्य करें (_W),_Work Online,Stage-2 output (justification):
237,237,हैइसआदमीकोस्वच्छ,Is this guy clean?,1) This person is clean.
238,238,"मैंने दर्ज किया कमांड कुंजी , अपने अधिकार पलट है इस जहाज को अपने नियंत्रण में अब है.","The command key I have entered is revoking your authority, this ship is now under my control.","I have given the command to the vessel, which is now under my control."
239,239,मैं उन्हें कुछ बताना होगा.,I gotta tell 'em something.,I have something to tell them.
240,240,अपरिचित डेस्कटॉप फ़ाइल संस्करण '%s',Unrecognized desktop file Version '%s',Unfamiliar file format '%s' on the desktop.
241,241,- 19 साल ...,- 19 years...,Reason: <explain why this sentence is the best choice>
242,242,मैं सिर्फ वेगास में रह सकता है.,I might just stay in Vegas.,I can stay in Vegas.
243,243,उन्होंने मुझे बताया था कि नाजियों के साथ शामिल मत होना.,They told me not to get involved with the Nazis.,Stage-2 output:
244,244,ऐ ईमानदारों अगर तुम्हारे माँ बाप और तुम्हारे (बहन) भाई ईमान के मुक़ाबले कुफ़्र को तरजीह देते हो तो तुम उनको (अपना) ख़ैर ख्वाह (हमदर्द) न समझो और तुममें जो शख़्स उनसे उलफ़त रखेगा तो यही लोग ज़ालिम है,"O you who have believed, do not take your fathers or your brothers as allies if they have preferred disbelief over belief. And whoever does so among you - then it is those who are the wrongdoers.",1
245,245,"मुझे पता है, लेकिन आप इस गर्मी में 19 हो जाएगा... ... और लड़कियों को पहले से ही आप उन्हें पसंद नहीं है.","L know, but you will be 19 this summer and the girls already say you don't like them.","I know, but you will be 19 in this heat... ... and girls will never like you from the beginning."
246,246,आसानी से दो दर्जन से अधिक वयस्कों सोता है.,Easily sleeps two dozen adults.,A large number of people are sleeping easily.
247,247,(बिखरेहंसी),(SCATTERED LAUGHTER),She was in a state of extreme panic.
248,248,उसे हाथ की हड्डियाँ तोड़ने में मज़ा आता है,She likes cracking bones.,It's fun to throw away the hands.
249,249,मैं एक कप चाय लूंगी.,I would love a cup of tea.,I will have a cup of tea.
250,250,क्या मुझे सबसे ज्यादा परेशान मेरे फैसले के प्रति सम्मान की अपनी कमी नहीं है.,What disturbs me most is not your lack of respect for my judgment.,"3) An equation is a statement that asserts the equality of two expressions, which are connected by an equal sign."
251,251,शुक्रwind direction - wind speed is too low to measure,Fri,The wind speed is too slow to be detected.
252,252,और जब किसी पर हाथ डालते हो तो बिलकुल निर्दय अत्याचारी बनकर हाथ डालते हो!,"and when you seize [someone for punishment], you seize [him] like tyrants.",He was a ruthless and merciless person.
253,253,इस फ्रेम पर नज़र डालना.,Take a look at this frame.,This frame requires your attention.
254,254,"मैं अपने कार्यालय में होगा, प्रिय.","I will be in my office, darling.","I will be at my office, dear."
255,255,मंगलवार,Tuesday,Tuesday
256,256,"चालक याकूब और सिपाही अरविंद, रविंद्र व रामनरेश घायल हो गए।","The driver Yakub and constable Arvind, Ravindra and Ram Naresh were injured.",The translator Yakub and the soldier Arvind were killed.
257,257,Cogl संरचना,Cogl Texture,To build a structure
258,258,photo;video;webcam;,photo;video;webcam;,"The photo, video, and webcam are all devices used for capturing images and videos."
259,259,और नूह के बाद से (उस वक्त तक) हमने कितनी उम्मतों को हलाक कर मारा और (ऐ रसूल) तुम्हारा परवरदिगार अपने बन्दों के गुनाहों को जानने और देखने के लिए काफी है,"And how many have We destroyed from the generations after Noah. And sufficient is your Lord, concerning the sins of His servants, as Acquainted and Seeing.",The destruction of numerous religions and the importance of knowing the sins of one's followers.
260,260,संपर्क विवरण,Contact Details,The contact information.
261,261,यह विकल्प - I diff से संबंधित है.,This option corresponds to the -N diff option.,This option is related to a choice or selection.
262,262,अज्ञात,Unknown,The unknown person
263,263,फिर जमा करें (_R),_Restore,Let's put it all together.
264,264,"धूपपक्षपर रखें,हमेशाधूपओर","Keep on the sunny side, always on the sunny side","Keep your head down, always keep your head down."
265,265,- उससे पूछो क्या हुआ.,- Ask him what happened.,Output: 1) What happened to that person?
266,266,"लेकिन आप उन्हें प्रयोग महल पिघल और शहरों में जला है, आप अलग अलग नहीं कर रहे हैं।","But if you use them to melt castles and burn cities, you're not different.",Reason: <select the reason for choosing the sentence>
267,267,Landover पार्क.,Landover Park.,"Landover Park is a public park in the Landover area of Prince George's County, Maryland, United States."
268,268,"सच में, अनातोलिज, कृपया हमें बतांए.","Really, Anatolij, please tell us.","In reality, Anatoli, please tell us."
269,269,फ़ाइल वैध .desktop फ़ाइल नहीं है,File is not a valid .desktop file,The file is not a valid .desktop file.
270,270,"अतः आपसे गुजारिश है कि टिप्पणी में अवश्य बताएँ और फिर हम निश्चित रूप से 12 अक्तूबर को यह देखेंगे कि उस दिन (और अन्य किसी भी दिन,) आपने पर्यावरण पर अपने क्या विचार व्यक्त किए .","We at GV would love to see your posts on that day too, so do feel free to leave a comment and we will definitely check with you on October 12th to cover what you say on that day (and any day) about the environment.",The author is asking the recipient to share their thoughts on the environment and observe the impact on October 12th.
271,271,और उनकी पोशीदा भी फ़हमाईश की कि मैंने उनसे कहा,Then I announced to them and [also] confided to them secretly,And they understood that I had told them.
272,272,ये लोग जो बातें (खुदा के बारे में) बनाया करते हैं उनसे तुम्हारा परवरदिगार इज्ज़त का मालिक पाक साफ है,Glory be to your Lord: the Lord of Glory is far above what they attribute to Him.,These people who make statements about God are the ones who have the pure honor of your opponent.
273,273,और सजदा करनेवालों में तुम्हारे चलत-फिरत को भी वह देखता है,And your movements among those who bow in homage to God.,The person who is bending down sees your coming and going.
274,274,तुम मुझे उस से पूछने के लिए कौन हैं?,Who are you to ask me that?,1) Who are you asking about that?
275,275,"- (क्लिक करता है, धुनों)","- ( clicks, tunes )",Clicking on the sound
276,276,पंजी ताजा करें (_R),_Refresh Registry,Change your mind.
277,277,टक्स को बेतरतीब विस्फोटित होने देता है.,Enables random Tux explosions.,The tax is a disturbance.
278,278,यह व्यापार उसे मार रहा है.,This business is killing him.,This business is killing him.
279,279,यह भावनाओं से काम नहीं करता.,It does not work with our feelings.,It doesn't work with those emotions.
280,280,एक कुल जहाँ पुरुष 100 को मार कर मरता है.,A clan where a man dies only after killing 100 men.,A place where a man kills 100 people and dies.
281,281,"वे, आप के पीछे आराम करेंगे ठोकर होगा, वे गिर जाएगी.",They'll race behind you. They will stumble. They will fall.,"They will relax behind you, the door will close, they will fall."
282,282,©पी@RM nder एम@nkÖÖ ,© P@rM! NdeR M@nkÖÖ ™,He was so busy that he couldn't even take a break.
283,283,किसी ने एक आदेश दायर किया है.,Somebody has filed an injunction.,Stage-1 output:
284,284,"अभी नहीं, अभी एक और बाकीं है.","Not yet, there's still one more.",There is still one more.
285,285,उनमें वे सदैव रहेंगे। निस्संदेह अल्लाह के पास बड़ा बदला है,Which they will enjoy for ever. Indeed God has greater rewards with Him.,They will always be there.
286,286,एवोल्यूशन बैकअप फ़ाइल का नाम चुनें,Select name of the Evolution backup file,Choose the name of the evolution backup file.
287,287,"-क्रेन, मैंटिस?","-Crane, Mantis?",What's the matter?
288,288,"हाँ, अच्छी तरह से आप मछलीघर चट्टानों की तरह बू आ रही है.","Yeah, well you smell like aquarium rocks.",The person is like a fish in a tank.
289,289,मैंने नदी में छलाँग लगाकर डुबकी ली।,I dived into the river.,Stage-1 output: <stage-1 output> (definition + candidates) Best: I swam in the river and caught a fish.
290,290,%s min,%s min,I was relieved to find what I needed.
291,291,लिंक को पृष्ठ यदि.,An link to the project web page if provided.,If the link is on the page.
292,292,कल %l:%M:%S %p,Tomorrow %l:%M:%S %p,It is currently 12:00 PM.
293,293,वर्तमान कॉल हस्तांतरित करें,Transfer the current call,Switch to the current call.
294,294,कार्य साप्ताहिक दृश्य: %s. %s,Work Week View: %s. %s,The segment is a weekly program called %s. %s
295,295,"केवल आम लोगों को वे सबसे अधिक कुछ भी विश्वास के रूप में , इन कहानियों का मानना ​​है.","Only common people believe these tales, as they believe most anything.",Only the common people can fully believe these stories.
296,296,इससे लोगों को गर्मी के दिनों में ठंडा पानी मिल सकेगा।,"Using this, people can get cold water in the summer.","1) On hot days, people will be able to drink cold water."
297,297,उनमें से cIear खींच रहे हैं.,We're pulling clear of them.,They are trying to clear up the situation.
298,298,चार्ट,chart,"A visual representation of data or information, often used in business or science."
299,299,संपर्क कनेक्टेड,Contact connected,"Connected"" in the context of ""contact"" refers to the state of being linked or associated with something or someone."
300,300,उपलब्ध क्षेत्र (_v):,A_vailable Fields:,The open space was used for the picnic.
301,301,उनका हाल उन लोगों का सा है जो उनसे कुछ ही पेशतर अपने कामों की सज़ा का मज़ा चख चुके हैं और उनके लिए दर्दनाक अज़ाब है,"Like those who lately preceded them, they have tasted the evil result of their conduct; and (in the Hereafter there is) for them a grievous Penalty;-",The situation is like that of people who have been cheated by someone and now feel pain and discomfort.
302,302,फ़ोल्डर आकार (_S),Folder _Size,A folder with a certain size.
303,303,कि सिर्फ एंटोन बिना ही दिखा रहा था!,"That was the same show, just without Anton!","He was only Anton, without anyone else present!"
304,304,कैमरून नाइल्स 'बेटा है.,Cameron is Niles' son.,The Congo River is the largest river in Africa.
305,305,"""और निस्संदेह अल्लाह मेरा रब भी है और तुम्हारा रब भी। अतः तुम उसी की बन्दगी करो यही सीधा मार्ग है।""","(Jesus had said): ""Indeed Allah is my Lord and your Lord, so serve Him alone. This is the Straight Way.""","1) The speaker acknowledges that Allah is their God and that the listener's God is also Allah, and therefore they should follow the same path."
306,306,वे सांसारिक जीवन के केवल वाह्य रूप को जानते है। किन्तु आख़िरत की ओर से वे बिलकुल असावधान है,"They know the outward of this world's life, but of the hereafter they are absolutely heedless.",Stage-1 output: <english sentence>
307,307,और वही तो वह (ख़ुदा) है जिसने पानी (मनी) से आदमी को पैदा किया फिर उसको ख़ानदान और सुसराल वाला बनाया और (ऐ रसूल) तुम्हारा परवरदिगार हर चीज़ पर क़ादिर है,"And it is He Who has created man from water, and has appointed for him kindred by blood, and kindred by marriage. And your Lord is Ever All-Powerful to do what He will.","The one who created humans from water and then made them into a family and a community, and is the master of everything."
308,308,आपने देखा:,You saw it:,You have seen something.
309,309,बस मुझे बताओ कि क्या उसके पास चाकू था.,Just tell me if he had a knife.,He had a gun.
310,310,आउटलुक एक्सप्रेस आंकड़ा आयात कर रहा है,Importing Outlook Express data,Stage-2 output (justification):
