,src,true_meaning,literal_translation,predicted
1282,临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net",<select the most relevant English idiom>
1283,自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Cut your nose off to spite your face
1284,自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Cut your own throat
1285,自取其咎,Have only oneself to blame,Blame it on yourself,<select the most relevant English idiom>
1286,自行其是,Go one's own way,On its own,Do one's own thing
1287,自寻烦恼,Bring vexation on oneself,Asking for trouble,Please let me know if you need more information.
1288,自食其果,Face the consequences of one's action,Eat your own fruit,You're beating a dead horse.
1289,自食其言,Break one's own promise,Eat your own words,Definition: <definition of the Chinese idiom>
1290,自作聪明,Think oneself clever,Make yourself smart,```
1291,自言自语,Keep on chattering though to one is listening,Talking to oneself,"2) Two's company, three's a crowd"
1292,自我吹嘘,Boast smugly,Brag about oneself,or
1293,至死不变,Constant till death,Unchanging till death,Till death do us part
1294,与虎谋皮,Ask a tiger for its hide,Scheming with tigers,To make a deal with the devil
1295,与日俱增,Be steadily on the increase,Increasing day by day,<select the most relevant English idiom>
1296,与人为善,Do good for people,Be kind to people,4) Do a good turn.
1297,兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,To bring someone to justice
1298,举不胜举,Too numerous to mention,Too many to mention,Explanation: <explain why the selected idiom is the best match>
1299,举国上下,The whole nation,The whole country,<select the most relevant English idiom>
1300,举一反三,Infer other things from one fact,Learn by analogy,To take a shot at three birds with one stone
1301,旧地重游,Revisit a once familiar place,Revisiting old places,A butterfly effect
1302,旧恨新仇,New hatred piled on old,Old hatred new hatred,<select the most relevant English idiom>
1303,舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,A ripple effect
1304,舞文弄墨,Indulge in fancy writing,Dance with ink,A wolf in sheep's clothing
1305,良药苦口,Good medicine tastes bitter,Good medicine is bitter,4) <english idiom> (if available)
1306,良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line",Every dog has its day
1307,艰难曲折,Arduous and tortuous,Difficult twists and turns,A bumpy ride
1308,色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,A house divided cannot stand
1309,芒刺在背,Feel nervous and uneasy,Thorn on the back,Having a fire in one's belly
1310,花天酒地,Indulge in gay life and debauchery,Spend the day,4) <optional other English idioms>
1311,若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself",Talk sweet but mean it not.
1312,若有所失,Feel lost,If something is lost,4) <optional other relevant English idioms>
1313,若无其事,Calmly,If nothing happened,4) <optional other English idioms>
1314,苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore",Don't put all your eggs in one basket.
1315,英雄所见略同,Great minds think alike,Heroes see the same,Great minds think alike.
1316,英雄无用武之地,No scope for one's energies,Heroes are useless,<select the most relevant English idiom>
1317,茁壮成长,Grow up healthy and strong,Growing up healthily,Alternatives: <list the other relevant English idioms>
1318,苟延残喘,Eke out a meagre life,On one's last legs,3) A stone cast into a pond
1319,茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,3) To polish a turd
1320,草木皆兵,Be afraid of one's own shadow,All grass and trees,Cry wolf
1321,萍水相逢,"Casual, temporary meeting",Meet by chance,<select the most relevant English idiom>
1322,荆棘载途,A path beset with difficulties,Thorns on the road,A rocky road ahead.
1323,万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",2) A cut above the rest
1324,万籁俱寂,All sounds are hushed (or still),Everything is silent,A fool's errand
1325,万里长征,A long march of ten thousand li,The Long March,<select the most relevant English idiom>
1326,万事大吉,Everything goes off without a hitch,All is well,Kill two birds with one stone
1327,万事亨通,Everything goes well,Everything is prosperous,On a roll
1328,万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,4) <optional English idioms>
1329,万寿无疆,(wish somebody) a long life,Longevity without borders,May you live a long and happy life.
1330,万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,A diamond is not polished without friction.
1331,落花有意，流水无情,Unrequited love,"Falling flowers are intentional, flowing water is ruthless",1) People who live in glass houses should not throw stones.
1332,落井下石,Strike (or hit) a person when he is down,Fall into the hole,Explanation: <briefly explain why the selected idiom is the best match> .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .  .
1333,叶落归根,Falling leaves settle on their roots,Leaves fall back to their roots,Candidates: <list the other English idioms>
1334,叶公好龙,Professed love of what one really fears,Ye Gong Hao Long,A wolf in sheep's clothing
1335,萧规曹随,Follow established rules,Xiao Gui Cao Sui,4) <optional other English idioms>
1336,藏头露尾,Speak evasively (or equivocally),Hide one's head and show one's tail,Give away the punchline
1337,藏龙卧虎,Hidden dragons and crouching tigers,Hidden Dragon Crouching Tiger,A sleeping giant
1338,药石之言,Unpleasant but needed advice,Words of medicine stone,4) <optional additional idiom>  # if there is a second idiom that is also relevant
1339,虎背熊腰,Stalwart men,Tiger's back and bear's waist,Definition: <the definition of the Chinese idiom>
1340,虎口余生,A narrow escape from death,The rest of the life,Between a rock and a hard place.
1341,虚己以听,Listen patiently,Humility to listen,4) <optional other English idioms>
1342,蚍蜉撼树,Ridiculously overrating one's own strength,Mayfly shake the tree,2) Many hands make light work.
1343,蛟龙得水,A hero gets an opportunity for showing his prowess,Jiaolong gets water,"2) When it rains, it pours"
1344,蜀犬吠日,An ignorant person makes a fuss about something which he alone finds strange,Shu dog bark day,A small dog barking at the sun
1345,虾兵蟹将,Ineffective troops,Shrimp soldier and crab general,4) <optional other English idioms>
1346,蚂蚁啃骨头,Plod away at a big job bit by bit,Ant chews on bone,To take it one step at a time
1347,螳螂捕蝉，黄雀在后,"The mantis stalks the cicada, unaware of the oriole behind","The mantis catches the cicada, the orioleis behind",Blind to the obvious
1348,蝇营狗苟,Shamelessly seek personal gain,Fly camp dog gou,To gnaw away at
1349,蠢蠢欲动,Ready (about) to make trouble,Just around the corner,Itching to do something
1350,蚕食鲸吞,Seize another country's territory by piecemeal encroachment or wholesale annexation,Swallow like a whale,1) To eat away at something
1351,血气方刚,In the prime of youth,Bloody Fang Gang,A drop in the ocean
1352,众目睽睽,In the public eye,In full view,Definition:
1353,众口难调,It is difficult to please everyone,Difficult to reach,You can't please all the people all the time.
1354,众口铄金,Public opinion will fuse metals,All mouths of gold,The pot calling the kettle black
1355,众擎易举,Many hands make light work,Easy to do,You can't please all the people all the time.
1356,众说纷纭，莫衷一是,"As opinions vary, no unanimous conclusion can be drawn","Different opinions, no consensus",4) Many cooks spoil the broth.
1357,众人拾柴火焰高,Great things may be done by mass effort,The more the merrier,Many hands make light work.
1358,行百里者半九十,One must sustain one's effort when a task is nearing completion,Barry is only half of 90,Burned out
1359,行同狗彘,Make a beast of oneself,Go with the dog,A good-for-nothing
1360,行成于思,Success depends on forethought,Act by thinking,You are what you think.
1361,行若无事,Behave as if nothing had happened,Act like nothing,<English idiom>
1362,行远自迩,Step by step,Travel far away,Worlds apart
1363,冲锋陷阵,Charge forward,Charge into battle,Cut to the quick
1364,衣架饭囊,Useless lazy persons,Hanger rice bag,```
1365,表里如一,Sincere,Same on the outside,Walk the talk
1366,袖手旁观,Stand by and do nothing,Stand idly by,Definition: <provide a brief definition of the Chinese idiom>
1367,被褐怀玉,Not show off one's talent,By brown jade,To have put out all the fires
1368,装疯卖傻,Pretend ignorance,Pretending to be crazy,To play dumb
1369,装聋作哑,Pretend to be ignorant of something,Pretend to be deaf,Candidates:
1370,覆巢之下无完卵,All involved,No eggs under the nest,3) A house divided against itself cannot stand.
1371,见风转舵,See how the wind blows,See the wind,To be blinded by a narrow focus.
1372,见缝插针,Make use of every bit of time or space,See the seam,Add fuel to the fire
1373,见利忘义,Forget all moral principles at the sight of profits,Forget about profit,Bet on a losing horse
1374,见猎心喜,Thrill to see one's favorite sport and itch to have a go,See the heart of the hunter,To be in a blinkered view
1375,见机行事,Do as one sees fit,Act by chance,Strike while the iron is hot.
1376,见异思迁,Desire to change one's work the moment one sees something different,See different thoughts,4) <optional other English idioms>
1377,视同路人,Regard as a stranger,Treat as a passerby,2) To give someone the cold shoulder. 4) None.
1378,视同儿戏,Treat (a serious matter) as a trifle,Treat it like a child's play,4) <english idiom> (if available)
1379,视如寇仇,Regard (or look upon) somebody as one's enemy,Regarded as a hatred,## Step 5: Identify the third English idiom
1380,视死如归,Look death calmly in the face,Look at death,4) None
1381,视而不见，听而不闻,"Look at but not pay attention to, listen to but hear nothing","Turn a blind eye, hear without hearing",<select the most relevant English idiom>
1382,视为知己,Regard as a good friend,Regarded as a confidant,<select the most relevant English idiom>
1383,视为畏途,Keep away from something,Regarded as a dreadful way,Consider the road to ruin.
1384,解放思想,Free oneself from old ideas,Emancipate the mind,Break the mold
1385,解囊相助,Help somebody generously with money,Unpacking to help,4) (optional)
1386,解铃系铃,Whoever started the trouble should end it,Unwind the bell,4) <optional other English idioms>
1387,解甲归田,Retire from service,Disarming and returning to the field,To take a stand
1388,触类旁通,Reason (or comprehend) by analogy,Comprehend by analogy,1) To know one thing is to know another
1389,言必信，行必果,Always be true in word and resolute in deed,Promises must be kept and action must be resolute,2) Practice what you preach.
1390,言必有中,Whenever one says something one hits the nail on the head,Words must be right,Speak with conviction
1391,言归正传,Get (or come) to business,Closer to home,Explanation: <briefly explain why it's the best match>
1392,言行不一,One's actions are not in keeping with one's promises,Inconsistent words and deeds,Kill two birds with one stone
1393,言行一致,Practise what one preaches,Consistent with words and deeds,A spoonful of sugar helps the medicine go down
1394,言之无物,(of speech or writing) be devoid of substance,Nothing to say,Beat around the bush
1395,言出法随,Enforce the regulations to the letter,Follow the law,<idiom>
1396,言传身教,Teach by personal example as well as verbal instruction,Teaching by precept and example,Speak truth to power
1397,言犹在耳,The words are still ringing (or reverberating) in one's ears,The words are still in my ears,His words are still echoing in my head.
1398,言为心声,One's words reflect one's thinking,Speak for the heart,A sucker for love
1399,记忆犹新,Remain fresh in one's memory (or mind),Fresh in memory,Still ringing in my ears
1400,设身处地,Put oneself in somebody else's position,Put yourself in,Candidates: <list the other English idioms>
1401,评头品足,Find fault with,Comment on the head and the foot,To reinvent the wheel
1402,话不投机半句多,"When the conversation gets disagreeable, to say one word more is a waste of breath",Don't talk more than half a sentence,Oil and water don't mix.
1403,认贼作父,Treat a thief as one's father,Recognize a thief as a father,To kiss up to someone
1404,誓不甘休,Swear not to stop (or rest),Unwilling to rest,4) <optional other English idioms>
1405,誓死不二,Swear to be loyal forever,Swear to death,Die for love
1406,诱敌深入,Lure the enemy troops in deep,Lure the enemy deep,Lure the wolf into the lair
1407,说到做到,Live up to one's word,Do as promised,2) Cut to the quick
1408,说曹操，曹操就到,Talk of the devil and he will appear,"Say Cao Cao, Cao Cao will come",OR
1409,谈虎色变,Turn pate at the mere mention of something terrible,Talk about a tiger's discoloration,4) To beat around the bush
1410,请君入瓮,Kindly step into the vat - try what you have devised against others,Please enter the urn,Lead someone down the garden path
1411,论功行赏,Award people according to their contributions,On meritorious deeds,Definition: <definition of the Chinese idiom>
1412,讳莫如深,Not utter a single word about something,Keep a secret,Keep under wraps
1413,诸如此类,Things like that (or this),And so on,2) Cut from the same cloth.
1414,谑而不虐,Tease without embarrassing,Sarcastic but not cruel,1
1415,识时务者为俊杰,A brave man knows how to bow to circumstances,The person who knows the times is Junjie,A quick thinker
1416,豁然贯通,Suddenly see the whole thing in a clear sight,All of a sudden,<idiom> (with a brief explanation)
1417,豁然开朗,Suddenly cleared up,Suddenly see the light,A knife to the heart
1418,豹死留皮,A leopard's skin survives its body,Leopard dead skin,To reap where you have not sown
1419,豺狼当道,Evil person in power,Jackal in power,The fox is guarding the henhouse.  (Note: This is the best match because it directly conveys the idea of a person with bad intentions being in a position of power or authority.)  alt_text: The fox is guarding the henhouse.
1420,猫哭耗子,Shed crocodile tears,Cat crying mouse,Cry over spilt milk
1421,负重致远,(of a person) be able to shoulder important tasks,Carrying weight goes far,1) To take the long view
1422,贫无立锥之地,Utterly destitute,A land of poverty,Explanation: <optional explanation> end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of task. end of note. end of
1423,贪小失大,Covet a little and lose a lot,Greedy for the small,<English idiom> (with a brief explanation)
1424,贪生怕死,Clinging to life instead of braving death,Greedy for life,<select the most relevant English idiom>
1425,费尽心机,Painstakingly,Go to great lengths,<select the most relevant English idiom>
1426,贼喊捉贼,The devil rebuking a sin,Thief shouting catch thief,<select the most relevant English idiom>
1427,贼去关门,Lock the door after the thief has gone,Thief to close the door,Lock the barn door after the horse is stolen.
1428,宾至如归,A home from home,Feel at home,"Definition: A guest is treated with the utmost respect and hospitality, just like a returning home."
1429,赏罚分明,Be strict and fair in meting out rewards and punishments,Clear rewards and punishments,You reap what you sow.  #idiom #linguistics #chineseidiom #englishidiom #reward #punishment #reapwhatyousow #yougetwhatyoupayfor #crimemightpaybutcrimepaydoesnt #idiomresearcher #linguisticresearcher #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #linguisticresearcher #idiomexpert #idiomtranslation #idiomresearch #idiomhunter #idiomexpert #idiomtranslation #idiomresearcher #
1430,赏心悦目,Find the scenery pleasing both to the eye and the mind,Pleasing to the eye,Candidates: <list the other English idioms that are also relevant>
1431,赔了夫人又折兵,Throw the helve after the hatchet,Lost my wife and lost my army,Alternatives: <list the other English idioms that match the definition>
1432,卖剑买牛,Beat swords into ploughshares,Sell swords and buy cattle,Stage-1 output (definition + candidates):
1433,质疑问难,Raise doubts and difficult questions for discussion,Difficult to question,To cast doubt on someone
1434,走马观花,Take a brief look at,Watching flowers on a horseback,2) Don't judge a book by its cover
1435,赴汤蹈火,Go through hell,Go through fire and water,<select the most relevant English idiom>
1436,起死回生,Snatch a patient from the jaws of death,Come back to life,<select the most relevant English idiom>
1437,越俎代庖,Take another's job into one's own hands,Over and over again,Step into someone else's shoes
1438,跳梁小丑,Contemptible rebel,Jumping beam clown,<select the most relevant English idiom>
1439,蹈常袭故,Follow mere routine,Repeat the same,Get back into the old groove
1440,跃跃欲试,Itch to have a go,Eager to try,1) Itching to do something
1441,身价百倍,Skyrocket to fame,Worth a hundred times,To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer: Best: To be worth one's weight in gold.  Answer
1442,身教胜于言教,Practice (or example) is better than precept,Teaching by example is better than teaching,Practice what you preach.
1443,身先士卒,Lead one's men in a charge,Lead the way,Alternatives: <list the other English idioms that are similar to the Chinese idiom>
1444,身在福中不知福,Not appreciate the happy life one enjoys,"In the midst of happiness, don't know happiness",Count your blessings.
1445,车到山前必有路,Things will eventually sort themselves out,There must be a road before the car reaches the mountain,Explanation: <optional>
1446,软硬皆施,Use both persuasion and force (or coercion),Both soft and hard,<select the most relevant English idiom>
1447,轻歌曼舞,Sing merrily and dance grace fully,Light songman dance,To gild the lily
1448,轻重倒置,Put the trivial above the important,Inversion of light and heavy,<select the most relevant English idiom>
1449,轻于鸿毛,Lighter than a (goose) feather - a death which is of no significance at all,Lighter than a feather,or
1450,转祸为福,Turn a calamity into a blessing,Turn a misfortune into a blessing,```
1451,转危为安,Pull through,Turn the corner,To cut one's losses
1452,转弯抹角,Beat about the bush,Beating around the bush,1) Beat around the bush
1453,近水楼台先得月,Enjoy the benefits of a favorable position,"Near the water floor, first-served month",Definition: <one-sentence definition>
1454,迫不得已,Be forced (driven or compelled) to,As a last resort,Explanation: <briefly explain why this idiom is the best match>
1455,送旧迎新,Ring out the Old Year and ring in the New,Send the old and welcome the new,Counting chickens before they hatch
1456,送往迎来,See off those who depart and welcome those who arrive,Send to welcome,"4) When the cat's away, the mice will play."
1457,逆水行舟,Row against the flood,Sailing against the current,2) To swim upstream
1458,逍遥法外,Go scot-free,Get away with it,Head over heels
1459,通权达变,Adaptable to changing circumstances,Pass the right to change,<select the most relevant English idiom>
1460,逢凶化吉,Turn calamities into blessings,Turning bad luck into good luck,Kill two birds with one stone.
1461,连篇累牍,Long-winded,A series of articles,4) <other English idioms>
1462,过屠门而大嚼,Feed oneself on illusions,Chewing through the butchery,4) To bite off more than you can chew
1463,过河拆桥,Ingratitude for past help,Cross the river and demolish the bridge,1) Burn your bridges
1464,遥相呼应,Coordinate with each other from afar,Echo each other,Two minds with but a single thought
1465,远水不救近火,Water far away is not of much use in putting out a fire,Far water does not save near fire,"When you're in a hole, stop digging."
1466,适逢其会,Happen to be present at the right moment,Coincides with the meeting,2) When the time is right.
1467,避坑落井,Escape one difficulty only to fall into another,Avoid pits and fall into wells,Explanation: <briefly explain why the selected English idiom is the best match for the Chinese idiom>
1468,邪魔歪道,Crooked ways (or means),Demon crooked way,To be misled by false information
1469,酒囊饭袋,A good-for-nothing person,Wine bag rice bag,4) Drunk with power
1470,酒肉朋友,Fair-weather friends,Wine and meat friends,1) A diamond in the rough
1471,醉生梦死,Live a life of dreams,Drunk life and dream death,<select the most relevant English idiom>
1472,醉翁之意不在酒,"Though one professes to be a drinker, he is really not interested in wine",The drunkard's intention is not the wine,Don't judge a book by its cover.
1473,丑态百出,Utterly ridiculous,Act like a buffoon,Definition: <definition of the Chinese idiom>
1474,重蹈覆辙,Recommit the same error,Repeat the same mistakes,To beat a dead horse
1475,重见天日,Once more see the light of day -  be delivered from oppression or persecution,See the sun again,2) To see the light of day
1476,重温旧梦,Revive an old dream,Relive old dreams,<English idiom> (with a brief explanation)  Thank you.
1477,量力而行,Act according to one's ability,Do what you can,Kill two birds with one stone.
1478,量入为出,Make both ends meet,Live within your means,4) <optional other English idioms>
1479,量材录用,Assign jobs to people according to their talents,Quantity material acceptance,A man is known by his work.```python
1480,金科玉律,Laws and regulations,The golden rule,A guiding principle.
1481,金蝉脱壳,Escape unnoticed,Golden cicada shells,<select the most relevant English idiom>
1482,金石为开,The utmost sincerity can influence even the metal and stone,Gold stone is open,The right man in the right place
1483,金瓯无缺,Unimpaired territorial integrity,Ca Mau is flawless,The final nail in the coffin
1484,金玉其外，败絮其中,Shining on the outside but rotten on the inside,"The gold and jade are outside, andthe corruption is in it",Optional: <optional additional idiom>
1485,釜底抽薪,Take a drastic measure to deal with a situation,Salary from the bottom of the pot,1) To pull out the weeds by the roots
1486,针锋相对,Blow for blow,Tit for tat,hit back
1487,银样蜡枪头,A pewter spearhead that shines like silver - an impressive looking but useless person,Silver wax tip,A master of one's craft
1488,钢筋铁骨,A brass and iron constitution - a strong man,Reinforced iron bones,2) <select the second most relevant English idiom>
1489,铭感终身,Remain deeply grateful for the rest of one's life,Impressive for life,A master of one's craft
1490,铤而走险,Rush headlong into danger,Take the risk,4) <optional other English idioms>
1491,锋芒所向,Target of attack,The direction of the edge,Aiming high
1492,锱铢必较,Dispute over every detail,Baht must be compared,Counting one's pennies
1493,钱可通神,Money makes the mare go,Money can be transcendental,Money talks.
1494,锦绣河山,Beautiful land,Splendid rivers and mountains,2) The crème de la crème
1495,锦上添花,Win honor (or successes) one after another in quick succession,Icing on the cake,2
1496,镜花水月,Flowers in a mirror and the moon in water - an illusion,Through the mirror,Definition: <definition of the Chinese idiom>
1497,铁树开花,The iron tree in blossom - something seldom seen or hardly possible,Iron tree blossom,A phoenix from the ashes
1498,铁案如山,Borne out by ironclad evidence,The iron case is like a mountain,Please go ahead and provide the next Chinese idiom.
1499,铸成大错,Make a gross error,Make a big mistake,To take a bitter pill.
1500,鉴往知来,See visions of things by (or from) experiences,Learn from the past,4) <optional>
1501,长年累月,Year in year out,Over the years,<select the most relevant English idiom>
1502,长此以往,If things continue this way,For along time,"If you keep on doing that, you'll be in trouble. | Language: en | Reward: 1 | Puzzle: 12345 | User: 12345 | Correctness: 1 | Attempts: 1 | Time: 2023-09-21 02:25:23 | Comments: 0 | Source: 1 |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |"
1503,门庭若市,A much visited house,Ting Ruo city,A hub of activity.
1504,闭门造车,Draw up plans behind closed doors,Behind closed doors,Not seeing the forest for the trees
1505,闭门思过,Ponder over one's mistakes in solitude,Thought behind closed doors,1) Beat one's head against a wall
1506,闭目塞听,Shut one's eyes and stop up one's ears - be out of touch with reality,Close your eyes and listen,Turn a blind eye
1507,闭塞眼睛捉麻雀,Act blindly,Close your eyes to catch sparrows,All hands on deck
1508,开门见山,Put it bluntly,Straight to the point,Definition: <define the Chinese idiom>
1509,开门揖盗,Ask for trouble,Open the door,Bite the hand that feeds you
1510,开天辟地,Epoch-making,Open up the world,1) To be cut to the quick
1511,开花结果,Blossom bear fruit - yield positive results,Bloom and bear fruit,1) To reap what you sow
1512,开卷有益,Reading enriches the mind,Unwinding is beneficial,A good teacher is worth more than a thousand books.
1513,开山祖师,A founder,The founder of the mountain,Make a hash of
1514,开源节流,Earn more income and cut down expenses,Open source and reduce expenditure,<select the most relevant English idiom>
1515,防不胜防,Impossible to defend effectively,Hard to guard against,Between the devil and the deep blue sea
1516,防意如城,Guard the thoughts of the heart as you would defend a city,Defense is like a city,2
1517,降龙伏虎,Subdue the dragon and tame the tiger - overcome powerful adversaries,Subduing the dragon and subduing the tiger,```
1518,除旧布新,"Ring out the old, ring in the new",Remove old cloth and new,Definition: <definition of the Chinese idiom>
1519,除恶务尽,Uproot (all) evils,Do away with evil,```
1520,阴错阳差,(a mistake or error due to) a strange combination of circumstances,Yin and yang difference,A wolf in sheep's clothing
1521,陈陈相因,Follow a set routine,Chen Chen Xiangyin,A wild west
1522,阳奉阴违,Comply in public but oppose in private,Yang follows yin,```python
1523,隔墙有耳,Beware of eavesdroppers,Wall has ears,<select the most relevant English idiom>
1524,隔岸观火,Look on at somebody's trouble with indifference,Watching the fire from the other side,<select the most relevant English idiom>
1525,随波逐流,Follow the current (or crowd),Go with the flow,To ride the wave
1526,随风转舵,Take one's cue from changing conditions,Turn the rudder with the wind,To change one's sails to catch the wind
1527,随心所欲,Have (or get) one's own way,Do whatever you want,To put the cart before the horse
1528,隐晦曲折,Veiled and round-about,Obscure twists and turns,What goes around comes around
1529,隐恶扬善,Hide somebody's wrongdoing and praise his good deeds,Hide evil and promote good,Optional: <list other relevant English idioms>
1530,雅俗共赏,Give pleasure both to the refined and the vulgar,Both refined and popular,A hit with both high and lowbrows.
1531,集腋成裘,Many drops of water make an ocean,Combine armpits into fur,To patch together
1532,雕虫小技,Insignificant skill (especially in writing),Bug carving tricks,Looking a gift horse in the mouth
