|src|true_meaning|literal_translation|predicted
326|दो नावों पर सवार होना|to try doing two opposite things at once|to ride on two boats|to be on two opposite sides at once
327|दूध का जला छाछ भी फूंककर पीता है|once bitten, twice shy|one burned by milk even blows on buttermilk before drinking|once bitten, twice shy
328|दूध का दूध, पानी का पानी करना|to reveal the truth or clarify everything|to make milk (be) milk and water (be) water|to identify right and wrong clearly
329|दूध में मक्खी की तरह|an unwanted person in a good place|like a fly in milk|a small amount of money
330|दूध का कर्ज चुकाना|to repay parents' love and care|to repay the debt of milk|to spend carelessly
331|दूध में नीम का पत्ता|something that ruins a good thing|a neem leaf in milk|something that ruins a good thing
332|दूध का दूध अलग करना|to identify right and wrong clearly|to separate milk as milk|to identify right and wrong clearly
333|दूध की धार बनना|to prosper or flourish|to become a stream/jet of milk|to prosper or flourish
334|दूध पीता बच्चा नहीं हूँ|I’m not naive anymore|I am not a milk-drinking child|I’m not naive anymore
335|दूध की नदियाँ बहाना|to dream of prosperity|to make rivers of milk flow|to dream of prosperity
336|घर की मुर्गी दाल बराबर|to undervalue what one has|the chicken of the house equals lentils|food is equal in quality or quantity
337|घर फूँक तमाशा देखना|to risk everything for curiosity|to burn the house and watch the show|to risk everything for curiosity
338|घर का भेदी लंका ढाए|an insider can cause great harm|the insider of the house topples Lanka|a dangerous thing hidden in a good place
339|घर की बात बाहर निकलना|to leak private matters|the house’s talk to go outside|to leak private matters
340|घर बसाना|to settle down or start a family|to set up/build a home|to settle down or start a family
341|घर उजड़ना|to lose everything|the home to be ruined|to lose everything suddenly
342|घर में घुसकर मारना|to attack boldly|to enter the house and beat|to attack boldly
343|घर का रास्ता भूल जाना|to wander aimlessly or forget priorities|to forget the way home|to wander aimlessly or forget priorities
344|घर आँगन में झगड़ा|domestic disputes|a quarrel in the house courtyard|domestic disputes
345|घर की लक्ष्मी|a woman considered the prosperity of a home|the house’s Lakshmi|a woman considered the prosperity of a home
346|आम के आम गुठलियों के दाम|double benefit from one effort|mangoes as mangoes, pits for a price too|twice the benefit from one effort
347|आम रास्ता पकड़ना|to take the easy or common way|to take the common road|to take the easy or common way
348|आम आदमी|a common man|common man|a common man
349|आमदनी अठन्नी खर्चा रुपैया|expenses exceeding income|income half a rupee, expense a rupee|income exceeding expenses
350|आम खाने वाले बनो, पेड़ मत गिनो|enjoy benefits without overanalyzing|be mango-eaters, don’t count the trees|enjoy benefits without overanalyzing
351|आमदनी बढ़ाना|to increase income|to increase income|to increase income
352|अंधे के हाथ बटेर लगना|to get lucky unexpectedly|a quail falling into a blind person’s hand|to gain something valuable by accident
353|अंधा कानून|law that doesn’t see right and wrong|blind law|law that doesn’t see right and wrong
354|अंधेरे में तीर चलाना|to try without knowledge|to shoot an arrow in the dark|to aim without knowledge
355|अंधे को अंधेरे में बहुत दूर की सूझी|to overestimate one’s own understanding|to a blind person, in darkness, perceiving the far-off|to overestimate one’s own understanding
356|अंधे के हाथ में आइना|a useless thing in wrong hands|a mirror in a blind person’s hand|a useless thing in wrong hands
357|अंधों में काना राजा|to shine among the incompetent|among the blind, the one-eyed is king|to be extremely loud in nature or sound
358|काला अक्षर भैंस बराबर|to be illiterate or uneducated|black letters equal a buffalo|bad or shameful deeds
359|काला धन|black or illegal money|black money|illegal or suspicious money
360|काला मन|evil thoughts or intentions|black heart/mind|bad thoughts or intentions
361|काले मन का इंसान|a person with bad heart|a person of a black heart|a person with bad heart
362|काली करतूत|bad or shameful deeds|black deeds|bad or shameful deeds
363|काली रात में दिया जलाना|to hope amidst despair|to light a lamp on a black night|to hope amidst despair
364|काली कमाई|illegal earnings|black earnings|illegal earnings
365|काली मिर्च लगाना|to exaggerate a story|to apply black pepper|to exaggerate a story
366|काली नीयत|to have bad intentions|black intention|bad or shameful deeds
367|काला सच|an unpleasant hidden truth|black truth / dark truth|unpleasant hidden truth
368|बीज बोना|to initiate an idea or event|to sow seed|to initiate an idea or event
369|बीज बोकर फल काटना|to reap what one sows|to sow seed and reap fruit|to reap what one sows
370|बीज से पेड़ बनना|to see progress from small beginnings|from seed, a tree to become|to see progress from small beginnings
371|बीज बोकर काँटे काटना|to face consequences of one’s actions|to sow seeds and cut thorns|to face consequences of one’s actions
372|बीज बदलना|to change the foundation or cause|to change the seed|to change the foundation or cause
373|बीज नष्ट करना|to end something at its root|to destroy the seed|to end something at its root
374|बीज जमना|to start taking effect|for the seed to set/germinate|to initiate an idea or event
375|बीज बोने वाला|one who starts a trend or cause|one who sows seed|one who starts a trend or cause
376|बीज रोपना|to initiate growth or influence|to plant seed|to initiate an idea or event
377|बीज काटना|to destroy the base of something|to cut the seed|to destroy the base of something
378|थाली का बैंगन|someone who changes sides easily|eggplant of the plate|someone who changes sides easily
379|थाली में नमक खाना|to benefit from someone’s kindness|to eat salt in (someone’s) plate|to benefit from someone’s kindness
380|थाली में छींद लगाना|to betray the one who helped|to make a slit/hole in the plate|to manipulate someone against another
381|थाली बजाना|to protest or express excitement|to bang the plate|to protest or express excitement
382|थाली का खाना|a share of resources or wealth|food of the plate|a share of resources or wealth
383|थाली में रखना|to serve something easily|to place in the plate|to serve something easily
384|थाली पलटना|to go against one’s own|to flip the plate|to switch sides easily (opportunist)
385|थाली की रोटी बनना|to be part of a group or system|to become the plate’s roti|to be part of a group or system
386|थाली चाटना|to exploit something completely|to lick the plate|to exploit someone’s hard work
387|थाली में परोसना|to give ready-made success|to serve on a plate|to give ready-made success
388|चिराग तले अंधेरा|to overlook what’s right before you|darkness beneath the lamp|to overlook what’s right before you
389|चिराग जलना|to bring light or hope|the lamp to light|to bring light or hope
390|चिराग बुझना|to lose hope or family support|the lamp to go out|to lose hope or family support
391|चिराग दिखाना|to guide or help someone|to show a lamp|to guide the way
392|चिराग लेकर ढूँढना|to search very carefully|to search carrying a lamp|to search very carefully
393|चिराग तले छिपना|to hide in the most obvious place|to hide under the lamp|to hide in the most obviousर place
394|चिराग की तरह जलना|to sacrifice oneself for others|to burn like a lamp|to sacrifice oneself for others
395|चिराग घर का बुझना|to lose a loved one|the household’s lamp to go out|to lose a loved one
396|चिराग को हवा लगना|to face danger or crisis|for the lamp to catch wind|to face danger or crisis
397|चिराग हाथ में होना|to have control or guidance|to have a lamp in hand|to have control or guidance
398|भेड़ चाल चलना|to follow others blindly|to walk the sheep’s gait|to follow others blindly
399|भेड़ बनना|to lack independent thought|to become a sheep|to be cruel or selfish
400|भेड़ की तरह भागना|to run after the crowd|to run like sheep|to run after the crowd
401|भेड़िया बनना|to be cruel or selfish|to become a wolf|to be cruel or selfish
402|भेड़ का रूप धारण करना|to appear innocent while being deceitful|to assume the form of a sheep|to appear innocent after wrongdoing
403|भेड़ की खाल में भेड़िया|a dangerous person pretending to be gentle|a wolf in sheep’s skin|a dangerous person pretending to be gentle
404|भेड़ के पीछे भेड़|to imitate without thinking|sheep behind sheep|to imitate without thinking
405|भेड़ की तरह झुंड में रहना|to depend on others’ lead|to live in a flock like sheep|to depend on others’ lead
406|भेड़ की तरह बोलना|to agree without question|to speak like sheep (bleat)|to agree without question
407|भेड़िया आया कहकर झूठ बोलना|to lie so often that no one believes you later|to say ‘the wolf has come’ and lie|lying so often that no one believes you later
408|ईमान बेचना|to sacrifice integrity for gain|to sell honesty/conscience|to sacrifice integrity for gain
409|ईमान पर आँच आना|to face moral challenge|for heat/flame to come upon honesty|to face moral challenge
410|ईमानदार बनना|to act honestly|to become honest|to act honestly
411|ईमान का सौदा करना|to compromise ethics for money|to trade one’s honesty|to compromise ethics for money
412|ईमान की कमाई|honest earnings|earnings of honesty|honest earnings
413|ईमान दिखाना|to prove one’s honesty|to show honesty|to prove one’s honesty
414|ईमानदारी निभाना|to act truthfully and faithfully|to uphold honesty|to act honestly
415|ईमान का साथी|a trustworthy companion|companion/partner of honesty|a trustworthy companion
416|ईमान से उतरना|to become dishonest|to step down from honesty|to become dishonest or deceitful
417|ईमान की परीक्षा देना|to face a test of character|to give a test of honesty|to face a test of character
418|झूठ बोलना|to tell a lie|to speak a lie|to lie or tell a lie
419|झूठ पकड़ना|to catch a lie or liar|to catch a lie|to catch a lie or liar
420|झूठ की पोल खोलना|to expose deceit|to open the seams of a lie|to expose deceit
421|झूठा बहाना बनाना|to make false excuses|to make a false excuse|to make false excuses
422|झूठ बोलकर बचना|to lie and escape consequences|to escape by telling a lie|lie and escape consequences
423|झूठ फैलाना|to spread lies|to spread lies|to spread lies
424|झूठ सच बनाना|to manipulate facts to appear true|to make a lie into truth|to manipulate facts to appear true
425|झूठ पर झूठ बोलना|to keep lying|to speak lie upon lie|to keep lying
426|झूठ से मुँह मोड़ना|to stay away from falsehood|to turn one’s face away from lies|to stay away from falsehood
427|झूठ पकड़ा जाना|to get caught lying|to be caught lying|to get caught lying
428|एक तीर से दो निशाने|to achieve two goals with one action|with one arrow, two targets|two goals with one action
429|नौ दो ग्यारह होना|to run away quickly|to become nine two eleven|to run away quickly (tail between legs)
430|खयाली पुलाव पकाना|to daydream unrealistic plans|to cook imaginary pulao|daydreaming unrealistic plans
431|दाल में कुछ काला है|something is suspicious|there is something black in the lentils|something is suspicious
432|दाल न गलना|a plan not working out|the lentils not cooking|not going through hardships
433|जले पर नमक छिड़कना|to make someone’s pain worse|to sprinkle salt on a burn|to make someone’s pain worse
434|सोने पर सुहागा|an added bonus to something good|suhaaga on top of gold|an added bonus to something good
435|रामबाण उपाय|a sure-shot remedy|Rama’s-arrow remedy|a sure-shot remedy
436|आसमान से तारे तोड़ना|to promise or attempt the impossible|to pluck stars from the sky|to promise or attempt the impossible
437|सात समुंदर पार|very far away|across seven seas|very far away
438|अब पछताए होत क्या जब चिड़ियाँ चुग गई खेत|repenting after the damage is done|what use repenting now, when birds have pecked the field|what about after the damage is done
439|हाथ कंगन को आरसी क्या|no proof needed for the obvious|what mirror for a bangle on the wrist|what about the unexplainable
440|तिल का ताड़ बनाना|to exaggerate a small issue|to make a palm tree out of a sesame seed|to exaggerate a small issue
441|ठोकर खाना|to stumble and learn from mistakes|to stumble/strike the toe|to stumble and learn from mistakes
442|ठंडा बस्ता डालना|to shelve a matter indefinitely|to put into a cold bag|to announce loudly
443|ठंडी साँस भरना|to sigh in sorrow|to heave a cold sigh|to sigh in sorrow
444|जी का जंजाल|a constant nuisance|a snare of the life/soul|a constant nuisance
445|जी जान से लगना|to put one’s heart and soul into it|to apply life and soul|to put one’s heart and soul into it
446|पीठ पीछे वार करना|to backstab someone|to strike behind the back|to backstab someone
447|पीठ थपथपाना|to praise or encourage|to pat the back|to praise or encourage
448|पीठ दिखाना|to run away from a challenge|to show the back|to run away from a challenge
449|पत्ता साफ होना|to be removed or eliminated|for the leaf/card to be cleared|to be removed or eliminated
450|पत्ते खोलना|to reveal one’s plans|to open the cards|to reveal one’s plans
451|पलड़ा भारी होना|to have the upper hand|for the balance-pan to be heavy|to be burdened with debt
452|फटे में टांग अड़ाना|to meddle where not needed|to stick a leg into a tear|to meddle where not needed
453|फूटी किस्मत|very bad luck|broken luck|small amount of money
454|फूटी कोड़ी|a tiny amount of money|a broken cowrie/coin|a tiny amount of money
455|फूल नहीं समाना|to be overjoyed|to be swollen, not contained|not to be overjoyed
456|रंग में भंग पड़ना|to have celebrations spoiled|for bhang to fall into the dye/color|to have celebrations spoiled
457|रंग बदलना|to betray or change stance|to change color|to betray or change stance
458|रंग लाना|to succeed|to bring color|to succeed
459|रंगे हाथ पकड़ा जाना|to be caught red-handed|to be caught with colored hands|to be caught red-handed
460|लकीर का फ़कीर|to follow tradition blindly|a fakir of the line|a person with bad heart
461|लंबी-लंबी छोड़ना|to boast with tall claims|to leave off long-long (claims)|to boast with tall claims
462|लोहा मानना|to acknowledge someone’s superiority|to accept the iron|to acknowledge someone’s superiority
463|लोहा गरम है चोट कर|strike while the iron is hot|iron is hot—strike a blow|hot iron (from work or conflict)###
464|दिन-दुगनी रात-चौगुनी तरक्की|rapid, compounding growth|day double, night quadruple progress|rapid, compounding growth
465|दिन में तारे दिखना|to be in extreme pain or shock|stars appearing in the daytime|to be in extreme pain or shock
466|मक्खन लगाना|to flatter for gain|to apply butter|to flatter for gain
467|मगजमारी करना|to toil mentally|to do brain-beating|to toil mentally
468|माथा पीटना|to regret greatly|to beat the forehead|to regret greatly
469|माथा ठोकना|to plead earnestly or pray|to knock the forehead|to plead earnestly or pray
470|माथे पर बल पड़ना|to appear tense|for wrinkles/tension to appear on the forehead|to appear tense or angry
471|मान रखना|to honor someone’s feelings|to keep honor|to honor someone’s feelings
472|मुँह में दही जमाना|to remain deliberately silent|to let curd set in the mouth|to be generous or forgiving
473|मूँछों पर ताव देना|to show pride or bravado|to give a twist to the moustaches|to give a small reward for great effort
474|जग हँसाई होना|to become a public joke|to become the world’s laughter|to become a public joke
475|टांग अड़ाना|to interfere unnecessarily|to stick in a leg|to interfere unnecessarily
476|तूफ़ान खड़ा करना|to create a big ruckus|to raise a storm|to create a big commotion or panic
477|कलेजा मुँह को आना|to be terrified (near-death feel)|the liver to come to the mouth|to be terrified or horrified
478|कलेजा ठंडा होना|to feel avenged or satisfied after anger|the liver to become cool|to feel avenged or satisfied after anger
479|घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े|use strict means if polite ones fail|if ghee won’t come out with a straight finger, one must bend it|use strict means if polite ones fail
480|छाती ठोकना|to boast loudly|to thump the chest|to boast loudly
481|छाती पर साँप लोटना|to be intensely jealous|a snake to roll on the chest|to be eaten up by jealousy
482|छाती पर मूंग दलना|to oppress or torment someone|to mill mung beans on the chest|to oppress or torment someone
483|छाती चौड़ी होना|to feel proud|the chest to become broad|to feel proud or overconfidence
484|खेत खाए गधा, मारें जुलाहा|to punish the wrong person|the donkey ate the field, (yet) we beat the weaver|punish the wrong person
485|कुएँ में कूदना|to jump into trouble knowingly|to jump into a well|to jump into trouble knowingly
486|कुआँ खोदना|to prepare in advance|to dig a well|to prepare in advance
487|चींटी की चाल|very slow progress|the ant’s gait|very slow progress
488|गागर में सागर भरना|to say a lot in few words|to fill the ocean into a pitcher|to say what someone was about to say
489|ऊँची दुकान फीका पकवान|great show, poor quality|tall shop, bland dish|great show, poor quality
490|नाच न जाने आँगन टेढ़ा|blame surroundings for one’s lack|doesn’t know to dance, (says) the courtyard is crooked|Music without drama
491|नेकी कर दरिया में डाल|do good without expectation|do good and throw it into the river|do good without expectation
492|थोथा चना बाजे घना|empty vessels make more noise|hollow chickpea makes loud sound|empty vessels make more noise
493|रात गई बात गई|let bygones be bygones|night gone, talk gone|let bygones be bygones
494|रातों-रात बदलना|to change overnight|to change overnight|to change overnight
495|रस्सी जल गई पर ऐंठ न गई|to be arrogant despite downfall|the rope burned but its twist didn’t go|the mighty controls all
496|रोज़ का रोना|the same old complaint|daily crying|the same old complaint
497|रोटी-रोज़ी का सवाल|a matter of livelihood|question of bread and livelihood|a matter of livelihood / income
498|लाभ-हानि की परवाह न करना|to not care about profit or loss|to not care about profit-loss|not caring about profit or loss
499|लाख टके की बात|a very valuable point|a matter worth a hundred thousand rupees|a valuable point of sale
500|लकड़ी बेकार करना|to waste effort (colloquial sense)|to waste wood|to waste effort on someone ignorant
501|लड़ाई का मूड बनाना|to get into a quarrelsome mood|to make a mood for a fight|to manipulate someone’s mood
502|शक की सूई अटकना|to remain doubtful|the needle of doubt to get stuck|to be shaken by doubt
503|सड़कछाप व्यवहार|rude, rough behavior|street-stamped behavior|rough, rough behavior
504|सिर पर चढ़ाना|to pamper excessively|to lift onto the head|to pamper / spoil
505|सिर पर हाथ फेरना|to bless affectionately|to stroke the head with the hand|to bless affectionately
506|सिर पर तूफ़ान टूटना|to face a sudden calamity|a storm to break upon the head|to face a sudden calamity
507|सिर खपाना|to rack one’s brains|to wear out the head|to rack one’s brains
508|सिर ऊँचा करना|to bring honor|to raise the head high|to uphold one’s honor
509|सिर झुकाना|to show respect or shame|to bow the head|to show respect or shame
510|सुबह के भूले शाम को घर आ जाएँ तो भूले नहीं कहलाते|better late than never|if the morning’s lost returns home by evening, he’s not called lost|Better late than never
511|अक्ल के घोड़े दौड़ाना|to overthink unnecessarily|to run the horses of intellect|to overthink unnecessarily
512|अव्वल दर्जे का|of top quality|of first grade|of top quality
513|अधेड़ उम्र की दिक्कत|middle-age related issues (colloq.)|difficulty of middle age|middle-age related issues (colloq.)
514|अंगारों पर चलना|to go through hardships|to walk on embers|to go through hardships
515|अंगूठा दिखाना|to refuse bluntly|to show the thumb|to refuse to acknowledge someone’s superiority
516|अंगूठा छाप|an illiterate person (dated)|thumb-impression (person)|an illiterate person (dated)
517|अंधेर नगरी चौपट राजा|a place with complete mismanagement|city of darkness, ruined king|a place with complete mismanagement
518|अन्नदान महादान|charity of food is supreme (proverbial)|gift of food is the great gift|great show, poor quality
519|अक्ल ठिकाने लगना|to come to one’s senses|sense to settle into place|to come to one’s senses
520|कानून हाथ में लेना|to take law into one’s own hands|to take the law in one’s hand|to take law into one’s own hands
521|कान पर हाथ रखना|to be alarmed or scared|to place a hand on the ear|to keep watch on something
522|कानोंकान खबर न होना|no one gets wind of it|not an ear-to-ear whisper of news|no one gets wind of it
523|काला-सफेद करना|to decide authoritatively|to make black-white|to decide authoritatively
524|कलेजे पर पत्थर रखना|to harden one’s heart to do something tough|to place a stone on the liver|to harden one’s heart to do something tough
525|किसी की बैंड बजाना|to thrash or defeat thoroughly|to play someone’s band|to thrash or defeat thoroughly
526|खुल्लम-खुल्ला कहना|to say openly|to say in the open-open|to say openly
527|खून गर्म होना|to feel fired up|blood to become hot|to feel fired up
528|खुशी के मारे फूले न समाना|to be overjoyed|for joy, to swell and not be contained|to be overjoyed
529|गला सूख जाना|to feel nervous or scared|the throat to dry up|to feel nervous or scared
530|गला काट प्रतिस्पर्धा|cut-throat competition|throat-cut competition|cut-throat competition
531|गलती पर पर्दा डालना|to cover up a mistake|to put a curtain over a mistake|to cover up a mistake
532|गले की फाँस|a nagging problem|a thorn in the throat|a nagging problem
533|गले मिलना|to embrace warmly (reconciliation)|to meet at the neck (embrace)|to embrace warmly (reconciliation)
534|घड़ी-घड़ी रंग बदलना|to be fickle|to change color every hour-hour|to be fickle
535|घूम-फिरकर वहीं आना|to end up at the same point|to go round and come back there|to end up at the same point
536|चक्कर काटना|to make repeated rounds (bureaucracy)|to cut circles|to make repeated rounds (bureaucracy)
537|चक्की में पिसना|to be crushed by circumstances|to be ground in a mill|to be crushed by circumstances
538|चौबे जी छब्बे बने, दुबे बने न|to aim higher and lose what you had|Mr. Choubey became ‘Chhabbe’, (yet) didn’t become Dubey|aim higher and lose what you had
539|चूँ भी न करना|to not utter a word|to not utter even ‘choo’|दिल बहलाना
540|चोली-दामन का साथ|inseparable relationship|the companionship of blouse and veil|inseparable relationship
541|छोटा मुँह बड़ी बात|big talk from a small person|small mouth, big talk|big talk from a small person
542|जुबान पर ताला लगाना|to keep one’s mouth shut|to put a lock on the tongue|to keep secrets locked
543|जुबान देना और निभाना|to keep a promise|to give one’s word and keep it|to keep one’s word
544|जुबान की कसम|a solemn vow|oath of the tongue|solemn vow
545|जान पर बन आना|to be in grave danger|to come upon the life|to be in grave danger
546|जान हथेली पर लेकर फिरना|to live riskily|to carry one’s life on the palm|to live riskily
547|जेब ढीली करना|to spend money|to loosen the pocket|to spend money
548|जेब काटना|to pickpocket / cheat|to cut the pocket|to pickpocket / cheat
549|जोर आज़माइश करना|to test strength|to do strength-testing|to test strength
550|जोर-शोर से करना|to do with great enthusiasm|to do with force and noise|to do with great enthusiasm
551|टेंट-टून बजना|to make a loud scene (colloq.)|to go ‘tain-toon’ (clang loudly)|to make a loud scene (colloquial sense)
552|ठाठ से रहना|to live in style|to live with pomp|to live in style
553|डंका पीटना|to announce loudly|to beat the kettle-drum|to regret something deeply
554|ढिंढोरा पीटना|to brag publicly|to beat the public drum|to brag publicly
555|ढील देना|to be lenient|to give slack|to offer something easily (usually food)
556|तारीफ़ के पुल बाँधना|to heap praises|to build bridges of praise|to heap praises
557|तह तक पहुँचना|to get to the root cause|to reach the bottom layer|to get to the root cause
558|तन-मन-धन से|with body, mind, and wealth; wholeheartedly|with body, mind, and wealth|with body, mind, and wealth; wholeheartedly
559|तार-तार करना|to tear apart reputation|to make into threads|to tear apart reputation
560|तार जोड़ना|to connect the dots|to join the wires|to connect the dots
561|तीस मार खाँ|a self-proclaimed hero; boaster|Tees Mar Khan (Mr. ‘thirty-strikes’ Khan)|self-proclaimed hero; boaster
562|तीन में न तेरह में|irrelevant to any group|neither in the three nor in the thirteen|not in any group or system
563|तेल-मसाज करना|to flatter for benefit (colloq.)|to do oil massage|to flatter or please for benefit (colloq.)
564|थक-हार कर बैठ जाना|to give up after trying|to sit down tired and defeated|to be shocked speechless
565|थाली का बैंगन बनना|to switch sides easily (opportunist)|to become the plate’s eggplant|to switch sides easily (opportunist)
566|दिमाग का पारा चढ़ना|to lose temper|the mind’s mercury rising|to lose temper or sanity
567|दिमाग सातवें आसमान पर|to be overconfident or elated|the mind on the seventh sky|to be overconfident or elated
568|दिमाग की बत्ती जलना|to suddenly get an idea|the brain’s lamp lighting|to get mentally exhausted
569|दाँव खेलना|to take a calculated risk|to play a stake|to take a calculated risk
570|दाँव-पेंच आज़माना|to use tricks or tactics|to try stakes and tricks|to use tricks or tactics
571|नाक में नकेल डालना|to bring someone under strict control|to put a halter in the nose|to bring someone under strict control
572|नाक रगड़ना|to beg desperately|to rub the nose|to beg desperately
573|नाक ऊँची रखना|to uphold one’s honor|to keep the nose high|to uphold one’s honor
574|नाक काट कर रख देना|to disgrace someone completely|to cut off the nose and set it down|to disgrace someone completely
575|नाक पर दम होना|to be short-tempered / easily angered|to have breath on the nose|to be in grave danger
576|नाक का बाल होना|to be a favorite / close confidant|to be the hair of the nose|to be someone’s favorite / close confidant
577|कान खोलकर सुनना|to listen attentively|to listen with ears open|to listen attentively
578|कान देना|to pay attention|to give an ear|to listen attentively
579|कान पकड़ कर माफी मांगना|to apologize earnestly|to hold the ears and ask forgiveness|to apologize earnestly
580|कान के नीचे देना|to slap / scold sharply|to give a blow beneath the ear|to slap / scold sharply
581|कान में भनक पड़ना|to get a hint of something|for a hint to fall into the ear|to receive a hint of something
582|कान फटना|to hear loud/harsh sounds|for the ear to tear|to hear loud/harsh sounds
583|कान कतरना|to cheat a little from all sides|to clip the ears|to cheat a little from all sides
584|आँख बचाकर निकलना|to slip away unnoticed|to slip out hiding from the eyes|to run away unnoticed
585|आँखें चार होना|to exchange glances / fall in love|for the eyes to become four|to be visually deceived
586|आँखें चुराना|to avoid facing someone|to hide the eyes|to avoid facing someone
587|आँखें तिरछी करना|to squint in doubt|to make the eyes slant|to squint in doubt
588|आँखों पर पट्टी बंधना|to be blinded to the truth|for a bandage to be tied on the eyes|to be blinded to the truth
589|आँखों में बसाए रखना|to cherish someone deeply|to keep (someone) lodged in the eyes|to cherish someone deeply
590|आँखों ही आँखों में इशारा करना|to communicate silently|to signal within the eyes themselves|to communicate silently
591|हाथ आजमाना|to try one’s hand at something|to try the hand|to try one’s hand at something
592|हाथ पक्का होना|to be highly skilled|for the hand to be firm|to be highly skilled or experienced
593|हाथ कंगन|obvious proof; needs no words|bangle on the hand|hand of fate / control
594|हाथ रोक लेना|to restrain oneself|to stop the hand|to hesitate before action
595|हाथी के दाँत खाना और, दिखाना और|hypocrisy; different inside vs outside|the elephant’s teeth are for eating and (others) for showing|to be twice shy
596|हाथ से हाथ धो बैठना|to lose something completely|to wash hand from hand and be left sitting|to lose something completely
597|हाथ धो बैठना|to suffer total loss|to wash one’s hands and sit down|to be idle or helpless
598|हाथी के पाँव में सबका पाँव|the mighty controls all|in the elephant’s foot, everyone’s foot|the mighty controls all
599|हाथ पर रखकर देखना|to test practically|to keep it on the hand and see|to test practically
600|हाथ टेक देना|to surrender|to place the hands down (in surrender)|to surrender / kneel in defeat
601|पैरों तले की ज़मीन हिलना|to be shocked badly|the ground under the feet to shake|to be shocked or panicked
602|पैर पटकना|to throw a tantrum|to stamp the foot|to throw a tantrum
603|पैरों पर कुल्हाड़ी चलाना|to self-sabotage|to swing an axe on one’s own feet|to wander aimlessly or forget priorities
604|पैरों की जूती समझना|to treat with utter disdain|to consider (someone) the shoe of the feet|to treat with utter disdain
605|पैर उखड़ जाना|to lose grip or stability|for the feet to be uprooted|to lose grip or stability
606|पैरों की बेड़ियाँ|constraints that bind progress|shackles of the feet|the constraints that bind progress
607|पाँव पीछे हटाना|to back out|to move the foot back|to back out
608|पैरों पर खड़ा होना|to become self-reliant|to stand on one’s feet|to become self-reliant or independent
609|मुँह में राम, हाथ में छुरी|to be two-faced|Ram in the mouth, knife in the hand|to be deceitful in nature
610|मुँह पर लौकी रखना|to keep completely silent|to place a bottle gourd on the mouth|to keep completely silent
611|मुँह मियाँ मिट्ठू|to boast about oneself|mouth’s own ‘Mitthu’ (parrot)|to boast about oneself
612|मुँह का कौर छीनना|to snatch someone’s rightful share|to snatch the morsel from the mouth|to snatch someone’s rightful share
613|मुँह का रख लेना|to save face|to keep/save the face of the mouth|to save face
614|मुँह की बात निकल जाना|to blurt something out|the words of the mouth to slip out|to blurt something out
615|माथा ठनकना|to get suspicious suddenly|the forehead to tingle|to get suspicious suddenly
616|माथा ठन जाना|to clash over ego|for foreheads to clash|to get nervous or hot
617|माथे पर लिखना|to be written on one’s fate/forehead|to be written on the forehead|to be written on one’s fate/forehead
618|माथा टेकना|to bow in submission|to bow the forehead|to bow in submission
619|दिल का हाल समझना|to understand true feelings|to understand the state of the heart|to understand true feelings
620|दिल बड़ा करना|to be generous/forgiving|to make the heart big|to be generous or forgiving
621|दिल छोटा करना|to get discouraged|to make the heart small|to lose hope or family support
622|दिल बहला फुसलाना|to console and distract|to amuse and cajole the heart|to console and distract from sadness
623|दिल का धनी|large-hearted person|lord/owner of the heart|large-hearted person
624|दिल खोलकर हँसना|to laugh heartily|to laugh with the heart open|to laugh heartily
625|दिल लगा कर पढ़ना|to study diligently|to study with the heart attached|to study diligently
626|दिल हार बैठना|to lose one’s heart (fall in love)|to sit having lost the heart|to lose peace due to love or worry
627|दिमाग ठनकना|to get suspicious|for the brain to tinkle/click|to get suspicious suddenly
628|दिमाग चकरा जाना|to get dizzy/confused|the brain to go dizzy|to get mentally exhausted
629|दिमाग ठंडा रखना|to stay calm|to keep the brain cool|to stay calm or focused
630|दिमाग घिसना|to use brain excessively|to grind/wear down the brain|to use intelligence or creativity
631|दिमाग पर जोर डालना|to strain the brain|to put pressure on the brain|to strain the brain
632|दिमाग सातवें आसमान पर होना|to be over the moon / cocky|the brain to be on the seventh sky|to be overconfident or elated
633|दाँत पीसकर रह जाना|to swallow anger silently|to remain gnashing the teeth|to swallow anger silently
634|दाँत नाखून दिखाना|to show aggression|to show teeth and nails|to laugh unnecessarily
635|दाँतों तले अंगुली आ जाना|to be stunned with surprise|for a finger to come under the teeth|to be stunned in awe
636|दाँत खींच लेना|to break someone’s courage|to pull out the teeth|to break someone's courage
637|जुबान चलती रहना|to keep blabbering|the tongue to keep running|to keep blabbering
638|जुबान मीठी करना|to speak sweetly to please|to make the tongue sweet|to speak sweetly to please
639|जुबान फँसना|to get tongue-tied|the tongue to get stuck|to get tongue-tied
640|जुबान दराज़ होना|to be insolent in speech|the tongue to be long|to be insolent in speech
641|जुबान पर लगाम लगाना|to control speech|to put a bridle on the tongue|to keep silent
642|कलेजे में आग लगना|to burn with jealousy/grief|for fire to catch in the liver|to burn with jealousy/grief
643|कलेजे में ठंडक पड़ना|to feel satisfied after justice|for coolness to fall in the liver|to feel relief or satisfaction
644|खून खौल उठना|to boil with rage|the blood to boil up|to boil with rage
645|खून खून होना|to be very close blood relations|for blood to be blood|to be very close blood relations
646|खून पिला देना|to torment someone severely|to make (someone) drink blood|to torment someone severely
647|खून में दौड़ना|to be in one’s nature|to run in the blood|to be in one’s nature
