|src|true_meaning|literal_translation|predicted
292|तेल निकलना|to get exhausted completely|for oil to come out|"""To be in a pickle"" or ""To be in a tight spot"""
293|तेल पानी एक होना|to be completely incompatible|for oil and water to be one|"""To be as good as oil and water"""
294|तेल जलाना|to work hard late into the night|to burn oil|"""To Light a Fire"""
295|धन पानी की तरह बहाना|to waste money lavishly|to let wealth flow like water|"""To spend money like water"""
296|धन दौलत इकट्ठी करना|to accumulate wealth|to gather wealth and riches|"""To Combine Wealth and Power"""
297|धन का घमंड होना|to be arrogant about wealth|to have pride of wealth|"""To lose one's fortune"""
298|धन के पीछे भागना|to be greedy for money|to run after wealth|"""To cut one's losses"""
299|धन का नशा चढ़ना|to be blinded by riches|for the intoxication of wealth to rise|"""To lose one's fortune"""
300|धन कमाना|to earn wealth|to earn wealth|"""To make money"""
301|धन की बरसात होना|to receive great fortune|for a rain of wealth to occur|"""To be in a state of financial difficulty"""
302|धन को पानी समझना|to spend carelessly|to consider wealth as water|"""To consider money as water"""
303|धन का दुरुपयोग करना|to misuse wealth|to misuse wealth|"""Wasting Money"""
304|धन देना|to offer charity or contribution|to give wealth|"""To Give Wealth"""
305|नजर लगना|to be jinxed or affected by envy|for the (evil) eye to be cast|"""To see something in one's mind's eye"""
306|नजर उतारना|to remove the evil eye|to take off/ward off the eye|"""To look at"" or ""To gaze upon"""
307|नजर बचाना|to avoid eye contact|to save oneself from the eye|"""To keep an eye on"""
308|नजर डालना|to glance or check|to cast a glance|"""To Look Away"" or ""To Avoid Looking"""
309|नजर चुराना|to avoid someone intentionally|to steal/avoid the eye|"""Stealing Eyes"""
310|नजर रखना|to keep watch on something|to keep an eye|"""To keep an eye on"" or ""To watch out for"""
311|नजर मिलाना|to look straight and confidently|to meet the eyes|"""To see the light"""
312|नजर में आना|to get attention or recognition|to come into sight|"""To appear in one's eyes"""
313|नजर से गिरना|to lose respect in someone’s eyes|to fall from (someone’s) eyes|"""To fall by the wayside"""
314|नजरों में बसना|to be deeply admired or loved|to dwell in (someone’s) eyes|"""To be seen"""
315|मुँह की बात छीनना|to say what someone was about to say|to snatch the words from (someone’s) mouth|"""To take someone's word for it"""
316|रूठा मन मनाना|to reconcile after disagreement|to coax the sulking mind/heart|"""To think about something constantly"""
317|मन बनना|to decide willingly|for the mind to be made|"""To be in one's thoughts"""
318|मन भरना|to lose interest or get satisfied|for the mind to fill/satiate|"""To be filled with thoughts"""
319|मन लगाना|to stay focused|to set the mind (on)|"""To put one's heart into something"""
320|मन मारना|to suppress one’s desires|to kill/suppress the mind|"""To Break One's Heart"""
321|मन में बैठना|to be convinced deeply|to sit in the mind|"""To dwell in one's mind"""
322|मन में बात रखना|to keep things inside|to keep the matter in the mind|"""To keep something in mind"""
323|मन बहलाना|to divert oneself pleasantly|to amuse/entertain the mind|"""To forget one's mind"""
324|मन से उतरना|to lose affection for someone|to come down from the heart/mind (lose favor)|"""To feel strongly or deeply"""
325|मनमानी करना|to act selfishly or on one’s own terms|to do according to one’s own mind|"""To think about oneself"""
326|दो नावों पर सवार होना|to try doing two opposite things at once|to ride on two boats|"""To be on two horses at once"""
327|दूध का जला छाछ भी फूंककर पीता है|once bitten, twice shy|one burned by milk even blows on buttermilk before drinking|"""Drinking milk with a spoonful of salt added"""
328|दूध का दूध, पानी का पानी करना|to reveal the truth or clarify everything|to make milk (be) milk and water (be) water|"""To treat someone as if they were the same as you"""
329|दूध में मक्खी की तरह|an unwanted person in a good place|like a fly in milk|"""Like milk with a spoonful of honey"""
330|दूध का कर्ज चुकाना|to repay parents' love and care|to repay the debt of milk|"The idiom ""दूध का कर्ज चुकाना"" can be translated semantically into English as ""To pay for one's own mistakes."" "
331|दूध में नीम का पत्ता|something that ruins a good thing|a neem leaf in milk|"""The Needle in Milk"""
332|दूध का दूध अलग करना|to identify right and wrong clearly|to separate milk as milk|"""To make a distinction between milk and milk"""
333|दूध की धार बनना|to prosper or flourish|to become a stream/jet of milk|"""To become a milkman"""
334|दूध पीता बच्चा नहीं हूँ|I’m not naive anymore|I am not a milk-drinking child|"""A child who has drunk milk is not a child."""
335|दूध की नदियाँ बहाना|to dream of prosperity|to make rivers of milk flow|"""To run like a cow"""
336|घर की मुर्गी दाल बराबर|to undervalue what one has|the chicken of the house equals lentils|"""Equal to the Rice in the House"""
337|घर फूँक तमाशा देखना|to risk everything for curiosity|to burn the house and watch the show|"""To watch a house burning"""
338|घर का भेदी लंका ढाए|an insider can cause great harm|the insider of the house topples Lanka|"""The Difference Between Home and a Bed"""
339|घर की बात बाहर निकलना|to leak private matters|the house’s talk to go outside|"""To let the cat out of the bag"""
340|घर बसाना|to settle down or start a family|to set up/build a home|"""To settle down"""
341|घर उजड़ना|to lose everything|the home to be ruined|"""To be at a loss for words"""
342|घर में घुसकर मारना|to attack boldly|to enter the house and beat|"""To strike from within"""
343|घर का रास्ता भूल जाना|to wander aimlessly or forget priorities|to forget the way home|"""Getting lost in one's own home"""
344|घर आँगन में झगड़ा|domestic disputes|a quarrel in the house courtyard|"The idiom ""घर आँगन में झगड़ा"" can be translated semantically into English as ""A quarrel at home."""
345|घर की लक्ष्मी|a woman considered the prosperity of a home|the house’s Lakshmi|"""The Wealth of the House"""
346|आम के आम गुठलियों के दाम|double benefit from one effort|mangoes as mangoes, pits for a price too|"""The cost of the common people's small businesses"""
347|आम रास्ता पकड़ना|to take the easy or common way|to take the common road|"""To take the easy way out"""
348|आम आदमी|a common man|common man|"""Average Joe"""
349|आमदनी अठन्नी खर्चा रुपैया|expenses exceeding income|income half a rupee, expense a rupee|"""A penny saved is a penny earned"""
350|आम खाने वाले बनो, पेड़ मत गिनो|enjoy benefits without overanalyzing|be mango-eaters, don’t count the trees|"""Be a common eater, don't count the trees."""
351|आमदनी बढ़ाना|to increase income|to increase income|"""To increase one's appetite"""
352|अंधे के हाथ बटेर लगना|to get lucky unexpectedly|a quail falling into a blind person’s hand|"""To take the blind man's hand"""
353|अंधा कानून|law that doesn’t see right and wrong|blind law|"""Dark Law"""
354|अंधेरे में तीर चलाना|to try without knowledge|to shoot an arrow in the dark|"""To try to shoot in the dark"""
355|अंधे को अंधेरे में बहुत दूर की सूझी|to overestimate one’s own understanding|to a blind person, in darkness, perceiving the far-off|"""To see the darkness in the darkness"""
356|अंधे के हाथ में आइना|a useless thing in wrong hands|a mirror in a blind person’s hand|In the Eyes of the Blind
357|अंधों में काना राजा|to shine among the incompetent|among the blind, the one-eyed is king|"""To be blind to the truth"""
358|काला अक्षर भैंस बराबर|to be illiterate or uneducated|black letters equal a buffalo|"""A black letter is equal to a mouse"""
359|काला धन|black or illegal money|black money|"""Black Gold"""
360|काला मन|evil thoughts or intentions|black heart/mind|"""Dark Mind"""
361|काले मन का इंसान|a person with bad heart|a person of a black heart|"""A person with a black heart"""
362|काली करतूत|bad or shameful deeds|black deeds|"""Dark Cloud"""
363|काली रात में दिया जलाना|to hope amidst despair|to light a lamp on a black night|"""To burn the midnight oil"""
364|काली कमाई|illegal earnings|black earnings|"""Blackmail"""
365|काली मिर्च लगाना|to exaggerate a story|to apply black pepper|"""Putting the karmic seed in the ground"""
366|काली नीयत|to have bad intentions|black intention|"""Blackmail"""
367|काला सच|an unpleasant hidden truth|black truth / dark truth|"""Dark Truth"""
368|बीज बोना|to initiate an idea or event|to sow seed|"""To sow the seeds of doubt"""
369|बीज बोकर फल काटना|to reap what one sows|to sow seed and reap fruit|"""To cut the fruit with the seed still in it."""
370|बीज से पेड़ बनना|to see progress from small beginnings|from seed, a tree to become|"""Growth from Seed"""
371|बीज बोकर काँटे काटना|to face consequences of one’s actions|to sow seeds and cut thorns|"""To cut the roots"""
372|बीज बदलना|to change the foundation or cause|to change the seed|"""To Change One's Mind"""
373|बीज नष्ट करना|to end something at its root|to destroy the seed|"""To destroy the seed"" "
374|बीज जमना|to start taking effect|for the seed to set/germinate|"""To be planted"""
375|बीज बोने वाला|one who starts a trend or cause|one who sows seed|"""The seed of a lie"""
376|बीज रोपना|to initiate growth or influence|to plant seed|"""To sow the seeds of doubt"""
377|बीज काटना|to destroy the base of something|to cut the seed|"""Cutting the Seed"""
378|थाली का बैंगन|someone who changes sides easily|eggplant of the plate|"""The Spoon in the Bowl"""
379|थाली में नमक खाना|to benefit from someone’s kindness|to eat salt in (someone’s) plate|"""To eat salt and vinegar"""
380|थाली में छींद लगाना|to betray the one who helped|to make a slit/hole in the plate|Plugging the Leaks
381|थाली बजाना|to protest or express excitement|to bang the plate|"""To stir up trouble"""
382|थाली का खाना|a share of resources or wealth|food of the plate|"""A meal of leftovers"""
383|थाली में रखना|to serve something easily|to place in the plate|"""To put something in the pot"""
384|थाली पलटना|to go against one’s own|to flip the plate|"""To stir the pot"""
385|थाली की रोटी बनना|to be part of a group or system|to become the plate’s roti|"""To be as good as a piece of bread"""
386|थाली चाटना|to exploit something completely|to lick the plate|"""To eat like a pig"""
387|थाली में परोसना|to give ready-made success|to serve on a plate|"""To eat from a plate"""
388|चिराग तले अंधेरा|to overlook what’s right before you|darkness beneath the lamp|"""Darkness in the eyes"""
389|चिराग जलना|to bring light or hope|the lamp to light|"""To burn like a candle"""
390|चिराग बुझना|to lose hope or family support|the lamp to go out|"""To be extinguished like a candle"""
391|चिराग दिखाना|to guide or help someone|to show a lamp|"""To show the light"""
392|चिराग लेकर ढूँढना|to search very carefully|to search carrying a lamp|"""To search for a needle in a haystack"""
393|चिराग तले छिपना|to hide in the most obvious place|to hide under the lamp|"""To hide like a candle in the dark"""
394|चिराग की तरह जलना|to sacrifice oneself for others|to burn like a lamp|"""To burn like a candle"""
395|चिराग घर का बुझना|to lose a loved one|the household’s lamp to go out|The Burning of the Lamp
396|चिराग को हवा लगना|to face danger or crisis|for the lamp to catch wind|"""To lose one's breath"""
397|चिराग हाथ में होना|to have control or guidance|to have a lamp in hand|"""To have a light in your hand"""
398|भेड़ चाल चलना|to follow others blindly|to walk the sheep’s gait|"""To be busy or occupied"""
399|भेड़ बनना|to lack independent thought|to become a sheep|"""To be a pest"""
400|भेड़ की तरह भागना|to run after the crowd|to run like sheep|"""To part like a snake"""
401|भेड़िया बनना|to be cruel or selfish|to become a wolf|"""To become a pest"""
402|भेड़ का रूप धारण करना|to appear innocent while being deceitful|to assume the form of a sheep|"""To take on the role of a bug"""
403|भेड़ की खाल में भेड़िया|a dangerous person pretending to be gentle|a wolf in sheep’s skin|"""The enemy of my enemy is my friend"""
404|भेड़ के पीछे भेड़|to imitate without thinking|sheep behind sheep|"""The tail of a snake"""
405|भेड़ की तरह झुंड में रहना|to depend on others’ lead|to live in a flock like sheep|"""To live like a cricket in a cricket match"""
406|भेड़ की तरह बोलना|to agree without question|to speak like sheep (bleat)|"""Speaking like a cricket"""
407|भेड़िया आया कहकर झूठ बोलना|to lie so often that no one believes you later|to say ‘the wolf has come’ and lie|"""To lie by saying 'a cricket ball has come'"""
408|ईमान बेचना|to sacrifice integrity for gain|to sell honesty/conscience|"""To Betray One's Faith"""
409|ईमान पर आँच आना|to face moral challenge|for heat/flame to come upon honesty|"""To have faith in something"""
410|ईमानदार बनना|to act honestly|to become honest|"""To become confident"""
411|ईमान का सौदा करना|to compromise ethics for money|to trade one’s honesty|"""To take a vow of faith"""
412|ईमान की कमाई|honest earnings|earnings of honesty|"""Faith in the wrong way"""
413|ईमान दिखाना|to prove one’s honesty|to show honesty|"""To show one's faith"""
414|ईमानदारी निभाना|to act truthfully and faithfully|to uphold honesty|"""To have faith"""
415|ईमान का साथी|a trustworthy companion|companion/partner of honesty|"""A Faithful Companion"""
416|ईमान से उतरना|to become dishonest|to step down from honesty|"""To stand firm"""
417|ईमान की परीक्षा देना|to face a test of character|to give a test of honesty|"""To Face the Test of Faith"""
418|झूठ बोलना|to tell a lie|to speak a lie|"""To tell a lie"""
419|झूठ पकड़ना|to catch a lie or liar|to catch a lie|"""To Pick Up a Lie"""
420|झूठ की पोल खोलना|to expose deceit|to open the seams of a lie|"""To reveal the truth"""
421|झूठा बहाना बनाना|to make false excuses|to make a false excuse|"""Making up a lie"""
422|झूठ बोलकर बचना|to lie and escape consequences|to escape by telling a lie|"""To survive by lying"""
423|झूठ फैलाना|to spread lies|to spread lies|"""Lying"""
424|झूठ सच बनाना|to manipulate facts to appear true|to make a lie into truth|"""Making the False Seem True"""
425|झूठ पर झूठ बोलना|to keep lying|to speak lie upon lie|"""To speak lies with lies"""
426|झूठ से मुँह मोड़ना|to stay away from falsehood|to turn one’s face away from lies|"""Lying with one's mouth"""
427|झूठ पकड़ा जाना|to get caught lying|to be caught lying|Stealing Honesty
428|एक तीर से दो निशाने|to achieve two goals with one action|with one arrow, two targets|"""Two targets from one arrow"""
429|नौ दो ग्यारह होना|to run away quickly|to become nine two eleven|"""To be in a state of confusion or disarray"""
430|खयाली पुलाव पकाना|to daydream unrealistic plans|to cook imaginary pulao|"""To make an empty promise"""
431|दाल में कुछ काला है|something is suspicious|there is something black in the lentils|"""There's a bit of black in the lentils"""
432|दाल न गलना|a plan not working out|the lentils not cooking|"""To not lose one's head"""
433|जले पर नमक छिड़कना|to make someone’s pain worse|to sprinkle salt on a burn|"""To remove salt from water"""
434|सोने पर सुहागा|an added bonus to something good|suhaaga on top of gold|"""To be in a state of constant worry or anxiety"""
435|रामबाण उपाय|a sure-shot remedy|Rama’s-arrow remedy|"""Rama's Arrow"" or ""Arrow of Rama"""
436|आसमान से तारे तोड़ना|to promise or attempt the impossible|to pluck stars from the sky|"""To throw stars from the sky"""
437|सात समुंदर पार|very far away|across seven seas|"""Crossing Seven Seas"""
438|अब पछताए होत क्या जब चिड़ियाँ चुग गई खेत|repenting after the damage is done|what use repenting now, when birds have pecked the field|"""What's the point now if the birds have flown away from the fields?"""
439|हाथ कंगन को आरसी क्या|no proof needed for the obvious|what mirror for a bangle on the wrist|"""What's the point of having a hand in the pot?"""
440|तिल का ताड़ बनाना|to exaggerate a small issue|to make a palm tree out of a sesame seed|"""To create a thorn in someone's side"""
441|ठोकर खाना|to stumble and learn from mistakes|to stumble/strike the toe|"""To eat the head of the elephant"""
442|ठंडा बस्ता डालना|to shelve a matter indefinitely|to put into a cold bag|"""To put the icing on the cake"""
443|ठंडी साँस भरना|to sigh in sorrow|to heave a cold sigh|"""Taking a deep breath"""
444|जी का जंजाल|a constant nuisance|a snare of the life/soul|"""A Huge Debt"""
445|जी जान से लगना|to put one’s heart and soul into it|to apply life and soul|"""To be attached to someone or something"""
446|पीठ पीछे वार करना|to backstab someone|to strike behind the back|"""To take a backseat"""
447|पीठ थपथपाना|to praise or encourage|to pat the back|"""Peech thapthapana"" (पीठ थपथपाना)"
448|पीठ दिखाना|to run away from a challenge|to show the back|"""To show one's backside"""
449|पत्ता साफ होना|to be removed or eliminated|for the leaf/card to be cleared|"""To have clarity or understanding"""
450|पत्ते खोलना|to reveal one’s plans|to open the cards|"""To Open One's Eyes"""
451|पलड़ा भारी होना|to have the upper hand|for the balance-pan to be heavy|"""To become heavy with time"""
452|फटे में टांग अड़ाना|to meddle where not needed|to stick a leg into a tear|"""To be in a tight spot"""
453|फूटी किस्मत|very bad luck|broken luck|"""A Lucky Break"""
454|फूटी कोड़ी|a tiny amount of money|a broken cowrie/coin|"""A Frustrated Effort"""
455|फूल नहीं समाना|to be overjoyed|to be swollen, not contained|"""Not like a flower"""
456|रंग में भंग पड़ना|to have celebrations spoiled|for bhang to fall into the dye/color|"""To lose one's color"" or ""To lose one's hue"""
457|रंग बदलना|to betray or change stance|to change color|"""Change of Heart"""
458|रंग लाना|to succeed|to bring color|"""To Color"" or ""To Paint"""
459|रंगे हाथ पकड़ा जाना|to be caught red-handed|to be caught with colored hands|"""To hold onto one's emotions"""
460|लकीर का फ़कीर|to follow tradition blindly|a fakir of the line|The Poor Man's Song
461|लंबी-लंबी छोड़ना|to boast with tall claims|to leave off long-long (claims)|"""To leave something for a long time"""
462|लोहा मानना|to acknowledge someone’s superiority|to accept the iron|"""To be seen as gold"""
463|लोहा गरम है चोट कर|strike while the iron is hot|iron is hot—strike a blow|"""The iron is hot, the fire is burning."""
464|दिन-दुगनी रात-चौगुनी तरक्की|rapid, compounding growth|day double, night quadruple progress|Double the Day, Triple the Night
465|दिन में तारे दिखना|to be in extreme pain or shock|stars appearing in the daytime|"""To see stars in a day"""
466|मक्खन लगाना|to flatter for gain|to apply butter|"""To add sugar to the mix"""
467|मगजमारी करना|to toil mentally|to do brain-beating|"""To be in a pickle"" or ""To be in a tight spot"""
468|माथा पीटना|to regret greatly|to beat the forehead|"""To be in a pickle"""
469|माथा ठोकना|to plead earnestly or pray|to knock the forehead|"""To Hit One's Head"""
470|माथे पर बल पड़ना|to appear tense|for wrinkles/tension to appear on the forehead|"""To have a headache"""
471|मान रखना|to honor someone’s feelings|to keep honor|"""To hold one's ground"" or ""To maintain one's position"""
472|मुँह में दही जमाना|to remain deliberately silent|to let curd set in the mouth|"""To put honey in one's mouth"""
473|मूँछों पर ताव देना|to show pride or bravado|to give a twist to the moustaches|"""To give someone a dressing-down"""
474|जग हँसाई होना|to become a public joke|to become the world’s laughter|"""To laugh at the world"""
475|टांग अड़ाना|to interfere unnecessarily|to stick in a leg|"""To be in a tight spot"" or ""To be in a difficult situation"""
476|तूफ़ान खड़ा करना|to create a big ruckus|to raise a storm|"""To be in a state of turmoil or chaos"""
477|कलेजा मुँह को आना|to be terrified (near-death feel)|the liver to come to the mouth|"""To Speak with Authority"""
478|कलेजा ठंडा होना|to feel avenged or satisfied after anger|the liver to become cool|"""The classroom is cold"""
479|घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े|use strict means if polite ones fail|if ghee won’t come out with a straight finger, one must bend it|"The idiom ""घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े"" translates to ""If the butter does not come out with a single drop, then it must be boiled."" This idiom suggests that if something is not easily accessible or attainable, one might need to resort to more drastic measures, such as boiling it, to achieve the desired result."
480|छाती ठोकना|to boast loudly|to thump the chest|"""To Put One's Head in the Sand"""
481|छाती पर साँप लोटना|to be intensely jealous|a snake to roll on the chest|"""To be in a tight spot"" or ""To be in a difficult situation"""
482|छाती पर मूंग दलना|to oppress or torment someone|to mill mung beans on the chest|"""To have a lot of trouble or difficulty"""
483|छाती चौड़ी होना|to feel proud|the chest to become broad|"""To have a wide forehead"""
484|खेत खाए गधा, मारें जुलाहा|to punish the wrong person|the donkey ate the field, (yet) we beat the weaver|"""The farmer's cow eats the grass, the hunter kills the deer."""
485|कुएँ में कूदना|to jump into trouble knowingly|to jump into a well|"""To be in a pickle"""
486|कुआँ खोदना|to prepare in advance|to dig a well|"""To be at a loss for words"""
487|चींटी की चाल|very slow progress|the ant’s gait|"""To be in a hurry"""
488|गागर में सागर भरना|to say a lot in few words|to fill the ocean into a pitcher|"""To fill the ocean with a river"""
489|ऊँची दुकान फीका पकवान|great show, poor quality|tall shop, bland dish|"""High-end store with cheap food"""
490|नाच न जाने आँगन टेढ़ा|blame surroundings for one’s lack|doesn’t know to dance, (says) the courtyard is crooked|"""Not knowing how to dance, the room is too big."""
491|नेकी कर दरिया में डाल|do good without expectation|do good and throw it into the river|"""Throwing a stone into the sea"""
492|थोथा चना बाजे घना|empty vessels make more noise|hollow chickpea makes loud sound|"""A thick, dark, dense forest"""
493|रात गई बात गई|let bygones be bygones|night gone, talk gone|"The idiom ""रात गई बात गई"" can be translated semantically into English as ""The night has passed by."""
494|रातों-रात बदलना|to change overnight|to change overnight|"""Switching from one night to another"""
495|रस्सी जल गई पर ऐंठ न गई|to be arrogant despite downfall|the rope burned but its twist didn’t go|"""The water ran out, but the fire did not go out"""
496|रोज़ का रोना|the same old complaint|daily crying|"""To cry every day"""
497|रोटी-रोज़ी का सवाल|a matter of livelihood|question of bread and livelihood|"""The Question of the Day"""
498|लाभ-हानि की परवाह न करना|to not care about profit or loss|to not care about profit-loss|"""Not to be swayed by gains or losses"""
499|लाख टके की बात|a very valuable point|a matter worth a hundred thousand rupees|"""A Matter of Thousands of Rupees"""
500|लकड़ी बेकार करना|to waste effort (colloquial sense)|to waste wood|"""To steal like a thief"""
501|लड़ाई का मूड बनाना|to get into a quarrelsome mood|to make a mood for a fight|"""To maintain the rhythm of the game"""
502|शक की सूई अटकना|to remain doubtful|the needle of doubt to get stuck|"""To be stuck in indecision"""
503|सड़कछाप व्यवहार|rude, rough behavior|street-stamped behavior|"""Road Rash Behavior"""
504|सिर पर चढ़ाना|to pamper excessively|to lift onto the head|"""To have one's head in the clouds"""
505|सिर पर हाथ फेरना|to bless affectionately|to stroke the head with the hand|"""To put one's head in the sand"""
506|सिर पर तूफ़ान टूटना|to face a sudden calamity|a storm to break upon the head|"""To have a storm in one's mind"""
507|सिर खपाना|to rack one’s brains|to wear out the head|"""To take a risk"""
508|सिर ऊँचा करना|to bring honor|to raise the head high|"""To raise one's head"""
509|सिर झुकाना|to show respect or shame|to bow the head|"""To bow one's head"""
510|सुबह के भूले शाम को घर आ जाएँ तो भूले नहीं कहलाते|better late than never|if the morning’s lost returns home by evening, he’s not called lost|"""If you come home in the evening after a day of forgetting, you won't be called a forgetful person."""
511|अक्ल के घोड़े दौड़ाना|to overthink unnecessarily|to run the horses of intellect|"""Running after one's own shadow"""
512|अव्वल दर्जे का|of top quality|of first grade|"""The Last Straw"""
513|अधेड़ उम्र की दिक्कत|middle-age related issues (colloq.)|difficulty of middle age|"""The burden of an old age"""
514|अंगारों पर चलना|to go through hardships|to walk on embers|"""To walk on the edge of a cliff"""
515|अंगूठा दिखाना|to refuse bluntly|to show the thumb|"""To show one's teeth"" or ""To reveal one's teeth"""
516|अंगूठा छाप|an illiterate person (dated)|thumb-impression (person)|"""A small footprint"""
517|अंधेर नगरी चौपट राजा|a place with complete mismanagement|city of darkness, ruined king|"""Dark City, Blind King"""
518|अन्नदान महादान|charity of food is supreme (proverbial)|gift of food is the great gift|"""The Great Annihilation"""
519|अक्ल ठिकाने लगना|to come to one’s senses|sense to settle into place|"""To be at one's wit's end"""
520|कानून हाथ में लेना|to take law into one’s own hands|to take the law in one’s hand|"""Taking the law into one's own hands"""
521|कान पर हाथ रखना|to be alarmed or scared|to place a hand on the ear|"""To Hold One's Breath"""
522|कानोंकान खबर न होना|no one gets wind of it|not an ear-to-ear whisper of news|"""Not hearing a peep"""
523|काला-सफेद करना|to decide authoritatively|to make black-white|"""To color black and white"""
524|कलेजे पर पत्थर रखना|to harden one’s heart to do something tough|to place a stone on the liver|"""To put a stone on one's head"""
525|किसी की बैंड बजाना|to thrash or defeat thoroughly|to play someone’s band|"""To play someone's tune"""
526|खुल्लम-खुल्ला कहना|to say openly|to say in the open-open|"""To speak in a roundabout way"""
527|खून गर्म होना|to feel fired up|blood to become hot|"""To get hot under the collar"""
528|खुशी के मारे फूले न समाना|to be overjoyed|for joy, to swell and not be contained|"""Not all flowers are as fragrant as the ones that have been plucked in joy"""
529|गला सूख जाना|to feel nervous or scared|the throat to dry up|"""To get one's throat dry"""
530|गला काट प्रतिस्पर्धा|cut-throat competition|throat-cut competition|"""Cutting off the head of the competition"""
531|गलती पर पर्दा डालना|to cover up a mistake|to put a curtain over a mistake|"""To cover up one's mistake"""
532|गले की फाँस|a nagging problem|a thorn in the throat|"""Whispering in someone's ear"""
533|गले मिलना|to embrace warmly (reconciliation)|to meet at the neck (embrace)|"""To have a heart-to-heart talk"""
534|घड़ी-घड़ी रंग बदलना|to be fickle|to change color every hour-hour|"""Change color every hour"""
535|घूम-फिरकर वहीं आना|to end up at the same point|to go round and come back there|"""To keep going around the same place"""
536|चक्कर काटना|to make repeated rounds (bureaucracy)|to cut circles|"""To Cut the Gordian Knot"""
537|चक्की में पिसना|to be crushed by circumstances|to be ground in a mill|"""To be in a tight spot"""
538|चौबे जी छब्बे बने, दुबे बने न|to aim higher and lose what you had|Mr. Choubey became ‘Chhabbe’, (yet) didn’t become Dubey|"""He has made a fool of himself, and now he is a fool."""
539|चूँ भी न करना|to not utter a word|to not utter even ‘choo’|"""To do nothing at all"""
540|चोली-दामन का साथ|inseparable relationship|the companionship of blouse and veil|"The idiom ""चोली-दामन का साथ"" can be translated semantically into English as ""a match made in heaven."" This idiom suggests that something is perfect or ideal, often implying a harmonious or ideal combination of elements."
541|छोटा मुँह बड़ी बात|big talk from a small person|small mouth, big talk|"The idiom ""छोटा मुँह बड़ी बात"" translates semantically to ""a small mouth for a big talk"" in English. This phrase is often used to describe someone who talks a lot but doesn't have much to say or doesn't have much substance to their words."
542|जुबान पर ताला लगाना|to keep one’s mouth shut|to put a lock on the tongue|"""To put a foot in one's mouth"""
543|जुबान देना और निभाना|to keep a promise|to give one’s word and keep it|"""To give and to receive"""
544|जुबान की कसम|a solemn vow|oath of the tongue|"""A promise like a jewel"""
545|जान पर बन आना|to be in grave danger|to come upon the life|"""To be born out of ignorance"""
546|जान हथेली पर लेकर फिरना|to live riskily|to carry one’s life on the palm|"""To return home with a heavy heart"""
547|जेब ढीली करना|to spend money|to loosen the pocket|"""To Pocket Money"""
548|जेब काटना|to pickpocket / cheat|to cut the pocket|"""Cutting one's own pocket"" or ""Cutting one's own throat"""
549|जोर आज़माइश करना|to test strength|to do strength-testing|"""To Make a Big Deal Out of Something"""
550|जोर-शोर से करना|to do with great enthusiasm|to do with force and noise|"""To work with great effort or intensity"""
551|टेंट-टून बजना|to make a loud scene (colloq.)|to go ‘tain-toon’ (clang loudly)|"""To be on the tip of one's tongue"""
552|ठाठ से रहना|to live in style|to live with pomp|"""To live in the shadow"""
553|डंका पीटना|to announce loudly|to beat the kettle-drum|"""To be in a pickle"""
554|ढिंढोरा पीटना|to brag publicly|to beat the public drum|"""To be in a pickle"""
555|ढील देना|to be lenient|to give slack|"""To be open-minded"""
556|तारीफ़ के पुल बाँधना|to heap praises|to build bridges of praise|"""To Tie a Rope to a Scale"""
557|तह तक पहुँचना|to get to the root cause|to reach the bottom layer|"""To reach the end of the road"""
558|तन-मन-धन से|with body, mind, and wealth; wholeheartedly|with body, mind, and wealth|"""Money in the Bank"""
559|तार-तार करना|to tear apart reputation|to make into threads|"""To be very enthusiastic or excited"""
560|तार जोड़ना|to connect the dots|to join the wires|"""To Put the Pieces Together"""
561|तीस मार खाँ|a self-proclaimed hero; boaster|Tees Mar Khan (Mr. ‘thirty-strikes’ Khan)|"""To eat three times a day"""
562|तीन में न तेरह में|irrelevant to any group|neither in the three nor in the thirteen|"""Not in Three, Not in Twenty"""
563|तेल-मसाज करना|to flatter for benefit (colloq.)|to do oil massage|"""To rub one's head on a wall"""
564|थक-हार कर बैठ जाना|to give up after trying|to sit down tired and defeated|"""To sit down in a defeated or defeated state"""
565|थाली का बैंगन बनना|to switch sides easily (opportunist)|to become the plate’s eggplant|"""To be a thorn in one's side"""
566|दिमाग का पारा चढ़ना|to lose temper|the mind’s mercury rising|"""To think outside the box"""
567|दिमाग सातवें आसमान पर|to be overconfident or elated|the mind on the seventh sky|"""The Mind on the Seventh Heaven"""
568|दिमाग की बत्ती जलना|to suddenly get an idea|the brain’s lamp lighting|"""To have a brain freeze"""
569|दाँव खेलना|to take a calculated risk|to play a stake|"""To play the game of life"""
570|दाँव-पेंच आज़माना|to use tricks or tactics|to try stakes and tricks|"""To be a match for"" or ""To be equal to"""
571|नाक में नकेल डालना|to bring someone under strict control|to put a halter in the nose|"""To put a needle in one's eye"" "
572|नाक रगड़ना|to beg desperately|to rub the nose|"""To get the wind up"" or ""To get one's knickers in a twist"""
573|नाक ऊँची रखना|to uphold one’s honor|to keep the nose high|"""To keep one's head above water"""
574|नाक काट कर रख देना|to disgrace someone completely|to cut off the nose and set it down|"""To cut off the nose to spite the face"""
575|नाक पर दम होना|to be short-tempered / easily angered|to have breath on the nose|"""To be stuck with something"""
