,src,true_meaning,literal_translation,predicted
252,बंदर घुड़की देना,to make empty threats,to give a monkey-like browbeating,Explanation: <explain why the selected idiom is the best match for the Hindi idiom>
253,बंदर के हाथ नारियल,valuable thing with an undeserving person,a coconut in a monkey’s hand,Alternatives: <list the other English idioms that are somewhat relevant>
254,बिल्ली के गले में घंटी बाँधना,to take initiative in a dangerous task,to tie a bell on the cat’s neck,To try to tame a lion
255,बिल्ली की तरह मुँह बनाना,to act innocent after wrongdoing,to make a face like a cat,Playing the victim
256,बिल्ली की तरह चुप रहना,to remain silent out of guilt or fear,to stay quiet like a cat,OR
257,बिल्ली के भाग्य से छींका टूटा,to get something valuable by pure luck,by the cat’s fortune the hanging rack broke,"When it rains, it pours."
258,चूहे बिल्ली का खेल,a game of chase and evasion,a cat-and-mouse game,A game of cat and mouse
259,चूहे दौड़ना,to feel hungry,mice to run (about),Stage-1 output (definition + candidates):
260,गधे के सिर से सींग गायब,something missing without a trace,horns gone from the donkey’s head,Flogging a dead horse
261,गधे पर बैठकर शेर की बात करना,to act proud without reason,to sit on a donkey and talk of a lion,All hat and no cattle
262,गधे को घोड़ा बनाना,to exaggerate someone’s abilities,to make a donkey into a horse,Stage-1 output: <definition + candidates>
263,गधे को फूलों की माला पहनाना,to honor an undeserving person,to put a garland of flowers on a donkey,```python
264,गधे के कान में बांसुरी,to waste effort on someone ignorant,a flute in a donkey’s ear,Talking to a brick wall
265,गाय का दूध पीना,to live peacefully and simply,to drink the cow’s milk,Ride on someone's coattails
266,गाय बनना,to act innocent or submissive,to become a cow,3) To be played for a fool
267,गाय के आगे बीन बजाना,to explain something to someone who won’t understand,to play a reed-pipe before a cow,"Alternates: <list the other English idioms that are somewhat relevant, but not as good as the best one>"
268,ऊँट के मुँह में जीरा,too little for a large need,cumin in a camel’s mouth,Flogging a dead horse
269,ऊँट पहाड़ के नीचे,to meet one’s superior or defeat,camel beneath the mountain,To cut one's nose off
270,ऊँट के मुँह में खजूर,tiny reward for great effort,a date in a camel’s mouth,Having a bird in the hand is worth two in the bush.
271,ऊँट की चाल चलना,to act steadily but slowly,to walk with the camel’s gait,To beat around the bush
272,ऊँट रेत में सिर छिपाना,to ignore reality or hide from truth,for the camel to hide its head in sand,To bury one's head in the sand
273,घोड़े बेचकर सोना,to sleep peacefully without worry,to sleep having sold the horses,2) Burning one's fingers
274,घोड़े पर सवार होना,to be in a hurry or overexcited,to be mounted on a horse,Be a puppet on a string
275,घोड़े का नाल पहनना,to try something superstitious for luck,to wear a horse’s horseshoe,A wolf in sheep's clothing
276,घोड़े की लगाम कसना,to tighten control,to tighten the horse’s reins,Alternatives: <list the other English idioms that are somewhat relevant>
277,घोड़े दौड़ाना,to act hastily without thinking,to run the horses,A den of thieves
278,मछली पानी से बाहर,to feel uncomfortable in a strange place,fish out of water,In over their head
279,मछली हाथ से निकलना,to miss an opportunity,for the fish to slip from the hand,To be in someone else's hands
280,मछली पकड़ना,to manipulate a situation for gain,to catch fish,Candidates: <list the other English idioms>
281,मछली मरना,to face downfall silently,for a fish to die,Two wrongs don't make a right
282,मगरमच्छ के आँसू,false show of sympathy,crocodile’s tears,Crocodile tears
283,मगरमच्छ बनना,to act powerful or arrogant falsely,to become a crocodile,To be a snake in the grass.
284,मगरमच्छ का शिकार करना,to take on a huge challenge,to hunt a crocodile,To be a wolf in sheep's clothing
285,सांड बनना,to act angrily or uncontrollably,to become a bull,To be a bull in a china shop
286,सांड को लाल कपड़ा दिखाना,to provoke someone deliberately,to show a red cloth to a bull,To put a carrot in front of a donkey
287,सांड की तरह दौड़ना,to rush without thinking,to run like a bull,Run amok
288,सांड की तरह जिद्दी,to be very stubborn,stubborn like a bull,Mule-headed
289,सांड की तरह ताकतवर,to be physically strong,strong like a bull,```python
290,तेल देखो तेल की धार,to wait and watch patiently,look at the oil—the stream of the oil,1) Don't count your chickens before they hatch.
291,तेल लगाना,to flatter or please for benefit,to apply oil,<select the most relevant English idiom>
292,तेल निकलना,to get exhausted completely,for oil to come out,A flea market
293,तेल पानी एक होना,to be completely incompatible,for oil and water to be one,Two peas in a pod
294,तेल जलाना,to work hard late into the night,to burn oil,<select the most relevant English idiom>
295,धन पानी की तरह बहाना,to waste money lavishly,to let wealth flow like water,Frittering away
296,धन दौलत इकट्ठी करना,to accumulate wealth,to gather wealth and riches,"Explanation: <explain why the selected idiom is the best match> Best: To make a fortune Explanation: The idiom ""To make a fortune"" is the best match for the Hindi idiom ""धन दौलत इकट्ठी करना"" because it directly conveys the idea of accumulating wealth and riches. The phrase ""make a fortune"" implies earning a significant amount of money, which aligns with the meaning of the Hindi idiom. This idiom is a common expression in English that is widely understood and used in various contexts, making it a suitable alternative to the Hindi idiom. The other idioms, such as ""To get rich quick"", ""To be rolling in it"", and ""To be swimming in money"", also convey the idea of wealth and riches, but they are more specific and imply a rapid accumulation of wealth or a sense of abundance and luxury. Therefore, ""To make a fortune"" is the most relevant and suitable English idiom that matches the definition of the Hindi idiom ""धन दौलत इकट्ठी करना"".  The idioms can be used in various contexts, such as business, finance, or everyday conversations, to convey the idea of accumulating wealth and riches.  The idioms are also suitable for use in formal or informal settings, depending on the context and audience.  Overall, the given English idioms are suitable alternatives to the Hindi idiom ""धन दौलत इकट्ठी करना"".  The idioms can be used to convey the idea of accumulating wealth and riches in a more nuanced and culturally sensitive way.  The idioms can be used to add flavor and interest to language, making it more engaging and effective in communication.  The idioms can be used to create a sense of excitement and anticipation, especially when discussing financial success or wealth.  The idioms can be used to convey a sense of accomplishment and pride, especially when someone has achieved financial success through hard work and determination.  The idioms can be used to add a touch of humor and irony, especially when discussing the challenges of accumulating wealth and riches.  The idioms can be used to create a sense of community and shared experience, especially when discussing financial struggles or successes.  The idioms can be used to convey a sense of hope and optimism, especially when discussing the possibilities of financial success.  The idioms can be used to create a sense of excitement and anticipation, especially when discussing financial opportunities or challenges.  The idioms can be used to"
297,धन का घमंड होना,to be arrogant about wealth,to have pride of wealth,All work and no play makes Jack a dull boy.
298,धन के पीछे भागना,to be greedy for money,to run after wealth,<select the most relevant English idiom>
299,धन का नशा चढ़ना,to be blinded by riches,for the intoxication of wealth to rise,3) To be intoxicated by wealth
300,धन कमाना,to earn wealth,to earn wealth,<select the most relevant English idiom>
301,धन की बरसात होना,to receive great fortune,for a rain of wealth to occur,A boom time
302,धन को पानी समझना,to spend carelessly,to consider wealth as water,Money can't buy happiness.
303,धन का दुरुपयोग करना,to misuse wealth,to misuse wealth,A fence
304,धन देना,to offer charity or contribution,to give wealth,A square peg in a round hole
305,नजर लगना,to be jinxed or affected by envy,for the (evil) eye to be cast,To fall head over heels in love.
306,नजर उतारना,to remove the evil eye,to take off/ward off the eye,To steal the spotlight
307,नजर बचाना,to avoid eye contact,to save oneself from the eye,To beat around the bush
308,नजर डालना,to glance or check,to cast a glance,Give someone the once-over
309,नजर चुराना,to avoid someone intentionally,to steal/avoid the eye,Get a crush on someone.  Output format:
310,नजर रखना,to keep watch on something,to keep an eye,Alternatives: <list the other English idioms that match the definition>
311,नजर मिलाना,to look straight and confidently,to meet the eyes,Definition: <definition of the Hindi idiom>
312,नजर में आना,to get attention or recognition,to come into sight,To be a puppet on a string
313,नजर से गिरना,to lose respect in someone’s eyes,to fall from (someone’s) eyes,"Explanation: <optional, brief explanation of why the selected idiom is the best match>"
314,नजरों में बसना,to be deeply admired or loved,to dwell in (someone’s) eyes,"Explanation: <optional, brief explanation of why the selected idiom is the best match>"
315,मुँह की बात छीनना,to say what someone was about to say,to snatch the words from (someone’s) mouth,1) Take the words out of someone's mouth
316,रूठा मन मनाना,to reconcile after disagreement,to coax the sulking mind/heart,To pour oil on troubled waters
317,मन बनना,to decide willingly,for the mind to be made,To be in a world of one's own
318,मन भरना,to lose interest or get satisfied,for the mind to fill/satiate,Alternatives: <list the other English idioms that are similar in meaning>
319,मन लगाना,to stay focused,to set the mind (on),To put your heart into it
320,मन मारना,to suppress one’s desires,to kill/suppress the mind,Definition: <definition of the selected English idiom>
321,मन में बैठना,to be convinced deeply,to sit in the mind,A house of cards
322,मन में बात रखना,to keep things inside,to keep the matter in the mind,A puppet on a string
323,मन बहलाना,to divert oneself pleasantly,to amuse/entertain the mind,<select the most relevant English idiom>
324,मन से उतरना,to lose affection for someone,to come down from the heart/mind (lose favor),OR
325,मनमानी करना,to act selfishly or on one’s own terms,to do according to one’s own mind,To act on impulse.
326,दो नावों पर सवार होना,to try doing two opposite things at once,to ride on two boats,To have one's cake and eat it too
327,दूध का जला छाछ भी फूंककर पीता है,"once bitten, twice shy",one burned by milk even blows on buttermilk before drinking,A wolf in sheep's clothing  # Corrected answer
328,"दूध का दूध, पानी का पानी करना",to reveal the truth or clarify everything,to make milk (be) milk and water (be) water,2) Get to the point
329,दूध में मक्खी की तरह,an unwanted person in a good place,like a fly in milk,Definition: <definition of the Hindi idiom>
330,दूध का कर्ज चुकाना,to repay parents' love and care,to repay the debt of milk,To blow the lid off
331,दूध में नीम का पत्ता,something that ruins a good thing,a neem leaf in milk,Spread too thin
332,दूध का दूध अलग करना,to identify right and wrong clearly,to separate milk as milk,To make a distinction without a difference
333,दूध की धार बनना,to prosper or flourish,to become a stream/jet of milk,3) To be rolling in dough
334,दूध पीता बच्चा नहीं हूँ,I’m not naive anymore,I am not a milk-drinking child,Alternatives:
335,दूध की नदियाँ बहाना,to dream of prosperity,to make rivers of milk flow,A game of cat and mouse
336,घर की मुर्गी दाल बराबर,to undervalue what one has,the chicken of the house equals lentils,Be satisfied with what you have
337,घर फूँक तमाशा देखना,to risk everything for curiosity,to burn the house and watch the show,1) A fish out of water
338,घर का भेदी लंका ढाए,an insider can cause great harm,the insider of the house topples Lanka,A wolf in sheep's clothing
339,घर की बात बाहर निकलना,to leak private matters,the house’s talk to go outside,Explanation: <brief explanation of the Hindi idiom and the selected English idiom>
340,घर बसाना,to settle down or start a family,to set up/build a home,To be in a daze
341,घर उजड़ना,to lose everything,the home to be ruined,To be left in the lurch
342,घर में घुसकर मारना,to attack boldly,to enter the house and beat,To attack from within OR
343,घर का रास्ता भूल जाना,to wander aimlessly or forget priorities,to forget the way home,Get lost in familiar surroundings
344,घर आँगन में झगड़ा,domestic disputes,a quarrel in the house courtyard,A domestic squabble
345,घर की लक्ष्मी,a woman considered the prosperity of a home,the house’s Lakshmi,The apple of my eye
346,आम के आम गुठलियों के दाम,double benefit from one effort,"mangoes as mangoes, pits for a price too",Definition: <definition of the Hindi idiom>
347,आम रास्ता पकड़ना,to take the easy or common way,to take the common road,"Explanation: The Hindi idiom ""किताब का पत्ता निकालना"" means to get to the bottom of a problem or to find the root cause of a situation. The English idiom ""cut to the chase"" is somewhat similar but has a different context. ""Take the bull by the horns"" means to tackle a difficult situation head-on, which is the opposite of the Hindi idiom. ""Beat around the bush"" means to avoid talking directly or clearly about something, which is somewhat similar but not exactly the same."
348,आम आदमी,a common man,common man,The wolf in sheep's clothing
349,आमदनी अठन्नी खर्चा रुपैया,expenses exceeding income,"income half a rupee, expense a rupee",Stage-2 output (English idiom + explanation):
350,"आम खाने वाले बनो, पेड़ मत गिनो",enjoy benefits without overanalyzing,"be mango-eaters, don’t count the trees",3) Don't
351,आमदनी बढ़ाना,to increase income,to increase income,"Alternatives: <list the other English idioms that are somewhat relevant, but not as good as the best one>"
352,अंधे के हाथ बटेर लगना,to get lucky unexpectedly,a quail falling into a blind person’s hand,2) In a state of chaos.
353,अंधा कानून,law that doesn’t see right and wrong,blind law,The ends justify the means
354,अंधेरे में तीर चलाना,to try without knowledge,to shoot an arrow in the dark,None
355,अंधे को अंधेरे में बहुत दूर की सूझी,to overestimate one’s own understanding,"to a blind person, in darkness, perceiving the far-off",Candidates: <list of other English idioms>
356,अंधे के हाथ में आइना,a useless thing in wrong hands,a mirror in a blind person’s hand,Trying to teach a pig to sing
357,अंधों में काना राजा,to shine among the incompetent,"among the blind, the one-eyed is king",Explanation: <briefly explain why the selected English idiom is the best match>
358,काला अक्षर भैंस बराबर,to be illiterate or uneducated,black letters equal a buffalo,Definition: <definition of the Hindi idiom>
359,काला धन,black or illegal money,black money,off the books
360,काला मन,evil thoughts or intentions,black heart/mind,Black heart
361,काले मन का इंसान,a person with bad heart,a person of a black heart,Alternatives: <list the other English idioms if any>
362,काली करतूत,bad or shameful deeds,black deeds,To put someone in their place
363,काली रात में दिया जलाना,to hope amidst despair,to light a lamp on a black night,A free-for-all
364,काली कमाई,illegal earnings,black earnings,A madhouse
365,काली मिर्च लगाना,to exaggerate a story,to apply black pepper,To add fuel to the fire
366,काली नीयत,to have bad intentions,black intention,A wolf in sheep's clothing
367,काला सच,an unpleasant hidden truth,black truth / dark truth,The truth will come to light
368,बीज बोना,to initiate an idea or event,to sow seed,Alternatives: <list the other English idioms that are somewhat relevant>
369,बीज बोकर फल काटना,to reap what one sows,to sow seed and reap fruit,Stage-1 output (definition + candidates):
370,बीज से पेड़ बनना,to see progress from small beginnings,"from seed, a tree to become",OR
371,बीज बोकर काँटे काटना,to face consequences of one’s actions,to sow seeds and cut thorns,```python
372,बीज बदलना,to change the foundation or cause,to change the seed,To turn the tables
373,बीज नष्ट करना,to end something at its root,to destroy the seed,Throw good money after bad.
374,बीज जमना,to start taking effect,for the seed to set/germinate,1) To plant a seed
375,बीज बोने वाला,one who starts a trend or cause,one who sows seed,A troublemaker
376,बीज रोपना,to initiate growth or influence,to plant seed,<select the most relevant English idiom>
377,बीज काटना,to destroy the base of something,to cut the seed,To shoot oneself in the foot
378,थाली का बैंगन,someone who changes sides easily,eggplant of the plate,1) The lion's share.
379,थाली में नमक खाना,to benefit from someone’s kindness,to eat salt in (someone’s) plate,Make a virtue of necessity
380,थाली में छींद लगाना,to betray the one who helped,to make a slit/hole in the plate,To be on cloud nine.
381,थाली बजाना,to protest or express excitement,to bang the plate,To suck up to someone
382,थाली का खाना,a share of resources or wealth,food of the plate,Home cooking
383,थाली में रखना,to serve something easily,to place in the plate,Slap on the wrist
384,थाली पलटना,to go against one’s own,to flip the plate,Alternatives: <list two other English idioms that are less relevant>
385,थाली की रोटी बनना,to be part of a group or system,to become the plate’s roti,Alternatives: <list the other two English idioms>
386,थाली चाटना,to exploit something completely,to lick the plate,1) Chew the fat
387,थाली में परोसना,to give ready-made success,to serve on a plate,To give someone a taste of their own medicine
388,चिराग तले अंधेरा,to overlook what’s right before you,darkness beneath the lamp,The puppeteer
389,चिराग जलना,to bring light or hope,the lamp to light,<select the most relevant English idiom>
390,चिराग बुझना,to lose hope or family support,the lamp to go out,```
391,चिराग दिखाना,to guide or help someone,to show a lamp,To blow one's own horn
392,चिराग लेकर ढूँढना,to search very carefully,to search carrying a lamp,Look for a needle in a haystack
393,चिराग तले छिपना,to hide in the most obvious place,to hide under the lamp,3) To hide behind a powerful person.
394,चिराग की तरह जलना,to sacrifice oneself for others,to burn like a lamp,Explanation: <briefly explain why the selected idiom is the best match for the Hindi idiom>
395,चिराग घर का बुझना,to lose a loved one,the household’s lamp to go out,Explanation: <Provide a brief explanation for the selected idiom>
396,चिराग को हवा लगना,to face danger or crisis,for the lamp to catch wind,Hindi idiom: <Hindi idiom>
397,चिराग हाथ में होना,to have control or guidance,to have a lamp in hand,Alternatives: <list the other English idioms in order of relevance>
398,भेड़ चाल चलना,to follow others blindly,to walk the sheep’s gait,Stage-2 output (explanation):
399,भेड़ बनना,to lack independent thought,to become a sheep,Others: <list the other English idioms that are somewhat similar but not as relevant>
400,भेड़ की तरह भागना,to run after the crowd,to run like sheep,Definition: <define the Hindi idiom>
401,भेड़िया बनना,to be cruel or selfish,to become a wolf,A wolf in sheep's clothing
402,भेड़ का रूप धारण करना,to appear innocent while being deceitful,to assume the form of a sheep,To put on a humble face
403,भेड़ की खाल में भेड़िया,a dangerous person pretending to be gentle,a wolf in sheep’s skin,Definition: <define the Hindi idiom>
404,भेड़ के पीछे भेड़,to imitate without thinking,sheep behind sheep,Fiddling while Rome burns
405,भेड़ की तरह झुंड में रहना,to depend on others’ lead,to live in a flock like sheep,Not a bookish person
406,भेड़ की तरह बोलना,to agree without question,to speak like sheep (bleat),1) Speak like a fool
407,भेड़िया आया कहकर झूठ बोलना,to lie so often that no one believes you later,to say ‘the wolf has come’ and lie,OR
408,ईमान बेचना,to sacrifice integrity for gain,to sell honesty/conscience,Expert burglar
409,ईमान पर आँच आना,to face moral challenge,for heat/flame to come upon honesty,Definition: <one-sentence definition>
410,ईमानदार बनना,to act honestly,to become honest,Alternatives: <list the other English idioms that are similar in meaning>
411,ईमान का सौदा करना,to compromise ethics for money,to trade one’s honesty,<select the most relevant English idiom>
412,ईमान की कमाई,honest earnings,earnings of honesty,A lamb to the slaughter
413,ईमान दिखाना,to prove one’s honesty,to show honesty,1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one's money where one's mouth is OR Hindi idiom: ईमान दिखाना (no English idiom found) OR Best: 1) To put one
414,ईमानदारी निभाना,to act truthfully and faithfully,to uphold honesty,```
415,ईमान का साथी,a trustworthy companion,companion/partner of honesty,A guiding light
416,ईमान से उतरना,to become dishonest,to step down from honesty,Definition: <provide the definition of the Hindi idiom>
417,ईमान की परीक्षा देना,to face a test of character,to give a test of honesty,To put someone's mettle to the test
418,झूठ बोलना,to tell a lie,to speak a lie,<select the most relevant English idiom>
419,झूठ पकड़ना,to catch a lie or liar,to catch a lie,To go out on the town
420,झूठ की पोल खोलना,to expose deceit,to open the seams of a lie,A flea market
421,झूठा बहाना बनाना,to make false excuses,to make a false excuse,To make a mountain out of a molehill
422,झूठ बोलकर बचना,to lie and escape consequences,to escape by telling a lie,Traffic in stolen goods
423,झूठ फैलाना,to spread lies,to spread lies,To spread a canard
424,झूठ सच बनाना,to manipulate facts to appear true,to make a lie into truth,To make a quick buck
425,झूठ पर झूठ बोलना,to keep lying,to speak lie upon lie,To bear false witness
426,झूठ से मुँह मोड़ना,to stay away from falsehood,to turn one’s face away from lies,A wolf in sheep's clothing
427,झूठ पकड़ा जाना,to get caught lying,to be caught lying,<English idiom> OR
428,एक तीर से दो निशाने,to achieve two goals with one action,"with one arrow, two targets",Alternative: <list the other English idioms that are somewhat relevant>
429,नौ दो ग्यारह होना,to run away quickly,to become nine two eleven,Alternatives:
430,खयाली पुलाव पकाना,to daydream unrealistic plans,to cook imaginary pulao,Live in a dream world
431,दाल में कुछ काला है,something is suspicious,there is something black in the lentils,"It's not adding up  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English idiom that means something is suspicious or fishy, and it is a great match for the Hindi idiom.)  (It is a common English"
432,दाल न गलना,a plan not working out,the lentils not cooking,To be caught between the devil and the deep blue sea
433,जले पर नमक छिड़कना,to make someone’s pain worse,to sprinkle salt on a burn,1) Add fuel to the fire
434,सोने पर सुहागा,an added bonus to something good,suhaaga on top of gold,OR
435,रामबाण उपाय,a sure-shot remedy,Rama’s-arrow remedy,Panacea
436,आसमान से तारे तोड़ना,to promise or attempt the impossible,to pluck stars from the sky,Be the king of the castle
437,सात समुंदर पार,very far away,across seven seas,Across the globe
438,अब पछताए होत क्या जब चिड़ियाँ चुग गई खेत,repenting after the damage is done,"what use repenting now, when birds have pecked the field",Explanation: <explain why the selected idiom is the best match>
439,हाथ कंगन को आरसी क्या,no proof needed for the obvious,what mirror for a bangle on the wrist,To cry over spilt milk
440,तिल का ताड़ बनाना,to exaggerate a small issue,to make a palm tree out of a sesame seed,To make a big deal out of nothing
441,ठोकर खाना,to stumble and learn from mistakes,to stumble/strike the toe,Hit a brick wall
442,ठंडा बस्ता डालना,to shelve a matter indefinitely,to put into a cold bag,"When in Rome, do as the Romans do OR"
443,ठंडी साँस भरना,to sigh in sorrow,to heave a cold sigh,To take a deep breath
444,जी का जंजाल,a constant nuisance,a snare of the life/soul,A tangled web
445,जी जान से लगना,to put one’s heart and soul into it,to apply life and soul,To give it your all
446,पीठ पीछे वार करना,to backstab someone,to strike behind the back,Backstab
447,पीठ थपथपाना,to praise or encourage,to pat the back,Toady to someone
448,पीठ दिखाना,to run away from a challenge,to show the back,Explanation: <optional>
449,पत्ता साफ होना,to be removed or eliminated,for the leaf/card to be cleared,To look for greener pastures
450,पत्ते खोलना,to reveal one’s plans,to open the cards,To let the cat out of the bag
451,पलड़ा भारी होना,to have the upper hand,for the balance-pan to be heavy,To be between a rock and a hard place
452,फटे में टांग अड़ाना,to meddle where not needed,to stick a leg into a tear,Candidates: <list all other relevant English idioms>
453,फूटी किस्मत,very bad luck,broken luck,Born with a golden ticket
454,फूटी कोड़ी,a tiny amount of money,a broken cowrie/coin,<select the most relevant English idiom>
455,फूल नहीं समाना,to be overjoyed,"to be swollen, not contained",Out of one's depth
456,रंग में भंग पड़ना,to have celebrations spoiled,for bhang to fall into the dye/color,<select the most relevant English idiom>  Best: To be turned upside down
457,रंग बदलना,to betray or change stance,to change color,To change one's stripes
458,रंग लाना,to succeed,to bring color,To add fuel to the fire
459,रंगे हाथ पकड़ा जाना,to be caught red-handed,to be caught with colored hands,Alternatives: <list the other English idioms that are somewhat relevant>
460,लकीर का फ़कीर,to follow tradition blindly,a fakir of the line,A wolf in sheep's clothing
461,लंबी-लंबी छोड़ना,to boast with tall claims,to leave off long-long (claims),see it through
462,लोहा मानना,to acknowledge someone’s superiority,to accept the iron,To see is to believe. 1) To see is to believe.
463,लोहा गरम है चोट कर,strike while the iron is hot,iron is hot—strike a blow,Cleanliness is next to godliness
464,दिन-दुगनी रात-चौगुनी तरक्की,"rapid, compounding growth","day double, night quadruple progress",The final answer is: Best: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track. The final answer is: On the fast track.
465,दिन में तारे दिखना,to be in extreme pain or shock,stars appearing in the daytime,To chase a will-o'-the-wisp OR
466,मक्खन लगाना,to flatter for gain,to apply butter,Stage-1 output: <definition + candidates>
467,मगजमारी करना,to toil mentally,to do brain-beating,Alternatives: <list the other English idioms>
468,माथा पीटना,to regret greatly,to beat the forehead,Definition: To hit one's head against a wall in frustration or exasperation.
469,माथा ठोकना,to plead earnestly or pray,to knock the forehead,Definition: <one-sentence definition>
470,माथे पर बल पड़ना,to appear tense,for wrinkles/tension to appear on the forehead,4) <other English idioms>
471,मान रखना,to honor someone’s feelings,to keep honor,Save face.  OR Definition: To maintain or uphold one's dignity or self-respect.  OR मान रखना: To maintain or uphold one's dignity or self-respect.  OR
472,मुँह में दही जमाना,to remain deliberately silent,to let curd set in the mouth,"Explanation: <optional, provide a brief explanation to justify the answer>"
473,मूँछों पर ताव देना,to show pride or bravado,to give a twist to the moustaches,"Alternatives: <list the other English idioms that are somewhat relevant, but not the best match> |"
474,जग हँसाई होना,to become a public joke,to become the world’s laughter,To be taken for a ride
475,टांग अड़ाना,to interfere unnecessarily,to stick in a leg,<select the most relevant English idiom>
476,तूफ़ान खड़ा करना,to create a big ruckus,to raise a storm,<select the most relevant English idiom>
477,कलेजा मुँह को आना,to be terrified (near-death feel),the liver to come to the mouth,<select the most relevant English idiom>
478,कलेजा ठंडा होना,to feel avenged or satisfied after anger,the liver to become cool,A bitter taste in one's mouth
479,घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े,use strict means if polite ones fail,"if ghee won’t come out with a straight finger, one must bend it","3) When you can't have your cake and eat it, you'll have to choose which one to have. OR"
480,छाती ठोकना,to boast loudly,to thump the chest,To be a wolf in sheep's clothing
481,छाती पर साँप लोटना,to be intensely jealous,a snake to roll on the chest,To have a monkey on one's back
482,छाती पर मूंग दलना,to oppress or torment someone,to mill mung beans on the chest,To be down to one's last penny
483,छाती चौड़ी होना,to feel proud,the chest to become broad,Take a leap of faith
484,"खेत खाए गधा, मारें जुलाहा",to punish the wrong person,"the donkey ate the field, (yet) we beat the weaver",2) You are known by the company you keep.
485,कुएँ में कूदना,to jump into trouble knowingly,to jump into a well,Definition: <definition of the Hindi idiom>
486,कुआँ खोदना,to prepare in advance,to dig a well,Throw good money after bad
487,चींटी की चाल,very slow progress,the ant’s gait,Explanation: <provide a brief explanation>
488,गागर में सागर भरना,to say a lot in few words,to fill the ocean into a pitcher,OR
489,ऊँची दुकान फीका पकवान,"great show, poor quality","tall shop, bland dish",1) A big fish in a small pond
490,नाच न जाने आँगन टेढ़ा,blame surroundings for one’s lack,"doesn’t know to dance, (says) the courtyard is crooked",```
491,नेकी कर दरिया में डाल,do good without expectation,do good and throw it into the river,You can't teach an old dog new tricks.
