src,true_meaning,literal_translation,predicted
दूध का दूध अलग करना,to identify right and wrong clearly,to separate milk as milk,To take something out of context
दूध की धार बनना,to prosper or flourish,to become a stream/jet of milk,To become a milkman
दूध पीता बच्चा नहीं हूँ,I’m not naive anymore,I am not a milk-drinking child,Stage-2 output (justification):
दूध की नदियाँ बहाना,to dream of prosperity,to make rivers of milk flow,To pour milk on the head
घर की मुर्गी दाल बराबर,to undervalue what one has,the chicken of the house equals lentils,A man of his word
घर फूँक तमाशा देखना,to risk everything for curiosity,to burn the house and watch the show,To watch a show or performance
घर का भेदी लंका ढाए,an insider can cause great harm,the insider of the house topples Lanka,<select the most relevant English idiom>
घर की बात बाहर निकलना,to leak private matters,the house’s talk to go outside,spill the beans
घर बसाना,to settle down or start a family,to set up/build a home,To settle down
घर उजड़ना,to lose everything,the home to be ruined,To be in a state of confusion or chaos.
घर में घुसकर मारना,to attack boldly,to enter the house and beat,"To enter someone's home uninvited and harm them - To enter someone's home uninvited and harm them - 1) To enter someone's home uninvited and harm them, 2) To enter someone's home uninvited and harm them, 3) To enter someone's home uninvited and harm them"
घर का रास्ता भूल जाना,to wander aimlessly or forget priorities,to forget the way home,get lost
घर आँगन में झगड़ा,domestic disputes,a quarrel in the house courtyard,Reasoning: <select the most relevant English idiom> is the best match because <reasoning about the Hindi idiom and the English idiom>.
घर की लक्ष्मी,a woman considered the prosperity of a home,the house’s Lakshmi,Stage-2 output (justification):
आम के आम गुठलियों के दाम,double benefit from one effort,"mangoes as mangoes, pits for a price too",The cost of the common people's food.
आम रास्ता पकड़ना,to take the easy or common way,to take the common road,Go the easy way
आम आदमी,a common man,common man,A common man's opinion or behavior
आमदनी अठन्नी खर्चा रुपैया,expenses exceeding income,"income half a rupee, expense a rupee",to spend like a drunken sailor
"आम खाने वाले बनो, पेड़ मत गिनो",enjoy benefits without overanalyzing,"be mango-eaters, don’t count the trees",Reason: <select the most relevant English idiom> and explain why it matches the Hindi idiom. Best: Don't count your chickens before they're hatched.
आमदनी बढ़ाना,to increase income,to increase income,To gain popularity
अंधे के हाथ बटेर लगना,to get lucky unexpectedly,a quail falling into a blind person’s hand,to have a bad influence on someone
अंधा कानून,law that doesn’t see right and wrong,blind law,Closed-minded
अंधेरे में तीर चलाना,to try without knowledge,to shoot an arrow in the dark,Act without thinking
अंधे को अंधेरे में बहुत दूर की सूझी,to overestimate one’s own understanding,"to a blind person, in darkness, perceiving the far-off",In the dark about something
अंधे के हाथ में आइना,a useless thing in wrong hands,a mirror in a blind person’s hand,Stage-2 output: <select the most relevant English idiom>
अंधों में काना राजा,to shine among the incompetent,"among the blind, the one-eyed is king",Stage-1 output: <Stage-1 output>
काला अक्षर भैंस बराबर,to be illiterate or uneducated,black letters equal a buffalo,Stage-2 output (justification):
काला धन,black or illegal money,black money,Black money
काला मन,evil thoughts or intentions,black heart/mind,A black-hearted person
काले मन का इंसान,a person with bad heart,a person of a black heart,a blackmailer
काली करतूत,bad or shameful deeds,black deeds,In a state of confusion
काली रात में दिया जलाना,to hope amidst despair,to light a lamp on a black night,Stage-2 output: <select the most relevant English idiom>
काली कमाई,illegal earnings,black earnings,To play a dirty trick
काली मिर्च लगाना,to exaggerate a story,to apply black pepper,To act like a fool
काली नीयत,to have bad intentions,black intention,to be stubbornly determined
काला सच,an unpleasant hidden truth,black truth / dark truth,Black sheep
बीज बोना,to initiate an idea or event,to sow seed,sow the seeds of doubt
बीज बोकर फल काटना,to reap what one sows,to sow seed and reap fruit,<select the most relevant English idiom>
बीज से पेड़ बनना,to see progress from small beginnings,"from seed, a tree to become",To grow from a seed into a tree
बीज बोकर काँटे काटना,to face consequences of one’s actions,to sow seeds and cut thorns,Dig up the roots
बीज बदलना,to change the foundation or cause,to change the seed,Change one's mind
बीज नष्ट करना,to end something at its root,to destroy the seed,Reason: <select the most relevant English idiom> and explain why it matches the Hindi idiom.
बीज जमना,to start taking effect,for the seed to set/germinate,To have a strong foundation or base.
बीज बोने वाला,one who starts a trend or cause,one who sows seed,Reason: <select the most relevant English idiom>
बीज रोपना,to initiate growth or influence,to plant seed,To sow the seeds of success
बीज काटना,to destroy the base of something,to cut the seed,To cut off the source of support or resources.
थाली का बैंगन,someone who changes sides easily,eggplant of the plate,A dish in a pot
थाली में नमक खाना,to benefit from someone’s kindness,to eat salt in (someone’s) plate,To eat something that is not edible or not suitable for consumption.
थाली में छींद लगाना,to betray the one who helped,to make a slit/hole in the plate,To make a small adjustment to stop something
थाली बजाना,to protest or express excitement,to bang the plate,Make a mountain out of a molehill
थाली का खाना,a share of resources or wealth,food of the plate,To share a meal
थाली में रखना,to serve something easily,to place in the plate,To put something in the back of your mind
थाली पलटना,to go against one’s own,to flip the plate,To turn over a new leaf
थाली की रोटी बनना,to be part of a group or system,to become the plate’s roti,A piece of cake
थाली चाटना,to exploit something completely,to lick the plate,To eat like a pig
थाली में परोसना,to give ready-made success,to serve on a plate,Reasoning: <select the most relevant English idiom> is the best match because <reasoning>.
चिराग तले अंधेरा,to overlook what’s right before you,darkness beneath the lamp,The darkness that follows the light
चिराग जलना,to bring light or hope,the lamp to light,to throw in the towel
चिराग बुझना,to lose hope or family support,the lamp to go out,Blind Spot
चिराग दिखाना,to guide or help someone,to show a lamp,<select the most relevant English idiom>
चिराग लेकर ढूँढना,to search very carefully,to search carrying a lamp,To seek a solution to a problem or challenge after having tried many unsuccessful attempts.
चिराग तले छिपना,to hide in the most obvious place,to hide under the lamp,"To hide something in plain sight, making it seem obvious or unnoticeable."
चिराग की तरह जलना,to sacrifice oneself for others,to burn like a lamp,To burn brightly like a candle
चिराग घर का बुझना,to lose a loved one,the household’s lamp to go out,Stage-2 output:
चिराग को हवा लगना,to face danger or crisis,for the lamp to catch wind,"To have a constant source of light, such as a candle or lamp, but to have it extinguished by the wind, symbolizing the fleeting nature of life."
चिराग हाथ में होना,to have control or guidance,to have a lamp in hand,"To have a constant source of light in one's hand, often symbolizing hope or guidance."
भेड़ चाल चलना,to follow others blindly,to walk the sheep’s gait,Stage-2 output:
भेड़ बनना,to lack independent thought,to become a sheep,<select the most relevant English idiom>
भेड़ की तरह भागना,to run after the crowd,to run like sheep,To part ways
भेड़िया बनना,to be cruel or selfish,to become a wolf,To make a nuisance of oneself
भेड़ का रूप धारण करना,to appear innocent while being deceitful,to assume the form of a sheep,भेड़ का रूप धारण करना
भेड़ की खाल में भेड़िया,a dangerous person pretending to be gentle,a wolf in sheep’s skin,A man who is so busy with his own affairs that he is unaware of what is happening around him.
भेड़ के पीछे भेड़,to imitate without thinking,sheep behind sheep,A rat in a maze
भेड़ की तरह झुंड में रहना,to depend on others’ lead,to live in a flock like sheep,"To be a target of constant ridicule or teasing, as if a cricket ball is being hit around a field."
भेड़ की तरह बोलना,to agree without question,to speak like sheep (bleat),To speak like a cricket player (in a competitive or aggressive manner)
भेड़िया आया कहकर झूठ बोलना,to lie so often that no one believes you later,to say ‘the wolf has come’ and lie,spin a yarn
ईमान बेचना,to sacrifice integrity for gain,to sell honesty/conscience,To believe in something without evidence or reason
ईमान पर आँच आना,to face moral challenge,for heat/flame to come upon honesty,A leap of faith
ईमानदार बनना,to act honestly,to become honest,To be brave and confident
ईमान का सौदा करना,to compromise ethics for money,to trade one’s honesty,To make a solemn commitment or pledge.
ईमान की कमाई,honest earnings,earnings of honesty,Overconfidence
ईमान दिखाना,to prove one’s honesty,to show honesty,To have confidence in someone or something
ईमानदारी निभाना,to act truthfully and faithfully,to uphold honesty,To stay afloat
ईमान का साथी,a trustworthy companion,companion/partner of honesty,A man of his word
ईमान से उतरना,to become dishonest,to step down from honesty,Believe in your dreams
ईमान की परीक्षा देना,to face a test of character,to give a test of honesty,To put your faith to the test
झूठ बोलना,to tell a lie,to speak a lie,To tell a fib
झूठ पकड़ना,to catch a lie or liar,to catch a lie,Pull the wool over someone's eyes
झूठ की पोल खोलना,to expose deceit,to open the seams of a lie,Stage-1 output: <english idiom>
झूठा बहाना बनाना,to make false excuses,to make a false excuse,To spin a yarn
झूठ बोलकर बचना,to lie and escape consequences,to escape by telling a lie,Stage-2 output (justification):
झूठ फैलाना,to spread lies,to spread lies,Reason: <select the most relevant English idiom> and explain why it matches the Hindi idiom.
झूठ सच बनाना,to manipulate facts to appear true,to make a lie into truth,pull the wool over someone's eyes
झूठ पर झूठ बोलना,to keep lying,to speak lie upon lie,To deceive someone
झूठ से मुँह मोड़ना,to stay away from falsehood,to turn one’s face away from lies,To lie
झूठ पकड़ा जाना,to get caught lying,to be caught lying,catch a lie
एक तीर से दो निशाने,to achieve two goals with one action,"with one arrow, two targets",Trying to do too much at once
नौ दो ग्यारह होना,to run away quickly,to become nine two eleven,Stage-2 output (justification):
खयाली पुलाव पकाना,to daydream unrealistic plans,to cook imaginary pulao,picky
दाल में कुछ काला है,something is suspicious,there is something black in the lentils,A black sheep in the family
दाल न गलना,a plan not working out,the lentils not cooking,Stage-2 output (definition + candidates):
जले पर नमक छिड़कना,to make someone’s pain worse,to sprinkle salt on a burn,Stage-2 output:
सोने पर सुहागा,an added bonus to something good,suhaaga on top of gold,To be in a state of constant worry
रामबाण उपाय,a sure-shot remedy,Rama’s-arrow remedy,Reason: <select the most relevant English idiom> is the best match because <reason for selecting this idiom>.
आसमान से तारे तोड़ना,to promise or attempt the impossible,to pluck stars from the sky,Stage-2 output:
सात समुंदर पार,very far away,across seven seas,It is a tough nut to crack
अब पछताए होत क्या जब चिड़ियाँ चुग गई खेत,repenting after the damage is done,"what use repenting now, when birds have pecked the field","When the birds have flown away, the farmer is left with nothing to do."
हाथ कंगन को आरसी क्या,no proof needed for the obvious,what mirror for a bangle on the wrist,Don't play with fire
तिल का ताड़ बनाना,to exaggerate a small issue,to make a palm tree out of a sesame seed,To stir up trouble
ठोकर खाना,to stumble and learn from mistakes,to stumble/strike the toe,To try something new
ठंडा बस्ता डालना,to shelve a matter indefinitely,to put into a cold bag,<select the most relevant English idiom>
ठंडी साँस भरना,to sigh in sorrow,to heave a cold sigh,Take a deep breath
जी का जंजाल,a constant nuisance,a snare of the life/soul,Reason: <explain why it's the best match>
जी जान से लगना,to put one’s heart and soul into it,to apply life and soul,"To be deeply affected by something, as if it were a personal experience"
पीठ पीछे वार करना,to backstab someone,to strike behind the back,In a pickle
पीठ थपथपाना,to praise or encourage,to pat the back,In a state of confusion
पीठ दिखाना,to run away from a challenge,to show the back,To reveal one's true colors
पत्ता साफ होना,to be removed or eliminated,for the leaf/card to be cleared,To be crystal clear
पत्ते खोलना,to reveal one’s plans,to open the cards,Bite the bullet
पलड़ा भारी होना,to have the upper hand,for the balance-pan to be heavy,Stage-2 output (justification for the best idiom):
फटे में टांग अड़ाना,to meddle where not needed,to stick a leg into a tear,Blow one's own horn
फूटी किस्मत,very bad luck,broken luck,A lucky break
फूटी कोड़ी,a tiny amount of money,a broken cowrie/coin,A piece of wood
फूल नहीं समाना,to be overjoyed,"to be swollen, not contained",Not to be as beautiful as flowers.
रंग में भंग पड़ना,to have celebrations spoiled,for bhang to fall into the dye/color,To lose one's color
रंग बदलना,to betray or change stance,to change color,To change one's appearance or behavior.
रंग लाना,to succeed,to bring color,To change one's appearance or demeanor.
रंगे हाथ पकड़ा जाना,to be caught red-handed,to be caught with colored hands,Stage-2 output (justification):
लकीर का फ़कीर,to follow tradition blindly,a fakir of the line,A person who is poor in terms of knowledge or experience.
लंबी-लंबी छोड़ना,to boast with tall claims,to leave off long-long (claims),Let it be
लोहा मानना,to acknowledge someone’s superiority,to accept the iron,Take it seriously
लोहा गरम है चोट कर,strike while the iron is hot,iron is hot—strike a blow,The cat's out of the bag
दिन-दुगनी रात-चौगुनी तरक्की,"rapid, compounding growth","day double, night quadruple progress",<select the most relevant English idiom>
दिन में तारे दिखना,to be in extreme pain or shock,stars appearing in the daytime,Stage-1 output: <english idiom>
मक्खन लगाना,to flatter for gain,to apply butter,To add a sprinkle of sugar to a cup of coffee to make it more sweet.
मगजमारी करना,to toil mentally,to do brain-beating,To be in a state of confusion or disarray
माथा पीटना,to regret greatly,to beat the forehead,scratch one's head
माथा ठोकना,to plead earnestly or pray,to knock the forehead,<select the most relevant English idiom>
माथे पर बल पड़ना,to appear tense,for wrinkles/tension to appear on the forehead,"To be overwhelmed with emotion, especially joy or excitement."
मान रखना,to honor someone’s feelings,to keep honor,Stage-2 output (justification):
मुँह में दही जमाना,to remain deliberately silent,to let curd set in the mouth,Stage-2 output (justification):
मूँछों पर ताव देना,to show pride or bravado,to give a twist to the moustaches,To put one's foot down
जग हँसाई होना,to become a public joke,to become the world’s laughter,Laughing at the world
टांग अड़ाना,to interfere unnecessarily,to stick in a leg,Stage-1 output: <english idiom> - <definition>
तूफ़ान खड़ा करना,to create a big ruckus,to raise a storm,To be in a pickle
कलेजा मुँह को आना,to be terrified (near-death feel),the liver to come to the mouth,Be careful what you say
कलेजा ठंडा होना,to feel avenged or satisfied after anger,the liver to become cool,The class is boring.
घी सीधी उंगली से ना निकले तो टेढ़ी करनी पड़े,use strict means if polite ones fail,"if ghee won’t come out with a straight finger, one must bend it",It takes more than one try to get it right.
छाती ठोकना,to boast loudly,to thump the chest,To make amends
छाती पर साँप लोटना,to be intensely jealous,a snake to roll on the chest,To have a hard time
छाती पर मूंग दलना,to oppress or torment someone,to mill mung beans on the chest,To be in a pickle
छाती चौड़ी होना,to feel proud,the chest to become broad,To have a big mouth
"खेत खाए गधा, मारें जुलाहा",to punish the wrong person,"the donkey ate the field, (yet) we beat the weaver",Between a rock and a hard place
कुएँ में कूदना,to jump into trouble knowingly,to jump into a well,To be in a pickle
कुआँ खोदना,to prepare in advance,to dig a well,Stage-2 output (justification):
चींटी की चाल,very slow progress,the ant’s gait,Being overly cautious
गागर में सागर भरना,to say a lot in few words,to fill the ocean into a pitcher,To be in over one's head
ऊँची दुकान फीका पकवान,"great show, poor quality","tall shop, bland dish",Stage-2 output:
नाच न जाने आँगन टेढ़ा,blame surroundings for one’s lack,"doesn’t know to dance, (says) the courtyard is crooked",<select the most relevant English idiom>
नेकी कर दरिया में डाल,do good without expectation,do good and throw it into the river,Stage-2 output (justification):
थोथा चना बाजे घना,empty vessels make more noise,hollow chickpea makes loud sound,Be very careful
रात गई बात गई,let bygones be bygones,"night gone, talk gone",A missed opportunity
रातों-रात बदलना,to change overnight,to change overnight,change like the seasons
रस्सी जल गई पर ऐंठ न गई,to be arrogant despite downfall,the rope burned but its twist didn’t go,A person who is not affected by a situation or event.
रोज़ का रोना,the same old complaint,daily crying,To cry over spilled milk
रोटी-रोज़ी का सवाल,a matter of livelihood,question of bread and livelihood,A dime a dozen
लाभ-हानि की परवाह न करना,to not care about profit or loss,to not care about profit-loss,To bite the hand that feeds you
लाख टके की बात,a very valuable point,a matter worth a hundred thousand rupees,A drop in the bucket
लकड़ी बेकार करना,to waste effort (colloquial sense),to waste wood,Stage-2 output:
लड़ाई का मूड बनाना,to get into a quarrelsome mood,to make a mood for a fight,Stay ahead of the game
शक की सूई अटकना,to remain doubtful,the needle of doubt to get stuck,To be vague
सड़कछाप व्यवहार,"rude, rough behavior",street-stamped behavior,"To act in a manner that is uncharacteristic of oneself, often due to external circumstances or influence."
सिर पर चढ़ाना,to pamper excessively,to lift onto the head,Stage-2 output (justification):
सिर पर हाथ फेरना,to bless affectionately,to stroke the head with the hand,To put one's head in the sand
सिर पर तूफ़ान टूटना,to face a sudden calamity,a storm to break upon the head,A sudden change in the direction of a journey or travel.
सिर खपाना,to rack one’s brains,to wear out the head,Stage-2 output (reasoning):
सिर ऊँचा करना,to bring honor,to raise the head high,stand out
सिर झुकाना,to show respect or shame,to bow the head,To bow one's head in submission or humility.
सुबह के भूले शाम को घर आ जाएँ तो भूले नहीं कहलाते,better late than never,"if the morning’s lost returns home by evening, he’s not called lost",Stage-2 output:
अक्ल के घोड़े दौड़ाना,to overthink unnecessarily,to run the horses of intellect,<select the most relevant English idiom>
अव्वल दर्जे का,of top quality,of first grade,Last in line
अधेड़ उम्र की दिक्कत,middle-age related issues (colloq.),difficulty of middle age,Other: <if there are any other suitable English idioms>
अंगारों पर चलना,to go through hardships,to walk on embers,To be in a pickle
अंगूठा दिखाना,to refuse bluntly,to show the thumb,To show a small detail or aspect of something.
अंगूठा छाप,an illiterate person (dated),thumb-impression (person),<select the most relevant English idiom>
अंधेर नगरी चौपट राजा,a place with complete mismanagement,"city of darkness, ruined king",A dark city with a crooked king
अन्नदान महादान,charity of food is supreme (proverbial),gift of food is the great gift,Reason: <select the most relevant English idiom> and explain why it is the best match for the Hindi idiom.
अक्ल ठिकाने लगना,to come to one’s senses,sense to settle into place,"To be preoccupied with one's own thoughts and feelings, often to the point of neglecting others."
कानून हाथ में लेना,to take law into one’s own hands,to take the law in one’s hand,Take control
कान पर हाथ रखना,to be alarmed or scared,to place a hand on the ear,To ignore a problem
कानोंकान खबर न होना,no one gets wind of it,not an ear-to-ear whisper of news,Reasoning: <select the most relevant English idiom> best matches the definition of the Hindi idiom because <reasoning>.
काला-सफेद करना,to decide authoritatively,to make black-white,change one's mind
कलेजे पर पत्थर रखना,to harden one’s heart to do something tough,to place a stone on the liver,Stand your ground
किसी की बैंड बजाना,to thrash or defeat thoroughly,to play someone’s band,Reason: <select the most relevant English idiom> and explain why it matches the Hindi idiom.
खुल्लम-खुल्ला कहना,to say openly,to say in the open-open,Stage-2 output:
खून गर्म होना,to feel fired up,blood to become hot,To get hot under the collar
खुशी के मारे फूले न समाना,to be overjoyed,"for joy, to swell and not be contained",To be in a good mood
गला सूख जाना,to feel nervous or scared,the throat to dry up,To be exhausted
गला काट प्रतिस्पर्धा,cut-throat competition,throat-cut competition,give it your best
गलती पर पर्दा डालना,to cover up a mistake,to put a curtain over a mistake,Cover up one's mistakes
गले की फाँस,a nagging problem,a thorn in the throat,To have a burning desire
गले मिलना,to embrace warmly (reconciliation),to meet at the neck (embrace),<select the most relevant English idiom>
घड़ी-घड़ी रंग बदलना,to be fickle,to change color every hour-hour,Change your tune
घूम-फिरकर वहीं आना,to end up at the same point,to go round and come back there,go round in circles
चक्कर काटना,to make repeated rounds (bureaucracy),to cut circles,Break the cycle
चक्की में पिसना,to be crushed by circumstances,to be ground in a mill,To be in a tight spot
"चौबे जी छब्बे बने, दुबे बने न",to aim higher and lose what you had,"Mr. Choubey became ‘Chhabbe’, (yet) didn’t become Dubey",A person who is always complaining will eventually fall asleep.
चूँ भी न करना,to not utter a word,to not utter even ‘choo’,Keep your thoughts to yourself.
चोली-दामन का साथ,inseparable relationship,the companionship of blouse and veil,Other: <select the other English idioms that match the definition>
छोटा मुँह बड़ी बात,big talk from a small person,"small mouth, big talk",<select the most relevant English idiom>
जुबान पर ताला लगाना,to keep one’s mouth shut,to put a lock on the tongue,<select the most relevant English idiom>
जुबान देना और निभाना,to keep a promise,to give one’s word and keep it,<select the most relevant English idiom>
जुबान की कसम,a solemn vow,oath of the tongue,Other: <select the other relevant English idiom>
जान पर बन आना,to be in grave danger,to come upon the life,"Take it on the chin"" or ""Take it like a man"
जान हथेली पर लेकर फिरना,to live riskily,to carry one’s life on the palm,Other: <select the other relevant English idioms>
जेब ढीली करना,to spend money,to loosen the pocket,To withdraw money from a bank account.
जेब काटना,to pickpocket / cheat,to cut the pocket,To cut off one's financial resources or savings.
जोर आज़माइश करना,to test strength,to do strength-testing,<select the most relevant English idiom>
जोर-शोर से करना,to do with great enthusiasm,to do with force and noise,To do something with great effort and determination.
टेंट-टून बजना,to make a loud scene (colloq.),to go ‘tain-toon’ (clang loudly),Reason: <select the most relevant English idiom>
ठाठ से रहना,to live in style,to live with pomp,Stage-1 output:
डंका पीटना,to announce loudly,to beat the kettle-drum,<select the most relevant English idiom>
ढिंढोरा पीटना,to brag publicly,to beat the public drum,<select the most relevant English idiom>
ढील देना,to be lenient,to give slack,To be open and honest about one's feelings and thoughts.
तारीफ़ के पुल बाँधना,to heap praises,to build bridges of praise,Stage-2 output (justification):
तह तक पहुँचना,to get to the root cause,to reach the bottom layer,To reach the end of the line
तन-मन-धन से,"with body, mind, and wealth; wholeheartedly","with body, mind, and wealth",To have a heart of gold
तार-तार करना,to tear apart reputation,to make into threads,To talk non-stop
तार जोड़ना,to connect the dots,to join the wires,Stage-1 output: <definition + candidates>
तीस मार खाँ,a self-proclaimed hero; boaster,Tees Mar Khan (Mr. ‘thirty-strikes’ Khan),Stage-2 output:
तीन में न तेरह में,irrelevant to any group,neither in the three nor in the thirteen,Stage-2 output (justification):
तेल-मसाज करना,to flatter for benefit (colloq.),to do oil massage,Stage-2 output:
थक-हार कर बैठ जाना,to give up after trying,to sit down tired and defeated,<select the most relevant English idiom>
थाली का बैंगन बनना,to switch sides easily (opportunist),to become the plate’s eggplant,<select the most relevant English idiom>
दिमाग का पारा चढ़ना,to lose temper,the mind’s mercury rising,Aha! moment
दिमाग सातवें आसमान पर,to be overconfident or elated,the mind on the seventh sky,The seventh heaven
दिमाग की बत्ती जलना,to suddenly get an idea,the brain’s lamp lighting,Aha moment
दाँव खेलना,to take a calculated risk,to play a stake,walk on eggshells
दाँव-पेंच आज़माना,to use tricks or tactics,to try stakes and tricks,To be confident and self-assured
नाक में नकेल डालना,to bring someone under strict control,to put a halter in the nose,<select the most relevant English idiom>
नाक रगड़ना,to beg desperately,to rub the nose,To feel butterflies in one's stomach.
नाक ऊँची रखना,to uphold one’s honor,to keep the nose high,Think highly of oneself
नाक काट कर रख देना,to disgrace someone completely,to cut off the nose and set it down,Cut to the chase
नाक पर दम होना,to be short-tempered / easily angered,to have breath on the nose,To have a headache on the nose
नाक का बाल होना,to be a favorite / close confidant,to be the hair of the nose,A headache
कान खोलकर सुनना,to listen attentively,to listen with ears open,Stage-2 output:
कान देना,to pay attention,to give an ear,Stage-2 output:
कान पकड़ कर माफी मांगना,to apologize earnestly,to hold the ears and ask forgiveness,To ask for forgiveness by covering one's ears.
कान के नीचे देना,to slap / scold sharply,to give a blow beneath the ear,To be in a state of confusion or disarray
कान में भनक पड़ना,to get a hint of something,for a hint to fall into the ear,Aha!
कान फटना,to hear loud/harsh sounds,for the ear to tear,Stage-2 output (justification):
कान कतरना,to cheat a little from all sides,to clip the ears,To hear something that is not true or not important.
आँख बचाकर निकलना,to slip away unnoticed,to slip out hiding from the eyes,To take a step back and not get involved in a difficult situation.
आँखें चार होना,to exchange glances / fall in love,for the eyes to become four,To have a wide range of interests or to be curious about many things
आँखें चुराना,to avoid facing someone,to hide the eyes,Steal eyes
आँखें तिरछी करना,to squint in doubt,to make the eyes slant,Disregard
आँखों पर पट्टी बंधना,to be blinded to the truth,for a bandage to be tied on the eyes,To put a band-aid on a problem
आँखों में बसाए रखना,to cherish someone deeply,to keep (someone) lodged in the eyes,<select the most relevant English idiom>
आँखों ही आँखों में इशारा करना,to communicate silently,to signal within the eyes themselves,"To convey a message through non-verbal cues, such as gestures or facial expressions."
हाथ आजमाना,to try one’s hand at something,to try the hand,To have a firm grip on something.
हाथ पक्का होना,to be highly skilled,for the hand to be firm,Other: <select the other relevant English idiom>
हाथ कंगन,obvious proof; needs no words,bangle on the hand,To be in a pinch
हाथ रोक लेना,to restrain oneself,to stop the hand,To hold one's tongue
"हाथी के दाँत खाना और, दिखाना और",hypocrisy; different inside vs outside,the elephant’s teeth are for eating and (others) for showing,Take a look
हाथ से हाथ धो बैठना,to lose something completely,to wash hand from hand and be left sitting,work like a machine
हाथ धो बैठना,to suffer total loss,to wash one’s hands and sit down,Stage-1 output: <english idiom> - <definition>
हाथी के पाँव में सबका पाँव,the mighty controls all,"in the elephant’s foot, everyone’s foot",A bird in the hand is worth two in the bush.
हाथ पर रखकर देखना,to test practically,to keep it on the hand and see,Keep an eye on
हाथ टेक देना,to surrender,to place the hands down (in surrender),to take someone's hand
पैरों तले की ज़मीन हिलना,to be shocked badly,the ground under the feet to shake,To be on shaky ground
पैर पटकना,to throw a tantrum,to stamp the foot,Aha moment
पैरों पर कुल्हाड़ी चलाना,to self-sabotage,to swing an axe on one’s own feet,<select the most relevant English idiom>
पैरों की जूती समझना,to treat with utter disdain,to consider (someone) the shoe of the feet,To see is to believe
पैर उखड़ जाना,to lose grip or stability,for the feet to be uprooted,Fall flat on one's face
पैरों की बेड़ियाँ,constraints that bind progress,shackles of the feet,To be in a pickle
पाँव पीछे हटाना,to back out,to move the foot back,Turn a blind eye
पैरों पर खड़ा होना,to become self-reliant,to stand on one’s feet,To be in a precarious position
"मुँह में राम, हाथ में छुरी",to be two-faced,"Ram in the mouth, knife in the hand",Believe in yourself
मुँह पर लौकी रखना,to keep completely silent,to place a bottle gourd on the mouth,"Others: <list the remaining relevant English idioms, separated by comma>"
मुँह मियाँ मिट्ठू,to boast about oneself,mouth’s own ‘Mitthu’ (parrot),The cat's out of the bag.
मुँह का कौर छीनना,to snatch someone’s rightful share,to snatch the morsel from the mouth,Keep your mouth shut
मुँह का रख लेना,to save face,to keep/save the face of the mouth,Keep one's mouth shut
मुँह की बात निकल जाना,to blurt something out,the words of the mouth to slip out,To fib
माथा ठनकना,to get suspicious suddenly,the forehead to tingle,to be at a loss for words
माथा ठन जाना,to clash over ego,for foreheads to clash,To have a headache
माथे पर लिखना,to be written on one’s fate/forehead,to be written on the forehead,To write on one's forehead
माथा टेकना,to bow in submission,to bow the forehead,Take it literally
दिल का हाल समझना,to understand true feelings,to understand the state of the heart,To know someone's heart
दिल बड़ा करना,to be generous/forgiving,to make the heart big,To have a deep emotional bond
दिल छोटा करना,to get discouraged,to make the heart small,Stage-2 output:
दिल बहला फुसलाना,to console and distract,to amuse and cajole the heart,To burst with emotion
दिल का धनी,large-hearted person,lord/owner of the heart,A heart of gold
दिल खोलकर हँसना,to laugh heartily,to laugh with the heart open,"To laugh uncontrollably, often due to a sudden realization or realization."
दिल लगा कर पढ़ना,to study diligently,to study with the heart attached,To have a deep emotional attachment to something.
दिल हार बैठना,to lose one’s heart (fall in love),to sit having lost the heart,To be heartbroken
दिमाग ठनकना,to get suspicious,for the brain to tinkle/click,<select the most relevant English idiom>
दिमाग चकरा जाना,to get dizzy/confused,the brain to go dizzy,Have a flash of inspiration
दिमाग ठंडा रखना,to stay calm,to keep the brain cool,To stay level-headed
दिमाग घिसना,to use brain excessively,to grind/wear down the brain,<select the most relevant English idiom>
दिमाग पर जोर डालना,to strain the brain,to put pressure on the brain,Get your head in the game
दिमाग सातवें आसमान पर होना,to be over the moon / cocky,the brain to be on the seventh sky,To be on cloud nine
दाँत पीसकर रह जाना,to swallow anger silently,to remain gnashing the teeth,To be so focused on one's own interests that they neglect others
दाँत नाखून दिखाना,to show aggression,to show teeth and nails,To reveal one's true colors
दाँतों तले अंगुली आ जाना,to be stunned with surprise,for a finger to come under the teeth,Stage-2 output (justification for the output):
दाँत खींच लेना,to break someone’s courage,to pull out the teeth,Bite the bullet
जुबान चलती रहना,to keep blabbering,the tongue to keep running,Stage-2 output (justification):
जुबान मीठी करना,to speak sweetly to please,to make the tongue sweet,To sugarcoat something
जुबान फँसना,to get tongue-tied,the tongue to get stuck,To lose one's temper
जुबान दराज़ होना,to be insolent in speech,the tongue to be long,To be in a pickle
जुबान पर लगाम लगाना,to control speech,to put a bridle on the tongue,To put a bandage on a wound
कलेजे में आग लगना,to burn with jealousy/grief,for fire to catch in the liver,To have a burning desire
कलेजे में ठंडक पड़ना,to feel satisfied after justice,for coolness to fall in the liver,To feel a chill
खून खौल उठना,to boil with rage,the blood to boil up,Stage-2 output:
खून खून होना,to be very close blood relations,for blood to be blood,Stage-2 output (justification):
खून पिला देना,to torment someone severely,to make (someone) drink blood,Stage-2 output (justification):
खून में दौड़ना,to be in one’s nature,to run in the blood,To act rashly
खून पिघलना,to feel compassion,for the blood to melt,<select the most relevant English idiom>
खून मांगना,to demand revenge,to demand blood,Take revenge
