,Unnamed: 0,src,true_meaning,predicted
127,127,यह गुम्मट है.,Is a watchtower.,"It's a wild goose chase.  (It's a wild goose chase is the best match for the Hindi sentence ""यह गुम्मट है"")"
128,128,काश वह मुझे एक बच्चा दिया होता.,If only he could have given me a child.,Definition: <definition of the Hindi sentence>
129,129,"""ऐ मेरे बेटे! नमाज़ का आयोजन कर और भलाई का हुक्म दे और बुराई से रोक और जो मुसीबत भी तुझपर पड़े उसपर धैर्य से काम ले। निस्संदेह ये उन कामों में से है जो अनिवार्य और ढृढसंकल्प के काम है","My son, be steadfast in prayer. Make others do good. Prevent them from doing evil. Be patient in hardship. Patience comes from faith and determination.",Definition: <definition of the Hindi sentence>
130,130,/ अच्छा है. वह सिर्फ भूखा था.,"Shut up, Alan.",2) He was starving.
131,131,हमने फ्यूरर के लिए प्रतिज्ञा ली है.,We made our pledge to the Führer.,1
132,132,मसौदा सहेजें (_S),_Save Draft,1) I'd like to give my friend a ring.
133,133,आकार,Size,Explanation: <briefly explain why the selected sentence is the best match>
134,134,सामान्य,General,2) Normal.
135,135,हम हमारे तहखाने की तरफ जा रहे हैं.,We're on our way to the basement.,Note: The Hindi sentence is an idiom and can be used in various contexts. The English sentences provided are similar in meaning but not exact translations.
136,136,भीड़ से सराबोर समारोह स्थल तथा देश भर से आए हुए अंतिम दौर के प्रतिभागी व इसमें रुचि रखने वाले चिट्ठाकार इस बात के गवाह हैं.,"The packed out venue last night attests to this, as does the fact that finalists and interested parties flew in from around the country to be there.",2
137,137,और आप खुद के बारे में उन्हें गर्व करते हैं क्योंकि वे तुम्हें माफ.,And they forgive you because you make them proud of themselves.,4) <optional fourth sentence>
138,138,ये अंगूर इतने खट्टे हैं कि मुझसे खाए नहीं जा रहे।,These grapes are so sour that I can't eat them.,1) These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are sour to the point of being inedible.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are too sour to be eaten.  |  These grapes are so sour that I can't eat them.  |  These grapes are
139,139,"- दो सूट ड्राई-क्लीन के लिए और जो-सो का एक बैग. - हां, महोदय.",Two suits for dry-clean and a bag of whatnot.,Stage-1 output: <list the English sentences with their relevance score>
140,140,तुम मेरे लिए रक्षा चलाने वाला आदमी है जो कर रहे हैं?,In that old rust bucket of yours?,a) I poured my heart out to him.
141,141,"निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए ऐसे बागों में दाख़िल करेगा जिनके नीचे नहरें बह रही होंगी। रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है","God shall surely admit those who believe and do righteous deeds into gardens underneath which rivers flow. As for the unbelievers, they take their enjoyment and eat as cattle eat; and the Fire shall be their lodging.",Stage-1: <definition + candidates>
142,142,क्या हुआ?,What's happened?,3) What's the situation?
143,143,- (गोली),- ( gunshot ),1.
144,144,मसौदा सहेजें (_S),_Save Draft,```python
145,145,"हाँ, लेकिन अब आप समस्या हैं .","Yes, but now you are the problem.",Stage-2 output: <the definition and the three English candidates>
146,146,raviratlami@ aol. in,Your emails,2) Someone who is so greedy that he is universally disliked.
147,147,"कह दो, ""उनमें वही जाल डालेगा जिसने उनको पहली बार पैदा किया। वह तो प्रत्येक संसृति को भली-भाँति जानता है","(Muhammad), tell him, ""He who gave them life in the first place will bring them back to life again. He has the best knowledge of all creatures.",3) A good education and a good family are the most important factors for achieving success in life.
148,148,♪ मैं हमेशा पर आयोजित है ♪,♪ I've always held on to ♪,2
149,149,डिस्क संरूपित कर रहा है,Formatting disc,Definition: <definition of the Hindi sentence>
150,150,हैलो?,Hello?,2) Long time no see.
151,151,हाँ.,Yeah.,1) All's well that ends well.
152,152,- आप एक पाते हैं?,What happened when you attacked here?,Hindi: - <the given Hindi sentence>
153,153,पाठ,Text,1
154,154,"सौभाग्य से, मैं एक नरम लैंडिंग था.","Luckily, I had a soft landing.",I was fortunate to have a soft landing.  (Score: 0.92)
155,155,आप क्या - क्या तुम यह क्या है जानते हो?,Do you--do you know what this is?,Explanation: <provide a brief explanation for the selected answer>
156,156,और हमने दाऊद को सुलैमान प्रदान किया। वह कितना अच्छा बन्दा था! निश्चय ही वह बहुत ही रुजू रहनेवाला था।,"And We gave to Dawood Sulaiman, most excellent the servant! Surely he was frequent in returning (to Allah).",Alternatives: <list the other two options>
157,157,सौदा बंद करें.,Get the deal closed.,The final answer is: 3 ||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
158,158,संपादन (_E),_Edit,1) A thorough going over of something.
159,159,"जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.","Jayashree Govindarajan, Mumbai shares some of the traditional recipes.",1) Writing in Hindi is a challenging job.
160,160,(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो,(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.,"3) It's obvious that you're speaking the truth, as if the divine is confirming it."
161,161,"युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .","Couple hours later, you walk into some type of double cross.",OR
162,162,"हरमन, ये इंसान हैं.","Hermann, these are human beings.",This is a once-in-a-lifetime chance.
163,163,पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R),_Restart Evolution after restore,The evolutionary process restarts.
164,164,निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,"3) If you speak your heart, you will know what you want."
165,165,क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है,Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.,"3) If you are awake, you will see what is in your possession."
166,166,"उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।","And indeed the news which had a lot of deterrence, came to them.","Having gained a profound understanding of the past, they have become all-knowing. 1)"
167,167,हमने केवल एक बात कही.,We just made a point.,2) We only said one thing.
168,168,(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ,"Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”","1) God has forbidden certain things to you, and I will recite them to you."
169,169,"तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.","You told them that we're married, I told them I'm 3 months pregnant!","1) You said one thing, but I said another."
170,170,भारतः रंगमंच का जादू,India: All about the Theatre! · Global Voices,Stage-2 output (best sentence + explanation):
171,171,ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.,Cannot subscribe folder in offline mode.,You cannot join a folder when you are offline.  |  The folder cannot be joined when you are offline.  |  The folder cannot be accessed when you are offline.  |  The folder is not accessible when you are offline.  |  The folder is inaccessible when you are offline.  |  You cannot access the folder when you are offline.  |  The folder cannot be accessed in offline mode.  |  The folder cannot be accessed when you are offline.  |  The folder is not accessible when you are not online.  |  The folder is inaccessible when you are not online.  |  You cannot access the folder when you are not online.  |  The folder cannot be accessed in the internet disconnected mode.  |  The folder is not accessible when disconnected.  |  The folder cannot be accessed when disconnected.  |  The folder is inaccessible when disconnected.  |  The folder cannot be accessed when you are disconnected.  |  The folder is not accessible when you are disconnected.  |  The folder is inaccessible when you are disconnected.  |  The folder cannot be accessed in the disconnected state.  |  The folder is not accessible in the disconnected state.  |  The folder is inaccessible in the disconnected state.  |  The folder cannot be accessed in the state of disconnection.  |  The folder is not accessible in the state of disconnection.  |  The folder is inaccessible in the state of disconnection.  |  The folder cannot be accessed when you are not connected.  |  The folder is not accessible when you are not connected.  |  The folder is inaccessible when you are not connected.  |  The folder cannot be accessed in the internet disconnection mode.  |  The folder cannot be accessed in the disconnection mode.  |  The folder is not accessible in the disconnection mode.  |  The folder is inaccessible in the disconnection mode.  |  The folder cannot be accessed in the mode of disconnection.  |  The folder is not accessible in the mode of disconnection.  |  The folder is inaccessible in the mode of disconnection.  |  The folder cannot be accessed when you are not connected to the internet.  |  The folder is not accessible when you are not connected to the internet.  |  The folder is inaccessible when you are not connected to the internet.  |  The folder
172,172,जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.,When you find the beads I hope you'll return them.,1) I'm counting on you to return them to me once you meet my sister.
173,173,देखें (_V),_View,"2  Explanation: The word ""देखें"" in Hindi means ""to see"" or ""to observe"". The best English sentence that matches this definition is ""Observe the situation carefully"". This sentence conveys the idea of paying attention to and noticing details in a situation, which is in line with the meaning of the Hindi word ""देखें""."
174,174,कभी नहीं!,He'll no longer lead us.,Nothing changed.
175,175,(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं,"Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'","You ask the Prophet to tell the people of the book that you have no other fault except that you believe in God and the book that was sent to you and the faith that was sent to those before you, and that you are often wicked."
176,176,(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं,"He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.","When playing with his friend, I saw that"
177,177,इसी तरह कई गाँव वाले मारे गए हैं,That's how many villagers died,1) This is a clever illusion.
178,178,raviratlami@ aol. in,Your emails,They are so busy that they can't even take care of themselves.
179,179,निकटस्थ साइट,Nearby Sites,2) The nearby spot.
180,180,"जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली","On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.","4) When the ruler comes, no one will be able to speak a word without his permission."
181,181,"इसके लिए धन्‍यवाद, जैक.","Thanks for that, Jack.",3
182,182,सारा पाठ चुनें,Select all text,The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best: Select the entire passage The final answer is: Best
183,183,संकुचित संपर्क सूची,Compact contact list,Please provide the output in the format specified.
184,184,और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा,"So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.",4) The law of karma will be applied.
185,185,भगवान ने हमें आजादी दे दी है.,God has given us freedom.,1) We are finally free from British rule.
186,186,- तुम देखो हम कितने व्यस्त हैं.,- You see how busy we are.,"2) We are in a whirlwind of activity.  Explanation: The Hindi sentence uses the word ""व्यस्त"" which means ""busy"" or ""occupied"", and the phrase ""कितने"" which means ""how much"" or ""to what extent"". The sentence is informal and suggests that the speaker is extremely busy. The best English sentence that matches this definition is ""We are in a whirlwind of activity"", which conveys the idea of being extremely busy and overwhelmed."
187,187,क्लिपबोर्ड में जमा फाइल जोड़ें,Add the files stored in the clipboard,Stage-1: Copy the saved file to the pasteboard.
188,188,वर्तमान फ़ाइल एक भिन्न नाम से सहेजें,Save the current file with a different name,Some people think this is a good idea.
189,189,%s में नए संदेश के लिये सारांश सूचना ला रहा है,Retrieving quota information for '%s',"1) For %s, I would advise you to listen to him/her"
190,190,"""... और अब हम दास नहीं हैं ...""","""...and we are slaves no longer...""",We've broken free from the shackles of our past.
191,191,चयनित संदेश की तरह सभी संदेश एक जगह अंतःसूत्रित करें,Select all messages in the same thread as the selected message,3) The core is robust but the exterior is delicate.
192,192,सब लोग हमें गुजर रहा है.,Everybody's passing us.,2
193,193,कुछ नहीं करें,Do Nothing,To do nothing
194,194,वहाँहममेंसेचार हैं लेकिन हम आप से डर रहे हैं,There are four of us but we are frightened of you.,```python
195,195,"और दूसरे कुछ लोग है जिन्होंने अपने गुनाहों का इक़रार किया। उन्होंने मिले-जुले कर्म किए, कुछ अच्छे और कुछ बुरे। आशा है कि अल्लाह की कृपा-स्पष्ट उनपर हो। निस्संदेह अल्लाह अत्यन्त क्षमाशील, दयावान है","And (there are) others who have acknowledged their faults. They mixed a righteous action with another that was bad. It may be that Allah will relent toward them. Lo! Allah is Forgiving, Merciful.",Those who see themselves as part of a larger community are not isolated in their struggles.
196,196,दूसरे दिन बाहर की मदद करने के लिए धन्यवाद भी.,"Thanks for helping out the other day, too.",Definition: <definition of the Hindi sentence>
197,197,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Stage-2 output: The image is opened from a different program.  ##### Hindi sentence: चयनित छवि भिन्न अनुप्रयोग से खोलें
198,198,"लगता है कि आकाश स्वयं अपने ऊपर से फट पड़े। हाल यह है कि फ़रिश्ते अपने रब का गुणगान कर रहे, और उन लोगों के लिए जो धरती में है, क्षमा की प्रार्थना करते रहते है। सुन लो! निश्चय ही अल्लाह ही क्षमाशील, अत्यन्त दयावान है","The heavens are about to be rent apart from above them, while the angels celebrate the praise of their Lord and plead for forgiveness for those [faithful] who are on the earth. Indeed, Allah is the All-forgiving, the All-merciful!",4) <english sentence> (if available)
199,199,"न अन्धे के लिए कोई हरज है, न लँगडे के लिए कोई हरज है और न बीमार के लिए कोई हरज है। जो भी अल्लाह और उसके रसूल की आज्ञा का पालन करेगा, उसे वह ऐसे बाग़ों में दाख़िल करके, जिनके नीचे नहरे बह रही होगी, किन्तु जो मुँह फेरेगा उसे वह दुखद यातना देगा","There is no fault in the blind, or the lame, or the sick. He who obeys Allah and His Messenger He shall admit him to Gardens underneath which rivers flow; but he who turns away shall be punished with a painful punishment.",1
200,200,क्यों तुम मेरे साथ नहीं आया था.,Why didn't you come with me.,Why didn't you come with me?
201,201,"हाँ, 7,000 लोग.","Yeah, 7,000 people.",<select the most relevant English sentence>
202,202,राजा मैं.,King me. -Chess.,Definition: <definition of the Hindi sentence>
203,203,खोलें (_O),_Open,2
204,204,"वैसे भी, कला पर ले जाया गया, केरूपमेंयहचाहिए ,यहकरनेके लिएहै.","Anyway, art moved on, as it must, it has to.",1
205,205,आप पहले अनुभव है?,Do you have prior experience?,Stage-1 output (definition + candidates):
206,206,गबन भेजें.,Send the drone.,To lead someone on a merry chase.
207,207,"आप अकेले रहना चाहते हैं, हम समझते हैं.","If you want to be alone, we understand.",We respect your need for solitude.
208,208,"ऐ मेरे बन्दों, जो ईमान लाए हो! निस्संदेह मेरी धरती विशाल है। अतः तुम मेरी ही बन्दगी करो",O My bondmen who believe! Indeed My earth is spacious – therefore worship Me alone.,Stage-1 output (definition + candidates):
209,209,इस यथारूप प्रविष्टि की सभी सूचनाएँ मिट दी जाएँगी और फिर सहेजी नहीं जा सकेगी.,All information in this memo will be deleted and can not be restored.,"Alternatives: <list the other English sentences that are somewhat relevant, but not as good as the best one>"
210,210,बाद में ... दोबारा... मैं तुम्हारे लिए तोड़ दुंगा.,Later I will pluck for you twice.,3) I've already set everything aside for you.
211,211,"हे रोमियो, रोमियो, किस कला तू रोमियो?","O Romeo, Romeo, wherefore art thou Romeo?",4) <optional> (if the best English sentence is not among the candidates)
212,212,(ऐ रसूल) क्या तुम्हारे पास मूसा का किस्सा भी पहुँचा है,Hath there come Unto thee the story of Musa!,"Optional: <optional sentence if any, else leave blank>"
213,213,आप फिटिंग रसोई बारे में एक भाषण बना रहे हैं?,YOU'RE MAKING A SPEECH ABOUT FITTING KITCHENS?,Are you working on a speech about cooking or the kitchen?
214,214,ऐ ईमानदारों तुममें से जो कोई अपने दीन से फिर जाएगा तो (कुछ परवाह नहीं फिर जाए) अनक़रीब ही ख़ुदा ऐसे लोगों को ज़ाहिर कर देगा जिन्हें ख़ुदा दोस्त रखता होगा और वह उसको दोस्त रखते होंगे ईमानदारों के साथ नर्म और मुन्किर (और) काफ़िरों के साथ सख्त ख़ुदा की राह में जेहाद करेंगे और किसी मलामत करने वाले की मलामत की कुछ परवाह न करेंगे ये ख़ुदा का फ़ज़ल (व करम) है वह जिसे चाहता हे देता है और ख़ुदा तो बड़ी गुन्जाइश वाला वाक़िफ़कार है,"Believers! If any of you should ever turn away from your faith, remember that Allah will raise up a people whom He loves, and who love Him; a people humble towards the believers, and firm towards the unbelievers; who will strive hard in the way of Allah and will not fear the reproach of the reproacher. This is the favour of Allah which He grants to whom He wills. Allah is vast in resources, All-Knowing.",God is merciful to the righteous and stern with the wicked.
215,215,"फिर उनका कोई फ़िला (उपद्रव) शेष न रहेगा। सिवाय इसके कि वे कहेंगे, ""अपने रब अल्लाह की सौगन्ध! हम बहुदेववादी न थे।""","Then they will have no excuse but to say, ""By God our Lord, we have never been polytheists.""","Fool me once, shame on you; fool me twice, shame on me."
216,216,"सिर्फ एक ही स्टॉप पार हुआ है, शायद कोई आ जाए.",There was just a stop. maybe someone's coming.,"1) We've just passed one checkpoint, and it's possible that reinforcements will arrive soon."
217,217,"अल्लाह ने तुम्हें मिट्टी से पैदा किया, फिर वीर्य से, फिर तुम्हें जोड़े-जोड़े बनाया। उसके ज्ञान के बिना न कोई स्त्री गर्भवती होती है और न जन्म देती है। और जो कोई आयु को प्राप्ति करनेवाला आयु को प्राप्त करता है और जो कुछ उसकी आयु में कमी होती है। अनिवार्यतः यह सब एक किताब में लिखा होता है। निश्चय ही यह सब अल्लाह के लिए अत्यन्त सरल है","Allah created you from dust, then from a drop of sperm, then He made you into pairs. No female conceives, nor delivers (a child) except with His knowledge. None is given a long life nor is any diminished in his life but it is written in a Book. Surely that is quite easy for Allah.",Alternatives: <list the other English sentences that are also relevant>
218,218,"तीन , दो, एक जाने के लिए,!",SEAN: Yeah.,"1) On your mark, get set, go!"
219,219,क्वार्टरबैकवहगेंदकेसाथजारहा है जहांआप बताने वाला,Quarterback's gonna tell you where he's going with the ball.,```python
220,220,किन्तु उन्होंने उसे झुठला दिया। फिर छायावाले दिन की यातना ने आ लिया। निश्चय ही वह एक बड़े दिन की यातना थी,"But they denied him, and We seized them with the torment of the Day of Shadowing (when the cloud had rained down fire). It was indeed the torment of a terrible day!",Note: The Hindi sentence is a phrase that is often used to describe a situation where time is running out or a deadline is approaching.
221,221,निकाला नहीं गया,Extraction not performed,2) The secret has not been disclosed yet.
222,222,(लोगों) मोहम्मद तुम्हारे मर्दों में से (हक़ीक़तन) किसी के बाप नहीं हैं (फिर जैद की बीवी क्यों हराम होने लगी) बल्कि अल्लाह के रसूल और नबियों की मोहर (यानी ख़त्म करने वाले) हैं और खुदा तो हर चीज़ से खूब वाक़िफ है,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.",1) Those who claim to be the saviors of Islam are actually its destroyers and not its true followers.
223,223,%s नियमित फाइल नहीं है,"The value ""%s"" is not part of the enum ""%s""",2
224,224,.. हम मौसमी मौसम के ऊपर वास्तव में अच्छा कुछ सामना कर रहे हैं के रूप में,As we are experiencing some really nice above seasonal weather.,Definition: <definition of the Hindi sentence>
225,225,हम बल्लेबाजी के पिंजरे में मिल जाना चाहिए.,We should go get in a batting cage.,2
226,226,इस वेगास है.,This is Vegas.,"1) When you're up, I'm up, and when you're down, I'm down."
227,227,तुम ध्यान रखना.,You're the one gonna need to take care.,1)
228,228,यदि तुमने कुछ सेल्समैन के लिए गिग परफ़ॉर्म किया है...,"If you played a gig for striking double-glazing salesmen,",3) If you've ever worked as a freelancer to earn some extra cash.
