,Unnamed: 0,src,true_meaning,predicted
94,94,自由化可以安全而按步就班地随着国内金融系统能力的增加来逐步进行，并且必须没有严重的宏观经济失衡的情况，金融机构有充裕的资金，并且具备有效的周密监督制度。,"Liberalization can safely proceed only gradually in pace with the capacity of the domestic financial system and when there is no serious macroeconomic disequilibrium, financial institutions are solvent, and an effective system of prudential supervision is in place.","4) The gradual liberalization of the financial system can be implemented safely and in an orderly manner as domestic financial capabilities increase, provided there are no severe economic imbalances and financial institutions have sufficient liquidity. 4) The gradual liberalization of the financial system can be implemented safely and in an orderly manner as domestic financial capabilities increase, provided there are no severe economic imbalances and financial institutions have sufficient liquidity. 5) The liberalization of the financial system can proceed gradually as domestic financial capabilities improve, but only if there are no significant economic imbalances and financial institutions have ample liquidity. 6) The gradual liberalization of the financial system can proceed safely and in an orderly manner as domestic financial capabilities increase, provided there are no severe economic imbalances and financial institutions have sufficient liquidity. 7) The gradual"
95,95,因此，可能需有更合适的管制手段，充分确认宏观经济周期与金融机构承担风险之间的密切关联。,"Here, there may be a need for more appropriate regulatory instruments that fully recognize the close connection between macroeconomic cycles and risk-taking by financial institutions.","4)  Hence, a more suitable regulatory framework is necessary to confirm the close association between economic cycles and the risks borne by financial institutions. (optional)"
96,96,表 A3.1.1 物理危险的危险说明代码,Table A3.1.1 Hazard statement codes for physical hazards,The warning label on the bottle is a clear indication of the product's toxicity.
97,97,- 我们今晚呆在这.,-We stay here tonight.,3
98,98,他特别提请注意序言部分第二、三、四、六和九段以及执行部分第2、3、4、9和10段。,"He drew particular attention to the second, third, fourth, sixth and ninth preambular paragraphs, and to paragraphs 2, 3, 4, 9 and 10.","3) Please pay special attention to the preamble section, specifically the second, third, fourth, sixth, and ninth paragraphs, as well as the execution section, the second, third, fourth, ninth, and tenth paragraphs."
99,99,（a）项规定涉及到违反双边关系中的某项义务，例如某一双边条约或建立一系列双边关系的某项多边条约所规定的义务。,"Subparagraph (a) concerned the breach of an obligation in a bilateral relationship, for example under a bilateral treaty or a multilateral treaty creating a bundle of bilateral relations.",3) This provision involves a breach of a certain obligation under a bilateral agreement.
100,100,“声援日是悼念日，是悲痛日。,“This Day of Solidarity is a day of mourning and a day of grief.,<select the most relevant English sentence>
101,101,-尝起来像什么,Red pepper.,3) It's a taste that's hard to describe.
102,102,(d) 冻结在本国境内被第1737（2006）号决议附件指认的人或实体，以及安全理事会或委员会指认的其他从事、直接参加或支持伊朗扩散敏感核活动的人或实体所拥有或控制的资金、其他金融资产和经济资源；,"(d) It freezes the funds, other financial assets and economic resources which are on its territories that are owned or controlled by the persons or entities designated in the annex to resolution 1737 (2006), as well as those of additional persons or entities designated by the Security Council or by the Committee as being engaged in, directly associated with or providing support for Iran's proliferation sensitive nuclear activities;",2) Financial resources owned or controlled by entities involved in Iran's nuclear proliferation.
103,103,委员会成员商定，今天会议内容还包括我对各会员国实施第1267（1999）、1333（2000）和1390（2002）号各项决议规定的安理会有关措施的情况的第一次的详细口头评估。,"As agreed by the members of the Committee, today's meeting will also include my first detailed oral assessment of Member States' implementation of the relevant Council measures imposed by resolutions 1267 (1999), 1333 (2000) and 1390 (2002).",1) The People's Daily is the largest newspaper in China.
104,104,它的成功将由其在实地的影响及其能否使联合国与非盟的高效合作成为可能来衡量。,Its success will be measured by its impact on the ground and by its ability to make efficient cooperation possible between the United Nations and the AU.,"(If there are multiple options, you can provide them in the format of ""Best: <option1>, <option2>, <option3>"")"
105,105,在这方面，必须确保各国政府持续承诺起诉这种罪恶行为的肇事者，而且还要确保当地社区参与规划联合国的活动。,"In this regard, it is critical to ensure the continued commitment of Governments to prosecuting perpetrators of these heinous acts, but also to ensure that local communities are involved in the planning of United Nations activities.",1) All parties involved in conflicts must be treated with dignity and respect.
106,106,'一旦某天意识到无法成功你会怎么做?,What do you do one day when you realise you can't succeed?,1
107,107,10 《圣托马斯岛资料来源》，2002年7月20日。,"10 St. Thomas Source, 20 July 2002.",3) A reference from the year 2002.
108,108,- 但是你不能停止寻找，为什么?,- But you couldn't help looking. Why?,"2) If you want to change the world, you must begin with your own transformation."
109,109,10.3 各种服务的获取途径,10.3 Access to Services,```
110,110,任何重建方案的成功取决于获得资金。,The success of any reconstruction programme depends on getting funds.,3) The outcome of a renovation project is contingent upon securing financial resources.
111,111,那我可比自己想的厉害多了 I'm even better than I think I am.,I'm even better than I think I am.,4) I'm a lot more capable than I initially thought.
112,112,在2004年的选举中，在18名候选人中提名了5名妇女。,"For the 2004 election, they nominated 5 women among 18 candidates.",<select the most relevant English sentence>
113,113,作为主要的资料来源，她向我提到了西奥多·罗斯福总统的一组信件：共有七卷，刚刚发表，有许多关于那一问题的有意义的资料。,"It was seven volumes, which had just been published, and there was a lot of interesting material relevant to that subject.",Stage-1: <optional English sentence>
114,114,回顾其1960年12月14日第1514(XV)号决议，其中载有《给予殖民地国家和人民独立宣言》，并回顾联合国有关这些领土的所有决议和决定，其中特别包括大会第五十四届会议就本决议所涉个别领土通过的决议，,"Recalling its resolution 1514 (XV) of 14 December 1960, containing the Declaration on the Granting of Independence to Colonial Countries and Peoples, and all resolutions and decisions of the United Nations relating to those Territories, including, in particular, the resolutions adopted by the General Assembly at its fifty-fourth session on the individual Territories covered by the present resolution,",1) The speech highlighted the party's enduring legacy and its profound impact on the nation.
115,115,放开我，回去吧,Leave me alone! Go home!,```
116,116,You don't know what happens.,-May I talk? -You've put my life at the stake my friend's lives as well.,1) You don't know what's going to happen next.
117,117,有没有猪血糕？,Any blood tofu?,Definition: Are there any blood pudding?
118,118,Ti Re Mi Re Ti La Ti Re Fa Fa La Ti Do.,Ti Re Mi Re Ti La Ti Re Fa Fa La Ti Do.,```python
119,119,巴拉圭代表拉丁美洲和加勒比组,Paraguay for the Latin American and,<english sentence>
120,120,2. 安全理事会第1704（2006）号决议第4段批准东帝汶综合团的授权，规定了广泛的任务，包括向政府和有关机构提供支助，以巩固稳定，加强民主施政的文化；协助东帝汶各利益攸关方进行政治对话，在2007年总统选举和议会选举的所有方面向东帝汶提供支助；支持国防军和国防部，支持东帝汶国家警察和内务部，包括恢复和维持东帝汶的公共安全和援助国家警察和内务部的培训、体制发展和加强工作；促进人权、正义与和解（包括针对妇女和儿童），并通过完成对1999年东帝汶严重侵犯人权行为尚未结案案件的调查这样做；支持体制能力建设、治理和发展；人道主义支助；支持促进两性平等和增强妇女能力；与联合国各机构、基金和方案及所有有关合作伙伴，包括国际金融机构和捐助者，对冲突后建设和平与能力建设的双边和多边援助开展合作和协调；向东帝汶人民提供客观和准确的信息，特别是关于即将举行的2007年选举的信息，同时增进他们对东帝汶综合团工作的了解，协助地方媒体建立能力；协同国际安全部队，确保联合国人员和有关人员的安全和行动自由，保护联合国人员、设施、装置和设备和人道主义资产。,"In paragraph 4 of its resolution 1704 (2006), the Security Council approved the mandate of UNMIT, setting out a broad range of tasks related to support for the Government of Timor-Leste and relevant institutions in consolidating stability, enhancing a culture of democratic governance and facilitating political dialogue among Timorese stakeholders; support for Timor-Leste in all aspects of the 2007 presidential and parliamentary electoral process; support to the national armed forces and the Ministry of Defence; support to the Timorese national police (PNLT) and the Ministry of Interior, including in the restoration and maintenance of public security in Timor-Leste and assistance in the training, institutional development and strengthening of PNTL and the Ministry of Interior; the promotion of human rights, justice and reconciliation, including for women and children, and through the completion of investigations into outstanding serious human rights violations committed in the country in 1999; support in institutional capacity-building, governance and development; humanitarian support; support in the promotion of gender equality and the empowerment of women; cooperation and coordination with United Nations agencies, funds and programmes and relevant partners, including the international financial institutions and donors, of bilateral and multilateral assistance to Timor-Leste in post-conflict peacebuilding and capacity-building; the provision of objective and accurate information to the Timorese people, in particular, on the forthcoming 2007 elections, and UNMIT activities, as well as assistance in building local media capacity; ensuring, in coordination with the international security forces, the security and freedom of movement of United Nations and associated personnel, and the protection of United Nations personnel, facilities, installations and equipment and humanitarian assets.",The Security Council Resolution 1704 (2006) approved the mandate of the United Nations Integrated Mission in Timor-Leste to provide assistance to the government and relevant institutions to consolidate stability and strengthen democratic governance.
121,121,尽管彻底取消否决权看来是一个遥远或不现实的目标，我们没有放弃认真考虑临时模式，例如，把否决权的使用限制于第七章事项，并且在这种情况下，排除种族灭绝或危害人类罪行的案例。,"Although the total elimination of the veto seems a far-off or unrealistic goal, we have not given up on seriously considering interim formulas, for example, restricting the use of the veto to Chapter-VII issues and, in such instances, excluding cases of genocide or crimes against humanity.","3) While China's economic growth has been the fastest in the world, its development model has its own set of challenges, including overconsumption of resources, environmental degradation, and social disparities."
122,122,那就是你为什么来这的原因吧？,lsn't that why you came here?,Our goal is to make everyone's life better.
123,123,看来下面还有更多行动,And it looks like there's some more action now.,```python
124,124,49. 当然，说起来容易做起来难。,Of course that was easier said than done.,2
125,125,(m)1.16 “不可转让运输单证”系指不符合可转让运输单证条件的运输单证。,(m)1.16 “Non-negotiable transport document” means a transport document that does not qualify as a negotiable transport document.,1) A non-negotiable bill of lading is one that cannot be transferred to another party.
126,126,1347. 在青少年健康方面，令委员会关注的是，十几岁女孩怀孕率居高不下且仍在上升，从而使得18岁以下女孩堕胎，特别是非法堕胎的比率极高；性病比率上升，艾滋病毒更加扩散。,"The Committee recommends that the State party increase its efforts in promoting adolescent health policies and counselling services, as well as strengthening reproductive health education, including the promotion of male acceptance of the use of contraceptives.",2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate of abortions among girls under 18. 2) The rising rate of teenage pregnancies among girls aged 13 and above has led to a high rate
127,127,该频率管理计划还将确定在406兆赫频带使用的新频道。,The frequency management plan will also identify new channels for use in the 406 MHz band.,1) The plan will also specify new channels to be used in the 406 MHz frequency band. Stage-1 output (definition + candidates):
128,128,于2005年11月14日举行会议，,"Meeting on 14 November 2005,",1
129,129,他们才知道谁是老板。,They got to know who's boss.,"1) They finally understood who was the boss. Explanation: They finally understood who was the boss. This sentence is the closest match to the Chinese sentence, which implies a sudden realization or understanding of who is in charge. The word ""finally"" emphasizes the timing of this realization, which is similar to the implication of ""他们才知道"" in the Chinese sentence.  Explanation type: Translation Explanation ```python"
130,130,㈤ 《关于防止和惩处侵害应受国际保护人员的罪行的公约》；,"Brazil is party to a number of treaties and conventions against terrorism in the context of the United Nations and of the Organization of American States, such as",Candidates: <list the other options>
131,131,防止歧视及保护少数小组委员会根据理事会第1503 (XLVIII)号决议提交委员会处理的特殊情况系于1974年首次向委员会第三十届会议提出。,Particular situations referred to the Commission by the Sub-Commission on Prevention of Discrimination and Protection of Minorities (now the Sub-Commission on the Promotion and Protection of Human Rights) under Council resolution 1503 (XLVIII) were placed before the Commission for the first time at its thirtieth session in 1974.,3
132,132,你拿奖学金从奥勒冈来博德,You're on scholarship from Oregon... at Baird.,He was awarded a scholarship to study in the United States.
133,133,关于并入地区的省份的法律草案，地区委员会正在探讨如何加快该法的三读工作。,"With respect to the draft Law on Governorates not organized into a region, the Regions Committee is exploring steps to expedite the third reading of the legislation.",1) The regional council is exploring ways to speed up the legislative process for the provincial law that pertains to the merger area.
134,134,我的朋友上班的时候看到了，我的妹妹也看到了,"My friends at work found it, my sister found it.",Stage-1 output (definition + candidates):
135,135,那就别打破它 随它去吧,Don't break him down. Just let him be.,Stage-2 output (definition + candidates):
136,136,"914. National称它重新履行了结关手续因此要求赔偿1991年1月10日至8月23日由海关当局征收的费用9,875伊拉克第纳尔(31,688美元)。","National stated that it renewed its customs clearances and accordingly seeks compensation for charges levied by the customs authorities for these clearances, in the amount of IQD 9,875 (USD 31,688), for the period between 10 January and 23 August 1991.",2) The State Council made a decision to enhance its openness to the outside world.
137,137,因此，成员们得出结论，非常应该将该办法同现行的参照点脱钩，并研究其他办法，在不减少工作人员福利的条件下修订各项津贴。,"The members therefore concluded that it would be highly desirable to delink the scheme from the current reference point and to examine other approaches to updating the allowances, without eroding staff benefits in the process.","Alternatives: <list the other English sentences that are similar to the best one, but not as good as the best one>"
138,138,最受欢迎的还是在旭哥啊,The most popular is still Jae Uk oppa.,1
139,139,然后将面包带回家,Take the bread. Take it home.,```
140,140,C. 人权原则的重要性,C. Relevance of human rights principles,Stage-1: <definition + candidates>
141,141,与非政府组织的协作将大大促进千年发展目标的落实，尤其是在人道主义领域，在消灭贫穷以及在教育方面——概括地说，就是在为所有人提供基本社会服务方面。,"Partnership with NGOs will considerably facilitate the implementation of the Millennium Development Goals, particularly in the humanitarian areas, in combating poverty and in education — in a nutshell, in providing access for all to basic social services.","The partnership with NGOs will play a crucial role in achieving the MDGs, especially in humanitarian aid, poverty reduction, and education.  ```python"
142,142,自2004年5月25日以来，又有8名个人和6个实体列入委员会清单。,Eight new individuals and six new entities have been placed on the Committee's List since 25 May 2004.,"China's legal system is sometimes considered to be ""people-oriented""."
143,143,他可能是肚子饿了 想要吃点东西,Maybe he's hungry and needs something to eat.,4) <optional>
144,144,明日 ， 我只带一把刀 单人匹马宰了他,Tomorrow I'll take a sword with me and kill him myself.,3) My friend met his ex-girlfriend at the bar.
145,145,巴基斯坦人口为1.5345亿。,Pakistan has a population of 153.45 million.,4) The foreign trade volume of China is approximately 1.3 trillion US dollars.
146,146,硂琌ㄆ龟ぃ琌иㄠ 常ぃ琌,It's the truth. You're not my son. You never have been.,```python
147,147,21. 委员会请外层空间事务厅向联合国系统各组织以及在委员会具有观察员地位的政府间组织和非政府组织通报为成立行动小组所完成的工作和所取得的进展。,The Committee requested the Office for Outer Space Affairs to inform the organizations of the United Nations system and intergovernmental and non-governmental organizations with observer status with the Committee of the work accomplished and the progress made in the establishment of action teams.,4) The committee requested the Outer Space Affairs Bureau to submit a report to the United Nations system on the work completed by the action group.
148,148,173. 在2007年9月21日第12次会议上，根据理事会2006年6月18日第5/1号决议附件第一部分C节第7段，理事会商定了根据普遍定期审议机制对192个联合国会员国进行第一轮审议的时间表。,"At the 12th meeting, on 21 September 2007, in accordance with part I, section C, paragraph 7, of the annex of Council resolution 5/1 of 18 June 2006, the Council agreed on a timetable for the consideration of the 192 Member States of the United Nations under the universal periodic review mechanism during its first cycle.",2) The council decided on the schedule for the first round of review of the 192 UN member states.  Best: 2) The council decided on the schedule for the first round of review of the 192 UN member states.  Best: 2) The council decided on the schedule for the first round of review of the 192 UN member states.  Best: 2) The council decided on the schedule for the first round of review of the 192 UN member states.  Best: 2) The council decided on the schedule for the first round of review of the 192 UN member states.
149,149,5. 技术转让与合作,Technology transfer and cooperation,1) Cutting-edge technologies and innovative products
150,150,什么威士忌?,What whisky?,What's the brand of wine?
151,151,"无论我怎么作贱自己 他还是丢下我,回来陪老婆吃饭",No matter how hard I torture myself he just brushes me off and comes here to have dinner with his wife,Definition: <definition of the Chinese sentence>
152,152,欧盟的目标是争取裁审会按照眼下三年期实质性议程项目，达成实现核裁军与不扩散核武器，以及在常规军备领域采取切实建立信任措施的目标。,"The objective of the EU is that the UNDC agree on recommendations for achieving the objectives of nuclear disarmament and non-proliferation of nuclear weapons and on practical confidence-building measures in the field of conventional arms, in accordance with the substantive agenda items of the Commission's current three-year cycle.",Stage-1: <definition + candidates>
153,153,另一个重点是地区保健服务的权力下放和一体化。,Another focus is the decentralization and integration of district health services.,1
154,154,丢弃剃须刀窗外。,Drop that razor out the window.,2) To throw away something of value without thinking.
155,155,"统计办公室收集了有关性别、教育、卫生和住房的数据；根据初步统计结果，黑山约有10,500名罗姆人。","The Statistics Office collected data on gender, education, health and housing; according to preliminary results, there are about 10,500 Roma in Montenegro.",2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2) Classes have been suspended at the school due to the pandemic. 4)  (optional)  Best: 2)
156,156,"女士们先生们 出版界尊贵的客人们 Ladies and gentlemen of the press, distinguished guests,",- What is a moonshot?,"Stage-2 output (if necessary): <if there are multiple candidates that are equally good, select the best one and explain why it is the best choice>"
157,157,"22 Bradley P. Smith, Book review“Policing across Natural Boundaries”，Yale Journal of International Law, vol.20 (1995)，第 215页起，见第216-217页。","Bradley P. Smith, Book Review “Policing across Natural Boundaries”, Yale Journal of International Law, vol. 20 (1995), p. 215, at pp. 216-217.",4) <optional>
158,158,第七，提交人认为，北美的社会科学研究表明，同性恋父母对儿童的影响与异性恋父母对儿童的影响差别不明显，包括在性别特征以及心理和情绪安宁方面。,"Seventhly, the authors contend that North American social science research has demonstrated that the effect of homosexual parenthood on children is not markedly different from that of heterosexual parents, including in the area of sexual identity and mental and emotional well-being.",2) The authority and influence of parents are seen as essential for a child's development and upbringing.
159,159,如此大量难民在该国的长期存在导致与当地居民的关系日益紧张。,The protracted presence of such large numbers of refugees in the country led to increasing tensions with the local population.,2) The long-term presence of refugees has strained their relationships with the local community.
160,160,设立法庭管理协调员的职务将大大有助于通过精简工作来缓和庭长和书记官处之间的紧张，从而加快工作速度，并提高工作质量。,"The introduction of a court management coordinator should go a long way towards easing tensions by streamlining the conduct of work between the presidency and the Registry, thus enhancing the pace and quality of work.","2) The creation of a court management position will help to alleviate the pressure on the court president and the clerk's office, enabling them to complete their tasks more quickly and effectively."
161,161,预计非洲国家将努力在新伙伴关系基础上取得进一步的发展，并帮助加强它们同国际社会的伙伴关系，日本将于2003年10月举行第三次非洲发展东京国际会议。,"Anticipating that African countries will strive to make further progress in their development on the basis of NEPAD, and to help strengthen their partnership with the international community, Japan will convene the third Tokyo International Conference on African Development (TICAD III) in October 2003.","Africa is expected to make further progress in its development based on the new partnership and help strengthen its partnership with the international community, and Japan will host the Third Tokyo International Conference on African Development in October 2003."
162,162,但人们深深怀疑我们是否有能力面对这样的挑战。 世界各国对联合国的期待前所未有，但大多数人认为我们完成不了这项任务。 问题太过错综复杂。 资源又太过有限。 联合国自身似乎也矛盾重重，难以带来实质性的改变。,"But there is profound skepticism that we can do so. The world looks to the UN as never before, yet the conventional wisdom is that we are not up to the job.",2
163,163,(e) 执行部分第19段，将“考虑到上文第3段确认的五项关切领域”等字改为“铭记上文第3段所述五个问题”；,"(e) In operative paragraph 19, the words “to take into account the five concerns” were replaced by the words “to bear in mind the five issues”;","1) Considering the five concerns that were confirmed in the third paragraph of previous section,"
164,164,176． 从财务会计的角度讲，补偿金不属于社会保障津贴，而属于社会福利支出，国家将这一项支出退还给养老保险公司。,"At present, the reference value for compensation grants is as follows: For single old-age pensioner EUR 630.92 For a couple of pensioners EUR 900.13 Increment per child EUR 67.15 From the viewpoint of financial accounting, the compensation grant is not a social security benefit but rather a social welfare payment, the State refunds the expenditure under this heading to the old-age pension insurance carriers.","4) The compensation is not a form of social security benefit, but rather a welfare expense that the government will reimburse to the pension fund."
165,165,这就是我做老爸的责任,This is my duty as a father!,1) People close to me think I'm quite laid-back.  ```python
166,166,28. Schőpp-Schilling女士说，她同意委员会其他成员对牙买加执行《公约》的积极评论，但是，她感到遗憾的是，牙买加法律中没有关于“歧视妇女”的定义。,"Ms. Schöpp-Schilling said that she wished to associate herself with the positive comments by other members of the Committee on the implementation of the Convention in Jamaica. She regretted, however, that there was no definition of the term “discrimination against women” in Jamaican legislation.","In China, minors are defined as individuals under the age of 18."
167,167,审议了2000年7月22日马尔代夫总统给经济及社会理事会的信，4,"Having considered the letter dated 22 July 2000 from the President of the Maldives addressed to the President of the Economic and Social Council,",```
168,168,人事费支出2.074百万美元是人事费分配款总额2.299百万美元的90％。 而将用于订约事务的1.666百万美元仅占订约事务14.979百万美元的11％。,"The expenditure for staff costs of $2.074 million is 90 per cent of the total allotment for staff costs of $2.299 million, while the commitment for contractual services of $1.666 million is only 11 per cent of the total allotment for contractual services of $14.979 million.","1) The personnel expenses of $20.74 million make up 90% of the total allocation of $22.99 million, while the $16.66 million used for contract affairs is only 11% of the total contract affairs of $14.979 million.  Answer: Best: 1) The personnel expenses of $20.74 million make up 90% of the total allocation of $22.99 million, while the $16.66 million used for contract affairs is only 11% of the total contract affairs of $14.979 million. 2) Personnel expenses of $20.74 million account for 90% of the total allocation of $22.99 million, and the $16.66 million used for contract affairs only accounts for 11% of the total contract affairs of $14.979 million. 3) The $20.74 million in personnel expenses account for 90% of the total allocation of $22.99 million, and the $16.66 million used for contract affairs is a mere 11% of the total contract affairs of $14.979 million."
169,169,自由之家是一个不能赋予任何领土或国家此种国家地位的非政府组织。,Freedom House is a non-governmental organization that cannot confer such State status on any territory or country.,4) <select the most relevant English sentence>
170,170,我的小球要开始跳舞了. .,My testeron is going dancing...,Stage-1 output (definition + candidates):
171,171,尽管目前对缓解措施的大部分投资都是国内投资，但官方发展援助在发展中国家起到十分重要的作用，在非洲和最不发达国家尤其如此。,"While currently most of the investment in mitigation measures is domestic, ODA plays an important role in developing countries, in particular in Africa and the LDCs.","4) China's economic growth rate is very fast, but its development still faces many challenges."
172,172,(e) 在担保权益领域，《联合国国际贸易应收款转让公约》和《贸易法委员会担保交易立法指南》；,"(e) In the area of security interests, the United Nations Convention on the Assignment of Receivables in International Trade and the UNCITRAL Legislative Guide on Secured Transactions;",Stage-2 output (just the best sentence):
173,173,应鼓励具体研究这场危机在某些特定领域对妇女的影响，并收集按性别分类的数据。 后一项工作目前做得并不够。,"The collection of data disaggregated by sex, which is currently insufficient, and specific studies on the impact of the crisis on women in particular areas, should be encouraged.",2) Their policy is informed by extensive research on the economic crisis and their own global travel experiences.
174,174,我们《宪章》所载的以平等和主权共同价值观为基础的合作精神是我们力量的来源。,"The spirit of cooperation based on the shared values of equality and sovereignty, which are enshrined in our Charter, is a source of our strength.",Candidates: <list the other options>
175,175,副主席普拉约诺·阿蒂扬托先生（印度尼西亚）也发了言。,"The Vice-Chairman, Prayono Atiyanto (Indonesia), also made a statement.",The Chinese ambassador to the EU also expressed his views.
176,176,(c) 以加强协助艾滋病孤儿和被艾滋病感染/影响脆弱儿童的方案，以及扩大助益年轻人的生活技能培训方式，提供照顾和支助。,(c) To provide care and support by strengthening programming for orphans and vulnerable children infected/affected by AIDS and by expanding life skills training for young people.,"5) The project aims to provide care and support to young people affected by AIDS, while also strengthening the assistance for orphans and vulnerable children."
177,177,该委员会正在制订一份少数民族索引，以期采取有利于少数民族的肯定行动。,The Commission is developing a minority index with a view to facilitating affirmative action for minorities.,"Their actions speak louder than words, showing their genuine intentions."
