,Unnamed: 0,src,true_meaning,predicted
117,117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).",1. The two companies have been trading barbs in a series of humorous videos.
118,118,यह एक चूहा नहीं है!,It's not a rat!,That's not what it appears to be!
119,119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),Next step: <ask a question or request further information> |  Best: The Unicode character set is a unique set of codes used to represent text in computers.
120,120,मैं आज सुबह तो पागल घर छोड़ दिया.,I left the apartment this morning so mad.,```python
121,121,"और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो","It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).",2
122,122,केस्प्रेड के लिए सीएसवी आयात फ़िल्टरName,CSV Import Filter for KSpread,A tool to import and process CSV data for spreadsheet use.  ```python
123,123,और निश्चय ही वह स्वयं इसपर गवाह है!,To this he himself shall bear witness.,1) He must be aware of it firsthand!
124,124,(ऐ रसूल) तुम उनसे कह दो कि अगर खुदा तुम्हारे साथ बुराई का इरादा कर बैठे तो तुम्हें उसके (अज़ाब) से कौन ऐसा है जो बचाए या भलाई ही करना चाहे (तो कौन रोक सकता है) और ये लोग खुदा के सिवा न तो किसी को अपना सरपरस्त पाएँगे और न मद्दगार,"Say, “Who is it who will shield you from God, if He intends adversity for you, or intends mercy for you?” Besides God, they will find for themselves neither friend nor helper.","If you have no money, what do you have that can earn for you?"
125,125,कैसे एक शेर में प्राप्त करता है बाथरूम?,How does a tiger get in the bathroom?,Candidates: <list the other two English sentences>
126,126,“%s” गुण,“%s” Properties,<select the most relevant English sentence>
127,127,यह गुम्मट है.,Is a watchtower.,2
128,128,काश वह मुझे एक बच्चा दिया होता.,If only he could have given me a child.,Stage-1: <definition + candidates>
129,129,"""ऐ मेरे बेटे! नमाज़ का आयोजन कर और भलाई का हुक्म दे और बुराई से रोक और जो मुसीबत भी तुझपर पड़े उसपर धैर्य से काम ले। निस्संदेह ये उन कामों में से है जो अनिवार्य और ढृढसंकल्प के काम है","My son, be steadfast in prayer. Make others do good. Prevent them from doing evil. Be patient in hardship. Patience comes from faith and determination.",<select the most relevant English sentence>
130,130,/ अच्छा है. वह सिर्फ भूखा था.,"Shut up, Alan.",1) He was famished.
131,131,हमने फ्यूरर के लिए प्रतिज्ञा ली है.,We made our pledge to the Führer.,We have vowed to work towards a brighter future.
132,132,मसौदा सहेजें (_S),_Save Draft,3) A first draft of a manuscript.  से 3) A first draft of a manuscript.  को हटा दें और 2) A preliminary version of a document.  को चुनें
133,133,आकार,Size,Stage-2 output (if required): <optional additional information or clarification>
134,134,सामान्य,General,Let me know if you need any further clarification.
135,135,हम हमारे तहखाने की तरफ जा रहे हैं.,We're on our way to the basement.,We are heading towards our storehouse.  OR
136,136,भीड़ से सराबोर समारोह स्थल तथा देश भर से आए हुए अंतिम दौर के प्रतिभागी व इसमें रुचि रखने वाले चिट्ठाकार इस बात के गवाह हैं.,"The packed out venue last night attests to this, as does the fact that finalists and interested parties flew in from around the country to be there.",Others: <list the other candidates in the order of relevance>
137,137,और आप खुद के बारे में उन्हें गर्व करते हैं क्योंकि वे तुम्हें माफ.,And they forgive you because you make them proud of themselves.,4) <optional extra sentences>
138,138,ये अंगूर इतने खट्टे हैं कि मुझसे खाए नहीं जा रहे।,These grapes are so sour that I can't eat them.,1) <candidate sentence>
139,139,"- दो सूट ड्राई-क्लीन के लिए और जो-सो का एक बैग. - हां, महोदय.",Two suits for dry-clean and a bag of whatnot.,1) He's a bit of a neat freak.
140,140,तुम मेरे लिए रक्षा चलाने वाला आदमी है जो कर रहे हैं?,In that old rust bucket of yours?,You're my guardian angel.
141,141,"निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए ऐसे बागों में दाख़िल करेगा जिनके नीचे नहरें बह रही होंगी। रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है","God shall surely admit those who believe and do righteous deeds into gardens underneath which rivers flow. As for the unbelievers, they take their enjoyment and eat as cattle eat; and the Fire shall be their lodging.","Those who have faith and good deeds will be admitted to gardens with flowing streams, while those who reject will be punished with a short-lived pleasure and then face the fire. OR"
142,142,क्या हुआ?,What's happened?,What's going on?
143,143,- (गोली),- ( gunshot ),A single bullet
144,144,मसौदा सहेजें (_S),_Save Draft,2) Begin to learn from errors.
145,145,"हाँ, लेकिन अब आप समस्या हैं .","Yes, but now you are the problem.",1) You've become the issue now.
146,146,raviratlami@ aol. in,Your emails,3
147,147,"कह दो, ""उनमें वही जाल डालेगा जिसने उनको पहली बार पैदा किया। वह तो प्रत्येक संसृति को भली-भाँति जानता है","(Muhammad), tell him, ""He who gave them life in the first place will bring them back to life again. He has the best knowledge of all creatures.",The one who created them will use the same trap that he used the first time.
148,148,♪ मैं हमेशा पर आयोजित है ♪,♪ I've always held on to ♪,I am always on the move.
149,149,डिस्क संरूपित कर रहा है,Formatting disc,"(If you cannot find three similar English sentences, provide the number of sentences found)"
150,150,हैलो?,Hello?,Definition: <definition of the Hindi sentence>
151,151,हाँ.,Yeah.,Explanation: <optional>
152,152,- आप एक पाते हैं?,What happened when you attacked here?,1) You're in on it.
153,153,पाठ,Text,1) Crime doesn't pay.
154,154,"सौभाग्य से, मैं एक नरम लैंडिंग था.","Luckily, I had a soft landing.",<select the most relevant English sentence>
155,155,आप क्या - क्या तुम यह क्या है जानते हो?,Do you--do you know what this is?,1) Do you know what this is?
156,156,और हमने दाऊद को सुलैमान प्रदान किया। वह कितना अच्छा बन्दा था! निश्चय ही वह बहुत ही रुजू रहनेवाला था।,"And We gave to Dawood Sulaiman, most excellent the servant! Surely he was frequent in returning (to Allah).","1) We gave Solomon to David, and he was a great guy, he must have been very dedicated."
157,157,सौदा बंद करें.,Get the deal closed.,3) To pull out of a contract. OR
158,158,संपादन (_E),_Edit,2) The decision was made without any justification.
159,159,"जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.","Jayashree Govindarajan, Mumbai shares some of the traditional recipes.","3) The famous chef, Vikram Vij, is sharing his family's traditional recipes with everyone."
160,160,(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो,(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.,3
161,161,"युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .","Couple hours later, you walk into some type of double cross.",Stage-1 output (definition + candidates):
162,162,"हरमन, ये इंसान हैं.","Hermann, these are human beings.",That is the man.
163,163,पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R),_Restart Evolution after restore,We have to go back to the drawing board.
164,164,निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,Those who have been wounded in the cause of faith are the ones who have been blessed.
165,165,क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है,Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.,"Whatever can happen will happen, and whatever cannot happen will not happen."
166,166,"उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।","And indeed the news which had a lot of deterrence, came to them.",1) They have received news from the past that is full of insight and wisdom.
167,167,हमने केवल एक बात कही.,We just made a point.,2
168,168,(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ,"Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”",1) Be good to your parents and do not make Allah's name a pretext for any evil deed.
169,169,"तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.","You told them that we're married, I told them I'm 3 months pregnant!",Definition: <definition of the Hindi sentence>
170,170,भारतः रंगमंच का जादू,India: All about the Theatre! · Global Voices,<select the most relevant English sentence>
171,171,ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.,Cannot subscribe folder in offline mode.,1
172,172,जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.,When you find the beads I hope you'll return them.,Definition: <definition of the Hindi sentence>
173,173,देखें (_V),_View,1) Seeing is believing.
174,174,कभी नहीं!,He'll no longer lead us.,2) To learn from your mistakes!
175,175,(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं,"Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'",3) What else can we be blamed for?
176,176,(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं,"He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.","1) We know the people of this town, and we will save the men and their children, but the women will be left behind. OR"
177,177,इसी तरह कई गाँव वाले मारे गए हैं,That's how many villagers died,Several villages have been ravaged in the same way.
178,178,raviratlami@ aol. in,Your emails,"1) Jack of all trades, master of none."
179,179,निकटस्थ साइट,Nearby Sites,<select the most relevant English sentence>
180,180,"जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली","On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.",<select the most relevant English sentence>
181,181,"इसके लिए धन्‍यवाद, जैक.","Thanks for that, Jack.",1) This is a heartfelt request.
182,182,सारा पाठ चुनें,Select all text,1) Pick the cream of the crop.
183,183,संकुचित संपर्क सूची,Compact contact list,4) <optional fourth sentence> (if available)
184,184,और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा,"So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.",2) What goes around comes around.
185,185,भगवान ने हमें आजादी दे दी है.,God has given us freedom.,Candidates:
186,186,- तुम देखो हम कितने व्यस्त हैं.,- You see how busy we are.,1) Nobody has any idea what I'm thinking.
187,187,क्लिपबोर्ड में जमा फाइल जोड़ें,Add the files stored in the clipboard,1)
188,188,वर्तमान फ़ाइल एक भिन्न नाम से सहेजें,Save the current file with a different name,1) Be ready to tackle any challenge. |  Hindi: किसी भी स्थिति में भी कोई भी काम करने के लिए तैयार रहना
189,189,%s में नए संदेश के लिये सारांश सूचना ला रहा है,Retrieving quota information for '%s',1
190,190,"""... और अब हम दास नहीं हैं ...""","""...and we are slaves no longer...""",1. We have broken free from oppression.
191,191,चयनित संदेश की तरह सभी संदेश एक जगह अंतःसूत्रित करें,Select all messages in the same thread as the selected message,"Note: The output is generated based on the input Hindi sentence. The output may not be perfect, but it is the best possible match based on the input sentence."
192,192,सब लोग हमें गुजर रहा है.,Everybody's passing us.,"Explanation: <optional, a brief explanation of the reasoning>"
193,193,कुछ नहीं करें,Do Nothing,I'm powerless to stop it.
194,194,वहाँहममेंसेचार हैं लेकिन हम आप से डर रहे हैं,There are four of us but we are frightened of you.,Stage-1 output: <the above output>
195,195,"और दूसरे कुछ लोग है जिन्होंने अपने गुनाहों का इक़रार किया। उन्होंने मिले-जुले कर्म किए, कुछ अच्छे और कुछ बुरे। आशा है कि अल्लाह की कृपा-स्पष्ट उनपर हो। निस्संदेह अल्लाह अत्यन्त क्षमाशील, दयावान है","And (there are) others who have acknowledged their faults. They mixed a righteous action with another that was bad. It may be that Allah will relent toward them. Lo! Allah is Forgiving, Merciful.",Other: <list the remaining English sentences>
196,196,दूसरे दिन बाहर की मदद करने के लिए धन्यवाद भी.,"Thanks for helping out the other day, too.",No need to fix what ain't broke.
197,197,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,"Explanation: <optional, provide a brief explanation for the choice>"
198,198,"लगता है कि आकाश स्वयं अपने ऊपर से फट पड़े। हाल यह है कि फ़रिश्ते अपने रब का गुणगान कर रहे, और उन लोगों के लिए जो धरती में है, क्षमा की प्रार्थना करते रहते है। सुन लो! निश्चय ही अल्लाह ही क्षमाशील, अत्यन्त दयावान है","The heavens are about to be rent apart from above them, while the angels celebrate the praise of their Lord and plead for forgiveness for those [faithful] who are on the earth. Indeed, Allah is the All-forgiving, the All-merciful!","God is full of forgiveness and mercy, and He is always willing to forgive those who ask for it."
199,199,"न अन्धे के लिए कोई हरज है, न लँगडे के लिए कोई हरज है और न बीमार के लिए कोई हरज है। जो भी अल्लाह और उसके रसूल की आज्ञा का पालन करेगा, उसे वह ऐसे बाग़ों में दाख़िल करके, जिनके नीचे नहरे बह रही होगी, किन्तु जो मुँह फेरेगा उसे वह दुखद यातना देगा","There is no fault in the blind, or the lame, or the sick. He who obeys Allah and His Messenger He shall admit him to Gardens underneath which rivers flow; but he who turns away shall be punished with a painful punishment.","2) Whoever follows Allah's commandments will be rewarded with eternal bliss, but whoever disobeys will face severe punishment. OR"
200,200,क्यों तुम मेरे साथ नहीं आया था.,Why didn't you come with me.,1) Why didn't you come with me? OR
201,201,"हाँ, 7,000 लोग.","Yeah, 7,000 people.",1: <sentence 1>
202,202,राजा मैं.,King me. -Chess.,1) To live a primitive life.
203,203,खोलें (_O),_Open,```
204,204,"वैसे भी, कला पर ले जाया गया, केरूपमेंयहचाहिए ,यहकरनेके लिएहै.","Anyway, art moved on, as it must, it has to.",3
205,205,आप पहले अनुभव है?,Do you have prior experience?,"1) When life gives you lemons, make lemonade."
206,206,गबन भेजें.,Send the drone.,They sent him packing.
207,207,"आप अकेले रहना चाहते हैं, हम समझते हैं.","If you want to be alone, we understand.","I'm good, I'll just be on my own for now."
208,208,"ऐ मेरे बन्दों, जो ईमान लाए हो! निस्संदेह मेरी धरती विशाल है। अतः तुम मेरी ही बन्दगी करो",O My bondmen who believe! Indeed My earth is spacious – therefore worship Me alone.,<select the most relevant English sentence>
209,209,इस यथारूप प्रविष्टि की सभी सूचनाएँ मिट दी जाएँगी और फिर सहेजी नहीं जा सकेगी.,All information in this memo will be deleted and can not be restored.,2) All the information in this entry will be erased and cannot be saved.
210,210,बाद में ... दोबारा... मैं तुम्हारे लिए तोड़ दुंगा.,Later I will pluck for you twice.,I'll make it right for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it for you.  I'll make it right.  I'll fix it.  I'll fix it
211,211,"हे रोमियो, रोमियो, किस कला तू रोमियो?","O Romeo, Romeo, wherefore art thou Romeo?",Alternatives: <list the other options>
212,212,(ऐ रसूल) क्या तुम्हारे पास मूसा का किस्सा भी पहुँचा है,Hath there come Unto thee the story of Musa!,Have you heard the story of Moses?
213,213,आप फिटिंग रसोई बारे में एक भाषण बना रहे हैं?,YOU'RE MAKING A SPEECH ABOUT FITTING KITCHENS?,3) You're writing a presentation about a dining room.
214,214,ऐ ईमानदारों तुममें से जो कोई अपने दीन से फिर जाएगा तो (कुछ परवाह नहीं फिर जाए) अनक़रीब ही ख़ुदा ऐसे लोगों को ज़ाहिर कर देगा जिन्हें ख़ुदा दोस्त रखता होगा और वह उसको दोस्त रखते होंगे ईमानदारों के साथ नर्म और मुन्किर (और) काफ़िरों के साथ सख्त ख़ुदा की राह में जेहाद करेंगे और किसी मलामत करने वाले की मलामत की कुछ परवाह न करेंगे ये ख़ुदा का फ़ज़ल (व करम) है वह जिसे चाहता हे देता है और ख़ुदा तो बड़ी गुन्जाइश वाला वाक़िफ़कार है,"Believers! If any of you should ever turn away from your faith, remember that Allah will raise up a people whom He loves, and who love Him; a people humble towards the believers, and firm towards the unbelievers; who will strive hard in the way of Allah and will not fear the reproach of the reproacher. This is the favour of Allah which He grants to whom He wills. Allah is vast in resources, All-Knowing.",Working with love is the best way to accomplish anything.
215,215,"फिर उनका कोई फ़िला (उपद्रव) शेष न रहेगा। सिवाय इसके कि वे कहेंगे, ""अपने रब अल्लाह की सौगन्ध! हम बहुदेववादी न थे।""","Then they will have no excuse but to say, ""By God our Lord, we have never been polytheists.""",1
216,216,"सिर्फ एक ही स्टॉप पार हुआ है, शायद कोई आ जाए.",There was just a stop. maybe someone's coming.,3
217,217,"अल्लाह ने तुम्हें मिट्टी से पैदा किया, फिर वीर्य से, फिर तुम्हें जोड़े-जोड़े बनाया। उसके ज्ञान के बिना न कोई स्त्री गर्भवती होती है और न जन्म देती है। और जो कोई आयु को प्राप्ति करनेवाला आयु को प्राप्त करता है और जो कुछ उसकी आयु में कमी होती है। अनिवार्यतः यह सब एक किताब में लिखा होता है। निश्चय ही यह सब अल्लाह के लिए अत्यन्त सरल है","Allah created you from dust, then from a drop of sperm, then He made you into pairs. No female conceives, nor delivers (a child) except with His knowledge. None is given a long life nor is any diminished in his life but it is written in a Book. Surely that is quite easy for Allah.",Stage-1 output (definition + candidates):
218,218,"तीन , दो, एक जाने के लिए,!",SEAN: Yeah.,1) To know the whole story from start to finish.  ```python
219,219,क्वार्टरबैकवहगेंदकेसाथजारहा है जहांआप बताने वाला,Quarterback's gonna tell you where he's going with the ball.,4) A man of many words.
220,220,किन्तु उन्होंने उसे झुठला दिया। फिर छायावाले दिन की यातना ने आ लिया। निश्चय ही वह एक बड़े दिन की यातना थी,"But they denied him, and We seized them with the torment of the Day of Shadowing (when the cloud had rained down fire). It was indeed the torment of a terrible day!",1) He had to face a terrible day
221,221,निकाला नहीं गया,Extraction not performed,1) The truth has not been uncovered yet.
222,222,(लोगों) मोहम्मद तुम्हारे मर्दों में से (हक़ीक़तन) किसी के बाप नहीं हैं (फिर जैद की बीवी क्यों हराम होने लगी) बल्कि अल्लाह के रसूल और नबियों की मोहर (यानी ख़त्म करने वाले) हैं और खुदा तो हर चीज़ से खूब वाक़िफ है,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.","The people are not the initiators of the Prophet Muhammad, but rather the ultimate and conclusive prophets and messengers, and God is aware of all things."
223,223,%s नियमित फाइल नहीं है,"The value ""%s"" is not part of the enum ""%s""",1) The file is not in its proper place.
224,224,.. हम मौसमी मौसम के ऊपर वास्तव में अच्छा कुछ सामना कर रहे हैं के रूप में,As we are experiencing some really nice above seasonal weather.,Alternatives: <list the other English sentences that are somewhat relevant>
225,225,हम बल्लेबाजी के पिंजरे में मिल जाना चाहिए.,We should go get in a batting cage.,Definition: <definition of the Hindi sentence>
226,226,इस वेगास है.,This is Vegas.,```
227,227,तुम ध्यान रखना.,You're the one gonna need to take care.,1
228,228,यदि तुमने कुछ सेल्समैन के लिए गिग परफ़ॉर्म किया है...,"If you played a gig for striking double-glazing salesmen,",2) If you've ever done some odd jobs for a salesperson...
229,229,"और समूद की ओर उनके भाई सालेह को भेजा। उसने कहा, ""ऐ मेरी क़ौम के लोगो! अल्लाह की बन्दगी करो। उसके अतिरिक्त तुम्हारा कोई पूज्य नहीं। तुम्हारे पास तुम्हारे रब की ओर से एक स्पष्ट प्रमाण आ चुका है। यह अल्लाह की ऊँटनी तुम्हारे लिए एक निशानी है। अतः इसे छोड़ दो कि अल्लाह की धरती में खाए। और तकलीफ़ पहुँचाने के लिए इसे हाथ न लगाना, अन्यथा तुम्हें एक दुखद यातना आ लेगी।-","And to (the tribe of) Thamud (We sent) their brother Salih. He said: O my people! Serve Allah. Ye have no other Allah save Him. A wonder from your Lord hath come unto you. Lo! this is the camel of Allah, a token unto you; so let her feed in Allah's earth, and touch her not with hurt lest painful torment seize you.","3) He sent his brother to the people of the village, saying, ""O my people! Worship Allah, for He is the only one who deserves your worship and has sent you a clear proof."
230,230,छवि (I) Image/ Selection Menu caption - make sure that translation has the same accel as the & Image translation,& Image,The image that is used to represent a particular option or choice.
231,231,अगला पिछला संदेश,Next/Previous Message,1) This is a repeat message.
232,232,फ़ोल्डर विलोपित नहीं कर सकता है: %s:कोई ऐसा फ़ोल्डर नहीं,Cannot delete folder: %s: No such folder,The folder cannot be deleted because it contains a non-existent folder.
233,233,उसने अपने माथे से पसीना पोंछा।,He wiped the sweat from his forehead.,2) He wiped the sweat from his brow.
234,234,उसकी नेअमत का शुक्र अदा किया करो तुम पर उसने मुरदार और खून और सूअर का गोश्त और वह जानवर जिस पर (ज़बाह के वक्त) ख़ुदा के सिवा (किसी) और का नाम लिया जाए हराम किया है फिर जो शख़्श (मारे भूक के) मजबूर हो ख़ुदा से सरतापी (नाफरमानी) करने वाला हो और न (हद ज़रुरत से) बढ़ने वाला हो और (हराम खाए) तो बेशक ख़ुदा बख्शने वाला मेहरबान है,"He has forbidden you carrion, and blood, and the flesh of swine, and anything consecrated to other than God. But if anyone is compelled by necessity, without being deliberate or malicious, then God is Forgiving and Merciful.","<select the most relevant English sentence>  (Note: I've kept this as a candidate as it still conveys the same meaning and context, but it's almost a direct translation of the original sentence.)  (Note: I've kept this as a candidate as it still conveys the same meaning and context, but it's almost a direct translation of the original sentence.)"
235,235,रबातusa. kgm,Rabak,3) A person who refuses to accept assistance from others.
236,236,ऑनलाइन कार्य करें (_W),_Work Online,1) Telecommute to avoid the commute.
237,237,हैइसआदमीकोस्वच्छ,Is this guy clean?,Nothing is happening.
238,238,"मैंने दर्ज किया कमांड कुंजी , अपने अधिकार पलट है इस जहाज को अपने नियंत्रण में अब है.","The command key I have entered is revoking your authority, this ship is now under my control.","I have taken control of the ship, reversing the command key, and now it's under my control."
239,239,मैं उन्हें कुछ बताना होगा.,I gotta tell 'em something.,Definition: <definition of the Hindi sentence>
240,240,अपरिचित डेस्कटॉप फ़ाइल संस्करण '%s',Unrecognized desktop file Version '%s',2) The version '%s' of the desktop file is unknown.
241,241,- 19 साल ...,- 19 years...,Stage-1 output: Definition: <definition of the Hindi sentence> Candidates: <list of English sentences>
242,242,मैं सिर्फ वेगास में रह सकता है.,I might just stay in Vegas.,Candidates:
243,243,उन्होंने मुझे बताया था कि नाजियों के साथ शामिल मत होना.,They told me not to get involved with the Nazis.,Don't associate with the Nazis.
244,244,ऐ ईमानदारों अगर तुम्हारे माँ बाप और तुम्हारे (बहन) भाई ईमान के मुक़ाबले कुफ़्र को तरजीह देते हो तो तुम उनको (अपना) ख़ैर ख्वाह (हमदर्द) न समझो और तुममें जो शख़्स उनसे उलफ़त रखेगा तो यही लोग ज़ालिम है,"O you who have believed, do not take your fathers or your brothers as allies if they have preferred disbelief over belief. And whoever does so among you - then it is those who are the wrongdoers.","3) If your family members prioritize evil over good, do not consider them your well-wishers."
245,245,"मुझे पता है, लेकिन आप इस गर्मी में 19 हो जाएगा... ... और लड़कियों को पहले से ही आप उन्हें पसंद नहीं है.","L know, but you will be 19 this summer and the girls already say you don't like them.","You'll be 19 in no time, and girls will be out of your league."
246,246,आसानी से दो दर्जन से अधिक वयस्कों सोता है.,Easily sleeps two dozen adults.,1
247,247,(बिखरेहंसी),(SCATTERED LAUGHTER),2) His mind was a jumbled mess after the argument.
248,248,उसे हाथ की हड्डियाँ तोड़ने में मज़ा आता है,She likes cracking bones.,1) He is not happier than when he is in love.
249,249,मैं एक कप चाय लूंगी.,I would love a cup of tea.,<select the most relevant English sentence>
250,250,क्या मुझे सबसे ज्यादा परेशान मेरे फैसले के प्रति सम्मान की अपनी कमी नहीं है.,What disturbs me most is not your lack of respect for my judgment.,<select the most relevant English sentence>
251,251,शुक्रwind direction - wind speed is too low to measure,Fri,Stage-2 output (best sentence + explanation):
252,252,और जब किसी पर हाथ डालते हो तो बिलकुल निर्दय अत्याचारी बनकर हाथ डालते हो!,"and when you seize [someone for punishment], you seize [him] like tyrants.","2) When you have a task to complete, you have to put in the hard work."
253,253,इस फ्रेम पर नज़र डालना.,Take a look at this frame.,It is what it is.
254,254,"मैं अपने कार्यालय में होगा, प्रिय.","I will be in my office, darling.","3) I'll be at my office, dear."
