,Unnamed: 0,src,true_meaning,predicted
130,130,/ अच्छा है. वह सिर्फ भूखा था.,"Shut up, Alan.",Candidates: <list of other possible English sentences>
131,131,हमने फ्यूरर के लिए प्रतिज्ञा ली है.,We made our pledge to the Führer.,2) We have sworn to strive for a brighter tomorrow.
132,132,मसौदा सहेजें (_S),_Save Draft,1
133,133,आकार,Size,1) In a particular shape or form.
134,134,सामान्य,General,The general rule
135,135,हम हमारे तहखाने की तरफ जा रहे हैं.,We're on our way to the basement.,1) We're going up to the loft.
136,136,भीड़ से सराबोर समारोह स्थल तथा देश भर से आए हुए अंतिम दौर के प्रतिभागी व इसमें रुचि रखने वाले चिट्ठाकार इस बात के गवाह हैं.,"The packed out venue last night attests to this, as does the fact that finalists and interested parties flew in from around the country to be there.",Alternatives:
137,137,और आप खुद के बारे में उन्हें गर्व करते हैं क्योंकि वे तुम्हें माफ.,And they forgive you because you make them proud of themselves.,4) <optional fourth sentence>
138,138,ये अंगूर इतने खट्टे हैं कि मुझसे खाए नहीं जा रहे।,These grapes are so sour that I can't eat them.,1) The lemons are so sour that I can't eat them.
139,139,"- दो सूट ड्राई-क्लीन के लिए और जो-सो का एक बैग. - हां, महोदय.",Two suits for dry-clean and a bag of whatnot.,A task for a simpleton.
140,140,तुम मेरे लिए रक्षा चलाने वाला आदमी है जो कर रहे हैं?,In that old rust bucket of yours?,Stage-1 output: <list all the candidates>
141,141,"निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए ऐसे बागों में दाख़िल करेगा जिनके नीचे नहरें बह रही होंगी। रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है","God shall surely admit those who believe and do righteous deeds into gardens underneath which rivers flow. As for the unbelievers, they take their enjoyment and eat as cattle eat; and the Fire shall be their lodging.",1) The consequences of our actions are the root cause of whatever is happening.
142,142,क्या हुआ?,What's happened?,1) What's going on?
143,143,- (गोली),- ( gunshot ),<answer>
144,144,मसौदा सहेजें (_S),_Save Draft,<select the most relevant English sentence>
145,145,"हाँ, लेकिन अब आप समस्या हैं .","Yes, but now you are the problem.",1
146,146,raviratlami@ aol. in,Your emails,```
147,147,"कह दो, ""उनमें वही जाल डालेगा जिसने उनको पहली बार पैदा किया। वह तो प्रत्येक संसृति को भली-भाँति जानता है","(Muhammad), tell him, ""He who gave them life in the first place will bring them back to life again. He has the best knowledge of all creatures.",Stage-1 output (definition + candidates):
148,148,♪ मैं हमेशा पर आयोजित है ♪,♪ I've always held on to ♪,Please provide the translation for the next Hindi sentence:
149,149,डिस्क संरूपित कर रहा है,Formatting disc,2) The computer is organizing the data on the disk.
150,150,हैलो?,Hello?,```
151,151,हाँ.,Yeah.,That's right.
152,152,- आप एक पाते हैं?,What happened when you attacked here?,1
153,153,पाठ,Text,Definition: <definition of the Hindi idiom>
154,154,"सौभाग्य से, मैं एक नरम लैंडिंग था.","Luckily, I had a soft landing.",Alternatives: <list the other two similar English sentences>
155,155,आप क्या - क्या तुम यह क्या है जानते हो?,Do you--do you know what this is?,Stage-1 output: <list the candidates>
156,156,और हमने दाऊद को सुलैमान प्रदान किया। वह कितना अच्छा बन्दा था! निश्चय ही वह बहुत ही रुजू रहनेवाला था।,"And We gave to Dawood Sulaiman, most excellent the servant! Surely he was frequent in returning (to Allah).","4) <optional fourth sentence> Answer: Best: 2) We gave him the power, and he used it wisely. 4) -  Definition: We had given Daud the Solomon-like gift, and he was such a good man, he was bound to be a devout one. Candidates: 1) We gave him the keys to the kingdom, and he turned out to be a great leader. 2) We gave him the power, and he used it wisely. 3) We gave him the opportunity, and he seized it with both hands. 4) -  Definition: We had given Daud the Solomon-like gift, and he was such a good man, he was bound to be a devout one. Candidates: 1) We gave him the keys to the kingdom, and he turned out to be a great leader. 2) We gave him the power, and he used it wisely. 3) We gave him the opportunity, and he seized it with both hands. 4) -  Definition: We had given Daud the Solomon-like gift, and he was such a good man, he was bound to be a devout one. Candidates: 1) We gave him the keys to the kingdom, and he turned out to be a great leader. 2) We gave him the power, and he used it wisely. 3) We gave him the opportunity, and he seized it with both hands. 4) -  Definition: We had given Daud the Solomon-like gift, and he was such a good man, he was bound to be a devout one. Candidates: 1) We gave him the keys to the kingdom, and he turned out to be a great leader. 2) We gave him the power, and he used it wisely. 3) We gave him the opportunity, and he seized it with both hands. 4) -  Best: 2) We gave him the power, and he used it wisely. 4) -  Definition: We had given Daud the Solomon-like gift, and he was such a good man, he was bound to be a devout one. Candidates: 1) We gave him the keys to the kingdom, and he turned out to be a great leader. 2) We gave him the power, and he used it wisely. 3) We gave him the opportunity, and he seized it with both hands. 4) -  Definition: We had given Daud the Solomon"
157,157,सौदा बंद करें.,Get the deal closed.,Call off the deal.
158,158,संपादन (_E),_Edit,1) A person who is skilled in revising and correcting written content.
159,159,"जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.","Jayashree Govindarajan, Mumbai shares some of the traditional recipes.",The world is experiencing the flavors of Indian food.
160,160,(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो,(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.,"1) You're being awfully harsh, aren't you?"
161,161,"युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .","Couple hours later, you walk into some type of double cross.","2) As time goes by, you'll start to play both sides.  Answer: 2) As time goes by, you'll start to play both sides.  Explanation: The Hindi sentence युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल implies that after some time, you will start doing things in a double-crossing manner. This is best captured by the English sentence ""As time goes by, you'll start to play both sides."" This sentence conveys the idea that as time progresses, you will begin to engage in double-crossing behavior, which is in line with the original Hindi sentence. The other options, while related to double-crossing, do not accurately capture the nuance of the original sentence.  Stage-3 output: Best: 2) As time goes by, you'll start to play both sides.  Answer: 2) As time goes by, you'll start to play both sides.  Explanation: The Hindi sentence युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल implies that after some time, you will start doing things in a double-crossing manner. This is best captured by the English sentence ""As time goes by, you'll start to play both sides."" This sentence conveys the idea that as time progresses, you will begin to engage in double-crossing behavior, which is in line with the original Hindi sentence. The other options, while related to double-crossing, do not accurately capture the nuance of the original sentence.  Stage-4 output: Best: 2) As time goes by, you'll start to play both sides.  Answer: 2) As time goes by, you'll start to play both sides.  Explanation: The Hindi sentence युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल implies that after some time, you will start doing things in a double-crossing manner. This is best captured by the English sentence ""As time goes by, you'll start to play both sides."" This sentence conveys the idea that as time progresses, you will begin to engage in double-crossing behavior, which is in line with the original Hindi sentence. The other options, while related to double-crossing, do not accurately capture the nuance of the original sentence.  Stage-5 output:"
162,162,"हरमन, ये इंसान हैं.","Hermann, these are human beings.",3) Get ready to move on from the game.
163,163,पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R),_Restart Evolution after restore,Note: The Hindi sentence is a common idiom in Hindi language.
164,164,निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,4) Those who persevere in their faith will be greatly rewarded.
165,165,क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है,Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.,"1) What will be, will be."
166,166,"उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।","And indeed the news which had a lot of deterrence, came to them.",<select the most relevant English sentence>
167,167,हमने केवल एक बात कही.,We just made a point.,We only said one thing.
168,168,(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ,"Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”","4) God has forbidden us to approach the property of an orphan, either openly or secretly."
169,169,"तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.","You told them that we're married, I told them I'm 3 months pregnant!","You said we're married, but I'm actually expecting a baby."
170,170,भारतः रंगमंच का जादू,India: All about the Theatre! · Global Voices,The country is a melting pot of cultures and traditions.
171,171,ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.,Cannot subscribe folder in offline mode.,3) Offline access to shared folders is not supported.
172,172,जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.,When you find the beads I hope you'll return them.,I expect you to return them to me when we meet.  ```python
173,173,देखें (_V),_View,"Alternatives: <list the other English sentences that are also relevant, if any>"
174,174,कभी नहीं!,He'll no longer lead us.,Not on your life!
175,175,(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं,"Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'","What else can be said against us, who have faith in God and the previous scriptures, and are often criticized by the people of the book?"
176,176,(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं,"He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.",Stage-2 output (if best sentence is selected):
177,177,इसी तरह कई गाँव वाले मारे गए हैं,That's how many villagers died,Many villages have been wiped out in this manner.
178,178,raviratlami@ aol. in,Your emails,<select the most relevant English sentence>
179,179,निकटस्थ साइट,Nearby Sites,2) The spot closest to the action.
180,180,"जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली","On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.",1) You don't need a stage to express yourself.
181,181,"इसके लिए धन्‍यवाद, जैक.","Thanks for that, Jack.","Thanks, buddy.  (Note: The order of sentences doesn't matter)"
182,182,सारा पाठ चुनें,Select all text,```python
183,183,संकुचित संपर्क सूची,Compact contact list,1) A closed circle of friends.
184,184,और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा,"So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.",1) Retaliation should match the severity of the initial offense.
185,185,भगवान ने हमें आजादी दे दी है.,God has given us freedom.,"Life is full of ups and downs, and one must be ready to tackle them head-on."
186,186,- तुम देखो हम कितने व्यस्त हैं.,- You see how busy we are.,We're run off our feet.
187,187,क्लिपबोर्ड में जमा फाइल जोड़ें,Add the files stored in the clipboard,Stage-2 output (translated sentence):
188,188,वर्तमान फ़ाइल एक भिन्न नाम से सहेजें,Save the current file with a different name,Definition: <definition of the Hindi sentence>
189,189,%s में नए संदेश के लिये सारांश सूचना ला रहा है,Retrieving quota information for '%s',1) The book says he was a very kind person.
190,190,"""... और अब हम दास नहीं हैं ...""","""...and we are slaves no longer...""",1) The lion is the king of the forest.
191,191,चयनित संदेश की तरह सभी संदेश एक जगह अंतःसूत्रित करें,Select all messages in the same thread as the selected message,All messages are consolidated in one place like a selected message.
192,192,सब लोग हमें गुजर रहा है.,Everybody's passing us.,3) People are just walking past us.
193,193,कुछ नहीं करें,Do Nothing,The game is up.
194,194,वहाँहममेंसेचार हैं लेकिन हम आप से डर रहे हैं,There are four of us but we are frightened of you.,"1) We're thick as thieves, but we're scared of you. 4) We're like family, but you're the one we fear."
195,195,"और दूसरे कुछ लोग है जिन्होंने अपने गुनाहों का इक़रार किया। उन्होंने मिले-जुले कर्म किए, कुछ अच्छे और कुछ बुरे। आशा है कि अल्लाह की कृपा-स्पष्ट उनपर हो। निस्संदेह अल्लाह अत्यन्त क्षमाशील, दयावान है","And (there are) others who have acknowledged their faults. They mixed a righteous action with another that was bad. It may be that Allah will relent toward them. Lo! Allah is Forgiving, Merciful.","4) Many people have confessed to their wrongdoings and have done a mix of good and bad deeds, hoping for Allah's mercy. ((edited))"
196,196,दूसरे दिन बाहर की मदद करने के लिए धन्यवाद भी.,"Thanks for helping out the other day, too.",3) Thank you for lending a hand in the days to come.
197,197,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,1) Open the chosen image from another program.
198,198,"लगता है कि आकाश स्वयं अपने ऊपर से फट पड़े। हाल यह है कि फ़रिश्ते अपने रब का गुणगान कर रहे, और उन लोगों के लिए जो धरती में है, क्षमा की प्रार्थना करते रहते है। सुन लो! निश्चय ही अल्लाह ही क्षमाशील, अत्यन्त दयावान है","The heavens are about to be rent apart from above them, while the angels celebrate the praise of their Lord and plead for forgiveness for those [faithful] who are on the earth. Indeed, Allah is the All-forgiving, the All-merciful!","2) The angels are singing hymns to their Lord, while those on earth are praying for pardon."
199,199,"न अन्धे के लिए कोई हरज है, न लँगडे के लिए कोई हरज है और न बीमार के लिए कोई हरज है। जो भी अल्लाह और उसके रसूल की आज्ञा का पालन करेगा, उसे वह ऐसे बाग़ों में दाख़िल करके, जिनके नीचे नहरे बह रही होगी, किन्तु जो मुँह फेरेगा उसे वह दुखद यातना देगा","There is no fault in the blind, or the lame, or the sick. He who obeys Allah and His Messenger He shall admit him to Gardens underneath which rivers flow; but he who turns away shall be punished with a painful punishment.","Those who obey Allah and His Messenger will be admitted to gardens with rivers flowing under them, but those who turn away will be given a painful torment."
200,200,क्यों तुम मेरे साथ नहीं आया था.,Why didn't you come with me.,Why didn't you come with me?
201,201,"हाँ, 7,000 लोग.","Yeah, 7,000 people.","Explanation: <optional, provide a brief explanation for your answer>"
202,202,राजा मैं.,King me. -Chess.,1) I'm the boss around here.
203,203,खोलें (_O),_Open,1) He spent his time on useless activities.
204,204,"वैसे भी, कला पर ले जाया गया, केरूपमेंयहचाहिए ,यहकरनेके लिएहै.","Anyway, art moved on, as it must, it has to.",Stage-2 output (if any): <if any>
205,205,आप पहले अनुभव है?,Do you have prior experience?,Please go ahead and provide the answer.
206,206,गबन भेजें.,Send the drone.,For no reason.
207,207,"आप अकेले रहना चाहते हैं, हम समझते हैं.","If you want to be alone, we understand.","1) You want to be alone, we understand."
208,208,"ऐ मेरे बन्दों, जो ईमान लाए हो! निस्संदेह मेरी धरती विशाल है। अतः तुम मेरी ही बन्दगी करो",O My bondmen who believe! Indeed My earth is spacious – therefore worship Me alone.,Note: The best sentence should be the closest match to the Hindi sentence in terms of meaning and context.
209,209,इस यथारूप प्रविष्टि की सभी सूचनाएँ मिट दी जाएँगी और फिर सहेजी नहीं जा सकेगी.,All information in this memo will be deleted and can not be restored.,All changes made in this document will be lost and cannot be recovered.
210,210,बाद में ... दोबारा... मैं तुम्हारे लिए तोड़ दुंगा.,Later I will pluck for you twice.,1
211,211,"हे रोमियो, रोमियो, किस कला तू रोमियो?","O Romeo, Romeo, wherefore art thou Romeo?",1) What is the art of romance?
212,212,(ऐ रसूल) क्या तुम्हारे पास मूसा का किस्सा भी पहुँचा है,Hath there come Unto thee the story of Musa!,Have you heard the story of Moses?  # do not change this line
213,213,आप फिटिंग रसोई बारे में एक भाषण बना रहे हैं?,YOU'RE MAKING A SPEECH ABOUT FITTING KITCHENS?,<select the most relevant English sentence>
214,214,ऐ ईमानदारों तुममें से जो कोई अपने दीन से फिर जाएगा तो (कुछ परवाह नहीं फिर जाए) अनक़रीब ही ख़ुदा ऐसे लोगों को ज़ाहिर कर देगा जिन्हें ख़ुदा दोस्त रखता होगा और वह उसको दोस्त रखते होंगे ईमानदारों के साथ नर्म और मुन्किर (और) काफ़िरों के साथ सख्त ख़ुदा की राह में जेहाद करेंगे और किसी मलामत करने वाले की मलामत की कुछ परवाह न करेंगे ये ख़ुदा का फ़ज़ल (व करम) है वह जिसे चाहता हे देता है और ख़ुदा तो बड़ी गुन्जाइश वाला वाक़िफ़कार है,"Believers! If any of you should ever turn away from your faith, remember that Allah will raise up a people whom He loves, and who love Him; a people humble towards the believers, and firm towards the unbelievers; who will strive hard in the way of Allah and will not fear the reproach of the reproacher. This is the favour of Allah which He grants to whom He wills. Allah is vast in resources, All-Knowing.",Candidates: <list of other similar English sentences>
215,215,"फिर उनका कोई फ़िला (उपद्रव) शेष न रहेगा। सिवाय इसके कि वे कहेंगे, ""अपने रब अल्लाह की सौगन्ध! हम बहुदेववादी न थे।""","Then they will have no excuse but to say, ""By God our Lord, we have never been polytheists.""","They will have no more trouble, except that they will say, ""By the Lord, we were polytheists."
216,216,"सिर्फ एक ही स्टॉप पार हुआ है, शायद कोई आ जाए.",There was just a stop. maybe someone's coming.,"2) Only one stop has been made so far, and maybe someone will arrive."
217,217,"अल्लाह ने तुम्हें मिट्टी से पैदा किया, फिर वीर्य से, फिर तुम्हें जोड़े-जोड़े बनाया। उसके ज्ञान के बिना न कोई स्त्री गर्भवती होती है और न जन्म देती है। और जो कोई आयु को प्राप्ति करनेवाला आयु को प्राप्त करता है और जो कुछ उसकी आयु में कमी होती है। अनिवार्यतः यह सब एक किताब में लिखा होता है। निश्चय ही यह सब अल्लाह के लिए अत्यन्त सरल है","Allah created you from dust, then from a drop of sperm, then He made you into pairs. No female conceives, nor delivers (a child) except with His knowledge. None is given a long life nor is any diminished in his life but it is written in a Book. Surely that is quite easy for Allah.",<select the most relevant English sentence>
218,218,"तीन , दो, एक जाने के लिए,!",SEAN: Yeah.,<select the most relevant English sentence>
219,219,क्वार्टरबैकवहगेंदकेसाथजारहा है जहांआप बताने वाला,Quarterback's gonna tell you where he's going with the ball.,1) Those who venture out of their comfort zone are the ones who see the world.
220,220,किन्तु उन्होंने उसे झुठला दिया। फिर छायावाले दिन की यातना ने आ लिया। निश्चय ही वह एक बड़े दिन की यातना थी,"But they denied him, and We seized them with the torment of the Day of Shadowing (when the cloud had rained down fire). It was indeed the torment of a terrible day!",1) <sentence 1>
221,221,निकाला नहीं गया,Extraction not performed,The real issue is being ignored.
222,222,(लोगों) मोहम्मद तुम्हारे मर्दों में से (हक़ीक़तन) किसी के बाप नहीं हैं (फिर जैद की बीवी क्यों हराम होने लगी) बल्कि अल्लाह के रसूल और नबियों की मोहर (यानी ख़त्म करने वाले) हैं और खुदा तो हर चीज़ से खूब वाक़िफ है,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.",```  ```python
223,223,%s नियमित फाइल नहीं है,"The value ""%s"" is not part of the enum ""%s""",1) The file is not standard. OR
224,224,.. हम मौसमी मौसम के ऊपर वास्तव में अच्छा कुछ सामना कर रहे हैं के रूप में,As we are experiencing some really nice above seasonal weather.,1) We are on a roll.
225,225,हम बल्लेबाजी के पिंजरे में मिल जाना चाहिए.,We should go get in a batting cage.,We need to be in sync with each other in our batting plan.
226,226,इस वेगास है.,This is Vegas.,Definition: <provide a one-sentence definition of the Hindi sentence>
227,227,तुम ध्यान रखना.,You're the one gonna need to take care.,Definition: <definition of the Hindi sentence>
228,228,यदि तुमने कुछ सेल्समैन के लिए गिग परफ़ॉर्म किया है...,"If you played a gig for striking double-glazing salesmen,",1
229,229,"और समूद की ओर उनके भाई सालेह को भेजा। उसने कहा, ""ऐ मेरी क़ौम के लोगो! अल्लाह की बन्दगी करो। उसके अतिरिक्त तुम्हारा कोई पूज्य नहीं। तुम्हारे पास तुम्हारे रब की ओर से एक स्पष्ट प्रमाण आ चुका है। यह अल्लाह की ऊँटनी तुम्हारे लिए एक निशानी है। अतः इसे छोड़ दो कि अल्लाह की धरती में खाए। और तकलीफ़ पहुँचाने के लिए इसे हाथ न लगाना, अन्यथा तुम्हें एक दुखद यातना आ लेगी।-","And to (the tribe of) Thamud (We sent) their brother Salih. He said: O my people! Serve Allah. Ye have no other Allah save Him. A wonder from your Lord hath come unto you. Lo! this is the camel of Allah, a token unto you; so let her feed in Allah's earth, and touch her not with hurt lest painful torment seize you.","He sent his brother to the people of Thamud, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord. This camel of Allah is a sign for you. So leave it to graze in Allah's earth, and do not touch it lest you are afflicted with a painful torment."" Alternatives: He sent his brother to the people of Ad, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord. This camel of Allah is a sign for you. So leave it to graze in Allah's earth, and do not touch it lest you are afflicted with a painful torment."" He sent his brother to the people of Madyan, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord. This camel of Allah is a sign for you. So leave it to graze in Allah's earth, and do not touch it lest you are afflicted with a painful torment."" He sent his brother to the people of Midian, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord. This camel of Allah is a sign for you. So leave it to graze in Allah's earth, and do not touch it lest you are afflicted with a painful torment."" He sent his brother to the people of Thamud, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord. This camel of Allah is a sign for you. So leave it to graze in Allah's earth, and do not touch it lest you are afflicted with a painful torment."" He sent his brother to the people of Thamud, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord. This camel of Allah is a sign for you. So leave it to graze in Allah's earth, and do not touch it lest you are afflicted with a painful torment."" He sent his brother to the people of Thamud, saying, ""O my people! Worship Allah, you have no god other than Him. There has come to you a clear proof from your Lord."
230,230,छवि (I) Image/ Selection Menu caption - make sure that translation has the same accel as the & Image translation,& Image,Rest: <list the other options in any order> | Easiest way to get a job is to know someone. | A choice or option that is available for selection. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list. | A choice from the options. | A pick from the menu. | A selection from the list.
231,231,अगला पिछला संदेश,Next/Previous Message,1) <sentence1>
232,232,फ़ोल्डर विलोपित नहीं कर सकता है: %s:कोई ऐसा फ़ोल्डर नहीं,Cannot delete folder: %s: No such folder,2) The file does not exist.
233,233,उसने अपने माथे से पसीना पोंछा।,He wiped the sweat from his forehead.,Candidates: <list three similar English sentences>
234,234,उसकी नेअमत का शुक्र अदा किया करो तुम पर उसने मुरदार और खून और सूअर का गोश्त और वह जानवर जिस पर (ज़बाह के वक्त) ख़ुदा के सिवा (किसी) और का नाम लिया जाए हराम किया है फिर जो शख़्श (मारे भूक के) मजबूर हो ख़ुदा से सरतापी (नाफरमानी) करने वाला हो और न (हद ज़रुरत से) बढ़ने वाला हो और (हराम खाए) तो बेशक ख़ुदा बख्शने वाला मेहरबान है,"He has forbidden you carrion, and blood, and the flesh of swine, and anything consecrated to other than God. But if anyone is compelled by necessity, without being deliberate or malicious, then God is Forgiving and Merciful.","Be thankful to the One who has provided for you, for He has made it unlawful to consume certain types of meat."
235,235,रबातusa. kgm,Rabak,"1) I saw my grandfather, who was talking to his son on an old phone."
236,236,ऑनलाइन कार्य करें (_W),_Work Online,<select the most relevant English sentence>
237,237,हैइसआदमीकोस्वच्छ,Is this guy clean?,1) He is a picture of cleanliness.
238,238,"मैंने दर्ज किया कमांड कुंजी , अपने अधिकार पलट है इस जहाज को अपने नियंत्रण में अब है.","The command key I have entered is revoking your authority, this ship is now under my control.",3) I have seized control of the ship by reversing the command protocol.
239,239,मैं उन्हें कुछ बताना होगा.,I gotta tell 'em something.,Others: <list the other two English sentences>
240,240,अपरिचित डेस्कटॉप फ़ाइल संस्करण '%s',Unrecognized desktop file Version '%s',<select the most relevant English sentence>
241,241,- 19 साल ...,- 19 years...,1) You're still a kid at 19.
242,242,मैं सिर्फ वेगास में रह सकता है.,I might just stay in Vegas.,1) I could only survive in a place like that.
243,243,उन्होंने मुझे बताया था कि नाजियों के साथ शामिल मत होना.,They told me not to get involved with the Nazis.,Definition: <provide the definition of the Hindi sentence>
