,Unnamed: 0,src,true_meaning,predicted
141,141,"निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए ऐसे बागों में दाख़िल करेगा जिनके नीचे नहरें बह रही होंगी। रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है","God shall surely admit those who believe and do righteous deeds into gardens underneath which rivers flow. As for the unbelievers, they take their enjoyment and eat as cattle eat; and the Fire shall be their lodging.","3) Those who have faith and good deeds shall be admitted to gardens of bliss, with rivers flowing beneath, while the unbelievers shall be cast into the fire.  Answer: 3) Those who have faith and good deeds shall be admitted to gardens of bliss, with rivers flowing beneath, while the unbelievers shall be cast into the fire. is the correct translation of the given Hindi sentence. The sentence describes the reward of the faithful and the punishment of the unbelievers in the afterlife, with the faithful being admitted to gardens of bliss and the unbelievers being cast into the fire. The sentence is a direct translation of the original Hindi sentence and conveys the same meaning.  Explanation: The original Hindi sentence describes the reward of the faithful and the punishment of the unbelievers in the afterlife. The sentence uses the phrase ""निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए"" to describe the faithful, and the phrase ""रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है"" to describe the unbelievers. The English sentence 3) Those who have faith and good deeds shall be admitted to gardens of bliss, with rivers flowing beneath, while the unbelievers shall be cast into the fire. is a direct translation of the original Hindi sentence and conveys the same meaning. The sentence uses the phrase ""Those who have faith and good deeds"" to describe the faithful, and the phrase ""while the unbelievers shall be cast into the fire"" to describe the punishment of the unbelievers. The sentence also uses the phrase ""gardens of bliss"" and ""rivers flowing beneath"" to describe the reward of the faithful, which is consistent with the original Hindi sentence. Therefore, the correct answer is 3) Those who have faith and good deeds shall be admitted to gardens of bliss, with rivers flowing beneath, while the unbelievers shall be cast into the fire. . 3) Those who have faith and good deeds shall be admitted to gardens of bliss, with rivers flowing beneath, while the unbelievers shall be"
142,142,क्या हुआ?,What's happened?,1) What happened?
143,143,- (गोली),- ( gunshot ),"2) A person who has a little knowledge of everything, but not a deep understanding of anything."
144,144,मसौदा सहेजें (_S),_Save Draft,Alternates: <list the other relevant English sentences>
145,145,"हाँ, लेकिन अब आप समस्या हैं .","Yes, but now you are the problem.",You're the one causing the trouble now.
146,146,raviratlami@ aol. in,Your emails,2) The fall guy
147,147,"कह दो, ""उनमें वही जाल डालेगा जिसने उनको पहली बार पैदा किया। वह तो प्रत्येक संसृति को भली-भाँति जानता है","(Muhammad), tell him, ""He who gave them life in the first place will bring them back to life again. He has the best knowledge of all creatures.",2) It's hard to know what someone is thinking.
148,148,♪ मैं हमेशा पर आयोजित है ♪,♪ I've always held on to ♪,1) I'm always on the lookout for potential problems.
149,149,डिस्क संरूपित कर रहा है,Formatting disc,Stage-1: The computer is crunching numbers.
150,150,हैलो?,Hello?,"2) Hello, it's nice to see you."
151,151,हाँ.,Yeah.,"1) Yes, I agree."
152,152,- आप एक पाते हैं?,What happened when you attacked here?,2) You are what you eat.
153,153,पाठ,Text,2) A blot on one's reputation is a negative mark or stain that cannot be removed.
154,154,"सौभाग्य से, मैं एक नरम लैंडिंग था.","Luckily, I had a soft landing.",2) Success in life requires a great deal of hard work.
155,155,आप क्या - क्या तुम यह क्या है जानते हो?,Do you--do you know what this is?,2) What are you getting at?
156,156,और हमने दाऊद को सुलैमान प्रदान किया। वह कितना अच्छा बन्दा था! निश्चय ही वह बहुत ही रुजू रहनेवाला था।,"And We gave to Dawood Sulaiman, most excellent the servant! Surely he was frequent in returning (to Allah).","1) We had given him the keys to the kingdom, and he was a great leader. He was sure to be a devout and just ruler."
157,157,सौदा बंद करें.,Get the deal closed.,1) Back out of the contract.
158,158,संपादन (_E),_Edit,To give the text a thorough review.
159,159,"जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.","Jayashree Govindarajan, Mumbai shares some of the traditional recipes.",<select the most relevant English sentence>
160,160,(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो,(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.,"You're not mincing words, are you?"
161,161,"युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .","Couple hours later, you walk into some type of double cross.",You will be in a tricky situation before long.
162,162,"हरमन, ये इंसान हैं.","Hermann, these are human beings.",This is a person.
163,163,पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R),_Restart Evolution after restore,Definition: <definition of the Hindi sentence>
164,164,निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,Others: <list the other English sentences if any>
165,165,क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है,Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.,"The Lord knows all that is in the heavens and the earth, and He will surely judge it."
166,166,"उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।","And indeed the news which had a lot of deterrence, came to them.",<select the most relevant English sentence>
167,167,हमने केवल एक बात कही.,We just made a point.,1) We only made a point.
168,168,(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ,"Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”","2) Do not make God's partner in anything, and be good to your parents, and do not kill your children out of fear of poverty."
169,169,"तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.","You told them that we're married, I told them I'm 3 months pregnant!","You said you're married, but I said I'm three months pregnant."
170,170,भारतः रंगमंच का जादू,India: All about the Theatre! · Global Voices,India is a vast canvas of diverse cultures and landscapes
171,171,ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.,Cannot subscribe folder in offline mode.,```python
172,172,जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.,When you find the beads I hope you'll return them.,I told my friend that I'd be going with him.
173,173,देखें (_V),_View,"Alternatives: <list the other English sentences that are relevant, if any>"
174,174,कभी नहीं!,He'll no longer lead us.,Definition: <one-sentence definition>
175,175,(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं,"Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'",3) We are guilty of nothing except that we believe in our faith and the Book sent to us.  (Note: This is an approximation of the original sentence and may not be perfect)  | Language: Hindi | Source: Quran | Task: Translation | Difficulty: 8 | Type: Idiom/Proverb | Sentiment: Negative | Context: Religion | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the Prophet Muhammad and the Quran. It is a rhetorical question that highlights the hypocrisy and wickedness of the people of Mecca. | | Difficulty: 8 | Sentiment: Negative | Context: Religion |  | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the Prophet Muhammad and the Quran. It is a rhetorical question that highlights the hypocrisy and wickedness of the people of Mecca. | | Difficulty: 8 | Sentiment: Negative | Context: Religion |  | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the Prophet Muhammad and the Quran. It is a rhetorical question that highlights the hypocrisy and wickedness of the people of Mecca. | | Difficulty: 8 | Sentiment: Negative | Context: Religion |  | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the Prophet Muhammad and the Quran. It is a rhetorical question that highlights the hypocrisy and wickedness of the people of Mecca. | | Difficulty: 8 | Sentiment: Negative | Context: Religion |  | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the Prophet Muhammad and the Quran. It is a rhetorical question that highlights the hypocrisy and wickedness of the people of Mecca. | | Difficulty: 8 | Sentiment: Negative | Context: Religion |  | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the Prophet Muhammad and the Quran. It is a rhetorical question that highlights the hypocrisy and wickedness of the people of Mecca. | | Difficulty: 8 | Sentiment: Negative | Context: Religion |  | Notes: This sentence is a quote from the Quran and is used to describe the reaction of the people of Mecca to the
176,176,(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं,"He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.","1) The angels said, ""We are well-acquainted with the people of this town."
177,177,इसी तरह कई गाँव वाले मारे गए हैं,That's how many villagers died,The same fate has been met by numerous villages.
178,178,raviratlami@ aol. in,Your emails,"2) He's a workaholic.  Explanation: The Hindi sentence is a play on words, using a common email id format to convey the idea of a person being always busy and unavailable. The translation provided captures the essence of the idiom, while the candidates are similar English sentences that convey the same meaning."
179,179,निकटस्थ साइट,Nearby Sites,Definition: <definition of the Hindi sentence>
180,180,"जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली","On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.","When the monarch comes, his decree is absolute, and no one can utter a word without his leave."
181,181,"इसके लिए धन्‍यवाद, जैक.","Thanks for that, Jack.","1) Thanks, Jack, for your assistance.  //edited"
182,182,सारा पाठ चुनें,Select all text,<select the most relevant English sentence>
183,183,संकुचित संपर्क सूची,Compact contact list,3) To be honest about one's feelings.
184,184,और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा,"So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.",The one who has been wronged by someone will be avenged by God. OR
185,185,भगवान ने हमें आजादी दे दी है.,God has given us freedom.,We are finally free.
186,186,- तुम देखो हम कितने व्यस्त हैं.,- You see how busy we are.,3) We are in the middle of a lot of things.
187,187,क्लिपबोर्ड में जमा फाइल जोड़ें,Add the files stored in the clipboard,2) Add the file to the clipboard for reference.
188,188,वर्तमान फ़ाइल एक भिन्न नाम से सहेजें,Save the current file with a different name,Explanation:
189,189,%s में नए संदेश के लिये सारांश सूचना ला रहा है,Retrieving quota information for '%s',Definition: <definition of the Hindi sentence>
190,190,"""... और अब हम दास नहीं हैं ...""","""...and we are slaves no longer...""",4) We need to listen to our inner voice and make a decision.
191,191,चयनित संदेश की तरह सभी संदेश एक जगह अंतःसूत्रित करें,Select all messages in the same thread as the selected message,Alternatives: <list the other relevant English sentences>
192,192,सब लोग हमें गुजर रहा है.,Everybody's passing us.,Everyone is passing us by. OR
193,193,कुछ नहीं करें,Do Nothing,2
194,194,वहाँहममेंसेचार हैं लेकिन हम आप से डर रहे हैं,There are four of us but we are frightened of you.,"1) We're evenly matched, but we're intimidated by you."
195,195,"और दूसरे कुछ लोग है जिन्होंने अपने गुनाहों का इक़रार किया। उन्होंने मिले-जुले कर्म किए, कुछ अच्छे और कुछ बुरे। आशा है कि अल्लाह की कृपा-स्पष्ट उनपर हो। निस्संदेह अल्लाह अत्यन्त क्षमाशील, दयावान है","And (there are) others who have acknowledged their faults. They mixed a righteous action with another that was bad. It may be that Allah will relent toward them. Lo! Allah is Forgiving, Merciful.",<select the most relevant English sentence>
196,196,दूसरे दिन बाहर की मदद करने के लिए धन्यवाद भी.,"Thanks for helping out the other day, too.","2) Thanks for lending a hand later on.  (Reason: The word ""later on"" in the sentence is similar to ""next day"" in the Hindi sentence.)  (Note: The reason is a sample. You may have a different reason based on your research.)"
197,197,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,Explanation: <provide a brief explanation of your choice>
198,198,"लगता है कि आकाश स्वयं अपने ऊपर से फट पड़े। हाल यह है कि फ़रिश्ते अपने रब का गुणगान कर रहे, और उन लोगों के लिए जो धरती में है, क्षमा की प्रार्थना करते रहते है। सुन लो! निश्चय ही अल्लाह ही क्षमाशील, अत्यन्त दयावान है","The heavens are about to be rent apart from above them, while the angels celebrate the praise of their Lord and plead for forgiveness for those [faithful] who are on the earth. Indeed, Allah is the All-forgiving, the All-merciful!","Alternatives: <list the other sentences, if any, that are close to the best sentence> 20) The heavens are rent asunder, and the angels are singing hymns to God. 21) The sky itself has burst open, and the angels are singing praises to God. 22) The heavens are torn apart, and the angels are singing hymns to God, praying for those on earth. 23) The sky has split open, and the angels are singing praises to God, praying for forgiveness. 24) The heavens are rent asunder, and the angels are singing hymns to God, praying for forgiveness. 25) The sky itself has burst open, and the angels are singing praises to God, praying for forgiveness. 26) The heavens are torn apart, and the angels are singing hymns to God, praying for forgiveness for the people on earth. 27) The sky has split open, and the angels are singing praises to God, praying for forgiveness for those on earth. 28) The heavens are rent asunder, and the angels are singing hymns to God, praying for forgiveness for those on earth. 29) The sky itself has burst open, and the angels are singing praises to God, praying for forgiveness for those on earth. 30) The heavens are torn apart, and the angels are singing hymns to God, praying for forgiveness for the people on earth. 31) The sky has split open, and the angels are singing praises to God, praying for forgiveness for the people on earth. 32) The heavens are rent asunder, and the angels are singing hymns to God, praying for forgiveness for the people on earth. 33) The sky itself has burst open, and the angels are singing praises to God, praying for forgiveness for the people on earth. 34) The heavens are torn apart, and the angels are singing hymns to God, praying for forgiveness for those on earth. 35) The sky has split open, and the angels are singing praises to God, praying for forgiveness for the people on earth. 36) The heavens are rent asunder, and the angels are singing hymns to God, praying for forgiveness for the people on earth. 37) The sky itself has burst open, and the angels are singing praises to God, praying for forgiveness for the people on earth. 38) The heavens are torn apart, and the angels are singing hymns to God, praying for those on earth. 39"
199,199,"न अन्धे के लिए कोई हरज है, न लँगडे के लिए कोई हरज है और न बीमार के लिए कोई हरज है। जो भी अल्लाह और उसके रसूल की आज्ञा का पालन करेगा, उसे वह ऐसे बाग़ों में दाख़िल करके, जिनके नीचे नहरे बह रही होगी, किन्तु जो मुँह फेरेगा उसे वह दुखद यातना देगा","There is no fault in the blind, or the lame, or the sick. He who obeys Allah and His Messenger He shall admit him to Gardens underneath which rivers flow; but he who turns away shall be punished with a painful punishment.",<select the most relevant English sentence>
200,200,क्यों तुम मेरे साथ नहीं आया था.,Why didn't you come with me.,Alternatives: <list the other English sentences>
201,201,"हाँ, 7,000 लोग.","Yeah, 7,000 people.",Stage-1 output (definition + candidates): <paste the definition and the candidates>
202,202,राजा मैं.,King me. -Chess.,2) I don't read much.
203,203,खोलें (_O),_Open,To blow the lid off.
204,204,"वैसे भी, कला पर ले जाया गया, केरूपमेंयहचाहिए ,यहकरनेके लिएहै.","Anyway, art moved on, as it must, it has to.","1) It's not just what you do, but how you do it that matters."
205,205,आप पहले अनुभव है?,Do you have prior experience?,1) There's only one way to live.
206,206,गबन भेजें.,Send the drone.,3) To be swindled.  # corrected to maintain context and cultural nuances
207,207,"आप अकेले रहना चाहते हैं, हम समझते हैं.","If you want to be alone, we understand.",Alternatives: <list the other two English sentences>
208,208,"ऐ मेरे बन्दों, जो ईमान लाए हो! निस्संदेह मेरी धरती विशाल है। अतः तुम मेरी ही बन्दगी करो",O My bondmen who believe! Indeed My earth is spacious – therefore worship Me alone.,"O my children, who have accepted faith, my earth is vast, so be my servants alone."
209,209,इस यथारूप प्रविष्टि की सभी सूचनाएँ मिट दी जाएँगी और फिर सहेजी नहीं जा सकेगी.,All information in this memo will be deleted and can not be restored.,All the information in this record will be deleted and cannot be recovered.  ```python
210,210,बाद में ... दोबारा... मैं तुम्हारे लिए तोड़ दुंगा.,Later I will pluck for you twice.,1
211,211,"हे रोमियो, रोमियो, किस कला तू रोमियो?","O Romeo, Romeo, wherefore art thou Romeo?","1) What magic is this, Romeo, Romeo, that thou art Romeo?"
212,212,(ऐ रसूल) क्या तुम्हारे पास मूसा का किस्सा भी पहुँचा है,Hath there come Unto thee the story of Musa!,Alternatives: <list the other similar English sentences>
213,213,आप फिटिंग रसोई बारे में एक भाषण बना रहे हैं?,YOU'RE MAKING A SPEECH ABOUT FITTING KITCHENS?,1) I'm working on a presentation about the installation of a home bar.  OR
214,214,ऐ ईमानदारों तुममें से जो कोई अपने दीन से फिर जाएगा तो (कुछ परवाह नहीं फिर जाए) अनक़रीब ही ख़ुदा ऐसे लोगों को ज़ाहिर कर देगा जिन्हें ख़ुदा दोस्त रखता होगा और वह उसको दोस्त रखते होंगे ईमानदारों के साथ नर्म और मुन्किर (और) काफ़िरों के साथ सख्त ख़ुदा की राह में जेहाद करेंगे और किसी मलामत करने वाले की मलामत की कुछ परवाह न करेंगे ये ख़ुदा का फ़ज़ल (व करम) है वह जिसे चाहता हे देता है और ख़ुदा तो बड़ी गुन्जाइश वाला वाक़िफ़कार है,"Believers! If any of you should ever turn away from your faith, remember that Allah will raise up a people whom He loves, and who love Him; a people humble towards the believers, and firm towards the unbelievers; who will strive hard in the way of Allah and will not fear the reproach of the reproacher. This is the favour of Allah which He grants to whom He wills. Allah is vast in resources, All-Knowing.","5) God is the one who gives to whom He wills, and God is the one who is well aware of all things.  # Corrected"
215,215,"फिर उनका कोई फ़िला (उपद्रव) शेष न रहेगा। सिवाय इसके कि वे कहेंगे, ""अपने रब अल्लाह की सौगन्ध! हम बहुदेववादी न थे।""","Then they will have no excuse but to say, ""By God our Lord, we have never been polytheists.""",2
216,216,"सिर्फ एक ही स्टॉप पार हुआ है, शायद कोई आ जाए.",There was just a stop. maybe someone's coming.,<select the most relevant English sentence>
217,217,"अल्लाह ने तुम्हें मिट्टी से पैदा किया, फिर वीर्य से, फिर तुम्हें जोड़े-जोड़े बनाया। उसके ज्ञान के बिना न कोई स्त्री गर्भवती होती है और न जन्म देती है। और जो कोई आयु को प्राप्ति करनेवाला आयु को प्राप्त करता है और जो कुछ उसकी आयु में कमी होती है। अनिवार्यतः यह सब एक किताब में लिखा होता है। निश्चय ही यह सब अल्लाह के लिए अत्यन्त सरल है","Allah created you from dust, then from a drop of sperm, then He made you into pairs. No female conceives, nor delivers (a child) except with His knowledge. None is given a long life nor is any diminished in his life but it is written in a Book. Surely that is quite easy for Allah.",1) A person who is not content with their family is not content with their family.
218,218,"तीन , दो, एक जाने के लिए,!",SEAN: Yeah.,"3) We should be off, it's getting late!"
219,219,क्वार्टरबैकवहगेंदकेसाथजारहा है जहांआप बताने वाला,Quarterback's gonna tell you where he's going with the ball.,A person without a place to call their own is a person without a sense of identity.
220,220,किन्तु उन्होंने उसे झुठला दिया। फिर छायावाले दिन की यातना ने आ लिया। निश्चय ही वह एक बड़े दिन की यातना थी,"But they denied him, and We seized them with the torment of the Day of Shadowing (when the cloud had rained down fire). It was indeed the torment of a terrible day!",Explanation: <optional>  ### Best: 2
221,221,निकाला नहीं गया,Extraction not performed,1) <select the most relevant English sentence> OR
222,222,(लोगों) मोहम्मद तुम्हारे मर्दों में से (हक़ीक़तन) किसी के बाप नहीं हैं (फिर जैद की बीवी क्यों हराम होने लगी) बल्कि अल्लाह के रसूल और नबियों की मोहर (यानी ख़त्म करने वाले) हैं और खुदा तो हर चीज़ से खूब वाक़िफ है,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.",1) The person who speaks his mind is the person who speaks his mind.
223,223,%s नियमित फाइल नहीं है,"The value ""%s"" is not part of the enum ""%s""",Definition: <one-sentence definition>
224,224,.. हम मौसमी मौसम के ऊपर वास्तव में अच्छा कुछ सामना कर रहे हैं के रूप में,As we are experiencing some really nice above seasonal weather.,2) I always put my family's safety first.
225,225,हम बल्लेबाजी के पिंजरे में मिल जाना चाहिए.,We should go get in a batting cage.,Candidates:
226,226,इस वेगास है.,This is Vegas.,<select the most relevant English sentence>
227,227,तुम ध्यान रखना.,You're the one gonna need to take care.,"Note: If there are multiple good options, choose the one that is most natural and idiomatic."
228,228,यदि तुमने कुछ सेल्समैन के लिए गिग परफ़ॉर्म किया है...,"If you played a gig for striking double-glazing salesmen,",If you've ever done a favor for someone in a position of power.  (This sentence conveys a sense of disapproval or disappointment towards someone who has compromised their values or integrity for personal gain or to achieve a goal.)
229,229,"और समूद की ओर उनके भाई सालेह को भेजा। उसने कहा, ""ऐ मेरी क़ौम के लोगो! अल्लाह की बन्दगी करो। उसके अतिरिक्त तुम्हारा कोई पूज्य नहीं। तुम्हारे पास तुम्हारे रब की ओर से एक स्पष्ट प्रमाण आ चुका है। यह अल्लाह की ऊँटनी तुम्हारे लिए एक निशानी है। अतः इसे छोड़ दो कि अल्लाह की धरती में खाए। और तकलीफ़ पहुँचाने के लिए इसे हाथ न लगाना, अन्यथा तुम्हें एक दुखद यातना आ लेगी।-","And to (the tribe of) Thamud (We sent) their brother Salih. He said: O my people! Serve Allah. Ye have no other Allah save Him. A wonder from your Lord hath come unto you. Lo! this is the camel of Allah, a token unto you; so let her feed in Allah's earth, and touch her not with hurt lest painful torment seize you.","2) He sent his brother to the people of Thamud, saying, ""O my people, worship Allah, for He is your only God."
230,230,छवि (I) Image/ Selection Menu caption - make sure that translation has the same accel as the & Image translation,& Image,1) Nothing in between.
231,231,अगला पिछला संदेश,Next/Previous Message,This is a repeat of the previous message.
232,232,फ़ोल्डर विलोपित नहीं कर सकता है: %s:कोई ऐसा फ़ोल्डर नहीं,Cannot delete folder: %s: No such folder,<select the most relevant English sentence>
233,233,उसने अपने माथे से पसीना पोंछा।,He wiped the sweat from his forehead.,1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1) He wiped the sweat from his forehead. 1)
234,234,उसकी नेअमत का शुक्र अदा किया करो तुम पर उसने मुरदार और खून और सूअर का गोश्त और वह जानवर जिस पर (ज़बाह के वक्त) ख़ुदा के सिवा (किसी) और का नाम लिया जाए हराम किया है फिर जो शख़्श (मारे भूक के) मजबूर हो ख़ुदा से सरतापी (नाफरमानी) करने वाला हो और न (हद ज़रुरत से) बढ़ने वाला हो और (हराम खाए) तो बेशक ख़ुदा बख्शने वाला मेहरबान है,"He has forbidden you carrion, and blood, and the flesh of swine, and anything consecrated to other than God. But if anyone is compelled by necessity, without being deliberate or malicious, then God is Forgiving and Merciful.","If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits of necessity, then Allah is Oft-Forgiving, Most Merciful. 4) If anyone is forced by hunger to eat such things without willfully disobeying Allah or exceeding the limits"
235,235,रबातusa. kgm,Rabak,3) Drink before you start reading.
236,236,ऑनलाइन कार्य करें (_W),_Work Online,(1) <candidate 1>
