,Unnamed: 0,src,true_meaning,predicted
114,114,तो क्या ये लोग बस क़यामत ही के मुनतज़िर हैं कि उन पर एक बारगी आ जाए तो उसकी निशानियाँ आ चुकी हैं तो जिस वक्त क़यामत उन (के सर) पर आ पहुँचेगी फिर उन्हें नसीहत कहाँ मुफीद हो सकती है,"Do they wait for any thing but the Hour (of change), that it may come upon them suddenly? Its signs have already appeared. How then will they be warned when it has come upon them?",2
115,115,"""धुन में उस दिन एक चोट आज के रूप में""","""In rhapsody that day As a whiplash today""",Alternatives: <list the other candidates>
116,116,आरंभिक तारीख अवैध है.,Start date invalid.,Explanation: <add a brief explanation if needed>
117,117,"विलियम लाँग ने गूगल और बायडू द्वारा निर्मित कुछ पैरोडी विडियो पोस्ट किये हैं जिनमें गूगल ने बायडू को ""हंड्रेड पॉयज़न"" यानि ज़हरीला पुकारा तो बायडू ने गूगल को विदेशी बाहरी कंपनी कह कर चिढ़ाया।","William Long posted some spoofing videos produced by Google and Baidu, in which, Google called Baidu ""hundred poisons"" and Baidu mocked google as a foreign / alien company (zh).","1) Google and Baidu have been engaging in a war of words, with each side trading insults."
118,118,यह एक चूहा नहीं है!,It's not a rat!,```
119,119,यूनिकोड (UTF-3_2 LE),Unicode (UTF-3_2 LE),2) Unicode is a character encoding standard used to represent text in computers.
120,120,मैं आज सुबह तो पागल घर छोड़ दिया.,I left the apartment this morning so mad.,2) I saw my friend beaming with joy.
121,121,"और अल्लाह ने तुम्हारे लिए अपनी पैदा की हुई चीज़ों से छाँवों का प्रबन्ध किया और पहाड़ो में तुम्हारे लिए छिपने के स्थान बनाए और तुम्हें लिबास दिए जो गर्मी से बचाते है और कुछ अन्य वस्त्र भी दिए जो तुम्हारी लड़ाई में तुम्हारे लिए बचाव का काम करते है। इस प्रकार वह तुमपर अपनी नेमत पूरी करता है, ताकि तुम आज्ञाकारी बनो","It is Allah Who made out of the things He created, some things to give you shade; of the hills He made some for your shelter; He made you garments to protect you from heat, and coats of mail to protect you from your (mutual) violence. Thus does He complete His favours on you, that ye may bow to His Will (in Islam).",God has provided us with all the necessities of life to make us grateful and obedient.
122,122,केस्प्रेड के लिए सीएसवी आयात फ़िल्टरName,CSV Import Filter for KSpread,2) As soon as the heart craves for it.
123,123,और निश्चय ही वह स्वयं इसपर गवाह है!,To this he himself shall bear witness.,<select the most relevant English sentence>
124,124,(ऐ रसूल) तुम उनसे कह दो कि अगर खुदा तुम्हारे साथ बुराई का इरादा कर बैठे तो तुम्हें उसके (अज़ाब) से कौन ऐसा है जो बचाए या भलाई ही करना चाहे (तो कौन रोक सकता है) और ये लोग खुदा के सिवा न तो किसी को अपना सरपरस्त पाएँगे और न मद्दगार,"Say, “Who is it who will shield you from God, if He intends adversity for you, or intends mercy for you?” Besides God, they will find for themselves neither friend nor helper.","Tell them that if God were to intend evil towards you, who could save you from His punishment, or who could prevent Him from doing good to you? They would find no one to be their supporter or helper other than God."
125,125,कैसे एक शेर में प्राप्त करता है बाथरूम?,How does a tiger get in the bathroom?,Definition: <definition of the Hindi sentence>
126,126,“%s” गुण,“%s” Properties,1) A person of great merit.
127,127,यह गुम्मट है.,Is a watchtower.,Stage-2 output (definition + candidates):
128,128,काश वह मुझे एक बच्चा दिया होता.,If only he could have given me a child.,Stage-1: <definition + candidates>
129,129,"""ऐ मेरे बेटे! नमाज़ का आयोजन कर और भलाई का हुक्म दे और बुराई से रोक और जो मुसीबत भी तुझपर पड़े उसपर धैर्य से काम ले। निस्संदेह ये उन कामों में से है जो अनिवार्य और ढृढसंकल्प के काम है","My son, be steadfast in prayer. Make others do good. Prevent them from doing evil. Be patient in hardship. Patience comes from faith and determination.",Stage-1: <definition + candidates>
130,130,/ अच्छा है. वह सिर्फ भूखा था.,"Shut up, Alan.",1
131,131,हमने फ्यूरर के लिए प्रतिज्ञा ली है.,We made our pledge to the Führer.,2) We have made a solemn promise to our father.
132,132,मसौदा सहेजें (_S),_Save Draft,Next: <select the second best English sentence>
133,133,आकार,Size,1) To praise foolishly.
134,134,सामान्य,General,3
135,135,हम हमारे तहखाने की तरफ जा रहे हैं.,We're on our way to the basement.,3) We are going to the loft of our house.
136,136,भीड़ से सराबोर समारोह स्थल तथा देश भर से आए हुए अंतिम दौर के प्रतिभागी व इसमें रुचि रखने वाले चिट्ठाकार इस बात के गवाह हैं.,"The packed out venue last night attests to this, as does the fact that finalists and interested parties flew in from around the country to be there.","The event was packed with people from all over the country, and the participants in the final round were there to witness it."
137,137,और आप खुद के बारे में उन्हें गर्व करते हैं क्योंकि वे तुम्हें माफ.,And they forgive you because you make them proud of themselves.,1) The man who claims to be the world's greatest magician lives in a small town.
138,138,ये अंगूर इतने खट्टे हैं कि मुझसे खाए नहीं जा रहे।,These grapes are so sour that I can't eat them.,1) These lemons are too sour for me to eat.
139,139,"- दो सूट ड्राई-क्लीन के लिए और जो-सो का एक बैग. - हां, महोदय.",Two suits for dry-clean and a bag of whatnot.,I'll give you two sets of clean clothes and a bag with some stuff.
140,140,तुम मेरे लिए रक्षा चलाने वाला आदमी है जो कर रहे हैं?,In that old rust bucket of yours?,You are my protector.
141,141,"निश्चय ही अल्लाह उन लोगों को जो ईमान लाए और उन्होंने अच्छे कर्म किए ऐसे बागों में दाख़िल करेगा जिनके नीचे नहरें बह रही होंगी। रहे वे लोग जिन्होंने इनकार किया, वे कुछ दिनों का सुख भोग रहे है और खा रहे है, जिसे चौपाए खाते है। और आग उनका ठिकाना है","God shall surely admit those who believe and do righteous deeds into gardens underneath which rivers flow. As for the unbelievers, they take their enjoyment and eat as cattle eat; and the Fire shall be their lodging.",<the selected sentence>
142,142,क्या हुआ?,What's happened?,What's the scoop?
143,143,- (गोली),- ( gunshot ),1) A sudden boost of energy.
144,144,मसौदा सहेजें (_S),_Save Draft,OR
145,145,"हाँ, लेकिन अब आप समस्या हैं .","Yes, but now you are the problem.",You're the one causing trouble now.
146,146,raviratlami@ aol. in,Your emails,3
147,147,"कह दो, ""उनमें वही जाल डालेगा जिसने उनको पहली बार पैदा किया। वह तो प्रत्येक संसृति को भली-भाँति जानता है","(Muhammad), tell him, ""He who gave them life in the first place will bring them back to life again. He has the best knowledge of all creatures.",1
148,148,♪ मैं हमेशा पर आयोजित है ♪,♪ I've always held on to ♪,2) I'm always on the move.
149,149,डिस्क संरूपित कर रहा है,Formatting disc,Candidates: <list the other English sentences>
150,150,हैलो?,Hello?,Stage-2 output (definition + candidates): ... (if more than 3)
151,151,हाँ.,Yeah.,Absolutely.
152,152,- आप एक पाते हैं?,What happened when you attacked here?,3) The secret is out.
153,153,पाठ,Text,A library.
154,154,"सौभाग्य से, मैं एक नरम लैंडिंग था.","Luckily, I had a soft landing.","2) Thankfully, I managed a smooth touchdown."
155,155,आप क्या - क्या तुम यह क्या है जानते हो?,Do you--do you know what this is?,Do you know what this is?
156,156,और हमने दाऊद को सुलैमान प्रदान किया। वह कितना अच्छा बन्दा था! निश्चय ही वह बहुत ही रुजू रहनेवाला था।,"And We gave to Dawood Sulaiman, most excellent the servant! Surely he was frequent in returning (to Allah).",Stage-1 output: <definition + candidates>
157,157,सौदा बंद करें.,Get the deal closed.,2) The lion of the industry.
158,158,संपादन (_E),_Edit,1) The editor of the magazine made sure that the article was free of errors before publication.
159,159,"जयश्री गोविंदराजन, मुम्बई कुछ पारंपरिक रसोई के नुसखों को सभी से साझा कर रही हैं.","Jayashree Govindarajan, Mumbai shares some of the traditional recipes.",Achieving a goal is only half the battle; maintaining it requires consistent effort.
160,160,(ऐ मुशरेकीन मक्का) क्या तुम्हारे परवरदिगार ने तुम्हें चुन चुन कर बेटे दिए हैं और खुद बेटियाँ ली हैं (यानि) फरिश्ते इसमें शक़ नहीं कि बड़ी (सख्त) बात कहते हो,(Pagans) has your Lord given you preference over Himself by granting you sons and taking the angels as His own daughters? What you say is a monstrous utterance.,2) You're coming from a place of great conviction.
161,161,"युगल घंटे बाद, आप डबल क्रॉस के कुछ प्रकार में चल .","Couple hours later, you walk into some type of double cross.",<select the most relevant English sentence>
162,162,"हरमन, ये इंसान हैं.","Hermann, these are human beings.",Loot
163,163,पुनर्भंडारण के लिए एवोल्यूशन फिर शुरू करें (_R),_Restart Evolution after restore,2) We need to reboot the evolutionary process.
164,164,निहाल हो रहे हैं (जंगे ओहद में) जिन लोगों ने जख्म खाने के बाद भी ख़ुदा और रसूल का कहना माना उनमें से जिन लोगों ने नेकी और परहेज़गारी की (सब के लिये नहीं सिर्फ) उनके लिये बड़ा सवाब है,Those [believers] who responded to Allah and the Messenger after injury had struck them. For those who did good among them and feared Allah is a great reward -,It's only in the face of adversity that one can truly find happiness.
165,165,क्या तुम्हें नहीं मालूम कि अल्लाह जानता है जो कुछ आकाश और धरती मैं हैं? निश्चय ही वह (लोगों का कर्म) एक किताब में अंकित है। निस्संदेह वह (फ़ैसला करना) अल्लाह के लिए अत्यन्त सरल है,Do you not know that Allah knows what is in the heaven and the earth? Surely this is in a book; surely this is easy to Allah.,<select the most relevant English sentence>
166,166,"उनके पास अतीत को ऐसी खबरें आ चुकी है, जिनमें ताड़ना अर्थात पूर्णतः तत्वदर्शीता है।","And indeed the news which had a lot of deterrence, came to them.",1
167,167,हमने केवल एक बात कही.,We just made a point.,Stage-1 output: <optional list of other relevant English sentences>
168,168,(ऐ रसूल) तुम उनसे कहो कि (बेबस) आओ जो चीज़ें ख़ुदा ने तुम पर हराम की हैं वह मैं तुम्हें पढ़ कर सुनाऊँ (वह) यह कि किसी चीज़ को ख़ुदा का शरीक़ न बनाओ और माँ बाप के साथ नेक सुलूक़ करो और मुफ़लिसी के ख़ौफ से अपनी औलाद को मार न डालना (क्योंकि) उनको और तुमको रिज़क देने वाले तो हम हैं और बदकारियों के क़रीब भी न जाओ ख्वाह (चाहे) वह ज़ाहिर हो या पोशीदा और किसी जान वाले को जिस के क़त्ल को ख़ुदा ने हराम किया है न मार डालना मगर (किसी) हक़ के ऐवज़ में वह बातें हैं जिनका ख़ुदा ने तुम्हें हुक्म दिया है ताकि तुम लोग समझो और यतीम के माल के करीब भी न जाओ,"Say, “Come, let me tell you what your Lord has forbidden you: that you associate nothing with Him; that you honor your parents; that you do not kill your children because of poverty—We provide for you and for them; that you do not come near indecencies, whether outward or inward; and that you do not kill the soul which God has sanctified—except in the course of justice. All this He has enjoined upon you, so that you may understand.”","3) Do not make God's partner in anything and do not kill your children out of fear of poverty.  (optional) 4) Do not make God's partner in anything and do not kill your children, and do not come near the property of an orphan.  (optional)"
169,169,"तुमने कहा कि हम शादीशुदा हैं, मैनें कहा कि मैं 3 महीने की गर्भवती हूँ.","You told them that we're married, I told them I'm 3 months pregnant!",Stage-2 output (definition + candidates):
170,170,भारतः रंगमंच का जादू,India: All about the Theatre! · Global Voices,3
171,171,ऑफ़लाइन मोड में फ़ोल्डर सदस्यता नहीं ले सकता.,Cannot subscribe folder in offline mode.,Alternatives: <list the other English sentences that are somewhat relevant>
172,172,जब माला मिल जाये तो मुझे आशा है कि तुम उन्हें वापस कर दोगी.,When you find the beads I hope you'll return them.,4) <english sentence> (if available)
173,173,देखें (_V),_View,Alternatives: <list the other English sentences>
174,174,कभी नहीं!,He'll no longer lead us.,1) I am not a troublemaker.
175,175,(ऐ रसूल अहले किताब से कहो कि) आख़िर तुम हमसे इसके सिवा और क्या ऐब लगा सकते हो कि हम ख़ुदा पर और जो (किताब) हमारे पास भेजी गयी है और जो हमसे पहले भेजी गयी ईमान लाए हैं और ये तुममें के अक्सर बदकार हैं,"Say to them: 'People of the Book! Do you hate us for anything else except that we believe in Allah, and in the teaching which has been revealed to us and in the teaching which was revealed before? Indeed most of you are transgressors.'",3) Inquire from the people of the book about their grievances against us.  # MODEL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of the book about their criticism of Muslims. The best match is 3) Inquire from the people of the book about their grievances against us.  # TOOL: The sentence is a request to the Prophet Muhammad to ask the people of
176,176,(ये सुन कर) इबराहीम ने कहा कि इस बस्ती में तो लूत भी है वह फरिश्ते बोले जो लोग इस बस्ती में हैं हम लोग उनसे खूब वाक़िफ़ हैं हम तो उनको और उनके लड़के बालों को यक़ीनी बचा लेंगे मगर उनकी बीबी को वह (अलबता) पीछे रह जाने वालों में होगीं,"He said: Surely in it is Lut. They said: We know well who is in it; we shall certainly deliver him and his followers, except his wife; she shall be of those who remain behind.",3
177,177,इसी तरह कई गाँव वाले मारे गए हैं,That's how many villagers died,<select the most relevant English sentence>
178,178,raviratlami@ aol. in,Your emails,1) A jack-of-all-trades is a master of none.
179,179,निकटस्थ साइट,Nearby Sites,The spot where something happened. (निकटस्थ साइट)
180,180,"जिस दिन वह आएगा, तो उसकी अनुमति के बिना कोई व्यक्ति बात तक न कर सकेगा। फिर (मानवों में) कोई तो उनमें अभागा होगा और कोई भाग्यशाली","On the Day when it arrives, no soul will speak without His permission. Some will be miserable, and some will be happy.",1)
181,181,"इसके लिए धन्‍यवाद, जैक.","Thanks for that, Jack.",1) The journey of life is a long and winding road.
182,182,सारा पाठ चुनें,Select all text,1) Pick the whole lot.
183,183,संकुचित संपर्क सूची,Compact contact list,<select the most relevant English sentence>
184,184,और खुदा तो बेशक बड़ा वाक़िफकार बुर्दवार है यही (ठीक) है और जो शख्स (अपने दुश्मन को) उतना ही सताए जितना ये उसके हाथों से सताया गया था उसके बाद फिर (दोबारा दुशमन की तरफ़ से) उस पर ज्यादती की जाए तो खुदा उस मज़लूम की ज़रूर मदद करेगा,"So will it be; and whoever retaliates with the like of what he has been made to suffer, and is aggressed against [again] thereafter, Allah will surely help him. Indeed Allah is all-excusing, all-forgiving.",Alternatives:
185,185,भगवान ने हमें आजादी दे दी है.,God has given us freedom.,God has granted us independence.
186,186,- तुम देखो हम कितने व्यस्त हैं.,- You see how busy we are.,"Explanation: <optional, but recommended>"
187,187,क्लिपबोर्ड में जमा फाइल जोड़ें,Add the files stored in the clipboard,Candidates: <list the other similar English sentences>
188,188,वर्तमान फ़ाइल एक भिन्न नाम से सहेजें,Save the current file with a different name,1
189,189,%s में नए संदेश के लिये सारांश सूचना ला रहा है,Retrieving quota information for '%s',```
190,190,"""... और अब हम दास नहीं हैं ...""","""...and we are slaves no longer...""",4) <optional fourth sentence>
191,191,चयनित संदेश की तरह सभी संदेश एक जगह अंतःसूत्रित करें,Select all messages in the same thread as the selected message,1) Wisdom is the light that shines through the darkness.
192,192,सब लोग हमें गुजर रहा है.,Everybody's passing us.,<select the most relevant English sentence>
193,193,कुछ नहीं करें,Do Nothing,Stage-1: <definition + candidates>
194,194,वहाँहममेंसेचार हैं लेकिन हम आप से डर रहे हैं,There are four of us but we are frightened of you.,"3) There's a lot of tension between us, but we're too afraid to confront you."
195,195,"और दूसरे कुछ लोग है जिन्होंने अपने गुनाहों का इक़रार किया। उन्होंने मिले-जुले कर्म किए, कुछ अच्छे और कुछ बुरे। आशा है कि अल्लाह की कृपा-स्पष्ट उनपर हो। निस्संदेह अल्लाह अत्यन्त क्षमाशील, दयावान है","And (there are) others who have acknowledged their faults. They mixed a righteous action with another that was bad. It may be that Allah will relent toward them. Lo! Allah is Forgiving, Merciful.","Some people have confessed their sins and done a mix of good and bad deeds, hoping for Allah's mercy."
196,196,दूसरे दिन बाहर की मदद करने के लिए धन्यवाद भी.,"Thanks for helping out the other day, too.",```python
197,197,चयनित छवि भिन्न अनुप्रयोग से खोलें,Open the selected image with a different application,```python
198,198,"लगता है कि आकाश स्वयं अपने ऊपर से फट पड़े। हाल यह है कि फ़रिश्ते अपने रब का गुणगान कर रहे, और उन लोगों के लिए जो धरती में है, क्षमा की प्रार्थना करते रहते है। सुन लो! निश्चय ही अल्लाह ही क्षमाशील, अत्यन्त दयावान है","The heavens are about to be rent apart from above them, while the angels celebrate the praise of their Lord and plead for forgiveness for those [faithful] who are on the earth. Indeed, Allah is the All-forgiving, the All-merciful!","20) The heavens have parted, and the angels are singing hymns to God, praying for mercy for those on earth."
199,199,"न अन्धे के लिए कोई हरज है, न लँगडे के लिए कोई हरज है और न बीमार के लिए कोई हरज है। जो भी अल्लाह और उसके रसूल की आज्ञा का पालन करेगा, उसे वह ऐसे बाग़ों में दाख़िल करके, जिनके नीचे नहरे बह रही होगी, किन्तु जो मुँह फेरेगा उसे वह दुखद यातना देगा","There is no fault in the blind, or the lame, or the sick. He who obeys Allah and His Messenger He shall admit him to Gardens underneath which rivers flow; but he who turns away shall be punished with a painful punishment.","There is no hardship for the blind, the lame, or the sick; but whoever obeys Allah and His Messenger will be admitted to gardens with rivers flowing beneath, while whoever turns away will be punished with a painful torment."
200,200,क्यों तुम मेरे साथ नहीं आया था.,Why didn't you come with me.,Explanation: <briefly explain why it's the best match>
201,201,"हाँ, 7,000 लोग.","Yeah, 7,000 people.",Thousands of people are affected.
202,202,राजा मैं.,King me. -Chess.,1)
203,203,खोलें (_O),_Open,To unveil
204,204,"वैसे भी, कला पर ले जाया गया, केरूपमेंयहचाहिए ,यहकरनेके लिएहै.","Anyway, art moved on, as it must, it has to.","2) It is what it is, and that's what makes it art."
205,205,आप पहले अनुभव है?,Do you have prior experience?,<select the most relevant English sentence>
206,206,गबन भेजें.,Send the drone.,1) To be put behind bars.
207,207,"आप अकेले रहना चाहते हैं, हम समझते हैं.","If you want to be alone, we understand.",1) Everything will work out in the end.
208,208,"ऐ मेरे बन्दों, जो ईमान लाए हो! निस्संदेह मेरी धरती विशाल है। अतः तुम मेरी ही बन्दगी करो",O My bondmen who believe! Indeed My earth is spacious – therefore worship Me alone.,Stage-1 output: <definition + candidates>
209,209,इस यथारूप प्रविष्टि की सभी सूचनाएँ मिट दी जाएँगी और फिर सहेजी नहीं जा सकेगी.,All information in this memo will be deleted and can not be restored.,"Note: If you can't find a suitable English sentence, you can provide a new sentence or say ""No suitable sentence found""."
210,210,बाद में ... दोबारा... मैं तुम्हारे लिए तोड़ दुंगा.,Later I will pluck for you twice.,1) I'll give you another chance.
211,211,"हे रोमियो, रोमियो, किस कला तू रोमियो?","O Romeo, Romeo, wherefore art thou Romeo?",4) What's your hidden talent? 4) What's your hidden talent?
212,212,(ऐ रसूल) क्या तुम्हारे पास मूसा का किस्सा भी पहुँचा है,Hath there come Unto thee the story of Musa!,1) Have you heard the story of the prophet?
213,213,आप फिटिंग रसोई बारे में एक भाषण बना रहे हैं?,YOU'RE MAKING A SPEECH ABOUT FITTING KITCHENS?,I am preparing a speech about the kitchen bar.
214,214,ऐ ईमानदारों तुममें से जो कोई अपने दीन से फिर जाएगा तो (कुछ परवाह नहीं फिर जाए) अनक़रीब ही ख़ुदा ऐसे लोगों को ज़ाहिर कर देगा जिन्हें ख़ुदा दोस्त रखता होगा और वह उसको दोस्त रखते होंगे ईमानदारों के साथ नर्म और मुन्किर (और) काफ़िरों के साथ सख्त ख़ुदा की राह में जेहाद करेंगे और किसी मलामत करने वाले की मलामत की कुछ परवाह न करेंगे ये ख़ुदा का फ़ज़ल (व करम) है वह जिसे चाहता हे देता है और ख़ुदा तो बड़ी गुन्जाइश वाला वाक़िफ़कार है,"Believers! If any of you should ever turn away from your faith, remember that Allah will raise up a people whom He loves, and who love Him; a people humble towards the believers, and firm towards the unbelievers; who will strive hard in the way of Allah and will not fear the reproach of the reproacher. This is the favour of Allah which He grants to whom He wills. Allah is vast in resources, All-Knowing.",You don't have to spell it out for people to know how bad they are.
215,215,"फिर उनका कोई फ़िला (उपद्रव) शेष न रहेगा। सिवाय इसके कि वे कहेंगे, ""अपने रब अल्लाह की सौगन्ध! हम बहुदेववादी न थे।""","Then they will have no excuse but to say, ""By God our Lord, we have never been polytheists.""",2) Whatever has not happened has also happened.
216,216,"सिर्फ एक ही स्टॉप पार हुआ है, शायद कोई आ जाए.",There was just a stop. maybe someone's coming.,1. <sentence 1>
217,217,"अल्लाह ने तुम्हें मिट्टी से पैदा किया, फिर वीर्य से, फिर तुम्हें जोड़े-जोड़े बनाया। उसके ज्ञान के बिना न कोई स्त्री गर्भवती होती है और न जन्म देती है। और जो कोई आयु को प्राप्ति करनेवाला आयु को प्राप्त करता है और जो कुछ उसकी आयु में कमी होती है। अनिवार्यतः यह सब एक किताब में लिखा होता है। निश्चय ही यह सब अल्लाह के लिए अत्यन्त सरल है","Allah created you from dust, then from a drop of sperm, then He made you into pairs. No female conceives, nor delivers (a child) except with His knowledge. None is given a long life nor is any diminished in his life but it is written in a Book. Surely that is quite easy for Allah.",Second-best: <select the second most relevant English sentence>
218,218,"तीन , दो, एक जाने के लिए,!",SEAN: Yeah.,2) A voiceless rooster.
219,219,क्वार्टरबैकवहगेंदकेसाथजारहा है जहांआप बताने वाला,Quarterback's gonna tell you where he's going with the ball.,2) The quarterback is the field general who dictates the team's play.
220,220,किन्तु उन्होंने उसे झुठला दिया। फिर छायावाले दिन की यातना ने आ लिया। निश्चय ही वह एक बड़े दिन की यातना थी,"But they denied him, and We seized them with the torment of the Day of Shadowing (when the cloud had rained down fire). It was indeed the torment of a terrible day!","1) What's done is done, and what's going to happen, will happen."
221,221,निकाला नहीं गया,Extraction not performed,Nothing occurred
222,222,(लोगों) मोहम्मद तुम्हारे मर्दों में से (हक़ीक़तन) किसी के बाप नहीं हैं (फिर जैद की बीवी क्यों हराम होने लगी) बल्कि अल्लाह के रसूल और नबियों की मोहर (यानी ख़त्म करने वाले) हैं और खुदा तो हर चीज़ से खूब वाक़िफ है,"Muhammad is not the father of [any] one of your men, but [he is] the Messenger of Allah and last of the prophets. And ever is Allah, of all things, Knowing.","3) The people are not the initiators of the divine message, but rather the seal of the prophets and messengers of God."
223,223,%s नियमित फाइल नहीं है,"The value ""%s"" is not part of the enum ""%s""",The file is not in the correct sequence.
224,224,.. हम मौसमी मौसम के ऊपर वास्तव में अच्छा कुछ सामना कर रहे हैं के रूप में,As we are experiencing some really nice above seasonal weather.,3) Is this a good plan in your opinion?
225,225,हम बल्लेबाजी के पिंजरे में मिल जाना चाहिए.,We should go get in a batting cage.,<select the most relevant English sentence>
226,226,इस वेगास है.,This is Vegas.,2) This is the epicenter of fun.
227,227,तुम ध्यान रखना.,You're the one gonna need to take care.,Keep an eye out.
228,228,यदि तुमने कुछ सेल्समैन के लिए गिग परफ़ॉर्म किया है...,"If you played a gig for striking double-glazing salesmen,",3) If you've ever worked as an independent contractor.
229,229,"और समूद की ओर उनके भाई सालेह को भेजा। उसने कहा, ""ऐ मेरी क़ौम के लोगो! अल्लाह की बन्दगी करो। उसके अतिरिक्त तुम्हारा कोई पूज्य नहीं। तुम्हारे पास तुम्हारे रब की ओर से एक स्पष्ट प्रमाण आ चुका है। यह अल्लाह की ऊँटनी तुम्हारे लिए एक निशानी है। अतः इसे छोड़ दो कि अल्लाह की धरती में खाए। और तकलीफ़ पहुँचाने के लिए इसे हाथ न लगाना, अन्यथा तुम्हें एक दुखद यातना आ लेगी।-","And to (the tribe of) Thamud (We sent) their brother Salih. He said: O my people! Serve Allah. Ye have no other Allah save Him. A wonder from your Lord hath come unto you. Lo! this is the camel of Allah, a token unto you; so let her feed in Allah's earth, and touch her not with hurt lest painful torment seize you.",1
230,230,छवि (I) Image/ Selection Menu caption - make sure that translation has the same accel as the & Image translation,& Image,<English sentence> OR
231,231,अगला पिछला संदेश,Next/Previous Message,3
232,232,फ़ोल्डर विलोपित नहीं कर सकता है: %s:कोई ऐसा फ़ोल्डर नहीं,Cannot delete folder: %s: No such folder,1)
233,233,उसने अपने माथे से पसीना पोंछा।,He wiped the sweat from his forehead.,1
234,234,उसकी नेअमत का शुक्र अदा किया करो तुम पर उसने मुरदार और खून और सूअर का गोश्त और वह जानवर जिस पर (ज़बाह के वक्त) ख़ुदा के सिवा (किसी) और का नाम लिया जाए हराम किया है फिर जो शख़्श (मारे भूक के) मजबूर हो ख़ुदा से सरतापी (नाफरमानी) करने वाला हो और न (हद ज़रुरत से) बढ़ने वाला हो और (हराम खाए) तो बेशक ख़ुदा बख्शने वाला मेहरबान है,"He has forbidden you carrion, and blood, and the flesh of swine, and anything consecrated to other than God. But if anyone is compelled by necessity, without being deliberate or malicious, then God is Forgiving and Merciful.","1) Be thankful to Allah for His blessings, for He has forbidden you from eating the flesh of dead animals, blood, and swine."
235,235,रबातusa. kgm,Rabak,1) A thief who is caught by the police.
236,236,ऑनलाइन कार्य करें (_W),_Work Online,1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker. 1) A remote worker.
237,237,हैइसआदमीकोस्वच्छ,Is this guy clean?,Definition: <provide the definition of the Hindi sentence>
238,238,"मैंने दर्ज किया कमांड कुंजी , अपने अधिकार पलट है इस जहाज को अपने नियंत्रण में अब है.","The command key I have entered is revoking your authority, this ship is now under my control.",1
239,239,मैं उन्हें कुछ बताना होगा.,I gotta tell 'em something.,Candidates: <list of similar English sentences>
240,240,अपरिचित डेस्कटॉप फ़ाइल संस्करण '%s',Unrecognized desktop file Version '%s',4) An unknown desktop file version '%s' is found on the desktop.
241,241,- 19 साल ...,- 19 years...,1) A 20-year-old is not a kid.
242,242,मैं सिर्फ वेगास में रह सकता है.,I might just stay in Vegas.,Note: The above output is a sample and may not be a real output for the given Hindi sentence.
243,243,उन्होंने मुझे बताया था कि नाजियों के साथ शामिल मत होना.,They told me not to get involved with the Nazis.,You shouldn't be friends with the enemy.
