src,true_meaning,literal_translation,predicted
罪该万死,Hideous crime deserving the harshest punishment,Sin deserves death,"罪该万死, literally translated as ""guan jia wan si,"" means ""guilty of a crime deserving of death."" It is used to express that someone has committed a very serious crime and deserves to be punished severely, possibly even executed."
罪责难逃,Cannot get away with it,Guilt is inevitable,The person cannot escape responsibility for their actions.
置之脑后,Put out of mind,Leave it behind,I'll just put it aside from the brain and forget about it.
置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,Stand outside of things
美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,美中不足
群龙无首,A group without a leader,Dragons without a leader,"The idiom ""群龙无首"" is an idiomatic expression that describes a situation where there is no clear or authoritative leader among a group of people or entities, leading to confusion, chaos, or lack of direction."
群起而攻之,Rally together to attack,Group to attack,"The idiom ""群起而攻之"" is translated as ""All together they attack it."
习惯成自然,Habit (or custom) is a second nature,Habit is second nature,A habit becomes natural.
翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,翻山越岭 (fān shān yuè lǐng) means to travel or go through a lot of effort or trouble to reach a destination. It is often used to describe someone who has gone through a lot of challenges or obstacles to achieve their goal.
老马识途,(of experienced people) know the ropes,The old horse knows the way,Old horses know the way.
老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","An old horse with a long life, its ambition is to travel a thousand miles."
耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Rumors or hearsay.
耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,耳闻不如目见，目见不如足践
聊胜于无,Half a loaf is better than no bread,Better than nothing,聊胜于无
聊以自慰,Just to console oneself,Chat to masturbate,Chat to alleviate one's own worries.
聊以卒岁,Just to tide over the year,Talk about death,"To get by for the time being"" or ""To make do with what you have."
聚沙成塔,Many a little makes a mickle,Gather sand into a tower,Collecting sand to build a tower
闻风而起,Go into action without delay,Up in the wind,"The idiom ""闻风而起"" means ""to start or spread quickly due to rumors or news."" It implies that something happens or becomes popular without any direct cause or reason, but rather because of the spread of information or word of mouth."
闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,It's better to meet someone in person than to hear about them from others.
闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,To hear of one's mistakes and be happy.
闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,"The idiom ""闻一知十"" is used to describe the ability to understand or learn more from a single piece of information or example."
聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,The idiom 聪明反被聪明误 means that being too clever can lead to one's downfall or mistakes. The idiomatic sense is that one should not rely too much on their intelligence and should be cautious and humble.
聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","Being smart for a long time, but being foolish for a short time."
声东击西,Make a feint,Sound east and west,"I'll sound like I'm going to attack the East, but I'll really be attacking the West."
耸入云霄,Rise above the clouds,Soaring into the sky,The literal translation does not convey the idiomatic meaning of the idiom.
听其自然,Leave (things) to chance,Let it be,Listen to it naturally
听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Don't judge a book by its cover; listen to his words and observe his actions.
听之任之,Let one have one's own way,Leave it alone,"听之任之 means to accept something without resistance or interference, allowing it to happen as it will."
肺腑之言,Words from the bottom of one's heart,Words from the Heart,"肺腑之言 means ""words from the heart"" or ""heartfelt words."" It refers to a statement or advice that comes from deep within one's thoughts and feelings, often expressing genuine emotions or advice that is heartfelt and sincere."
背道而驰,Run counter to,Run in the opposite direction,背道而驰
背城借一,Put up a desperate struggle,Borrow one from behind the city,To fight to the death.
胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,I've been having the craziest ideas lately.
胸中有数,Have a good idea of how things stand,Number in chest,"I have a good understanding of the situation, so I know what to do next."
胸中无数,Have no idea of how things stand,Countless in the chest,He has a lot of knowledge in his chest.
能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,"A native speaker would say something like ""She's got the ability to go up and down the ladder of success."
能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,Can write and can fight.
脚踏两只船,Have a foot in either camp,Pedal two boats,"The idiom ""脚踏两只船"" means to have two different relationships or commitments at the same time, often implying a lack of commitment or loyalty to either relationship. It can also suggest a person who is indecisive or unable to make a clear choice."
脚踏实地,Earnest and down-to-earth,Down to earth,Footsteps on the ground
脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,"The idiom ""脑满肠肥"" refers to someone who is extremely fat and obese, often implying that they have a lot of wealth and are in a comfortable position in life. It is used to describe someone who is excessively wealthy or has a lot of resources at their disposal."
腹背受敌,Be attacked from all sides,Enemy on the back,"腹背受敌 means to be attacked from both sides. It is used to describe a situation where someone or something is faced with multiple threats or challenges at the same time, making it difficult to defend against all of them."
膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,"The idiom 膏粱子弟 describes the spoiled and indulged children of wealthy and privileged families, who lack social responsibility and empathy."
胆战心惊,Strike terror into the heart of,Tremble with fear,"The natural English idiom translation for ""胆战心惊"" is ""fearful of one's own heart."
临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,"When thirsty, dig a well."
临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,"At the last minute, sharpening a gun, even if it's not sharp, it will still be bright."
临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,"A natural English idiomatic translation: ""Stay calm under pressure."
临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net","Looking at the deep water and envying the fish, one should not just look but also go back and set up a net."
自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,"自讨苦吃 means ""to make oneself suffer"" or ""to suffer oneself."" It implies that someone is causing their own problems or difficulties."
自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Self-digging one's own grave
自取其咎,Have only oneself to blame,Blame it on yourself,Self-inflicted blame or punishment.
自行其是,Go one's own way,On its own,"I'll do it my way, no matter what you say."
自寻烦恼,Bring vexation on oneself,Asking for trouble,"Self-inflicted worries or troubles. It refers to someone who creates their own problems or troubles, often through their own actions or decisions."
自食其果,Face the consequences of one's action,Eat your own fruit,"The person will suffer the consequences of their actions or decisions, as they have brought about their own misfortune or success."
自食其言,Break one's own promise,Eat your own words,"The idiom ""自食其言"" can be translated to ""to break one's own promise"" or ""to keep one's own word"" in English."
自作聪明,Think oneself clever,Make yourself smart,Self-made intelligence
自言自语,Keep on chattering though to one is listening,Talking to oneself,Self-talk.
自我吹嘘,Boast smugly,Brag about oneself,I'm just bragging about myself.
至死不变,Constant till death,Unchanging till death,"The idiom 至死不变 means ""to remain steadfast to the end"" or ""to persevere to the end."" It refers to someone who maintains their beliefs, principles, or actions without wavering, even when faced with challenges or difficulties."
与虎谋皮,Ask a tiger for its hide,Scheming with tigers,Negotiating with a tiger for its skin.
与日俱增,Be steadily on the increase,Increasing day by day,The number of students in the school is increasing day by day.
与人为善,Do good for people,Be kind to people,Be kind to others
兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,"The phrase 兴师问罪 (xīng shī wèn zuì) can be translated to ""to mobilize troops to seek punishment"" or ""to launch an investigation to seek punishment"" in English."
举不胜举,Too numerous to mention,Too many to mention,The list of benefits is too long to mention.
举国上下,The whole nation,The whole country,"The entire country, everyone involved."
举一反三,Infer other things from one fact,Learn by analogy,"Learning to play the piano, I could apply the same techniques to other musical instruments."
旧地重游,Revisit a once familiar place,Revisiting old places,Visit the old place again
旧恨新仇,New hatred piled on old,Old hatred new hatred,Old grudges and new resentments
舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,Exhausted from talking or arguing; extremely tired.
舞文弄墨,Indulge in fancy writing,Dance with ink,Dancing with words and playing with ink
良药苦口,Good medicine tastes bitter,Good medicine is bitter,Faithful translation: Good medicine tastes bitter
良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line","A good medicine tastes bitter but is beneficial for health, and good advice sounds harsh but is beneficial for one's actions."
艰难曲折,Arduous and tortuous,Difficult twists and turns,Hard and winding
色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,"The idiom 色厉内荏 (sè lì nèi rěn) means ""showing great external strength but lacking inner strength."" In other words, it describes someone who appears very strong or confident on the surface but is actually weak or lacking in substance. This term is often used to describe individuals who may appear tough or intimidating but are actually not very capable or reliable. The literal translation is ""colorful and fierce on the outside, timid and weak on the inside."
芒刺在背,Feel nervous and uneasy,Thorn on the back,Having a thorn in one's back
花天酒地,Indulge in gay life and debauchery,Spend the day,"Living it up"" or ""Having a good time"
若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","If you want others not to know, you should not do it yourself."
若有所失,Feel lost,If something is lost,"The literal translation of ""若有所失"" is ""If there is something lost,"" which does not convey the idiomatic meaning of the phrase. The phrase is more commonly translated as ""to feel a sense of loss or emptiness."
若无其事,Calmly,If nothing happened,As if nothing had happened.
苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore","The sea of suffering has no end, but turning back is the shore."
英雄所见略同,Great minds think alike,Heroes see the same,Hero's Viewpoint is Similar
英雄无用武之地,No scope for one's energies,Heroes are useless,"英雄无用武之地 means ""A hero has no place to show his skills"
茁壮成长,Grow up healthy and strong,Growing up healthily,"茁壮成长 means ""to grow strong and healthy"" in English."
苟延残喘,Eke out a meagre life,On one's last legs,To prolong one's life by making minimal efforts or compromises.
茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,He's a savage who eats raw meat and drinks blood.
草木皆兵,Be afraid of one's own shadow,All grass and trees,"The idiom ""草木皆兵"" (cǎomù jiē bīng) is often used to describe a situation where people are so nervous or scared that they mistake everything around them for threats or enemies."
萍水相逢,"Casual, temporary meeting",Meet by chance,"Meeting someone unexpectedly or coincidentally, as if by chance."
荆棘载途,A path beset with difficulties,Thorns on the road,"A natural English translation would be: ""It's a tough road ahead."
万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high",Education is the only way to elevate oneself in society.
万籁俱寂,All sounds are hushed (or still),Everything is silent,"The idiom ""万籁俱寂"" can be translated to ""All sounds are silent"" in English."
万里长征,A long march of ten thousand li,The Long March,A thousand-mile-long march.
万事大吉,Everything goes off without a hitch,All is well,All things are good.
万事亨通,Everything goes well,Everything is prosperous,"The result is a natural English idiomatic translation of the Chinese idiom ""万事亨通,"" which conveys the idea of success and prosperity in all aspects of life."
万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,"The idiom ""万事俱备，只欠东风"" can be translated as ""All conditions are ready, only lacking the east wind."" This phrase is often used to describe a situation where everything seems to be in place, but there is still a crucial element that is missing, which is often referred to as the ""east wind"" or ""force"" that is needed to push things forward."
万寿无疆,(wish somebody) a long life,Longevity without borders,May you live a long and happy life.
万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,Ten thousand rivers and mountains are nothing to be afraid of.
落花有意，流水无情,Unrequited love,"Falling flowers are intentional, flowing water is ruthless","The idiom 落花有意，流水无情 can be translated as ""Flowers fall with intention, while the river flows without emotion."" This translation captures the idiom's meaning and conveys the idea that there is no connection or relationship between the two parties involved."
落井下石,Strike (or hit) a person when he is down,Fall into the hole,落井下石 means to take advantage of someone's misfortune or to act in a way that is unkind or cruel when they are already in a difficult situation.
叶落归根,Falling leaves settle on their roots,Leaves fall back to their roots,"The literal English translation of ""叶落归根"" is ""Falling leaves return to their roots."
叶公好龙,Professed love of what one really fears,Ye Gong Hao Long,叶公好龙 (Yè Gōng Hào Lóng) is an idiom that means someone who talks a lot about something but doesn't actually practice it. It is derived from the story of a man named Jie Zitui who pretended to be a good person but was actually selfish and unkind. The idiom is often used to describe someone who talks about doing something but never actually puts it into practice.
萧规曹随,Follow established rules,Xiao Gui Cao Sui,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
藏头露尾,Speak evasively (or equivocally),Hide one's head and show one's tail,藏头露尾 (zàng tóu lòu wěi)
藏龙卧虎,Hidden dragons and crouching tigers,Hidden Dragon Crouching Tiger,A place where dragons and tigers are hidden
药石之言,Unpleasant but needed advice,Words of medicine stone,"Words of medicine"" or ""Words of advice"
虎背熊腰,Stalwart men,Tiger's back and bear's waist,"A man with a powerful physique, with a strong and muscular back like a tiger and a broad and muscular chest like a bear."
虎口余生,A narrow escape from death,The rest of the life,To survive a dangerous situation.
虚己以听,Listen patiently,Humility to listen,Keep oneself open-minded to listen.
蚍蜉撼树,Ridiculously overrating one's own strength,Mayfly shake the tree,Ants attempting to shake a tree.
蛟龙得水,A hero gets an opportunity for showing his prowess,Jiaolong gets water,A dragon (蛟龙) finds water (得水) and swims freely (得水).
蜀犬吠日,An ignorant person makes a fuss about something which he alone finds strange,Shu dog bark day,The idiom 蜀犬吠日 (Sichuan dog barks at the sun) is often used to describe someone who is complaining about something that is already known to be impossible or unattainable. It's a way of saying that someone is being overly critical or complaining about something that is not really a problem or issue.
虾兵蟹将,Ineffective troops,Shrimp soldier and crab general,A small army of shrimp and crabs.
蚂蚁啃骨头,Plod away at a big job bit by bit,Ant chews on bone,"The idiom 蚂蚁啃骨头 (mǎ yǐ kěn gǔ tóu) means ""a small creature trying to eat a large object."" In this context, it is used to describe someone who is trying to accomplish something that is impossible or very difficult, often with little chance of success. The idiom suggests that the effort is futile and unlikely to bear fruit."
螳螂捕蝉，黄雀在后,"The mantis stalks the cicada, unaware of the oriole behind","The mantis catches the cicada, the orioleis behind","The mantis catches the cicada, unaware of the oriole behind."
蝇营狗苟,Shamelessly seek personal gain,Fly camp dog gou,"(Eagle's nest, dog's den)"
蠢蠢欲动,Ready (about) to make trouble,Just around the corner,"The idiom 蠢蠢欲动 (chǔn chǔn yù dòng) can be translated as ""to be restless or eager to act."" It is often used to describe someone who is agitated or eager to take action, but is not yet ready to do so. The phrase is derived from the image of ants that are about to move, indicating a sense of anticipation and readiness to act."
蚕食鲸吞,Seize another country's territory by piecemeal encroachment or wholesale annexation,Swallow like a whale,"The idiom 蚕食鲸吞 (cán shí jīng tūn) can be translated to ""gradual takeover"" or ""slowly encroaching on"" in English."
血气方刚,In the prime of youth,Bloody Fang Gang,A young and energetic person who is full of passion and enthusiasm.
众目睽睽,In the public eye,In full view,Under everyone's eyes
众口难调,It is difficult to please everyone,Difficult to reach,It's hard to please everyone's taste buds.
众口铄金,Public opinion will fuse metals,All mouths of gold,The crowd's words melt metal.
众擎易举,Many hands make light work,Easy to do,Many hands make light work.
众说纷纭，莫衷一是,"As opinions vary, no unanimous conclusion can be drawn","Different opinions, no consensus","The idiom ""众说纷纭，莫衷一是"" can be translated as ""Everyone has their own opinion, and no one can reach a consensus."
众人拾柴火焰高,Great things may be done by mass effort,The more the merrier,"The idiom ""众人拾柴火焰高"" is a Chinese proverb that means that when many people contribute their efforts, the result is greater than what any one person could achieve alone. It emphasizes the power of collective effort and cooperation."
行百里者半九十,One must sustain one's effort when a task is nearing completion,Barry is only half of 90,"The journey is not over yet, and there is still a long way to go."
行同狗彘,Make a beast of oneself,Go with the dog,"His behavior is like that of a pig and a dog, showing no compassion for others."
行成于思,Success depends on forethought,Act by thinking,"Success comes from thoughtfulness, failure comes from following."
行若无事,Behave as if nothing had happened,Act like nothing,The person is walking as if nothing unusual or important has happened.
行远自迩,Step by step,Travel far away,"The idiom ""行远自迩"" translates to ""To achieve great things, one must start with small steps"" in English."
冲锋陷阵,Charge forward,Charge into battle,"The literal translation of ""冲锋陷阵"" is ""Charge into the Battle."" However, the idiomatic meaning is to lead the charge and fight bravely in the front lines."
衣架饭囊,Useless lazy persons,Hanger rice bag,A person who lives off others' wealth without contributing anything in return.
表里如一,Sincere,Same on the outside,表里如一
袖手旁观,Stand by and do nothing,Stand idly by,袖手旁观 (xiù shǒu páng guān)
被褐怀玉,Not show off one's talent,By brown jade,"The idiom ""被褐怀玉"" is used to describe someone who appears humble and modest, despite having valuable qualities or talents."
装疯卖傻,Pretend ignorance,Pretending to be crazy,"The literal translation is not a natural English phrase, but it does convey the meaning of the idiom. A more natural English translation would be ""pretend to be crazy or foolish."
装聋作哑,Pretend to be ignorant of something,Pretend to be deaf,"装聋作哑 (zhuāng lóng zuò yǎ) means to pretend to be deaf and mute, or to pretend to be ignorant or unaware of something. It is often used to describe someone who is deliberately avoiding or ignoring a particular issue or situation."
覆巢之下无完卵,All involved,No eggs under the nest,"The idiom 覆巢之下无完卵 (fù cháo zhī xià wú wán luǎn) means that when a major change or catastrophe occurs, everything related to it will also be affected."
见风转舵,See how the wind blows,See the wind,"The idiom ""见风转舵"" can be translated into English as ""to change one's mind according to the wind"" or ""to follow the wind"". The idiom means to change one's opinion or course of action based on external factors or circumstances."
见缝插针,Make use of every bit of time or space,See the seam,"I'll see the gaps and insert a needle, making the most of every opportunity."
见利忘义,Forget all moral principles at the sight of profits,Forget about profit,He saw the profit and forgot the righteousness of his actions.
见猎心喜,Thrill to see one's favorite sport and itch to have a go,See the heart of the hunter,To see the game and the heart is happy
见机行事,Do as one sees fit,Act by chance,Act based on the situation.
见异思迁,Desire to change one's work the moment one sees something different,See different thoughts,"The idiom 见异思迁 (jiàn yì sī qiān) means ""to change one's mind or preferences easily."" It implies that someone has a tendency to switch from one idea, opinion, or choice to another quickly and frequently, often due to external influences or personal whims."
视同路人,Regard as a stranger,Treat as a passerby,"The idiom ""视同路人"" can be translated to ""treat as if they were strangers"" in English."
视同儿戏,Treat (a serious matter) as a trifle,Treat it like a child's play,Treat it as if it were a game.
视如寇仇,Regard (or look upon) somebody as one's enemy,Regarded as a hatred,Treat as an enemy.
视死如归,Look death calmly in the face,Look at death,"I'll never give up, I'll go down fighting, I'll die with my head held high."
视而不见，听而不闻,"Look at but not pay attention to, listen to but hear nothing","Turn a blind eye, hear without hearing","I can't help but feel like he's just ignoring me, he's completely blind to my feelings and deaf to my words."
视为知己,Regard as a good friend,Regarded as a confidant,To regard someone as a close friend or confidant.
视为畏途,Keep away from something,Regarded as a dreadful way,I see this project as a treacherous path.
解放思想,Free oneself from old ideas,Emancipate the mind,liberate one's thoughts and seek truth from facts.
解囊相助,Help somebody generously with money,Unpacking to help,解囊相助 (Give out of one's pocket to help)
解铃系铃,Whoever started the trouble should end it,Unwind the bell,Unraveling the knot by tying it.
解甲归田,Retire from service,Disarming and returning to the field,Release the armor and return to the fields.
触类旁通,Reason (or comprehend) by analogy,Comprehend by analogy,"The idiom ""触类旁通"" can be translated to English as ""Learning by example"" or ""Applying what you know to new situations."
言必信，行必果,Always be true in word and resolute in deed,Promises must be kept and action must be resolute,Speak truthfully and act accordingly.
言必有中,Whenever one says something one hits the nail on the head,Words must be right,"The literal English translation of 言必有中 is ""Say what is on point."" However, a natural English idiomatic translation would be ""Hit the nail on the head."
言归正传,Get (or come) to business,Closer to home,Let's get back on track.
言行不一,One's actions are not in keeping with one's promises,Inconsistent words and deeds,"The person's words and actions do not align, or they are not consistent in what they say and what they do."
言行一致,Practise what one preaches,Consistent with words and deeds,"The idiom 言行一致 (yán xíng yī zhì) means that one's words and actions should be consistent with each other. It emphasizes the importance of being truthful and reliable in both speech and actions, ensuring that what one says is in line with what one does."
言之无物,(of speech or writing) be devoid of substance,Nothing to say,He was just talking nonsense.
言出法随,Enforce the regulations to the letter,Follow the law,"Once a decision is made, it will be carried out according to the established rules or laws."
言传身教,Teach by personal example as well as verbal instruction,Teaching by precept and example,"The idiom ""言传身教"" means ""teaching by example"" or ""teaching through one's own actions."
言犹在耳,The words are still ringing (or reverberating) in one's ears,The words are still in my ears,The words are still ringing in my ears.
言为心声,One's words reflect one's thinking,Speak for the heart,Speech is the expression of the heart.
记忆犹新,Remain fresh in one's memory (or mind),Fresh in memory,Remember it fresh
设身处地,Put oneself in somebody else's position,Put yourself in,Put yourself in their shoes.
评头品足,Find fault with,Comment on the head and the foot,"The idiom ""评头品足"" (píng tóu pǐn zú) means to scrutinize and evaluate someone or something in detail, often with a critical or judgmental attitude. It implies a thorough examination or assessment, which may include both positive and negative aspects. This idiom is typically used in a negative context, suggesting a lack of objectivity or fairness in the evaluation process."
话不投机半句多,"When the conversation gets disagreeable, to say one word more is a waste of breath",Don't talk more than half a sentence,"The conversation is not going well, and we have to cut it short."
认贼作父,Treat a thief as one's father,Recognize a thief as a father,Recognize the thief as a father
誓不甘休,Swear not to stop (or rest),Unwilling to rest,I will not give up my determination.
誓死不二,Swear to be loyal forever,Swear to death,"The idiom 誓死不二 (shì sǐ bù èr) means ""to die for one's principles"" or ""to be unwavering in one's beliefs."" It conveys the idea of someone who is so committed to their beliefs or principles that they are willing to sacrifice their life if necessary."
诱敌深入,Lure the enemy troops in deep,Lure the enemy deep,"The idiom ""诱敌深入"" means to lure the enemy into a trap or to draw the enemy into a dangerous situation. It is often used in military contexts to describe a strategy where an enemy is lured into a position where they are vulnerable to attack."
说到做到,Live up to one's word,Do as promised,To keep one's word and follow through on one's promises.
说曹操，曹操就到,Talk of the devil and he will appear,"Say Cao Cao, Cao Cao will come","Say ""Cao Cao"", and Cao Cao will come."
谈虎色变,Turn pate at the mere mention of something terrible,Talk about a tiger's discoloration,"When the topic of tigers is brought up, one's face turns pale."
请君入瓮,Kindly step into the vat - try what you have devised against others,Please enter the urn,Please enter the guest into the pit
论功行赏,Award people according to their contributions,On meritorious deeds,"Reward based on merit"" or ""Reward according to achievements."
讳莫如深,Not utter a single word about something,Keep a secret,Keep it terse and faithful to each component.
诸如此类,Things like that (or this),And so on,"Similar to this"" or ""Like this"
谑而不虐,Tease without embarrassing,Sarcastic but not cruel,Mirth without cruelty
识时务者为俊杰,A brave man knows how to bow to circumstances,The person who knows the times is Junjie,The one who recognizes the times is a wise man.
豁然贯通,Suddenly see the whole thing in a clear sight,All of a sudden,Suddenly enlightened and fully comprehended.
豁然开朗,Suddenly cleared up,Suddenly see the light,豁然开朗
豹死留皮,A leopard's skin survives its body,Leopard dead skin,The skin of a leopard remains.
豺狼当道,Evil person in power,Jackal in power,Cats and wolves are in charge.
猫哭耗子,Shed crocodile tears,Cat crying mouse,"A cat crying over a mouse, pretending to be compassionate."
负重致远,(of a person) be able to shoulder important tasks,Carrying weight goes far,Carry a heavy load and reach far.
贫无立锥之地,Utterly destitute,A land of poverty,"The idiom ""贫无立锥之地"" means to be extremely poor and have no room to move or live comfortably."
贪小失大,Covet a little and lose a lot,Greedy for the small,Desire small things and lose big things.
贪生怕死,Clinging to life instead of braving death,Greedy for life,(tān shēng xià sǐ)
费尽心机,Painstakingly,Go to great lengths,"The natural English idiomatic translation for 费尽心机 is ""to use one's utmost effort."
贼喊捉贼,The devil rebuking a sin,Thief shouting catch thief,"The idiom 贼喊捉贼 (zéi kǎn zhuō zéi) is used to describe someone who falsely accuses another person of wrongdoing, often in order to deflect attention from their own actions."
贼去关门,Lock the door after the thief has gone,Thief to close the door,"The idiom ""贼去关门"" can be translated to English as ""to close the door when the thief has gone."
宾至如归,A home from home,Feel at home,The guest arrives as if returning home
赏罚分明,Be strict and fair in meting out rewards and punishments,Clear rewards and punishments,"Clear rewards and punishments"" or ""Just and fair rewards and punishments."
赏心悦目,Find the scenery pleasing both to the eye and the mind,Pleasing to the eye,Pleasing to the eye
赔了夫人又折兵,Throw the helve after the hatchet,Lost my wife and lost my army,"The idiom 赔了夫人又折兵 can be translated to English as ""to lose both the wife and the soldiers."
卖剑买牛,Beat swords into ploughshares,Sell swords and buy cattle,"The idiom ""卖剑买牛"" means to make a significant change in one's lifestyle or values by giving up something valuable and acquiring something that is less important. It can also refer to a person who has made a drastic change in their life, such as giving up a high-paying job to pursue a more fulfilling career or lifestyle."
质疑问难,Raise doubts and difficult questions for discussion,Difficult to question,"The idiom 质疑问难 (zhì wèn yú nán) means to ask questions and challenge ideas or statements. It implies that someone is questioning or scrutinizing something critically, seeking clarification or seeking to understand something better. The idiomatic sense is to engage in critical thinking and inquiry."
走马观花,Take a brief look at,Watching flowers on a horseback,A quick glance or superficial observation.
赴汤蹈火,Go through hell,Go through fire and water,赴汤蹈火
起死回生,Snatch a patient from the jaws of death,Come back to life,"Reviving the dead or resurrecting the dead, often through medical treatment or other means."
越俎代庖,Take another's job into one's own hands,Over and over again,"越俎代庖 (yuè zǔ dài páo) is a Chinese idiom that means taking on responsibilities or making decisions without proper authority or expertise. It is derived from the story of Cao Cao, a famous Chinese general and politician, who once took over the duties of a high-ranking official without authorization, leading to a disastrous outcome. The idiom is often used to describe someone who tries to handle a task or situation that is beyond their competence or authority."
跳梁小丑,Contemptible rebel,Jumping beam clown,"The result of the translation is ""Jumping Liang Small Clown."" This phrase is a natural English translation of the Chinese idiom 跳梁小丑, which conveys the same meaning of a small, annoying, and disruptive person who pretends to be more important or powerful than they really are."
蹈常袭故,Follow mere routine,Repeat the same,"To stick to old ways, to follow tradition"
跃跃欲试,Itch to have a go,Eager to try,"The idiom 跃跃欲试 (yuèyuè yùshì) means ""yearning to try,"" and the literal English translation is ""yearning to try."
身价百倍,Skyrocket to fame,Worth a hundred times,The price of a body has increased by a factor of one hundred times.
身教胜于言教,Practice (or example) is better than precept,Teaching by example is better than teaching,Actions speak louder than words.
身先士卒,Lead one's men in a charge,Lead the way,Lead by example
身在福中不知福,Not appreciate the happy life one enjoys,"In the midst of happiness, don't know happiness","Being in a state of happiness, one does not know what happiness is."
车到山前必有路,Things will eventually sort themselves out,There must be a road before the car reaches the mountain,"When you reach the end of a difficult situation, you will find a way out."
软硬皆施,Use both persuasion and force (or coercion),Both soft and hard,Soft and Hard Measures
轻歌曼舞,Sing merrily and dance grace fully,Light songman dance,Lightly singing and dancing
轻重倒置,Put the trivial above the important,Inversion of light and heavy,"The idiom 轻重倒置 (qīngzhòng dǎozhuì) means that something is out of balance or not in its proper order, with the light things being placed at the bottom and the heavy things at the top. In other words, it's the opposite of the normal order."
轻于鸿毛,Lighter than a (goose) feather - a death which is of no significance at all,Lighter than a feather,"The idiom ""轻于鸿毛"" is used to describe something or someone who is insignificant or unimportant."
转祸为福,Turn a calamity into a blessing,Turn a misfortune into a blessing,To turn misfortune into good fortune
转危为安,Pull through,Turn the corner,The idiom 转危为安 (zhuǎn wēi wéi ān) means to turn danger into safety or to turn a difficult situation into a safe one. It implies that something that was in a dangerous or precarious state has been successfully transformed into a safer and more stable situation.
转弯抹角,Beat about the bush,Beating around the bush,"The idiom ""转弯抹角"" means to be indirect, evasive, or to avoid a direct answer or explanation. It implies that someone is trying to avoid a straightforward response or is trying to avoid answering a question directly."
近水楼台先得月,Enjoy the benefits of a favorable position,"Near the water floor, first-served month","Close to the water, the tower gets the moon first."
迫不得已,Be forced (driven or compelled) to,As a last resort,"There's no other way but to do so"" or ""There's no other choice but to do so"
送旧迎新,Ring out the Old Year and ring in the New,Send the old and welcome the new,"送旧迎新"" is a phrase that is often used to describe the transition from one year to another, symbolizing the end of the past year and the beginning of a new one."
送往迎来,See off those who depart and welcome those who arrive,Send to welcome,"The literal translation ""Send and receive"" (or ""Send and welcome"") is not a natural English idiom. However, a natural English idiom that conveys the same meaning is ""to welcome and send off guests."
逆水行舟,Row against the flood,Sailing against the current,"Go against the current in the water, if you don't advance, you will retreat."
逍遥法外,Go scot-free,Get away with it,Free from legal restraint
通权达变,Adaptable to changing circumstances,Pass the right to change,To be flexible and adaptable in dealing with different situations.
逢凶化吉,Turn calamities into blessings,Turning bad luck into good luck,"The idiom ""逢凶化吉"" is translated into English as ""Turn a bad situation into a good one"" or ""Overcome difficulties."
连篇累牍,Long-winded,A series of articles,A pile of papers
过屠门而大嚼,Feed oneself on illusions,Chewing through the butchery,"I'm sorry, but I can't take advantage of this opportunity. I'll just pass by the butcher's door and feast at the meat."
