src,true_meaning,literal_translation,predicted
置身事外,Stay (keep or remain) aloof from the affair,Stay out of the way,"To stand aloof from matters"" is a faithful translation of 置身事外, capturing the essence of the idiom's meaning."
美中不足,A blemish in an otherwise perfect thing,A fly in the ointment,Not enough beautiful
群龙无首,A group without a leader,Dragons without a leader,A group of dragons without a leader.
群起而攻之,Rally together to attack,Group to attack,"They attacked her in a group, it was overwhelming."
习惯成自然,Habit (or custom) is a second nature,Habit is second nature,"The idiom ""习惯成自然"" means that something becomes a natural way of doing things over time, and it becomes difficult to change or stop doing it. It implies that habits become ingrained and difficult to break."
翻山越岭,Travel (or tramp) over hill and dale,Over the mountains,"The idiom 翻山越岭 (fān shān yuè lǐng) means ""to climb mountains and cross valleys"" or ""to travel a long and difficult journey."" It is often used to describe a journey that is long, arduous, or difficult, and can also imply a journey that is filled with obstacles or challenges."
老马识途,(of experienced people) know the ropes,The old horse knows the way,Old horse knows the way.
老骥伏枥，志在千里,Old people may still cherish high aspirations,"Old Ji Fuzheng, aspiring to a thousand miles","An old horse with a long life, its ambition is to travel a thousand miles."
耳食之谈,Accept readily without comprehending what is heard,Talking about ear food,Word-of-mouth talk
耳闻不如目见,Seeing for oneself is better than hearing from others,Hearing is worse than seeing,耳闻不如目见，目见不如足践。
聊胜于无,Half a loaf is better than no bread,Better than nothing,It's better than nothing.
聊以自慰,Just to console oneself,Chat to masturbate,聊以自慰 (liáo yǐ zì wèi)
聊以卒岁,Just to tide over the year,Talk about death,To manage with the end of the year.
聚沙成塔,Many a little makes a mickle,Gather sand into a tower,"The idiom 聚沙成塔 (jù shā chéng tǎ) can be translated to ""to gather sand to form a tower"" in English."
闻风而起,Go into action without delay,Up in the wind,"The idiom ""闻风而起"" is used to describe something happening suddenly or spreading rapidly."
闻名不如见面,Know a man by repute is not as good as meeting him face to face,Better to be famous than to meet,"The idiom ""闻名不如见面"" emphasizes the importance of personal interaction and direct experience over mere reputation or fame."
闻过则喜,Be glad to have one's errors pointed out,Happy to hear it,To be happy to hear criticism or mistakes.
闻一知十,Infer the whole matter after hearing but one point,Hear one know ten,"Hear one, know ten"
聪明反被聪明误,Cleverness may overreach itself,Smart is mistaken by smart,Smartness can be one's own downfall.
聪明一世，糊涂一时,"Smart as a rule, but this time a fool","Smart for a lifetime, confused for a while","A native speaker would say something like, ""I was smart all my life, but I made a stupid mistake for a moment."
声东击西,Make a feint,Sound east and west,"The idiom ""声东击西"" can be translated to ""Create a false appearance of attacking one place while secretly attacking another"" in English."
耸入云霄,Rise above the clouds,Soaring into the sky,"The literal translation of ""Elevate into the clouds"" is a natural English idiom that conveys the same meaning as the Chinese idiom 耸入云霄."
听其自然,Leave (things) to chance,Let it be,Listen to its naturalness
听其言而观其行,Judge people by their deeds not just by their words,Listen to what he says and watch what he does,Listen to his words and observe his actions.
听之任之,Let one have one's own way,Leave it alone,Listen to it and let it be.
肺腑之言,Words from the bottom of one's heart,Words from the Heart,Words from the Heart
背道而驰,Run counter to,Run in the opposite direction,go in opposite directions
背城借一,Put up a desperate struggle,Borrow one from behind the city,"To fight to the last man, even if it means risking everything."
胡思乱想,Let one's imagination run away with him,Have a bee in one's bonnet,Husī luànxiǎng
胸中有数,Have a good idea of how things stand,Number in chest,"He has a good understanding of the situation, so he is well-prepared for the upcoming challenges."
胸中无数,Have no idea of how things stand,Countless in the chest,There is no number in the chest
能上能下,Be ready to work both at the top or at the grass roots,Can go up and down,The person is able to move up or down in social or professional status.
能文能武,Capable of handling both military and civilian affairs,Capable of writing and martial arts,"A natural English idiomatic translation: ""He's a true Renaissance man, able to write and fight."
脚踏两只船,Have a foot in either camp,Pedal two boats,"Keep it terse and faithful to each component. No commentary, just the literal gloss."
脚踏实地,Earnest and down-to-earth,Down to earth,to work hard and be practical
脑满肠肥,Heavy-jowled and potbellied - the idle rich,Brain full of fat,"Full of knowledge, full of food"
腹背受敌,Be attacked from all sides,Enemy on the back,To be attacked from both sides.
膏粱子弟,Good-for-nothing sons of the idle rich,Gao Liang's disciples,"The offspring of wealthy and privileged families who are spoiled and pampered, often leading to a lack of discipline and responsibility."
胆战心惊,Strike terror into the heart of,Tremble with fear,"The idiom ""胆战心惊"" is a natural English translation of the Chinese phrase ""胆战心惊"" and means to be extremely frightened or terrified."
临渴掘井,Do a thing at the 11th hour,Digging a well when thirsty,Dig a well when thirsty
临阵磨枪,Start to prepare only at the last moment,Sharpening the gun,"At the last moment, sharpening the sword, even if it's not sharp, it will still shine."
临危不惧,Remain calm in the face of a crisis,Don't be afraid of danger,I am not afraid to face any danger.
临渊羡鱼，不如归而结网,One should take practical steps to achieve one's aims,"Linyuan is envious of fish, it is better to go home and make a net","Standing by the river and envying the fish, it's better to return and set up a net."
自讨苦吃,Do something which will only cause trouble to oneself,Asking for trouble,Self-inflict suffering
自掘坟墓,Bring ruin upon oneself,Digging one's own grave,Self-digging one's own grave
自取其咎,Have only oneself to blame,Blame it on yourself,"Self-inflicted blame"" or ""Taking responsibility for one's own mistakes."
自行其是,Go one's own way,On its own,Do as one pleases
自寻烦恼,Bring vexation on oneself,Asking for trouble,I'm just self-creating trouble for myself.
自食其果,Face the consequences of one's action,Eat your own fruit,To reap what you sow.
自食其言,Break one's own promise,Eat your own words,"A native English speaker would say ""I can't believe you're going to break your word again!"
自作聪明,Think oneself clever,Make yourself smart,Self-acting cleverness
自言自语,Keep on chattering though to one is listening,Talking to oneself,"自言自语 (zì yán zì yǔ) is an idiom that means ""self-entertaining oneself by talking to oneself."" It is often used when someone is talking to themselves or engaging in a conversation with themselves, usually in a quiet or private setting."
自我吹嘘,Boast smugly,Brag about oneself,Self-blowing-hype
至死不变,Constant till death,Unchanging till death,To remain steadfast and unwavering to the end.
与虎谋皮,Ask a tiger for its hide,Scheming with tigers,"The idiom ""与虎谋皮"" means to try to deceive or trick someone who is already in a bad situation. It implies that the person is trying to take advantage of someone who is already in a difficult or dangerous situation, and is not likely to succeed."
与日俱增,Be steadily on the increase,Increasing day by day,"With the passage of time, it grows together with it."
与人为善,Do good for people,Be kind to people,Be kind to others.
兴师问罪,Send a punitive expedition against,Xingshi to ask guilt,The idiom 兴师问罪 (xīng shī wèn zuì) means to mobilize troops and demand an explanation or punishment for some wrongdoing or misconduct. It implies that someone is taking action to investigate and address a problem or issue.
举不胜举,Too numerous to mention,Too many to mention,The list of benefits is too long to be listed.
举国上下,The whole nation,The whole country,The entire country is united in a particular cause or effort.
举一反三,Infer other things from one fact,Learn by analogy,Apply one principle to three similar situations.
旧地重游,Revisit a once familiar place,Revisiting old places,Visit old places again.
旧恨新仇,New hatred piled on old,Old hatred new hatred,Old grudges and new enmities
舌敝唇焦,"Wear oneself out in pleading, expostulating, etc",Tongue and lip burn,"The natural English translation of 舌敝唇焦 is ""talking too much."
舞文弄墨,Indulge in fancy writing,Dance with ink,"The idiom 舞文弄墨 means ""to dance with words and play with ink."" It is used to describe someone who is skilled in writing or speaking but is not necessarily truthful or sincere. The idiom suggests that the person is using their words and writing to manipulate or deceive others, rather than to communicate honestly and effectively."
良药苦口,Good medicine tastes bitter,Good medicine is bitter,A bitter pill to swallow
良药苦口利于病，忠言逆耳利于行,"Just as bitter medicine cures sickness, so unpalatable advice benefits conduct","Good medicine tastes bitter, unpalatable advice help line","Good medicine tastes bitter for the benefit of the disease, and wise words are hard to hear for the benefit of action."
艰难曲折,Arduous and tortuous,Difficult twists and turns,"The faithful translation of 艰难曲折 is ""difficult and winding,"" which can be used to describe a situation that is complicated and has many obstacles or challenges."
色厉内荏,Be tough-looking outside but really timid within,Color Li Nei,"The idiom 色厉内荏 (sè lì nèi rěn) is used to describe someone who appears strong and confident on the surface but is actually weak and timid on the inside. The word 色 (sè) means ""color,"" while 厉 (lì) means ""colorful"" or ""bright."" 内 (nèi) means ""inside,"" and 荏 (rěn) means ""weak"" or ""timid."" The idiom is often used to describe someone who is pretending to be strong or confident but is actually not."
芒刺在背,Feel nervous and uneasy,Thorn on the back,"A native speaker would say ""I have a thorn in my back"" or ""I feel like I have a prick on my back"" to describe a situation where they are feeling uncomfortable or irritated."
花天酒地,Indulge in gay life and debauchery,Spend the day,"Living a life of luxury and indulgence, spending money freely and enjoying the pleasures of life."
若要人不知，除非己莫为,The only way to keep people from knowing something is not to do it,"If you don't know, you have to do it yourself","If you want others not to know, then you should not do it yourself."
若有所失,Feel lost,If something is lost,"If there is something lost, I feel a sense of emptiness and disorientation."
若无其事,Calmly,If nothing happened,If there is no such thing
苦海无边，回头是岸,Escape from the human world of woes and find salvation,"The sea of suffering is boundless, turning back is the shore","The ocean of suffering has no end, but there is a shore to return to."
英雄所见略同,Great minds think alike,Heroes see the same,英雄所见略同 - An English hero sees it a little the same.
英雄无用武之地,No scope for one's energies,Heroes are useless,The hero has no place to use his skills.
茁壮成长,Grow up healthy and strong,Growing up healthily,The idiom 茁壮成长 (zhuó zhuàng chéng zhǎng) is a natural English expression that conveys the idea of something growing strong and healthy.
苟延残喘,Eke out a meagre life,On one's last legs,苟延残喘 (gǒuyán cánchuǎn)
茹毛饮血,Live the life of a primitive man,Ru Mao drinks blood,Eat raw flesh and drink blood.
草木皆兵,Be afraid of one's own shadow,All grass and trees,All trees and grass are soldiers
萍水相逢,"Casual, temporary meeting",Meet by chance,"Meeting someone unexpectedly or coincidentally, without any prior acquaintance or connection."
荆棘载途,A path beset with difficulties,Thorns on the road,"The idiom 荆棘载途 can be translated to ""thorns and brambles are everywhere"" or ""obstacles are everywhere"" in English."
万般皆下品，惟有读书高,"All occupations are ranked low, only book-learning is exalted","Everything is inferior, only reading is high","All things are inferior, only reading books is high."
万籁俱寂,All sounds are hushed (or still),Everything is silent,All sounds are silent.
万里长征,A long march of ten thousand li,The Long March,A long march
万事大吉,Everything goes off without a hitch,All is well,Everything is fine (Everything is successful)
万事亨通,Everything goes well,Everything is prosperous,Everything is going well and smoothly.
万事俱备，只欠东风,All is ready except what is crucial,All is ready except for the opportunity,"The idiom ""万事俱备，只欠东风"" can be translated to ""All things are ready, only missing the east wind"" in literal English. However, a more natural and idiomatic translation would be ""All set, just waiting for the right opportunity."
万寿无疆,(wish somebody) a long life,Longevity without borders,Ten thousand years of longevity
万水千山,Ten thousand crags and torrents,Thousands of Waters and Thousands of Mountains,Keep it terse and faithful to each component.
落花有意，流水无情,Unrequited love,"Falling flowers are intentional, flowing water is ruthless","The falling flowers have intentions, but the flowing water has no feelings."
落井下石,Strike (or hit) a person when he is down,Fall into the hole,落井下石 (luò jǐng xià shí)
叶落归根,Falling leaves settle on their roots,Leaves fall back to their roots,The leaves fall back to their roots.
叶公好龙,Professed love of what one really fears,Ye Gong Hao Long,Leaf-god likes dragons
萧规曹随,Follow established rules,Xiao Gui Cao Sui,"萧规曹随 (Xiāo guī Cáo suí) means following the established rules or customs of a particular situation or group, often in a positive light as it implies following a wise and effective model."
藏头露尾,Speak evasively (or equivocally),Hide one's head and show one's tail,"The idiom ""藏头露尾"" can be translated as ""Hide the head and reveal the tail"" in English."
藏龙卧虎,Hidden dragons and crouching tigers,Hidden Dragon Crouching Tiger,There's a hidden dragon and a sleeping tiger in this place.
药石之言,Unpleasant but needed advice,Words of medicine stone,"The idiom 药石之言 (yào shí zhī yán) means ""words of medicine or medicine"" in Chinese. It is used to describe advice or suggestions that are beneficial and helpful, like medicine that cures an illness."
虎背熊腰,Stalwart men,Tiger's back and bear's waist,Tiger back and bear waist.
虎口余生,A narrow escape from death,The rest of the life,I narrowly escaped death in the tiger's mouth.
虚己以听,Listen patiently,Humility to listen,"Keep it terse and faithful to each component"" means to translate the idiom in a way that is concise and maintains the essence of each word. ""No commentary, just the literal gloss"" means to provide a direct translation without adding any explanation or interpretation."
蚍蜉撼树,Ridiculously overrating one's own strength,Mayfly shake the tree,A small ant trying to move a large tree.
蛟龙得水,A hero gets an opportunity for showing his prowess,Jiaolong gets water,The dragon finds its proper environment and thrives.
蜀犬吠日,An ignorant person makes a fuss about something which he alone finds strange,Shu dog bark day,"The idiom ""蜀犬吠日"" is often used to describe someone who is overly sensitive or overly critical, as if they are barking at something that is not even there."
虾兵蟹将,Ineffective troops,Shrimp soldier and crab general,"The idiom 虾兵蟹将 (xiā bīng xiè jiàng) can be translated as ""a group of inexperienced or unskilled soldiers or warriors"" or ""a group of people who are not very competent or effective."
蚂蚁啃骨头,Plod away at a big job bit by bit,Ant chews on bone,Ants nibbling on bones.
螳螂捕蝉，黄雀在后,"The mantis stalks the cicada, unaware of the oriole behind","The mantis catches the cicada, the orioleis behind","The mantis catches the cicada, unaware of the oriole behind."
蝇营狗苟,Shamelessly seek personal gain,Fly camp dog gou,"蝇营狗苟: ""Ants' business, dogs' scramble"
蠢蠢欲动,Ready (about) to make trouble,Just around the corner,"The idiom 蠢蠢欲动 can be translated as ""to be restless or eager to act,"" which is a natural English expression that a native speaker would use to describe someone who is impatient or eager to do something."
蚕食鲸吞,Seize another country's territory by piecemeal encroachment or wholesale annexation,Swallow like a whale,蚕食鲸吞 (cán shí jīng tūn)
血气方刚,In the prime of youth,Bloody Fang Gang,"Having a strong will and a sense of justice, often associated with young people who are energetic and enthusiastic about life. It implies a sense of vigor and determination, but also a tendency to be impulsive and passionate."
众目睽睽,In the public eye,In full view,Under the scrutiny of many eyes.
众口难调,It is difficult to please everyone,Difficult to reach,It's hard to please everyone.
众口铄金,Public opinion will fuse metals,All mouths of gold,Many mouths can melt gold.
众擎易举,Many hands make light work,Easy to do,"With enough people, we can accomplish anything."
众说纷纭，莫衷一是,"As opinions vary, no unanimous conclusion can be drawn","Different opinions, no consensus",NO_MATCH
众人拾柴火焰高,Great things may be done by mass effort,The more the merrier,"The idiom ""众人拾柴火焰高"" means that when many people contribute their efforts, it can make a big difference and achieve great results. It emphasizes the power of collective effort and cooperation."
行百里者半九十,One must sustain one's effort when a task is nearing completion,Barry is only half of 90,The final stretch of a journey is often the most challenging and requires the most effort.
行同狗彘,Make a beast of oneself,Go with the dog,Walk like a pig
行成于思,Success depends on forethought,Act by thinking,"Success comes from careful thought, while failure comes from following blindly."
行若无事,Behave as if nothing had happened,Act like nothing,"行若无事 - ""He walked as if nothing was happening."
行远自迩,Step by step,Travel far away,"The idiom 行远自迩 (xíngyuǎn zìěr) translates to ""travel far from near"" in English, which means to achieve great things by starting with small steps."
冲锋陷阵,Charge forward,Charge into battle,"Charge into battle, fight in the front lines."
衣架饭囊,Useless lazy persons,Hanger rice bag,A coat rack and a rice bag.
表里如一,Sincere,Same on the outside,"Inside and out are one and the same"" or ""Inside and out are consistent"
袖手旁观,Stand by and do nothing,Stand idly by,Stand idly by or watch from the sidelines without taking any action.
被褐怀玉,Not show off one's talent,By brown jade,"The idiom ""被褐怀玉"" is used to describe someone who appears humble or unassuming on the outside but possesses great wisdom, knowledge, or talent on the inside."
装疯卖傻,Pretend ignorance,Pretending to be crazy,He's acting crazy and stupid to get attention.
装聋作哑,Pretend to be ignorant of something,Pretend to be deaf,Acting like a deaf person and pretending to be mute.
覆巢之下无完卵,All involved,No eggs under the nest,"The idiom 覆巢之下无完卵 (fùcháo zhī xià wú wánluǎn) means that when a nest is destroyed, all the eggs in it are also destroyed. The idiom is often used to illustrate the idea that when a major problem occurs, it can have a domino effect and cause a chain reaction of problems."
见风转舵,See how the wind blows,See the wind,"The idiom 见风转舵 can be translated as ""to change one's mind based on external factors"" or ""to be influenced by others' opinions."
见缝插针,Make use of every bit of time or space,See the seam,See the gaps and insert a needle.
见利忘义,Forget all moral principles at the sight of profits,Forget about profit,I'm not going to do that; it's not worth the loss of my integrity.
见猎心喜,Thrill to see one's favorite sport and itch to have a go,See the heart of the hunter,"The idiom ""见猎心喜"" is used to describe the feeling of excitement or happiness that comes from seeing something that reminds you of something you want or enjoyed in the past. It's a way to express nostalgia or longing for a past experience or object."
见机行事,Do as one sees fit,Act by chance,"The idiom ""见机行事"" (Jiàn jī xíng shì) is a Chinese idiom that means to act according to the situation or circumstances, without being overly rigid or inflexible. It suggests that one should be adaptable and flexible in their approach, adjusting their actions based on the current situation or context."
见异思迁,Desire to change one's work the moment one sees something different,See different thoughts,I see something new and my mind starts to wander.
视同路人,Regard as a stranger,Treat as a passerby,Treat as if they are strangers.
视同儿戏,Treat (a serious matter) as a trifle,Treat it like a child's play,Treat it as if it were a child's play.
视如寇仇,Regard (or look upon) somebody as one's enemy,Regarded as a hatred,Treat them as if they were enemies.
视死如归,Look death calmly in the face,Look at death,"A native speaker would say ""He's a true hero, he's willing to die for his country."
视而不见，听而不闻,"Look at but not pay attention to, listen to but hear nothing","Turn a blind eye, hear without hearing",To ignore or not pay attention to something or someone.
视为知己,Regard as a good friend,Regarded as a confidant,"The phrase ""to regard as a close friend"" is a natural and idiomatic way to express the idea of considering someone as a close friend or confidant in English."
视为畏途,Keep away from something,Regarded as a dreadful way,Treat it as a path of dread.
解放思想,Free oneself from old ideas,Emancipate the mind,To break free from old ways of thinking and embrace new ideas and perspectives.
解囊相助,Help somebody generously with money,Unpacking to help,Open one's pocket to help
解铃系铃,Whoever started the trouble should end it,Unwind the bell,"The idiom ""解铃系铃"" is a natural English idiomatic translation of the Chinese idiom ""解铃系铃"" which means to solve the problem by addressing the root cause or the problem itself."
解甲归田,Retire from service,Disarming and returning to the field,Release the armor and return to the fields.
触类旁通,Reason (or comprehend) by analogy,Comprehend by analogy,"The idiom ""触类旁通"" means to understand or apply a concept or principle to other related situations or topics. It suggests that once you grasp one idea, you can easily extend it to other areas."
言必信，行必果,Always be true in word and resolute in deed,Promises must be kept and action must be resolute,Say what you mean and do what you say.
言必有中,Whenever one says something one hits the nail on the head,Words must be right,Speak with precision and hit the mark.
言归正传,Get (or come) to business,Closer to home,Let's get back on track.
言行不一,One's actions are not in keeping with one's promises,Inconsistent words and deeds,They talk one way but act another.
言行一致,Practise what one preaches,Consistent with words and deeds,Say what you mean and mean what you say.
言之无物,(of speech or writing) be devoid of substance,Nothing to say,"The idiom 言之无物 (yán zhī wú wù) means ""to speak without substance"" or ""to talk about nothing."" It is used to describe someone who talks a lot but doesn't contribute anything valuable to a conversation or discussion. The literal translation of the idiom is ""Say nothing but words."
言出法随,Enforce the regulations to the letter,Follow the law,The result of the decision will be enforced by the laws or regulations.
言传身教,Teach by personal example as well as verbal instruction,Teaching by precept and example,"言传身教 (yán chuán shēn jiào) means ""teaching by example"" or ""teaching through one's actions."" It emphasizes the importance of setting a good example and demonstrating what you want to teach others."
言犹在耳,The words are still ringing (or reverberating) in one's ears,The words are still in my ears,The words are still in my ears.
言为心声,One's words reflect one's thinking,Speak for the heart,"言为心声 means that words reflect one's thoughts and feelings. In other words, what people say is often a reflection of their inner thoughts and emotions."
记忆犹新,Remain fresh in one's memory (or mind),Fresh in memory,"Keep it terse and faithful to each component."" means to translate the idiom in a way that is concise and accurate to each part of the phrase."
设身处地,Put oneself in somebody else's position,Put yourself in,Put oneself in someone else's shoes
评头品足,Find fault with,Comment on the head and the foot,Judge by looking at the head and feet
话不投机半句多,"When the conversation gets disagreeable, to say one word more is a waste of breath",Don't talk more than half a sentence,"The idiom ""话不投机半句多"" means that when two people talk, if their interests or viewpoints are not compatible, they will only agree on a small portion of what they say, and the rest of their conversation will be filled with disagreements or misunderstandings."
认贼作父,Treat a thief as one's father,Recognize a thief as a father,Recognize the thief as a father
誓不甘休,Swear not to stop (or rest),Unwilling to rest,"The natural English idiomatic translation is: ""I won't let it go."
誓死不二,Swear to be loyal forever,Swear to death,"I will die for my principles, never change."
诱敌深入,Lure the enemy troops in deep,Lure the enemy deep,The enemy has been lured into a trap.
说到做到,Live up to one's word,Do as promised,To say is to do
说曹操，曹操就到,Talk of the devil and he will appear,"Say Cao Cao, Cao Cao will come","When someone mentions Cao Cao, Cao Cao appears."
谈虎色变,Turn pate at the mere mention of something terrible,Talk about a tiger's discoloration,"When faced with something frightening or intimidating, one's face turns pale and they become frightened."
请君入瓮,Kindly step into the vat - try what you have devised against others,Please enter the urn,Please the guest into the wine jar.
论功行赏,Award people according to their contributions,On meritorious deeds,Reward based on achievements.
讳莫如深,Not utter a single word about something,Keep a secret,"The idiom ""讳莫如深"" means ""to avoid mentioning something for fear of being discovered."" It implies that a topic or event is so sensitive or taboo that it is best not to talk about it."
诸如此类,Things like that (or this),And so on,Such as these
谑而不虐,Tease without embarrassing,Sarcastic but not cruel,"The idiom 谑而不虐 means ""to be funny without being cruel."" It implies that someone is able to make others laugh without causing them any harm or pain."
识时务者为俊杰,A brave man knows how to bow to circumstances,The person who knows the times is Junjie,One who knows the times is a wise man.
豁然贯通,Suddenly see the whole thing in a clear sight,All of a sudden,It suddenly becomes clear.
豁然开朗,Suddenly cleared up,Suddenly see the light,"The idiom 豁然开朗 (huò rán kāi lǎng) means ""to suddenly understand or see the big picture"" or ""to suddenly understand something that was previously unclear or confusing."" It implies a moment of enlightenment or clarity, where one's perspective shifts and they gain a deeper understanding of a situation or concept."
豹死留皮,A leopard's skin survives its body,Leopard dead skin,"Even if a leopard dies, its skin remains intact."
豺狼当道,Evil person in power,Jackal in power,"Cats and wolves are in charge, eating like wolves and tigers."
猫哭耗子,Shed crocodile tears,Cat crying mouse,A cat crying at a mouse hole.
负重致远,(of a person) be able to shoulder important tasks,Carrying weight goes far,Carry a heavy load and reach far away
贫无立锥之地,Utterly destitute,A land of poverty,I'm in a bit of a pickle; I don't have a penny to my name.
贪小失大,Covet a little and lose a lot,Greedy for the small,"A native speaker would say something like ""I got a little thing, but I lost a big thing."
贪生怕死,Clinging to life instead of braving death,Greedy for life,"I'm not afraid of death, but I'm greedy for life."
费尽心机,Painstakingly,Go to great lengths,"To go to great lengths to achieve something, often at great expense or effort."
贼喊捉贼,The devil rebuking a sin,Thief shouting catch thief,The person who accuses others of stealing is actually the one who is stealing.
贼去关门,Lock the door after the thief has gone,Thief to close the door,"The idiom 贼去关门 (bèi qù guān mén) is a Chinese idiom that means ""to leave the door open for the thief."" The literal translation is ""thief leaves door closed,"" which is a play on words, as the idiom is actually about leaving the door open for the thief to come in."
宾至如归,A home from home,Feel at home,"The idiom 宾至如归 (bīn zhì rú guī) translates to ""Guest arrives like home"" in English, which means that the host is very welcoming and makes the guest feel comfortable and at ease."
赏罚分明,Be strict and fair in meting out rewards and punishments,Clear rewards and punishments,Reward and punishment are clear and distinct.
赏心悦目,Find the scenery pleasing both to the eye and the mind,Pleasing to the eye,"赏心悦目 means ""to be delighted or pleased by something that is visually appealing or enjoyable."
赔了夫人又折兵,Throw the helve after the hatchet,Lost my wife and lost my army,I lost my wife and then my army.
卖剑买牛,Beat swords into ploughshares,Sell swords and buy cattle,Sell sword buy ox
质疑问难,Raise doubts and difficult questions for discussion,Difficult to question,"The idiom 质疑问难 can be translated to ""questioning and challenging"" in English. It refers to the act of asking questions or making objections to something, often in a critical or skeptical manner. This can be used to express a desire for deeper understanding or to challenge the validity of a statement or idea."
走马观花,Take a brief look at,Watching flowers on a horseback,Walk the horse and see the flowers.
赴汤蹈火,Go through hell,Go through fire and water,"A natural English idiomatic translation of 赴汤蹈火 is ""to go through fire and water."
起死回生,Snatch a patient from the jaws of death,Come back to life,"The idiom ""起死回生"" can be translated as ""bring back to life"" in English."
越俎代庖,Take another's job into one's own hands,Over and over again,Overstepping one's authority or taking on tasks that should be handled by someone else.
跳梁小丑,Contemptible rebel,Jumping beam clown,Jumping Clown
蹈常袭故,Follow mere routine,Repeat the same,To follow tradition and adhere to old practices
跃跃欲试,Itch to have a go,Eager to try,"A native speaker would say, ""I can't wait to try out that new recipe!"
身价百倍,Skyrocket to fame,Worth a hundred times,"The idiom 身价百倍 (shēn jià bǎi bèi) means that someone's value or worth has increased by a hundredfold. It is often used to describe someone who has become very successful or important, and their previous value or worth has been greatly increased."
身教胜于言教,Practice (or example) is better than precept,Teaching by example is better than teaching,Body teaching is more effective than verbal teaching.
身先士卒,Lead one's men in a charge,Lead the way,"The idiom 身先士卒 (shēn xiān shì zú) can be translated to ""lead by example"" or ""take the lead by example"" in English. This phrase highlights the significance of setting a positive example for others to follow, particularly in leadership roles."
身在福中不知福,Not appreciate the happy life one enjoys,"In the midst of happiness, don't know happiness","I'm in a good situation, but I don't realize how lucky I am."
车到山前必有路,Things will eventually sort themselves out,There must be a road before the car reaches the mountain,"The idiom ""车到山前必有路"" is translated as ""When you reach a difficult situation, there will always be a way to overcome it."
软硬皆施,Use both persuasion and force (or coercion),Both soft and hard,软硬皆施 (Soft and hard both used)
轻歌曼舞,Sing merrily and dance grace fully,Light songman dance,"A natural English translation would be: ""A lively and enjoyable atmosphere with light and graceful movements."
轻重倒置,Put the trivial above the important,Inversion of light and heavy,"The idiom ""轻重倒置"" is often used to describe situations where someone has made a mistake in prioritizing things, or where someone has given more importance to the wrong things. It can also be used to describe situations where someone has made a mistake in organizing or arranging things, so that the order or hierarchy has been reversed."
轻于鸿毛,Lighter than a (goose) feather - a death which is of no significance at all,Lighter than a feather,"The idiom 轻于鸿毛 (qīng yú hóng máo) means ""light as goose feathers"" and is used to describe something or someone who is of little value or importance."
转祸为福,Turn a calamity into a blessing,Turn a misfortune into a blessing,(zhuǎn huò wéi fú)
转危为安,Pull through,Turn the corner,The idiom 转危为安 means to turn a dangerous situation into a safe and secure one.
转弯抹角,Beat about the bush,Beating around the bush,Turn and twist
近水楼台先得月,Enjoy the benefits of a favorable position,"Near the water floor, first-served month",Those who are close to the water get the moon first.
迫不得已,Be forced (driven or compelled) to,As a last resort,There's no other way but to do it.
送旧迎新,Ring out the Old Year and ring in the New,Send the old and welcome the new,"The idiom ""送旧迎新"" means ""to bid farewell to the old and welcome the new."" It is often used to describe the process of saying goodbye to the past and welcoming the future, usually at the beginning of a new year or other significant events."
送往迎来,See off those who depart and welcome those who arrive,Send to welcome,Welcome and send off guests
逆水行舟,Row against the flood,Sailing against the current,Go against the current to navigate a boat.
逍遥法外,Go scot-free,Get away with it,"The idiom ""逍遥法外"" can be translated as ""to be at large or free from legal consequences, especially after committing a crime or breaking the law."
通权达变,Adaptable to changing circumstances,Pass the right to change,To adapt to changing circumstances and make flexible decisions.
逢凶化吉,Turn calamities into blessings,Turning bad luck into good luck,To turn a bad situation into a good one.
连篇累牍,Long-winded,A series of articles,A pile of documents
过屠门而大嚼,Feed oneself on illusions,Chewing through the butchery,To feast at the door of a butcher.
过河拆桥,Ingratitude for past help,Cross the river and demolish the bridge,"To leave or abandon someone or something after they have helped you, often in a way that is ungrateful or unfriendly."
遥相呼应,Coordinate with each other from afar,Echo each other,"The idiom ""遥相呼应"" is used to describe two or more things or people that are connected or related in a way that they respond to each other's actions or messages without being physically close."
远水不救近火,Water far away is not of much use in putting out a fire,Far water does not save near fire,The far water cannot put out the nearby fire.
适逢其会,Happen to be present at the right moment,Coincides with the meeting,"A natural English translation for ""适逢其会"" could be: ""Just right timing."
避坑落井,Escape one difficulty only to fall into another,Avoid pits and fall into wells,"To avoid falling into a trap or pit, you must be careful not to get into trouble."
邪魔歪道,Crooked ways (or means),Demon crooked way,"Evil spirit or wrong way"" or ""Evil spirit or wrong path"
酒囊饭袋,A good-for-nothing person,Wine bag rice bag,A person who is good at drinking and eating but lacks any real substance or ability.
酒肉朋友,Fair-weather friends,Wine and meat friends,Wine and Meat Friends
醉生梦死,Live a life of dreams,Drunk life and dream death,"Drunk in life, dreaming in death."
醉翁之意不在酒,"Though one professes to be a drinker, he is really not interested in wine",The drunkard's intention is not the wine,"The literal English translation of the idiom ""醉翁之意不在酒"" is ""Drunk man's intention is not about wine."
丑态百出,Utterly ridiculous,Act like a buffoon,a hundred grotesque appearances
重蹈覆辙,Recommit the same error,Repeat the same mistakes,Repeats the same mistakes
重见天日,Once more see the light of day -  be delivered from oppression or persecution,See the sun again,"The literal translation of ""重见天日"" is ""Reappear in the sky,"" which is a natural English phrase that a native speaker would use to describe the idiom's meaning."
