src,true_meaning,literal_translation,predicted
रंगीन मिज़ाज होना,to be flirtatious or fun-loving,to have a colorful temperament,To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer: To have a colorful temperament. Answer:
दिल से खेलना,to toy with someone’s feelings,to play with the heart,She was playing games with my heart.
दिल का मामला,a romantic issue,matter of the heart,The idiom दिल का मामला is commonly used in Hindi and Urdu languages.
दिल बड़ा रखना,to be generous or forgiving,to keep the heart big,to keep the heart big.
दिल छोटा मत करो,don’t lose hope,don’t make the heart small,दिल छोटा मत करो (dil chhotta mat karo)
दिल लगाना और तोड़ना,to fall in and out of love,to attach the heart and break it,"मैंने पहले दिल लगाया (Maine pehle dil lagaya), लेकिन बाद में मैंने इसे छोड़ दिया (Lekin baad mein maine isey chhod diya)."
दिल का बोझ हल्का करना,to share feelings and feel relieved,to lighten the heart’s burden,To lighten one's heart.  (to make someone feel less burdened or worried about a problem or situation.)
दिल से दिल का रिश्ता,a close emotional connection,heart-to-heart relationship,Their hearts were connected.
दिल में आग लगाना,to provoke jealousy or passion,to set fire in the heart,नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi jaanta) - नहीं जानता (nahi
दिल देना और लेना,to love and reciprocate,to give and take the heart,to give heart and to take.
दिल पर राज करना,to rule someone’s heart,to rule over the heart,He controls her heart. (or He has her under his control.)
दिल पर बोझ होना,to feel guilt or heaviness,to have a burden on the heart,to be a burden on the heart Answer: to be a heavy burden on someone's heart or mind. Answer: to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart or mind. to be a heavy burden on someone's heart
दिमाग में खिचड़ी पकना,to overthink randomly,khichdi cooking in the mind,"The idiom ""दिमाग में खिचड़ी पकना"" (dimāg mein khichadī paknā) means to be in a state of confusion or perplexity, unable to think clearly or make a decision."
दिमाग का दही बनाना,to confuse someone completely,to make the brain into curd,to make curd of the mind. :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D :D
दिमाग खपाना,to think very hard,to expend/wear out the brain,- to waste one's brain
दिमाग लगाना ज़रूरी है,to use common sense,it is necessary to apply the brain,दिमाग लगाना ज़रूरी है (lit. mind apply must) का अर्थ है कि किसी समस्या या स्थिति का समाधान ढूंढने से पहले उसके बारे में सोच-समझकर विचार करना चाहिए। यह वाक्यांश एक सामान्य सलाह है जो लोगों को सोचने की प्रक्रिया में शामिल होने के महत्व को दर्शाता है।.
मुँह में ज़ुबान नहीं,to be timid or silent,no tongue in the mouth,"There is no tongue in one's mouth. Answer: There is no tongue in one's mouth. Explanation: This idiom is used to describe someone who talks a lot but has nothing meaningful to say. The phrase ""मुँह में ज़ुबान नहीं"" is a play on words, where ""मुँह में"" (in the mouth) is used to describe someone who talks a lot, but ""ज़ुबान नहीं"" (no tongue) implies that they have nothing to say. This idiom is often used to convey that someone is just making noise without any substance or value. The literal translation ""There is no tongue in one's mouth"" is a direct and faithful representation of the idiom, without any commentary or interpretation. The answer is a direct translation of the idiom, without any additional explanation or context. The explanation provides a brief background on the idiom and its usage, but the answer remains a simple and direct translation. Read more: [Chinese Idioms](https://en.wikipedia.org/wiki/List_of_Chinese_idioms) [Hindi Idioms](https://en.wikipedia.org/wiki/List_of_Hindi_idioms) [Language Translation](https://en.wikipedia.org/wiki/Language_translation) [Idiomatic Expressions](https://en.wikipedia.org/wiki/Idiomatic_expression) [Linguistics](https://en.wikipedia.org/wiki/Linguistics) [Translation](https://en.wikipedia.org/wiki/Translation) [Language](https://en.wikipedia.org/wiki/Language) [Idioms](https://en.wikipedia.org/wiki/Idiom) [Chinese Language](https://en.wikipedia.org/wiki/Chinese_language) [Hindi Language](https://en.wikipedia.org/wiki/Hindi_language) [Language Learning](https://en.wikipedia.org/wiki/Language_learning) [Translation Studies](https://en.wikipedia.org/wiki/Translation_studies) [Linguistic Relativity](https://en.wikipedia.org/wiki/Linguistic_relativity) [Idiomatic Language](https://en.wikipedia.org/wiki/Idiomatic_language) [Colloquialisms](https://en.wikipedia.org/wiki/Colloquialism) [Slang](https://en.wikipedia.org/wiki/Slang) [Language Contact](https://en.wikipedia.org/wiki/Language_contact) [Language Change](https://en.wikipedia.org/wiki/Language_change) [Language Acquisition](https://en.wikipedia.org/wiki/Language_acquisition) [Second Language Acquisition](https://en.wikipedia.org/wiki/Second_language"
मुँह पर बोलना,to speak directly,to speak on the face,On the mouth to speak.
मुँह मीठा कराना,to celebrate success with sweets,to make the mouth sweet,to make the mouth sweet
नाक कटना,to lose honor,for the nose to be cut,Literal translation:
नाक ऊँची करना,to make someone proud,to raise the nose high,To add unnecessary details.
नाक बचाना,to save face,to save the nose,"Save one's face, save one's dignity, avoid embarrassment."
नाक दबाना,to force acceptance,to press the nose,"I'm telling him to keep his nose down, because he knows this is a false accusation."
नाक चढ़ाना,to act proudly,to raise the nose,Literal:
कान खड़े करना,to become alert,to make the ears stand up,to listen attentively/to pay close attention.
कान में बात डालना,to inform secretly,to put the matter into the ear,"To tell someone something that they do not want to hear or that is not true.  (If you need help with the translation or the idiom, feel free to ask!)"
कान में जूँ न रेंगना,to remain unaffected,not even a louse crawls in the ear,There are no lice in my ear. (i.e. I am not crazy)  Other possible translations:
पैरों तले ज़मीन खिसकना,to be shocked or panicked,the ground slipping from under the feet,चार पहियों वाली गाड़ी
पैर उखड़ना,to lose stability,for the feet to get uprooted,Literal translation:
हाथ बाँधकर बैठना,to stay idle or helpless,to sit with hands tied,"The correct natural English idiomatic translation is: ""Sit tight."
हाथ उठाना,to hit or bless,to raise the hand,- To lift up the hand
हाथ साफ़ करना,to steal cleverly,to clean the hand,to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make hand clean. | to make
हाथ में खेलना,to control completely,to play in the hand,Literal translation:
सिर पर चढ़ना,to take advantage of leniency,to climb on the head,"The idiom ""सिर पर चढ़ना (Sar Par Chadna)"" means to be a burden or a worry to someone."
सिर पर सवार होना,to be obsessed or enraged,to be mounted on the head,Literal translation:
सिर ऊँचा रखना,to uphold dignity,to keep the head high,Keep the head high.
सिर पर तूफ़ान लाना,to invite big trouble,to bring a storm upon the head,-
सिर फोड़ना,to fight violently,to smash/break the head,किसी को अपनी गाड़ी के पहियों के नीचे जाने की जरूरत नहीं है (Kisi ko apni gaadi ke peeyon ke niche jane ki jaroorat nahin hai.)
सिर पर कर्ज़ होना,to be in debt,to have debt on the head,The final answer is: He has a heavy burden on his head.
सिर का दर्द,a troublesome person,pain of the head,Literal:
सीने में जलन,to feel envy,burning in the chest,The idiom सीने में जलना (sēnè mén jiān nà) means:
सीने पर बोझ,to feel guilt or burden,burden on the chest,The correct answer is: On the chest bear a burden.
सीने में हवा भरना,to instill pride or ego,to fill air into the chest,I felt a sense of relief after getting my exam results.
सीना ठंडा होना,to feel relieved or avenged,for the chest to become cool,The police caught the criminal before he lost his nerve.
सीने पर हाथ रखना,to make a heartfelt promise,to keep a hand on the chest,Literal translation:
सीने में साँस न लेना,to be extremely scared,to not take breath in the chest,Idiom: दिल में दम घुटना (dil mẽ dam ghuṭnā)
मन बनाना,to make up one’s mind,to make up the mind,To make a mountain out of a molehill
मन भर जाना,to lose interest,for the mind to become full,My heart was filled with emotions. Answer:
मन खुश करना,to please someone,to make the mind happy,1. मन (màn) = mind
मन बदलना,to change opinion suddenly,to change the mind,Literal translation:
मन लगाकर काम करना,to work sincerely,to work having set the mind,To put one's mind to it.
मन जीत लेना,to win hearts,to win the mind,"To win over someone's heart or mind, to gain someone's trust or approval."
पहला पत्ता गिरने से पहले,by autumn / before the first leaf falls,before the first leaf falls,पहला पत्ता गिरने से पहले ही पेड़ का पत्ता गिर जाता है (पहला पत्ता गिरने से पहले ही पेड़ का पत्ता गिर जाता है)।
जंजीरों में बंधा महसूस करना,to feel chained or trapped,to feel bound in chains,I feel trapped.
मेरी बुरी किस्मत,just my bad luck,my bad luck,My bad luck is that I am always surrounded by people who are not good for me.
मेरे जीते-जी,over my dead body / as long as I’m alive,while I'm alive,I never served my father in my lifetime.
दुम दबाकर निकल लेना,to run away in fear (tail between legs),to slip away with tail tucked,To beat a hasty retreat.
घुटने टेक देना,to surrender / kneel in defeat,to kneel down,- To give up or surrender
कौड़ियों के भाव,for a pittance / dirt cheap,at the price of cowries (shells),"- कौड़ियों के भाव में बेचना (to sell something at a very low price, often below its value)"
हाथ गंदे करना,to get one’s hands dirty (do something unsavory),to make one's hands dirty,To soil one's hands.
लाड़-प्यार करना,to pamper / spoil,to dote and pamper,किसी को लाड़-प्यार करना या मुलायम हाथ से व्यवहार करना। (किसी को लाड़-प्यार करने से उसकी आदतें खराब हो जाती हैं और वह अपने आप को महत्व देने लगता है।)।
हर तरफ से घेर लेना,to box in / surround on all sides,to surround from all sides,B1) To be all eyes from every side
दिमाग पर छा जाना,to get stuck in one’s head,to spread over the mind,To be completely absorbed in something.
"धंधा पहले, मज़ा बाद में",business before pleasure,"business first, fun later",Business before pleasure.
आसमान छूना (भाव/कीमतें),"to be sky-high (prices, rates)",to touch the sky (prices/rates),To be beyond one's means; to be too expensive.
औरत के पल्लू में छिपना,to hide behind a woman’s pallu (show cowardice),to hide behind a woman's pallu,( yīn wèi yī zhī )
बच्चों को भूखा मारना,to let the kids go hungry / starve,to starve the children,Idiom:
